a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,4.0,three,,zero,,47.0,one,,
,3.0,two,47.0,zero,,29.0,one,,
zero,,two,48.0,zero,zero,29.0,one,,zero_one_zero_one_zero
one,,two,19.0,zero,one,71.0,,,zero_zero_zero_one_one
,4.0,four,33.0,,two,29.0,zero,27.0,
,3.0,,47.0,zero,zero,39.0,one,57.0,
,2.0,,22.0,zero,one,43.0,one,32.0,
one,2.0,zero,7.0,,,34.0,,17.0,
zero,0.0,zero,,zero,zero,39.0,,,
,6.0,,,zero,zero,39.0,one,43.0,
,5.0,four,24.0,,zero,43.0,one,34.0,
one,2.0,,37.0,,,19.0,one,17.0,zero_one_zero_one_zero
,1.0,,50.0,zero,zero,43.0,one,12.0,
four,,three,,,one,59.0,,29.0,
zero,2.0,,26.0,zero,zero,44.0,one,,
zero,,,18.0,zero,,44.0,one,,zero_zero_zero_one_zero
,,,,,zero,35.0,one,3.0,
zero,,zero,36.0,,two,,one,22.0,
,2.0,one,30.0,,zero,44.0,one,40.0,
zero,3.0,,,,,47.0,,6.0,
,4.0,three,,,zero,57.0,one,6.0,
two,5.0,zero,34.0,,,,one,32.0,zero_zero_zero_zero_zero
zero,,zero,3.0,zero,zero,,one,,
one,2.0,zero,,,zero,,one,39.0,one_zero_zero_one_zero
zero,9.0,zero,4.0,zero,zero,,,,
,2.0,one,21.0,zero,zero,47.0,one,31.0,
four,,zero,22.0,zero,,,one,7.0,
,3.0,,26.0,,zero,59.0,one,,
,4.0,two,40.0,,zero,39.0,one,,zero_zero_zero_one_zero
zero,6.0,five,32.0,,,39.0,one,42.0,
,1.0,one,,,,24.0,,,
zero,3.0,two,16.0,,zero,71.0,one,,
zero,2.0,,32.0,,two,7.0,one,13.0,
,2.0,one,,zero,zero,44.0,one,25.0,
zero,1.0,,,,,47.0,,,
,2.0,one,25.0,zero,zero,43.0,,21.0,
two,3.0,,30.0,zero,three,39.0,one,1.0,
zero,9.0,one,,zero,zero,22.0,one,4.0,
zero,3.0,two,32.0,zero,,,one,,
,1.0,zero,11.0,zero,two,47.0,,19.0,
one,,zero,23.0,zero,two,,one,33.0,
one,3.0,,,,,,one,18.0,
,2.0,one,18.0,,zero,55.0,one,,
,,two,,zero,,44.0,one,30.0,
zero,3.0,two,39.0,zero,,39.0,,16.0,zero_one_zero_one_zero
,3.0,one,27.0,,two,54.0,one,36.0,
zero,2.0,zero,10.0,zero,zero,43.0,one,19.0,
one,4.0,,27.0,zero,three,35.0,,6.0,
one,0.0,zero,9.0,zero,,,,19.0,
zero,5.0,four,,zero,one,49.0,one,22.0,
zero,,,,,,,one,21.0,
zero,,two,,zero,one,39.0,,4.0,
zero,,two,20.0,,one,,one,30.0,
one,3.0,two,63.0,,three,,,30.0,
,,three,,zero,zero,55.0,one,,
zero,6.0,zero,23.0,,,,one,33.0,
,,,61.0,zero,,47.0,,,
one,4.0,two,,zero,,,,43.0,
one,,three,28.0,zero,,,one,30.0,zero_zero_zero_one_zero
one,3.0,,,zero,zero,43.0,one,44.0,
one,3.0,,38.0,zero,zero,,,,one_zero_zero_one_zero
zero,3.0,two,,,one,,,4.0,
,2.0,one,,zero,zero,47.0,one,8.0,
,3.0,,,,zero,39.0,one,47.0,
zero,,three,,one,zero,45.0,one,50.0,
zero,8.0,one,,,one,43.0,one,20.0,
zero,3.0,one,23.0,zero,,42.0,one,16.0,zero_one_zero_zero_zero
zero,,zero,,zero,zero,,,,
,4.0,three,33.0,zero,zero,,one,42.0,
zero,4.0,one,61.0,zero,,19.0,one,47.0,zero_one_zero_one_one
one,,two,25.0,,,,,,
,,,,zero,zero,47.0,one,,
zero,1.0,,35.0,zero,two,,,27.0,
,6.0,four,43.0,,zero,47.0,one,10.0,
zero,4.0,zero,7.0,zero,zero,,,13.0,
zero,3.0,two,,zero,one,71.0,one,,
one,2.0,zero,16.0,zero,zero,71.0,one,26.0,
,2.0,,24.0,,zero,83.0,,12.0,one_zero_zero_one_zero
one,3.0,two,44.0,zero,,39.0,one,54.0,zero_one_zero_one_zero
zero,,,,zero,zero,,one,,
,6.0,,16.0,zero,zero,39.0,one,26.0,
zero,,zero,34.0,zero,,,one,1.0,
zero,0.0,zero,26.0,zero,two,,one,36.0,
zero,,two,,,zero,,one,,
zero,4.0,three,,zero,,71.0,one,,zero_zero_zero_one_zero
one,,zero,16.0,zero,one,,one,26.0,
one,4.0,three,,zero,one,,,44.0,
,4.0,three,28.0,zero,zero,47.0,one,21.0,
one,3.0,,8.0,zero,two,14.0,,8.0,
zero,,two,36.0,zero,,39.0,,12.0,
zero,4.0,three,21.0,zero,zero,69.0,one,1.0,one_zero_zero_one_zero
zero,5.0,four,26.0,zero,,39.0,one,15.0,
one,,two,,zero,,39.0,one,11.0,
,1.0,one,24.0,zero,,59.0,one,20.0,
zero,3.0,,,zero,one,,one,13.0,zero_zero_zero_one_zero
,5.0,four,,,zero,,one,,
zero,3.0,two,44.0,zero,two,,one,54.0,
zero,2.0,zero,28.0,,,,,38.0,
one,2.0,one,50.0,zero,one,39.0,one,60.0,
zero,,zero,3.0,zero,zero,23.0,,13.0,
two,4.0,three,,zero,zero,,one,34.0,
zero,,zero,7.0,zero,zero,,one,,zero_zero_zero_zero_zero
zero,,,,,,43.0,one,32.0,zero_zero_zero_one_zero
zero,3.0,two,,zero,zero,29.0,one,24.0,
,4.0,three,,,three,,one,,
zero,3.0,two,,zero,zero,,,,
,4.0,one,,zero,zero,79.0,one,,
,,two,19.0,zero,zero,,one,,
zero,,zero,11.0,,one,,one,,
zero,,zero,,zero,zero,39.0,,,
two,,zero,18.0,zero,two,43.0,one,28.0,
zero,3.0,one,36.0,zero,three,19.0,one,11.0,
two,3.0,zero,,zero,,,,,
zero,1.0,zero,38.0,zero,zero,,one,,
one,3.0,,35.0,zero,zero,,one,45.0,
one,,three,,,two,49.0,one,,
one,,,42.0,,zero,,one,50.0,zero_zero_zero_one_zero
one,5.0,zero,9.0,zero,one,39.0,,1.0,
zero,3.0,,,,,,one,25.0,
zero,2.0,,11.0,zero,zero,,one,5.0,one_zero_zero_one_zero
zero,,two,,zero,two,76.0,,20.0,one_zero_zero_one_zero
zero,6.0,,,zero,one,,one,,
zero,,zero,,,,,,3.0,
one,4.0,,12.0,zero,two,,,,
zero,3.0,,,zero,one,,one,33.0,
zero,4.0,two,,zero,,,,13.0,
one,1.0,zero,16.0,,,47.0,one,26.0,one_one_one_zero_zero
zero,3.0,two,22.0,zero,one,39.0,one,20.0,
,2.0,one,,,zero,39.0,one,49.0,
zero,,two,,zero,zero,,one,,
zero,1.0,,22.0,zero,,59.0,one,18.0,
,,three,26.0,zero,two,,one,,one_one_zero_one_zero
zero,4.0,zero,9.0,zero,one,,,8.0,
zero,4.0,three,26.0,zero,zero,59.0,one,36.0,
two,3.0,two,37.0,,zero,48.0,one,5.0,zero_zero_zero_one_zero
,2.0,,23.0,zero,,29.0,one,33.0,
zero,3.0,two,,zero,zero,59.0,one,11.0,
one,,,14.0,zero,two,47.0,,22.0,zero_zero_zero_zero_zero
one,,zero,17.0,zero,two,,one,,
,5.0,,24.0,,zero,39.0,zero,34.0,
zero,,,56.0,,zero,,one,66.0,zero_zero_zero_one_zero
,1.0,zero,,zero,one,,one,,one_zero_zero_one_one
,4.0,zero,6.0,zero,one,39.0,,4.0,
zero,,zero,44.0,zero,,54.0,,30.0,zero_one_zero_zero_zero
zero,,zero,61.0,zero,,29.0,one,,
zero,1.0,zero,11.0,,,,,,
,3.0,two,,zero,,95.0,one,1.0,zero_zero_zero_one_zero
zero,,zero,27.0,zero,two,,one,,
zero,,three,,zero,zero,,,49.0,zero_zero_zero_one_zero
one,,zero,16.0,zero,one,39.0,,10.0,
zero,,,37.0,,,55.0,,,
one,,zero,,,zero,49.0,,45.0,zero_one_zero_one_zero
zero,5.0,four,32.0,zero,,24.0,zero,30.0,
four,0.0,zero,15.0,zero,zero,,,25.0,
,1.0,one,43.0,,zero,37.0,one,,
one,1.0,one,35.0,,,47.0,zero,30.0,
zero,4.0,one,29.0,zero,,39.0,,15.0,
,5.0,three,,zero,zero,49.0,,30.0,
one,,zero,19.0,zero,,69.0,,,
,2.0,,30.0,,one,43.0,one,40.0,
zero,5.0,four,29.0,zero,zero,65.0,one,39.0,
,,two,38.0,,zero,39.0,one,,zero_zero_zero_one_zero
zero,5.0,one,10.0,zero,,76.0,one,20.0,
one,2.0,,39.0,zero,,,one,42.0,
zero,,,,zero,one,39.0,,37.0,zero_zero_zero_one_zero
zero,2.0,one,13.0,zero,zero,43.0,one,23.0,
,0.0,zero,24.0,,,11.0,one,34.0,
zero,,zero,8.0,,,47.0,,,
,4.0,three,37.0,,one,47.0,one,42.0,
zero,3.0,two,36.0,zero,two,59.0,one,24.0,
one,3.0,,34.0,zero,zero,,one,26.0,
,5.0,four,28.0,,zero,41.0,one,34.0,
zero,8.0,six,,zero,zero,47.0,,20.0,
one,1.0,one,27.0,zero,,107.0,one,37.0,
two,3.0,,18.0,zero,,,,,
one,,zero,16.0,zero,,39.0,one,12.0,
zero,,,,zero,one,47.0,one,,zero_zero_zero_one_zero
,,,22.0,,zero,59.0,,32.0,
zero,,,,,zero,47.0,,26.0,
zero,,zero,30.0,zero,zero,59.0,,,one_zero_zero_zero_one
,2.0,,,zero,zero,29.0,one,30.0,
one,1.0,zero,,,zero,49.0,one,,
one,3.0,zero,18.0,,two,47.0,,20.0,
one,3.0,two,,zero,zero,83.0,one,,
zero,3.0,,14.0,,two,47.0,one,,
,2.0,one,43.0,zero,three,39.0,one,,
,2.0,one,28.0,,one,44.0,one,38.0,
one,,two,24.0,zero,,51.0,one,7.0,
zero,6.0,,,zero,,44.0,,31.0,
zero,,,17.0,zero,zero,39.0,,,
,3.0,zero,,zero,zero,,,,
zero,7.0,two,,zero,one,44.0,,,
zero,3.0,,34.0,zero,one,47.0,,,
two,2.0,zero,11.0,,,54.0,,,
zero,,,4.0,,zero,43.0,,,
,,nine,33.0,,zero,,one,43.0,
zero,1.0,one,36.0,zero,,39.0,one,26.0,
two,,zero,32.0,,,,one,,
one,,,,zero,,83.0,one,11.0,
,2.0,one,45.0,zero,zero,59.0,one,20.0,
,3.0,one,43.0,zero,zero,47.0,one,53.0,
one,3.0,,42.0,zero,,,,33.0,zero_one_zero_one_zero
,,three,,,,,one,33.0,zero_one_zero_one_one
zero,8.0,seven,29.0,zero,zero,,one,39.0,
zero,0.0,zero,31.0,zero,,39.0,one,22.0,
zero,4.0,three,20.0,,zero,43.0,one,,
zero,6.0,four,32.0,zero,zero,39.0,one,34.0,
zero,4.0,three,,zero,,,one,,
zero,2.0,one,22.0,zero,,39.0,,2.0,zero_one_zero_one_zero
zero,3.0,two,,zero,zero,,one,10.0,
,2.0,one,35.0,zero,one,19.0,one,45.0,
,1.0,,61.0,zero,zero,,one,32.0,
one,4.0,three,,zero,zero,29.0,one,6.0,
,5.0,four,54.0,,zero,39.0,one,55.0,
zero,,,,,zero,,one,1.0,
,6.0,one,38.0,zero,,37.0,,29.0,
,4.0,,50.0,zero,zero,,one,60.0,zero_zero_zero_one_one
zero,,two,36.0,,zero,,one,,
zero,0.0,,21.0,,,49.0,one,25.0,one_zero_zero_zero_zero
zero,,zero,12.0,,zero,29.0,one,3.0,
one,3.0,two,24.0,zero,,,,,
,6.0,,24.0,,,43.0,one,34.0,
zero,3.0,two,23.0,zero,zero,47.0,one,33.0,
zero,3.0,two,35.0,,two,39.0,,18.0,
zero,3.0,,,,zero,39.0,zero,,
zero,4.0,three,32.0,zero,zero,59.0,zero,3.0,
two,,zero,15.0,zero,,39.0,,,
one,,one,36.0,zero,zero,39.0,one,46.0,
zero,5.0,zero,12.0,zero,zero,49.0,,,
,3.0,two,22.0,,zero,,one,,
zero,5.0,two,,,zero,,one,28.0,
,2.0,one,26.0,zero,two,59.0,one,36.0,
,5.0,four,38.0,zero,,69.0,one,48.0,
,4.0,three,,zero,,29.0,,31.0,one_one_zero_one_zero
,0.0,zero,7.0,,,9.0,one,1.0,
,7.0,one,24.0,zero,three,39.0,one,34.0,
one,,,,zero,two,,one,29.0,
,,zero,9.0,,two,45.0,,,
zero,4.0,zero,12.0,,two,39.0,one,,zero_one_zero_zero_zero
two,,,8.0,zero,,39.0,,,
zero,,zero,36.0,zero,zero,39.0,one,,
,1.0,one,26.0,zero,,29.0,one,36.0,
zero,3.0,two,11.0,zero,,47.0,one,21.0,
two,,,,,two,,one,30.0,
,5.0,,,zero,zero,47.0,one,27.0,
zero,2.0,one,26.0,zero,,,one,8.0,
zero,2.0,,45.0,,zero,49.0,one,,
one,2.0,one,25.0,zero,zero,39.0,one,30.0,
zero,5.0,,16.0,,two,,one,,zero_zero_zero_zero_zero
zero,2.0,one,40.0,zero,,59.0,one,10.0,zero_one_zero_one_zero
,1.0,zero,18.0,zero,zero,,one,25.0,
zero,,,,zero,,,,21.0,
,3.0,,38.0,zero,,39.0,one,,
one,2.0,one,54.0,zero,zero,19.0,zero,,
,2.0,one,26.0,,,49.0,one,,
zero,4.0,,,zero,,39.0,one,3.0,
zero,3.0,,,zero,two,,one,,zero_zero_zero_one_zero
,2.0,one,59.0,zero,zero,69.0,,20.0,
,,zero,19.0,,zero,47.0,,15.0,
,2.0,,46.0,,three,39.0,one,56.0,
zero,4.0,three,28.0,zero,zero,44.0,one,8.0,
one,2.0,one,,,zero,43.0,one,22.0,
zero,,four,,,,47.0,one,22.0,
,1.0,one,40.0,zero,one,29.0,,40.0,
one,2.0,one,45.0,,zero,,one,53.0,
zero,4.0,one,21.0,,,49.0,,31.0,
zero,3.0,,29.0,zero,zero,,,15.0,
zero,,zero,,zero,zero,43.0,one,47.0,
one,,,17.0,zero,three,76.0,,27.0,
zero,,three,38.0,zero,one,55.0,one,46.0,zero_zero_zero_one_one
zero,,two,27.0,zero,two,,one,37.0,zero_zero_zero_one_zero
zero,1.0,zero,39.0,zero,three,43.0,one,,
one,,three,,zero,two,39.0,,,
one,,two,39.0,,one,,one,49.0,
zero,4.0,two,17.0,zero,,29.0,,25.0,
zero,2.0,,18.0,zero,zero,43.0,one,7.0,
zero,0.0,zero,,zero,two,39.0,one,,
,5.0,,38.0,zero,zero,29.0,one,48.0,
one,,two,20.0,zero,zero,43.0,one,,
zero,2.0,one,17.0,zero,,47.0,one,10.0,
one,2.0,one,21.0,,,43.0,one,,
two,4.0,,,zero,,29.0,one,43.0,
zero,3.0,,54.0,,zero,49.0,,,zero_zero_zero_one_zero
zero,2.0,one,34.0,zero,one,,,42.0,zero_zero_zero_one_zero
,1.0,zero,45.0,zero,,,one,5.0,
two,4.0,zero,16.0,zero,two,44.0,,,
zero,3.0,two,,zero,two,39.0,,30.0,
,4.0,,51.0,,,41.0,one,61.0,
zero,4.0,zero,,,one,,,19.0,
,0.0,zero,52.0,zero,zero,,one,62.0,
one,3.0,two,31.0,zero,,,one,,
zero,1.0,,60.0,zero,zero,41.0,one,,
zero,2.0,one,44.0,zero,zero,59.0,one,20.0,
,4.0,three,,,,47.0,one,25.0,
zero,4.0,zero,37.0,zero,,59.0,one,6.0,
,3.0,two,,,zero,53.0,,53.0,zero_zero_zero_one_zero
,,zero,10.0,,two,39.0,,,
two,4.0,three,32.0,,,39.0,one,,
zero,5.0,,6.0,zero,zero,,,16.0,
one,3.0,two,,zero,one,,one,,
zero,,,30.0,,three,39.0,one,,
zero,,zero,48.0,zero,zero,,,24.0,
zero,3.0,two,,zero,zero,54.0,zero,,
,,zero,34.0,zero,two,39.0,,5.0,
zero,,,10.0,,zero,41.0,one,,
,2.0,,37.0,,zero,9.0,,41.0,
zero,4.0,,5.0,zero,one,47.0,one,,
zero,3.0,two,,,zero,39.0,one,,
zero,1.0,,18.0,zero,zero,29.0,one,28.0,
,,zero,15.0,zero,one,47.0,,25.0,
two,3.0,two,,zero,three,73.0,,29.0,
one,2.0,one,35.0,zero,,39.0,one,,
zero,,one,45.0,zero,zero,39.0,one,40.0,
one,4.0,three,29.0,zero,two,39.0,one,10.0,
,6.0,four,34.0,,zero,41.0,one,44.0,
zero,5.0,,31.0,,,11.0,one,41.0,
zero,,zero,32.0,zero,one,,,,
zero,6.0,zero,,,two,,one,5.0,
,5.0,four,50.0,zero,zero,29.0,one,,
one,,zero,24.0,zero,,,,3.0,
,2.0,one,28.0,zero,two,44.0,,28.0,
,0.0,zero,12.0,zero,,,one,1.0,
zero,3.0,two,,,,57.0,one,32.0,
zero,,zero,7.0,zero,zero,48.0,,17.0,
zero,,,35.0,zero,,,one,20.0,one_one_zero_one_one
one,,two,25.0,zero,one,,,28.0,one_one_zero_one_zero
one,8.0,four,38.0,,zero,53.0,one,48.0,
zero,9.0,,11.0,zero,,39.0,one,0.0,one_zero_zero_zero_zero
,2.0,one,18.0,zero,one,59.0,one,1.0,
,2.0,,14.0,zero,,4.0,one,24.0,
zero,1.0,one,23.0,zero,,39.0,one,1.0,
one,3.0,,16.0,zero,,,,,
two,3.0,two,35.0,,,49.0,one,45.0,
one,,,,zero,two,44.0,,,
zero,3.0,two,,zero,zero,59.0,one,31.0,zero_zero_zero_one_zero
one,3.0,two,,,two,43.0,one,28.0,
,,two,34.0,zero,zero,,one,,
one,4.0,zero,12.0,,two,49.0,one,,
one,3.0,two,,zero,,29.0,one,33.0,
,1.0,one,26.0,,two,29.0,one,36.0,
zero,,,,,two,70.0,one,,
one,1.0,,46.0,zero,,,one,20.0,
zero,5.0,,,,,,,6.0,
zero,0.0,zero,46.0,zero,,71.0,one,,
two,4.0,two,41.0,zero,one,,one,,
one,4.0,three,30.0,zero,,39.0,,,
two,3.0,two,29.0,zero,two,,one,21.0,
zero,,,21.0,zero,zero,,,11.0,
zero,,zero,,,two,,one,20.0,zero_one_zero_zero_zero
one,2.0,one,,zero,zero,43.0,one,44.0,
,,two,24.0,zero,two,55.0,one,,zero_zero_zero_one_one
zero,,zero,,zero,zero,43.0,zero,14.0,
,2.0,one,,zero,zero,43.0,one,12.0,
,,zero,11.0,zero,,,,,
,5.0,four,38.0,zero,zero,31.0,one,48.0,
four,4.0,zero,15.0,zero,,,,,
,1.0,one,36.0,zero,three,29.0,one,,
two,3.0,two,27.0,zero,two,59.0,,,
one,3.0,two,,zero,one,69.0,one,38.0,
,2.0,one,16.0,zero,,59.0,one,9.0,
,3.0,,42.0,zero,three,19.0,one,52.0,
zero,,zero,,zero,one,,one,,
,6.0,,21.0,zero,zero,48.0,one,31.0,
,2.0,,55.0,zero,zero,39.0,zero,21.0,
one,1.0,zero,,,two,43.0,one,26.0,
zero,3.0,zero,12.0,zero,two,43.0,zero,,
zero,6.0,two,40.0,zero,zero,54.0,one,,
zero,,zero,15.0,zero,one,47.0,,,
zero,,,,zero,zero,39.0,,24.0,
one,,,,zero,,,one,20.0,
zero,3.0,two,24.0,zero,zero,35.0,,22.0,
two,,zero,13.0,zero,one,,,,
,1.0,zero,,zero,zero,49.0,,,
one,1.0,,,zero,three,,,2.0,
,3.0,,,zero,one,,one,22.0,
zero,,three,,zero,,,one,45.0,
zero,0.0,zero,,,two,39.0,,31.0,
one,0.0,zero,52.0,zero,zero,39.0,,62.0,
zero,3.0,two,30.0,zero,zero,,one,40.0,
,2.0,,28.0,zero,one,,one,10.0,one_zero_zero_one_zero
zero,3.0,,35.0,zero,,,one,,
one,8.0,seven,33.0,zero,two,39.0,one,15.0,
zero,1.0,zero,21.0,zero,,43.0,,31.0,one_one_zero_zero_zero
,6.0,five,27.0,zero,zero,41.0,one,37.0,
,9.0,,,zero,zero,,one,12.0,
zero,,zero,35.0,zero,,69.0,one,45.0,
zero,2.0,one,53.0,,,24.0,one,25.0,
zero,,,11.0,zero,zero,39.0,,,
,2.0,zero,28.0,,two,54.0,one,38.0,
zero,,zero,14.0,zero,,45.0,one,19.0,
zero,4.0,three,,zero,zero,19.0,one,37.0,
,,,52.0,zero,,,one,,
one,4.0,,13.0,zero,,31.0,,,
one,2.0,one,,,two,47.0,one,30.0,
,8.0,,54.0,zero,zero,53.0,one,60.0,
,3.0,one,51.0,,zero,47.0,,,
,,one,52.0,zero,,3.0,one,30.0,
zero,,zero,9.0,zero,,59.0,,,
zero,,zero,30.0,zero,zero,,one,14.0,
zero,5.0,,32.0,zero,zero,,one,,
zero,0.0,zero,29.0,zero,zero,77.0,,,one_zero_zero_zero_one
one,3.0,two,,,two,,,,
zero,2.0,,40.0,zero,zero,,one,50.0,one_zero_zero_one_one
one,,three,24.0,zero,two,47.0,one,34.0,
zero,2.0,,17.0,zero,one,34.0,one,8.0,
zero,2.0,two,27.0,zero,,35.0,one,37.0,
zero,4.0,three,26.0,zero,,55.0,,36.0,
zero,,zero,,one,two,69.0,,10.0,
one,2.0,one,21.0,zero,zero,23.0,one,16.0,zero_zero_zero_one_zero
,2.0,one,,,one,51.0,one,33.0,
zero,,,,zero,zero,49.0,one,,zero_zero_zero_one_zero
,3.0,two,,zero,two,,,34.0,
,3.0,two,35.0,zero,zero,47.0,one,,
,9.0,one,22.0,zero,zero,15.0,one,30.0,
,,,34.0,zero,three,59.0,one,,zero_zero_zero_one_one
one,2.0,one,43.0,zero,zero,41.0,one,53.0,
zero,2.0,zero,51.0,zero,zero,39.0,one,61.0,
,5.0,one,12.0,,one,47.0,one,,
,2.0,one,,,one,39.0,one,45.0,
zero,8.0,,6.0,zero,one,39.0,one,,
zero,6.0,two,,zero,zero,23.0,,19.0,
one,1.0,zero,35.0,zero,,,one,45.0,zero_zero_one_zero_zero
zero,5.0,one,21.0,zero,zero,34.0,one,5.0,
one,3.0,,,,,,one,47.0,
,,one,18.0,zero,one,,one,,
three,,three,32.0,zero,,65.0,one,,zero_zero_zero_one_one
zero,,,14.0,zero,one,,one,,
,,five,58.0,zero,zero,39.0,one,68.0,
,,three,36.0,zero,,44.0,one,44.0,
,4.0,three,33.0,,zero,39.0,,43.0,
three,3.0,zero,15.0,zero,two,39.0,,25.0,zero_zero_zero_zero_one
,2.0,,13.0,zero,one,15.0,one,1.0,
zero,1.0,zero,18.0,zero,,41.0,,,
zero,3.0,two,,,zero,,one,6.0,
zero,3.0,zero,14.0,,,39.0,one,10.0,
zero,,,39.0,zero,,47.0,one,31.0,
,1.0,zero,40.0,zero,zero,43.0,one,,
,0.0,zero,,zero,zero,39.0,,,
zero,2.0,one,26.0,,one,63.0,one,31.0,
zero,,,,zero,zero,,one,,
zero,1.0,zero,43.0,zero,zero,59.0,one,53.0,
zero,,two,,zero,two,59.0,one,,zero_zero_zero_one_one
,3.0,two,,,two,,one,27.0,
one,3.0,two,40.0,zero,zero,47.0,zero,,
zero,,,,,one,,one,2.0,
zero,,two,,zero,,49.0,one,32.0,
one,4.0,two,32.0,zero,,,one,42.0,
zero,4.0,one,31.0,zero,,39.0,one,41.0,
zero,,two,30.0,zero,,,one,13.0,
,,zero,14.0,zero,two,,one,,
one,3.0,,,zero,zero,49.0,one,,zero_zero_zero_one_zero
zero,4.0,zero,4.0,zero,,,one,14.0,
one,,three,18.0,,,,one,28.0,
zero,,zero,12.0,zero,zero,43.0,one,,
one,1.0,zero,,zero,one,47.0,one,26.0,
,5.0,four,31.0,zero,three,39.0,one,20.0,
one,3.0,,26.0,zero,two,69.0,,31.0,zero_zero_zero_one_one
one,4.0,,10.0,zero,two,43.0,one,20.0,
zero,3.0,zero,12.0,,zero,,,22.0,one_zero_zero_zero_zero
,5.0,,52.0,zero,zero,71.0,one,11.0,
two,,,6.0,zero,one,39.0,,,
,,zero,10.0,zero,,49.0,one,,
zero,8.0,seven,29.0,,,47.0,one,39.0,
one,,zero,38.0,zero,,,one,,
zero,3.0,two,21.0,zero,zero,,one,6.0,
,,,,zero,,19.0,,25.0,
one,,zero,,,two,39.0,,25.0,one_one_zero_one_one
two,5.0,zero,12.0,zero,two,39.0,,15.0,
zero,3.0,,19.0,,,,one,,zero_zero_zero_one_zero
,2.0,one,23.0,zero,two,69.0,one,33.0,zero_zero_zero_one_one
two,,three,23.0,zero,,44.0,,,
zero,2.0,,,,,55.0,one,61.0,
two,5.0,two,,zero,zero,,one,8.0,
zero,6.0,,56.0,zero,zero,29.0,one,66.0,
zero,3.0,two,41.0,zero,zero,39.0,,,
,4.0,three,19.0,,zero,39.0,one,29.0,
zero,3.0,two,18.0,,zero,47.0,one,5.0,
zero,3.0,zero,,,two,43.0,one,,
,4.0,one,25.0,,,29.0,one,35.0,
zero,,zero,64.0,,zero,47.0,,8.0,
zero,3.0,,19.0,zero,zero,59.0,one,1.0,
zero,4.0,one,21.0,zero,,19.0,one,30.0,
zero,2.0,zero,,zero,,19.0,one,,
zero,6.0,,40.0,,two,39.0,one,50.0,
zero,,one,,zero,zero,43.0,one,43.0,
,3.0,two,30.0,,one,39.0,,30.0,
one,3.0,two,34.0,zero,,39.0,one,37.0,
zero,2.0,,,zero,zero,,,56.0,
zero,6.0,four,39.0,zero,,44.0,one,49.0,
zero,7.0,one,9.0,zero,zero,53.0,one,19.0,
three,3.0,one,,,three,49.0,one,55.0,
one,3.0,two,34.0,zero,,,one,44.0,
one,,,21.0,,two,,,31.0,
zero,,two,22.0,zero,,71.0,,3.0,
one,3.0,,,zero,,95.0,one,,
zero,0.0,zero,,,,,,,
,2.0,,33.0,,,41.0,one,14.0,
zero,,two,,,,59.0,one,1.0,zero_one_zero_one_zero
zero,,two,,zero,zero,53.0,,60.0,
zero,,two,,,zero,79.0,one,,
zero,,zero,41.0,zero,three,,,23.0,zero_one_zero_zero_one
zero,,zero,18.0,zero,zero,,zero,17.0,
one,,,20.0,zero,zero,39.0,,,
zero,1.0,,21.0,zero,zero,55.0,one,,
,5.0,four,18.0,,zero,,one,28.0,
one,3.0,,,,three,43.0,one,,zero_zero_zero_one_one
zero,5.0,zero,13.0,,,39.0,one,,
,1.0,,35.0,,,47.0,one,,zero_one_one_zero_zero
zero,4.0,three,,zero,zero,,one,,one_zero_zero_one_zero
zero,4.0,three,32.0,zero,,,one,24.0,
one,2.0,one,19.0,zero,one,35.0,one,29.0,
,4.0,one,14.0,,,41.0,one,24.0,
one,2.0,one,22.0,zero,one,39.0,one,10.0,
zero,4.0,three,33.0,,zero,89.0,one,30.0,
,3.0,two,,zero,zero,14.0,,43.0,
zero,,,21.0,zero,one,,one,3.0,
,5.0,four,47.0,zero,one,71.0,one,57.0,
,5.0,four,58.0,zero,zero,43.0,one,10.0,
zero,2.0,zero,13.0,,one,47.0,one,,
three,3.0,,15.0,zero,three,,one,,
,6.0,,26.0,zero,zero,43.0,one,8.0,
zero,3.0,two,,zero,one,47.0,one,30.0,zero_zero_zero_one_zero
zero,,,5.0,,one,23.0,,,
zero,1.0,,,zero,one,,one,25.0,one_zero_zero_one_zero
zero,5.0,zero,20.0,zero,one,49.0,,,
zero,4.0,zero,7.0,zero,one,,one,,
,,,27.0,,zero,,,,
zero,2.0,,33.0,zero,,34.0,one,,
,7.0,one,16.0,zero,,20.0,one,24.0,
zero,,,9.0,zero,,35.0,one,,
,4.0,three,,zero,zero,83.0,,43.0,
,6.0,five,39.0,zero,zero,59.0,one,49.0,
,4.0,three,40.0,zero,two,27.0,one,42.0,
zero,2.0,two,32.0,zero,zero,24.0,,,
zero,3.0,two,,zero,zero,,one,42.0,
one,5.0,three,,,one,39.0,one,,
one,3.0,zero,22.0,zero,one,14.0,one,30.0,
one,4.0,,,,,71.0,one,40.0,
zero,,zero,16.0,,,,,,
one,3.0,,,zero,one,,,34.0,
zero,1.0,,,zero,two,,,39.0,one_zero_zero_one_one
,,two,,zero,one,44.0,,10.0,
zero,4.0,zero,44.0,zero,,43.0,one,,
two,2.0,,39.0,zero,,29.0,one,49.0,
one,2.0,one,29.0,zero,,,one,39.0,
one,1.0,zero,,,one,39.0,one,,
,0.0,zero,62.0,zero,,39.0,one,,zero_one_one_zero_one
