age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,,166813,Some-college,10,,Farming-fishing,,White,Male,0,0,,United-States,<=50K
50,Private,358740,HS-grad,,Divorced,Adm-clerical,Unmarried,White,,0,0,40,England,
,Self-emp-not-inc,208426,Prof-school,15,,Prof-specialty,Husband,White,,0,0,35,,
,Private,265266,,,Married-civ-spouse,,,,Male,0,,40,,>50K
52,Federal-gov,31838,HS-grad,9,,Adm-clerical,,,Female,,0,,United-States,<=50K
,Private,175034,Bachelors,,,Adm-clerical,Not-in-family,White,Female,,0,40,United-States,
43,Private,413297,HS-grad,9,,,,White,Male,0,0,45,United-States,
,,106347,,7,,Other-service,Not-in-family,,Female,0,0,42,,<=50K
23,,,,10,Never-married,Sales,Not-in-family,White,,0,,,,
,,,HS-grad,9,,Sales,Not-in-family,,,,,24,,<=50K
41,,209344,HS-grad,9,Married-civ-spouse,Sales,Other-relative,,Female,0,,,,
,Private,,HS-grad,9,Never-married,,,White,,,,30,United-States,
42,Private,65372,Some-college,,,Adm-clerical,Own-child,White,Female,,0,40,United-States,
,,,Masters,14,Never-married,Prof-specialty,,White,,0,0,45,,>50K
55,Private,326297,,,,Adm-clerical,Not-in-family,White,,,,25,United-States,
,State-gov,194630,HS-grad,,,Exec-managerial,Not-in-family,,Female,0,0,40,United-States,<=50K
65,Self-emp-not-inc,167414,HS-grad,,,Exec-managerial,Husband,White,Male,,0,59,United-States,
,Local-gov,165799,,,Never-married,Other-service,Not-in-family,White,Male,0,0,,United-States,<=50K
62,Private,192866,,10,Widowed,,,,,0,,20,United-States,<=50K
54,Self-emp-inc,166459,,,Married-civ-spouse,Prof-specialty,Husband,White,,,0,,United-States,>50K
,Private,148995,HS-grad,,,,Not-in-family,,Male,0,0,40,United-States,<=50K
34,Private,,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,,Female,0,0,40,United-States,<=50K
32,Private,209432,,9,,Handlers-cleaners,Own-child,White,Female,0,,40,United-States,<=50K
,Self-emp-inc,229465,,14,,Exec-managerial,Husband,White,Male,15024,0,50,United-States,
48,,,Some-college,10,,,Husband,White,Male,,0,60,,
52,Federal-gov,202452,HS-grad,,Divorced,Adm-clerical,,White,Female,0,0,43,United-States,
,Self-emp-not-inc,218555,Some-college,10,Never-married,Transport-moving,,,Male,0,,,,<=50K
29,Private,128604,HS-grad,9,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,Male,,0,40,United-States,
38,Private,65466,Bachelors,,,Adm-clerical,,,Female,0,0,50,United-States,
,Private,,HS-grad,9,Married-civ-spouse,Sales,Husband,White,,0,0,50,United-States,>50K
,Federal-gov,369468,,13,,Prof-specialty,,White,,0,,40,,>50K
37,State-gov,136137,Some-college,10,,Adm-clerical,Not-in-family,White,Male,,,40,,<=50K
30,,236770,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,,,40,United-States,
,Private,89534,,9,,Transport-moving,Husband,,,0,0,,,
73,,29778,HS-grad,9,Widowed,Other-service,,White,,0,0,37,,
22,Self-emp-inc,153516,Some-college,,Never-married,Craft-repair,Own-child,White,Male,,,35,United-States,
,Private,,,9,Never-married,,,White,,0,,45,,<=50K
,,,,13,Married-civ-spouse,Prof-specialty,,White,Male,0,,40,United-States,>50K
50,Self-emp-not-inc,343748,Some-college,,,Craft-repair,Husband,,Male,,0,35,United-States,<=50K
,Private,387430,Some-college,10,Married-civ-spouse,,,,Male,0,0,37,United-States,
,,409505,Bachelors,13,,,Not-in-family,White,,,,40,,<=50K
47,,,Bachelors,13,,Exec-managerial,Unmarried,Black,,0,,45,United-States,<=50K
27,Private,115831,Some-college,10,Married-civ-spouse,Other-service,,White,Male,0,,40,United-States,
,Private,,,12,Never-married,Other-service,Not-in-family,White,Female,,0,80,,<=50K
25,Private,,,9,Never-married,Tech-support,,Black,,0,0,,,
20,Private,232577,Some-college,10,Never-married,,Unmarried,White,Female,0,0,,United-States,<=50K
51,Local-gov,152754,,,,Adm-clerical,,White,Male,0,0,40,United-States,>50K
,Private,129007,,13,Married-civ-spouse,,Husband,White,Male,0,,,United-States,>50K
,Private,,Bachelors,,Married-civ-spouse,Protective-serv,,,Male,6514,0,7,United-States,>50K
47,,,HS-grad,9,,Transport-moving,Husband,White,Male,0,,35,,<=50K
,Private,342865,,9,Married-civ-spouse,Sales,Husband,White,Male,0,,40,,<=50K
52,,,,9,Never-married,Sales,Not-in-family,,,0,1876,,United-States,<=50K
42,,158926,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,,0,40,,>50K
21,Private,164019,Some-college,,Never-married,,Own-child,Black,Male,0,0,10,United-States,
50,Private,88926,HS-grad,,,Adm-clerical,,White,Female,5178,0,,United-States,>50K
,Private,,Some-college,10,Married-civ-spouse,Transport-moving,,,,0,,40,,<=50K
47,,370119,,13,Married-civ-spouse,Sales,Husband,,Male,15024,0,,,>50K
57,,,10th,6,,Other-service,,,Male,,0,,,<=50K
37,,37238,Bachelors,13,,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
50,,,,,,,,White,Male,0,0,40,United-States,<=50K
63,Self-emp-not-inc,,1st-4th,2,Widowed,,,White,,0,,,El-Salvador,
,Private,,,9,Married-civ-spouse,Transport-moving,Husband,White,,0,0,,United-States,
,,279661,,14,Married-civ-spouse,Prof-specialty,,Black,Male,0,0,,United-States,
36,Private,113397,,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,,0,40,United-States,<=50K
,Private,280093,5th-6th,,Married-civ-spouse,,Husband,,Male,0,1628,50,United-States,
21,Private,236696,Some-college,10,Never-married,Other-service,,,,0,0,57,United-States,
,Private,,,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,,<=50K
44,,,,10,Never-married,Other-service,,Black,Male,0,0,40,,<=50K
22,Private,58222,HS-grad,,,,,White,Male,,0,40,United-States,<=50K
29,Federal-gov,301010,Some-college,,Never-married,Armed-Forces,Not-in-family,Black,Male,,0,60,,<=50K
29,Private,419721,HS-grad,9,Never-married,,Unmarried,,,0,0,40,Japan,<=50K
58,,,,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,,,United-States,>50K
,Self-emp-not-inc,,,15,,,Husband,White,,0,0,50,United-States,<=50K
30,,209103,,11,Married-civ-spouse,Exec-managerial,,,Male,,0,48,United-States,
,Private,32668,Bachelors,13,,Machine-op-inspct,,,Male,0,0,43,United-States,>50K
,Private,256956,Assoc-voc,11,Never-married,,Not-in-family,White,,,,40,United-States,<=50K
26,Private,202203,5th-6th,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,
,Private,,HS-grad,9,Married-civ-spouse,Sales,Husband,,Male,0,,,United-States,
49,Private,125421,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
45,Federal-gov,,Bachelors,13,,Exec-managerial,,White,Male,0,0,40,United-States,<=50K
28,Private,192932,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,,0,,,
51,Private,179646,HS-grad,9,,Adm-clerical,Unmarried,White,Female,0,0,,United-States,<=50K
32,,,Some-college,10,,Handlers-cleaners,,,,0,0,50,Canada,
24,,96279,,9,Never-married,Machine-op-inspct,,White,Female,,0,40,United-States,<=50K
,Private,,Doctorate,16,,,,White,,,0,,United-States,>50K
,,144928,Bachelors,,,,Husband,White,Male,0,,40,United-States,>50K
48,Private,55237,Bachelors,13,,Craft-repair,Husband,White,,0,0,45,United-States,>50K
61,Local-gov,101265,HS-grad,9,,Adm-clerical,Unmarried,,Female,,0,35,United-States,
20,Private,114874,,,,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
,,,,9,Never-married,,,,,0,,,,>50K
,Private,,,,Married-civ-spouse,Transport-moving,,,Male,,0,24,United-States,
,Private,83893,,,Married-civ-spouse,,,,,,,40,United-States,>50K
52,Private,,HS-grad,9,,Other-service,Unmarried,Asian-Pac-Islander,Female,,0,,,>50K
,Private,,,9,Never-married,Sales,Own-child,Black,,0,,20,,<=50K
29,Private,285290,11th,7,,,Unmarried,Black,Female,0,,40,United-States,<=50K
25,,188488,HS-grad,9,Never-married,,Other-relative,White,Male,0,0,,United-States,<=50K
20,Private,,Some-college,,Never-married,Machine-op-inspct,Not-in-family,White,,,0,40,United-States,
23,Private,275244,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,,0,,35,,<=50K
57,,265099,,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,<=50K
,Private,146767,Assoc-voc,11,Married-civ-spouse,Prof-specialty,,,Male,0,0,,United-States,
33,,40681,Some-college,10,Never-married,Prof-specialty,Not-in-family,,,3674,0,16,,<=50K
,Private,174938,,13,Never-married,,,White,Male,0,0,,United-States,<=50K
40,Private,240124,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
71,Private,,Bachelors,13,Divorced,,Own-child,White,Female,2329,0,16,,<=50K
38,,34180,Some-college,,,,Husband,White,Male,0,0,40,,
28,State-gov,,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,,,,,United-States,<=50K
,,89392,Masters,14,Married-spouse-absent,,,White,Female,0,,40,United-States,
,Private,46857,,10,,Adm-clerical,,White,Male,,0,40,United-States,<=50K
59,State-gov,105363,HS-grad,,Never-married,Adm-clerical,Own-child,,Male,,0,40,United-States,<=50K
26,,,,9,Never-married,Sales,,,Male,0,,40,,
35,Private,184117,Bachelors,,,Adm-clerical,Own-child,White,Female,,,40,United-States,
61,Self-emp-inc,134768,Bachelors,,,Exec-managerial,,White,,0,0,50,Germany,
,Private,,Some-college,,Never-married,Prof-specialty,Not-in-family,,,0,0,,United-States,>50K
32,,199765,Bachelors,13,,,Husband,White,Male,7688,0,50,United-States,>50K
,Private,173938,HS-grad,9,Separated,Sales,,White,Female,0,,,United-States,<=50K
39,Private,191161,,,,Craft-repair,,White,Male,0,0,,United-States,<=50K
58,Private,,5th-6th,,,,Not-in-family,Black,Male,0,0,40,,<=50K
,Self-emp-not-inc,30073,,,,Farming-fishing,Husband,White,Male,,1848,60,United-States,>50K
40,Private,155190,10th,,Never-married,Craft-repair,Other-relative,,Male,,0,55,United-States,<=50K
31,,42900,Bachelors,,,Tech-support,,,Male,0,,,United-States,<=50K
36,Private,,,9,Never-married,Sales,,,,0,,,,<=50K
23,Private,181820,Some-college,,,Machine-op-inspct,,White,Male,0,,40,United-States,<=50K
33,,105974,HS-grad,9,,Craft-repair,Not-in-family,White,Male,,0,41,United-States,<=50K
52,Private,146378,HS-grad,,,Craft-repair,,White,Male,0,0,40,,
,Private,,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,24,United-States,<=50K
,,203435,Some-college,10,Divorced,Sales,,White,,0,0,40,,<=50K
,Federal-gov,168312,Assoc-voc,,,Exec-managerial,Not-in-family,White,Female,0,,40,United-States,<=50K
49,Self-emp-inc,257764,HS-grad,9,Divorced,Exec-managerial,,White,Female,,0,40,,
49,Private,171301,HS-grad,9,Married-civ-spouse,,,,Female,,0,40,United-States,
53,Federal-gov,225339,Some-college,10,Widowed,,Not-in-family,Black,Female,,0,40,,<=50K
52,,152234,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,,0,40,Japan,
20,Private,444554,10th,,,Handlers-cleaners,,,Male,,0,,United-States,
26,Private,403788,Assoc-acdm,12,,Other-service,Own-child,Black,Male,,0,40,United-States,<=50K
43,Private,221550,Masters,14,Never-married,Other-service,Not-in-family,White,,,0,,Poland,
46,Self-emp-inc,,Bachelors,13,,,Husband,White,,0,,,,<=50K
43,Local-gov,169203,Assoc-voc,11,,Adm-clerical,Not-in-family,,Female,0,0,35,United-States,
41,,102332,HS-grad,,Divorced,Sales,Unmarried,,,0,,40,,<=50K
44,,230684,,,Married-civ-spouse,Transport-moving,Husband,White,,0,0,,,
54,Private,449257,,9,Married-civ-spouse,Farming-fishing,,White,Male,0,,40,United-States,
65,,198766,,14,Married-civ-spouse,Sales,,White,,,,,,
32,Private,97429,Bachelors,13,,Exec-managerial,Unmarried,White,Female,0,0,40,Canada,
25,Private,208999,Some-college,10,Separated,,Own-child,White,Male,0,0,40,United-States,
23,,,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,,50,United-States,<=50K
,Local-gov,,Bachelors,13,Never-married,,Not-in-family,White,,0,0,45,United-States,<=50K
19,,119075,Some-college,,Never-married,Handlers-cleaners,,,Male,0,0,50,United-States,<=50K
37,Self-emp-not-inc,137314,HS-grad,,,Exec-managerial,Husband,White,Male,0,0,60,United-States,
45,Private,127303,Some-college,10,Never-married,Machine-op-inspct,,White,Male,0,,,,
37,Private,349116,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,,,<=50K
40,Self-emp-not-inc,,Some-college,,Divorced,Exec-managerial,,,Male,0,1564,70,Iran,>50K
17,Private,46496,,7,Never-married,Other-service,,,,0,0,5,United-States,<=50K
,,,Bachelors,13,Never-married,Tech-support,Not-in-family,,,0,,40,United-States,<=50K
59,,226922,HS-grad,9,Divorced,Sales,,White,Female,0,,30,,<=50K
19,Federal-gov,234151,HS-grad,,Never-married,,,Black,Female,,0,40,United-States,
43,Private,,,6,Never-married,Machine-op-inspct,Not-in-family,,Male,0,0,40,United-States,<=50K
42,,230624,10th,6,Never-married,Transport-moving,Unmarried,,,0,0,,United-States,>50K
54,,,HS-grad,9,Married-civ-spouse,Transport-moving,,Black,Male,5013,,40,,<=50K
54,,,Masters,14,Married-civ-spouse,Sales,Husband,White,,0,,,United-States,<=50K
51,Private,,10th,6,Married-civ-spouse,,,White,Male,2105,0,45,United-States,<=50K
,,,,9,Married-civ-spouse,Transport-moving,,White,Male,0,,,,>50K
40,Private,260696,HS-grad,9,,Adm-clerical,Not-in-family,White,Female,,0,40,United-States,
,,325007,Assoc-acdm,12,Married-civ-spouse,,Husband,White,Male,0,,,United-States,
,Private,113176,HS-grad,,,Adm-clerical,Not-in-family,,Female,,0,40,United-States,
31,,66815,,9,,Craft-repair,Husband,White,,0,0,,United-States,
,,241523,,,Married-civ-spouse,Other-service,Husband,White,,0,0,45,United-States,>50K
30,,30226,11th,7,Divorced,,Own-child,White,Male,0,,,United-States,<=50K
39,Local-gov,352628,Assoc-acdm,,Married-civ-spouse,Craft-repair,,,,0,,,United-States,
,,,HS-grad,9,Divorced,Transport-moving,,White,Male,0,0,,United-States,<=50K
33,Private,,HS-grad,9,Married-civ-spouse,Transport-moving,,White,,,,40,,<=50K
48,Private,329778,HS-grad,9,Widowed,,Unmarried,,Female,0,0,40,United-States,<=50K
43,,196945,,9,,Other-service,,Asian-Pac-Islander,,0,0,78,,<=50K
39,,,,13,Married-civ-spouse,,Husband,White,,0,0,40,,>50K
53,Private,34368,Some-college,,,Exec-managerial,,White,Male,,0,45,United-States,
52,Self-emp-not-inc,173839,10th,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,
28,State-gov,73211,Some-college,,,Adm-clerical,Husband,Asian-Pac-Islander,Male,,0,20,United-States,
32,Private,86723,HS-grad,9,Never-married,Other-service,,White,Male,0,0,,,
31,,179186,,13,Married-civ-spouse,Sales,Husband,Black,Male,,0,,,>50K
31,Private,127610,,,Married-civ-spouse,,Wife,White,,0,,40,United-States,
47,Private,115070,Some-college,10,Never-married,Adm-clerical,,White,Female,,0,40,United-States,<=50K
40,Private,,Assoc-voc,,,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,202872,Assoc-acdm,,,Adm-clerical,Own-child,White,Female,0,0,45,United-States,
41,Private,184102,11th,7,Divorced,,Not-in-family,White,Male,,,,United-States,<=50K
53,Federal-gov,,,,Married-civ-spouse,Adm-clerical,Husband,Black,Male,,0,40,,<=50K
46,Private,,,7,Divorced,Machine-op-inspct,Unmarried,,,,0,43,Germany,<=50K
,Self-emp-inc,36228,,13,Married-civ-spouse,,,White,Male,4386,0,35,United-States,
39,Private,297847,9th,5,Married-civ-spouse,Other-service,Wife,Black,Female,3411,0,,United-States,<=50K
19,Private,213644,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,,,0,40,,<=50K
57,,173796,,9,Married-civ-spouse,Transport-moving,,,,0,,,,>50K
49,Private,147322,Assoc-voc,11,,,Wife,White,Female,0,0,,Peru,<=50K
59,Private,296253,HS-grad,,Divorced,Exec-managerial,Not-in-family,,Female,0,,40,United-States,<=50K
,,180871,,11,Divorced,,,White,Male,0,0,,United-States,
35,,211115,,10,Never-married,Protective-serv,Not-in-family,,,0,0,40,,<=50K
,,,10th,6,Married-civ-spouse,,,White,,0,,,United-States,<=50K
28,Private,441620,Bachelors,13,Never-married,Other-service,Not-in-family,White,,0,0,43,Mexico,<=50K
36,Federal-gov,218542,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,,0,,40,United-States,>50K
,Self-emp-not-inc,,Masters,14,Divorced,Prof-specialty,,White,Female,0,0,35,,
47,,,,9,,Sales,Husband,White,,0,0,,United-States,>50K
50,Self-emp-inc,175339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,60,United-States,<=50K
36,Private,,HS-grad,9,,Exec-managerial,Husband,,,0,0,50,United-States,>50K
38,,,,,,,Not-in-family,,Male,0,0,40,United-States,<=50K
56,,145574,HS-grad,9,,Other-service,Husband,,,,1902,60,United-States,>50K
,,30447,,11,Married-civ-spouse,Transport-moving,,White,,0,0,45,,<=50K
45,Self-emp-not-inc,,Some-college,10,Married-civ-spouse,Sales,,White,Male,5013,0,,,<=50K
,Self-emp-not-inc,120837,HS-grad,,,,Husband,White,Male,,,,United-States,
51,,185283,Some-college,,,Exec-managerial,,White,Male,0,0,45,,>50K
,Self-emp-inc,229466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,50,United-States,>50K
25,Private,,,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,
,Private,,,7,Widowed,,Unmarried,Black,,0,0,40,United-States,
49,,125892,Masters,14,,,Husband,White,Male,,,,United-States,
46,Private,563883,HS-grad,,,Craft-repair,Husband,Black,Male,,0,60,United-States,>50K
56,Private,311249,HS-grad,,,Adm-clerical,Unmarried,Black,Female,,0,38,United-States,
25,Private,221757,HS-grad,,,,,,Male,3325,0,45,United-States,<=50K
22,,,,10,Never-married,Transport-moving,Not-in-family,,Male,0,,,United-States,
41,Self-emp-inc,,,15,Married-civ-spouse,Prof-specialty,,White,Male,0,,60,,>50K
48,Self-emp-inc,192945,,,,,Husband,,Male,7688,0,40,,>50K
46,Private,,10th,,Never-married,Machine-op-inspct,Not-in-family,Black,,,,40,United-States,<=50K
30,Private,177675,Some-college,,Never-married,,Not-in-family,White,Male,,0,40,United-States,>50K
39,,51100,HS-grad,9,Married-civ-spouse,Transport-moving,,White,,0,0,,United-States,>50K
40,Private,100584,10th,,Divorced,Craft-repair,Not-in-family,,Male,,0,40,United-States,
70,Federal-gov,163003,,,,Adm-clerical,Husband,Black,,,0,40,United-States,<=50K
,Private,67728,Some-college,,,Craft-repair,Husband,White,Male,0,2051,45,United-States,
49,Private,101320,Masters,14,,Exec-managerial,Not-in-family,White,,,0,75,United-States,<=50K
24,Private,42706,,11,Never-married,,Not-in-family,,,0,,60,United-States,<=50K
,Private,228535,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,,White,Male,7298,,,,>50K
,,120939,Prof-school,15,,Transport-moving,,White,,0,,,,>50K
25,Private,98283,Bachelors,,Never-married,Prof-specialty,Own-child,,Male,,0,40,United-States,<=50K
28,Local-gov,,Bachelors,,,Prof-specialty,Not-in-family,White,,,,,United-States,
69,,,,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,11,United-States,<=50K
22,,207940,Some-college,,Never-married,Handlers-cleaners,Own-child,White,Female,0,,36,United-States,<=50K
47,Private,34248,,9,,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
38,Private,83727,HS-grad,9,Divorced,Other-service,,,Female,0,,48,United-States,<=50K
26,,183077,Assoc-voc,,Never-married,Adm-clerical,,,Female,0,0,40,United-States,<=50K
17,Private,197850,11th,,,Adm-clerical,,Asian-Pac-Islander,Female,0,0,24,United-States,
33,,235271,,10,Never-married,Other-service,,,Male,0,,35,United-States,<=50K
43,,35236,HS-grad,9,,Craft-repair,,White,Male,,0,40,United-States,
58,Private,255822,,,,,Husband,,Male,,0,40,United-States,
,,263925,HS-grad,9,Married-civ-spouse,Sales,Husband,White,,99999,,40,,>50K
26,,256263,,,,,Not-in-family,White,Male,0,0,25,United-States,<=50K
43,Local-gov,293535,,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,,,,,
31,Private,,,6,Married-civ-spouse,Farming-fishing,,White,Male,,,40,Mexico,
30,Private,57651,HS-grad,,,Adm-clerical,Unmarried,,Male,0,2001,42,United-States,
25,Private,174592,HS-grad,9,,Other-service,Own-child,White,Female,0,,25,,<=50K
57,Federal-gov,278763,HS-grad,,Divorced,Adm-clerical,,White,Female,,0,40,United-States,<=50K
37,Private,175232,Masters,14,Divorced,,,White,Male,0,0,60,United-States,>50K
,,402812,Some-college,,Married-civ-spouse,Sales,,White,,,,48,United-States,<=50K
26,,101150,HS-grad,,Divorced,Exec-managerial,Not-in-family,White,,0,0,41,United-States,
45,Private,103538,HS-grad,9,,,,,Male,,0,40,,>50K
,,156877,HS-grad,9,,Adm-clerical,,White,Male,,0,35,United-States,>50K
27,Private,23940,HS-grad,9,,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,,0,40,,
28,Self-emp-inc,210295,11th,7,,,Husband,White,Male,,0,50,United-States,>50K
,Private,80058,,7,Divorced,Sales,Not-in-family,White,,,,43,United-States,>50K
35,,187119,,13,Divorced,,,White,Female,0,1980,,,
36,Self-emp-not-inc,105021,,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,>50K
19,Private,225775,,,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,395831,,,,Exec-managerial,Husband,,Male,,0,80,,>50K
49,,50282,,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,,,United-States,
20,Private,32732,Some-college,,,Other-service,Not-in-family,,Male,0,0,45,,<=50K
64,,179436,,,,Exec-managerial,,White,Male,,0,55,United-States,>50K
32,Private,123253,Assoc-acdm,12,,,Husband,,Male,0,0,42,United-States,<=50K
,State-gov,48433,HS-grad,,,,,,Male,,0,40,,<=50K
,Private,,,9,Married-civ-spouse,Sales,Husband,White,Male,0,,,United-States,
20,Private,431745,Some-college,,Never-married,Adm-clerical,Not-in-family,Black,Female,,,14,United-States,<=50K
42,State-gov,436006,,,,Adm-clerical,Husband,Black,,,0,40,,<=50K
25,Private,,Some-college,10,Married-spouse-absent,,Unmarried,Black,Male,0,0,40,United-States,<=50K
,Self-emp-not-inc,167990,,11,Married-civ-spouse,,Husband,White,,,0,,United-States,
,,217054,,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,,
,Self-emp-not-inc,,Assoc-voc,11,Married-civ-spouse,,Husband,White,Male,0,0,,,<=50K
59,Self-emp-inc,125000,Bachelors,13,,Exec-managerial,,White,Male,0,0,40,,
44,,123983,Bachelors,,Divorced,Other-service,,Asian-Pac-Islander,Male,0,0,40,China,<=50K
46,,155489,,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,58,,>50K
59,Private,284834,Bachelors,,,,Wife,White,Female,,0,30,United-States,<=50K
25,Private,212495,,,Never-married,Exec-managerial,,White,Male,,1340,40,United-States,<=50K
17,,,9th,5,Never-married,,Own-child,Black,,0,0,,,<=50K
,,246891,,,Married-civ-spouse,Protective-serv,Husband,,Male,0,,,,<=50K
47,,,9th,5,Divorced,,Not-in-family,,Female,0,,,,<=50K
30,Private,,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,,United-States,<=50K
20,Private,170800,Some-college,,Never-married,Farming-fishing,,White,Female,0,0,,United-States,<=50K
26,Local-gov,,Bachelors,13,Never-married,,,White,Male,0,2339,,,<=50K
20,Private,,Some-college,,,Handlers-cleaners,Not-in-family,,Male,0,0,15,United-States,<=50K
,Private,,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,
,Private,176026,HS-grad,9,,Machine-op-inspct,Husband,,Male,0,0,40,United-States,<=50K
52,Private,118025,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,,,0,50,,>50K
37,Private,,HS-grad,9,Divorced,,,White,Female,,0,12,United-States,<=50K
47,Private,232628,HS-grad,,,Craft-repair,Husband,Black,Male,,0,40,United-States,<=50K
40,,85995,,6,Married-civ-spouse,,Husband,,Male,,0,40,,>50K
48,Private,125421,Masters,14,Divorced,Exec-managerial,,White,Female,0,0,,United-States,>50K
,,,,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,42,,>50K
50,,73493,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,,,Assoc-acdm,12,,Prof-specialty,Not-in-family,,,0,0,40,United-States,<=50K
34,Private,122116,Some-college,10,,Exec-managerial,,White,Male,,0,,United-States,<=50K
43,,75742,HS-grad,9,Married-civ-spouse,,Husband,White,,0,,40,United-States,
22,Private,,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,,0,,40,United-States,<=50K
35,,,,9,Separated,Other-service,Not-in-family,Black,Male,,0,40,United-States,<=50K
26,State-gov,197156,HS-grad,9,Divorced,,Own-child,White,Female,0,0,30,United-States,<=50K
62,,,Prof-school,15,,,,White,,0,1628,70,,<=50K
,Local-gov,203070,,9,Separated,,Not-in-family,,Male,0,,40,United-States,<=50K
59,Local-gov,165695,,10,,,,White,Male,,0,40,United-States,<=50K
,Private,168107,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,40,United-States,
17,,,10th,6,Never-married,Sales,Own-child,White,,0,0,30,United-States,
38,Private,180342,Bachelors,13,,,Husband,White,Male,0,0,40,United-States,<=50K
41,,122381,Some-college,10,,Craft-repair,Husband,White,Male,0,1887,,,>50K
27,Private,148069,10th,,Never-married,Machine-op-inspct,Unmarried,,Female,0,,40,United-States,
23,Private,200973,HS-grad,9,Never-married,,Own-child,White,Female,,0,40,United-States,<=50K
17,Private,130806,10th,6,Never-married,Handlers-cleaners,Own-child,White,,,0,24,United-States,
56,,117148,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,,0,40,United-States,<=50K
24,Private,,Some-college,,,Adm-clerical,Not-in-family,White,Female,,0,40,United-States,
44,Private,,12th,8,Divorced,Transport-moving,Unmarried,,,,,40,,
23,Private,,Bachelors,,Never-married,Adm-clerical,,,Male,0,,30,United-States,<=50K
,,,,9,Never-married,,Not-in-family,White,Male,0,,65,,<=50K
,,,Some-college,10,Never-married,Other-service,,Black,Female,0,0,8,United-States,<=50K
,Private,,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,United-States,<=50K
45,Private,149640,Some-college,,Married-civ-spouse,,,White,Male,,0,40,,<=50K
,Private,,7th-8th,4,Married-civ-spouse,Protective-serv,,White,Male,,,40,United-States,<=50K
42,Federal-gov,141459,HS-grad,9,Separated,,Other-relative,Black,Female,,0,,United-States,<=50K
47,,111797,Some-college,10,Never-married,Other-service,Not-in-family,,Female,0,0,,,<=50K
29,Private,111900,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,40,United-States,<=50K
,Private,78707,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,,40,United-States,<=50K
,Local-gov,160574,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
