age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
59.0,services,,124.0,,,,2.0,0.0,0.0,unknown,,
56.0,retired,primary,,,,,,,0.0,unknown,no,
49.0,,tertiary,2226.0,,jun,,3.0,,0.0,unknown,,
37.0,services,,,17.0,jun,411.0,6.0,0.0,,unknown,,
51.0,,tertiary,1911.0,17.0,jun,394.0,,0.0,0.0,unknown,no,
,self-employed,tertiary,5244.0,17.0,jun,266.0,2.0,0.0,,unknown,,
,,secondary,1614.0,17.0,jun,,4.0,0.0,0.0,,no,married_no_yes_no_unknown
52.0,services,,,17.0,,311.0,2.0,0.0,,,no,
38.0,,secondary,926.0,17.0,,705.0,5.0,,0.0,unknown,,
54.0,technician,secondary,,,,,2.0,0.0,0.0,unknown,no,
58.0,blue-collar,primary,,17.0,jun,,6.0,0.0,0.0,,no,
,self-employed,secondary,148.0,17.0,jun,847.0,3.0,0.0,,,no,
,blue-collar,primary,0.0,17.0,,273.0,27.0,0.0,,unknown,no,
,services,primary,741.0,17.0,jun,161.0,,0.0,0.0,unknown,,
,,secondary,788.0,,jun,162.0,,0.0,0.0,unknown,no,married_no_no_no_unknown
,admin.,primary,,17.0,jun,641.0,6.0,,,unknown,no,
,services,secondary,-10.0,17.0,jun,61.0,2.0,0.0,,unknown,,
37.0,,tertiary,-25.0,17.0,jun,136.0,2.0,,0.0,unknown,,
,housemaid,primary,,17.0,jun,,2.0,0.0,0.0,unknown,no,married_no_no_no_unknown
,management,,,17.0,jun,332.0,5.0,,0.0,,no,
39.0,entrepreneur,,156.0,17.0,jun,,,0.0,0.0,,no,
37.0,admin.,,-302.0,17.0,,406.0,3.0,0.0,,,,divorced_yes_no_no_unknown
38.0,admin.,,156.0,17.0,jun,544.0,3.0,0.0,,,,
36.0,blue-collar,,3649.0,17.0,,756.0,2.0,,0.0,,no,
38.0,services,unknown,1610.0,17.0,,76.0,,,0.0,,,
50.0,services,,1321.0,17.0,jun,271.0,2.0,0.0,0.0,,no,
53.0,retired,primary,232.0,17.0,jun,203.0,,0.0,0.0,,no,
50.0,management,tertiary,,17.0,,,2.0,0.0,0.0,unknown,no,single_no_no_no_unknown
53.0,,,619.0,17.0,jun,198.0,6.0,,0.0,unknown,no,
,blue-collar,primary,358.0,17.0,jun,259.0,2.0,0.0,0.0,,,
36.0,,tertiary,171.0,17.0,jun,398.0,,,0.0,unknown,no,
55.0,management,tertiary,913.0,17.0,jun,462.0,5.0,0.0,0.0,unknown,no,
,entrepreneur,unknown,,17.0,jun,956.0,2.0,0.0,,,,
58.0,housemaid,,3957.0,17.0,jun,76.0,,0.0,0.0,unknown,no,
39.0,,primary,,17.0,jun,264.0,16.0,0.0,0.0,unknown,no,
38.0,entrepreneur,secondary,,,jun,979.0,9.0,0.0,0.0,,no,
,housemaid,,618.0,17.0,jun,89.0,4.0,0.0,0.0,unknown,no,
39.0,blue-collar,primary,,17.0,,135.0,6.0,0.0,0.0,unknown,,
52.0,technician,secondary,,17.0,,,4.0,0.0,0.0,unknown,no,
56.0,blue-collar,,,17.0,jun,548.0,3.0,0.0,0.0,,no,
,blue-collar,secondary,,17.0,jun,235.0,2.0,0.0,0.0,unknown,,
,technician,secondary,851.0,17.0,jun,87.0,2.0,,0.0,,,married_no_no_no_unknown
,technician,secondary,236.0,,jun,169.0,4.0,,0.0,unknown,,
,housemaid,,,,jun,343.0,,0.0,,unknown,no,
50.0,services,,,,jun,88.0,2.0,0.0,0.0,,,
25.0,,secondary,1116.0,17.0,,,6.0,,0.0,unknown,no,
36.0,services,secondary,,17.0,,,2.0,,0.0,unknown,no,
35.0,,secondary,331.0,17.0,jun,,,0.0,,unknown,no,
51.0,blue-collar,primary,3942.0,17.0,jun,,3.0,0.0,0.0,unknown,no,
38.0,,primary,,,jun,,,0.0,0.0,,no,
54.0,services,,468.0,,,207.0,3.0,,0.0,unknown,,married_no_no_no_unknown
45.0,management,tertiary,,17.0,,311.0,2.0,0.0,,,,married_no_no_no_unknown
36.0,blue-collar,secondary,0.0,17.0,,138.0,5.0,0.0,,unknown,no,
36.0,,secondary,,17.0,jun,48.0,2.0,0.0,,unknown,,married_no_no_no_unknown
,,primary,71.0,,,,,,0.0,unknown,no,
51.0,self-employed,primary,307.0,17.0,jun,,2.0,0.0,0.0,,no,
,management,tertiary,502.0,17.0,jun,637.0,3.0,0.0,0.0,unknown,no,
,management,,,17.0,jun,564.0,,0.0,,,,
58.0,housemaid,,57.0,17.0,jun,117.0,3.0,0.0,,,no,
45.0,unknown,,1979.0,17.0,jun,76.0,3.0,0.0,0.0,unknown,,
,,secondary,,,,,21.0,,0.0,unknown,no,single_no_yes_no_unknown
,,,4073.0,17.0,jun,193.0,3.0,0.0,0.0,,,
,blue-collar,,46.0,17.0,jun,130.0,6.0,0.0,0.0,unknown,no,
29.0,admin.,secondary,,,,269.0,3.0,,0.0,unknown,,
52.0,,tertiary,7388.0,17.0,,291.0,,0.0,,unknown,no,
,technician,,531.0,,jun,150.0,7.0,0.0,,,no,
48.0,,,,,jun,1208.0,3.0,,0.0,unknown,no,
,,secondary,10465.0,,jun,144.0,,0.0,,unknown,,
36.0,blue-collar,secondary,2357.0,17.0,,228.0,2.0,0.0,0.0,,no,married_no_yes_no_unknown
,technician,secondary,2355.0,,,,3.0,,0.0,,no,
35.0,services,tertiary,1359.0,17.0,jun,585.0,,0.0,0.0,,,
,management,,51.0,17.0,jun,334.0,2.0,0.0,0.0,,,
,,,,17.0,jun,229.0,,0.0,0.0,,,
46.0,retired,,865.0,17.0,jun,,11.0,0.0,,,no,
57.0,entrepreneur,,873.0,17.0,jun,441.0,,0.0,,,no,divorced_no_no_no_unknown
36.0,blue-collar,secondary,,18.0,,60.0,6.0,,0.0,unknown,no,
,technician,secondary,662.0,,jun,47.0,2.0,0.0,0.0,unknown,,
,retired,,,18.0,jun,235.0,3.0,0.0,0.0,,,
36.0,services,secondary,,18.0,jun,,3.0,,0.0,,no,single_no_no_no_unknown
44.0,,primary,0.0,,jun,192.0,5.0,0.0,0.0,unknown,no,
,,secondary,0.0,18.0,jun,26.0,,0.0,0.0,unknown,,
,retired,secondary,,18.0,jun,89.0,3.0,0.0,,,,
38.0,,tertiary,0.0,,jun,,7.0,,0.0,unknown,,single_no_no_no_unknown
48.0,blue-collar,primary,551.0,18.0,,,5.0,,0.0,,no,
51.0,,,1123.0,,jun,54.0,4.0,0.0,,unknown,no,married_no_no_no_unknown
49.0,housemaid,,434.0,18.0,jun,272.0,3.0,0.0,0.0,,no,married_no_yes_yes_unknown
46.0,blue-collar,primary,,18.0,,35.0,3.0,0.0,,unknown,no,
40.0,technician,,265.0,18.0,jun,1365.0,4.0,,0.0,unknown,no,
40.0,admin.,,1200.0,,,,8.0,0.0,0.0,unknown,no,
50.0,,,,,,53.0,2.0,0.0,,unknown,no,
,management,,26.0,18.0,jun,311.0,,0.0,,,,
48.0,admin.,secondary,1253.0,18.0,jun,,2.0,,,unknown,no,single_no_yes_no_unknown
46.0,,primary,10.0,,,,6.0,,0.0,unknown,no,
,admin.,secondary,231.0,18.0,jun,151.0,,0.0,0.0,,no,
,,primary,557.0,18.0,jun,89.0,,0.0,,unknown,no,
37.0,blue-collar,,1736.0,18.0,,66.0,1.0,0.0,0.0,unknown,no,
40.0,self-employed,secondary,,18.0,jun,30.0,,0.0,0.0,unknown,no,
,retired,secondary,,,jun,72.0,1.0,0.0,0.0,unknown,no,married_no_no_no_unknown
,entrepreneur,secondary,,,jun,120.0,,0.0,,,,
28.0,blue-collar,secondary,,,jun,126.0,4.0,0.0,,unknown,no,married_no_yes_no_unknown
45.0,blue-collar,secondary,103.0,18.0,,48.0,1.0,,0.0,,no,
,housemaid,secondary,1104.0,18.0,jun,,,0.0,0.0,unknown,no,
,blue-collar,secondary,,18.0,,1062.0,4.0,0.0,0.0,unknown,no,
37.0,services,secondary,2657.0,,jun,295.0,,,0.0,unknown,no,
37.0,,,415.0,18.0,jun,,1.0,0.0,,unknown,,single_no_no_no_unknown
28.0,management,tertiary,2253.0,,,906.0,2.0,,0.0,unknown,no,
49.0,management,,1330.0,18.0,jun,37.0,1.0,0.0,0.0,,no,
,services,secondary,,,jun,,6.0,0.0,0.0,unknown,no,
42.0,unknown,tertiary,2918.0,,,,,0.0,,unknown,no,
51.0,housemaid,,,18.0,jun,18.0,1.0,0.0,,,no,
,,primary,3151.0,,,,7.0,0.0,,,,
39.0,admin.,,224.0,,jun,421.0,2.0,0.0,,unknown,no,
51.0,retired,primary,,18.0,jun,835.0,,0.0,0.0,unknown,,
,retired,primary,0.0,18.0,jun,104.0,,0.0,,,,
,blue-collar,secondary,-565.0,18.0,jun,,3.0,0.0,,unknown,,
38.0,,,2289.0,,jun,89.0,5.0,0.0,,unknown,no,
39.0,,,426.0,,,,,,0.0,unknown,yes,
36.0,blue-collar,,,,jun,,3.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
55.0,blue-collar,primary,,18.0,,744.0,,0.0,0.0,unknown,no,
,,,8267.0,18.0,,321.0,2.0,0.0,,unknown,no,
37.0,management,tertiary,,18.0,,24.0,10.0,,0.0,unknown,no,
48.0,,secondary,1096.0,,jun,213.0,5.0,0.0,,unknown,no,
,blue-collar,,,18.0,,165.0,,,0.0,unknown,,married_no_no_no_unknown
,,,192.0,18.0,jun,129.0,3.0,0.0,0.0,unknown,no,
,services,,,,jun,371.0,2.0,0.0,,,yes,
36.0,blue-collar,primary,1707.0,18.0,jun,190.0,,0.0,,unknown,,
27.0,entrepreneur,secondary,47.0,18.0,,114.0,4.0,0.0,0.0,unknown,,
36.0,unknown,,,18.0,,221.0,5.0,0.0,,,no,
33.0,,tertiary,729.0,18.0,,178.0,,,0.0,unknown,no,
58.0,unemployed,,,18.0,jun,247.0,,,,unknown,no,
27.0,,,629.0,18.0,,680.0,2.0,,0.0,unknown,no,
56.0,blue-collar,,3760.0,,jun,243.0,3.0,0.0,0.0,unknown,no,
42.0,admin.,,,18.0,jun,185.0,4.0,0.0,,,no,divorced_no_yes_yes_unknown
32.0,,,201.0,18.0,jun,110.0,2.0,0.0,0.0,unknown,no,
26.0,admin.,,,18.0,jun,172.0,2.0,0.0,0.0,unknown,no,
25.0,services,,-501.0,18.0,,156.0,,0.0,0.0,unknown,no,
,blue-collar,secondary,39.0,18.0,jun,34.0,6.0,,0.0,unknown,no,married_no_yes_no_unknown
42.0,blue-collar,secondary,1279.0,18.0,,347.0,4.0,,,unknown,no,
,,secondary,10721.0,18.0,jun,,3.0,0.0,0.0,unknown,no,
28.0,,secondary,975.0,,jun,59.0,,0.0,0.0,unknown,,
29.0,management,tertiary,620.0,,jun,72.0,3.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
50.0,admin.,secondary,,18.0,jun,417.0,3.0,0.0,,,no,
,management,tertiary,0.0,18.0,,96.0,,0.0,,unknown,,
27.0,,,-97.0,18.0,jun,1528.0,,0.0,0.0,unknown,yes,
24.0,blue-collar,,0.0,18.0,,154.0,4.0,0.0,0.0,unknown,no,
48.0,,secondary,479.0,18.0,,,3.0,,0.0,unknown,no,
46.0,,tertiary,46.0,18.0,,107.0,,,0.0,unknown,no,
49.0,technician,,1202.0,18.0,jun,,1.0,,0.0,unknown,,
,,primary,,18.0,,257.0,6.0,0.0,0.0,,,
44.0,blue-collar,secondary,,18.0,jun,23.0,3.0,,,unknown,,
61.0,entrepreneur,,369.0,18.0,jun,82.0,1.0,0.0,,,no,
,unknown,unknown,219.0,18.0,jun,,1.0,,0.0,,,
,,,62.0,18.0,jun,67.0,,0.0,0.0,,,
45.0,housemaid,tertiary,,18.0,,83.0,1.0,0.0,,unknown,no,
,admin.,unknown,,18.0,jun,113.0,1.0,0.0,0.0,unknown,,
,retired,primary,,18.0,jun,59.0,1.0,0.0,,unknown,no,
50.0,housemaid,secondary,0.0,,jun,551.0,1.0,0.0,,,no,
43.0,management,tertiary,657.0,18.0,jun,367.0,1.0,0.0,0.0,unknown,,
59.0,management,,,18.0,jun,220.0,1.0,0.0,0.0,,no,
56.0,entrepreneur,unknown,2351.0,,,15.0,1.0,,0.0,,,
,retired,secondary,1524.0,18.0,jun,,1.0,0.0,0.0,unknown,,married_no_no_no_unknown
58.0,housemaid,primary,,18.0,,37.0,,0.0,0.0,unknown,no,
57.0,blue-collar,,773.0,18.0,jun,,8.0,0.0,0.0,unknown,no,
,housemaid,secondary,197.0,18.0,jun,199.0,1.0,0.0,0.0,unknown,no,married_no_no_no_unknown
,,secondary,,,jun,94.0,1.0,,0.0,unknown,no,
35.0,admin.,secondary,165.0,18.0,jun,272.0,,0.0,,,no,married_no_yes_no_unknown
37.0,blue-collar,,-689.0,18.0,jun,15.0,1.0,0.0,,,,
,technician,tertiary,,18.0,jun,50.0,,0.0,0.0,unknown,no,
,management,tertiary,,18.0,jun,417.0,1.0,0.0,0.0,unknown,,
55.0,management,secondary,,,,192.0,1.0,0.0,,unknown,no,
36.0,,tertiary,391.0,,jun,,1.0,0.0,0.0,unknown,,
,student,unknown,0.0,,jun,115.0,1.0,0.0,0.0,unknown,no,
45.0,,secondary,0.0,18.0,jun,,1.0,0.0,,unknown,no,single_no_no_no_unknown
49.0,blue-collar,secondary,1743.0,18.0,jun,68.0,1.0,,0.0,unknown,no,
28.0,technician,,594.0,18.0,jun,54.0,,0.0,,,no,
,retired,,1582.0,18.0,jun,159.0,,0.0,,,no,
,blue-collar,,2791.0,18.0,jun,335.0,,,0.0,,,
49.0,technician,secondary,997.0,18.0,jun,118.0,1.0,0.0,,unknown,no,married_no_no_no_unknown
39.0,entrepreneur,tertiary,2310.0,18.0,,,1.0,0.0,0.0,unknown,no,
37.0,technician,secondary,0.0,18.0,jun,236.0,1.0,0.0,,,,married_yes_no_no_unknown
,management,,1401.0,18.0,jun,300.0,,0.0,0.0,unknown,,
,housemaid,primary,5048.0,18.0,jun,163.0,,0.0,,unknown,no,
48.0,management,tertiary,,18.0,jun,103.0,,0.0,0.0,,no,
,management,,,18.0,jun,187.0,,0.0,0.0,unknown,,
41.0,,tertiary,11008.0,,,,1.0,,0.0,unknown,yes,
49.0,,unknown,,,jun,163.0,2.0,0.0,0.0,unknown,no,
46.0,technician,,179.0,18.0,,,,,0.0,unknown,no,
55.0,blue-collar,primary,761.0,,jun,67.0,,0.0,0.0,unknown,no,
38.0,blue-collar,,889.0,18.0,jun,362.0,1.0,,,,no,
42.0,blue-collar,primary,4930.0,18.0,,,,,0.0,unknown,yes,
42.0,technician,,-813.0,18.0,,36.0,4.0,0.0,,,,
37.0,,tertiary,2087.0,,,167.0,,,,unknown,no,single_no_no_no_unknown
,,primary,0.0,,jun,,1.0,0.0,0.0,,,
,retired,,0.0,18.0,,1009.0,1.0,,,unknown,no,married_no_no_no_unknown
,retired,primary,490.0,18.0,jun,55.0,10.0,0.0,,unknown,no,
48.0,retired,primary,,,jun,88.0,8.0,,,unknown,no,married_no_yes_no_unknown
,management,primary,5348.0,18.0,,,1.0,0.0,0.0,unknown,no,married_no_no_no_unknown
,technician,secondary,603.0,18.0,jun,,2.0,0.0,,,,
36.0,services,secondary,755.0,,jun,,,0.0,0.0,unknown,,
47.0,services,,829.0,18.0,jun,466.0,,0.0,,unknown,no,
37.0,,,2235.0,18.0,,,,0.0,,unknown,,
60.0,retired,primary,3.0,18.0,,227.0,1.0,,0.0,,,
38.0,,unknown,,,,,1.0,,0.0,unknown,no,
47.0,management,,414.0,18.0,jun,387.0,,0.0,0.0,unknown,no,
56.0,retired,,,18.0,jun,379.0,5.0,0.0,,unknown,no,
,unknown,unknown,167.0,18.0,,205.0,4.0,,,,no,
37.0,services,unknown,-224.0,18.0,jun,332.0,,,0.0,unknown,no,
48.0,,,,18.0,jun,71.0,1.0,0.0,0.0,unknown,no,
39.0,services,tertiary,,,jun,567.0,,0.0,0.0,unknown,no,
44.0,,secondary,,18.0,jun,200.0,1.0,0.0,,unknown,,
,,,1201.0,18.0,jun,,1.0,0.0,0.0,unknown,,married_no_no_no_unknown
44.0,,tertiary,,18.0,jun,476.0,1.0,0.0,0.0,unknown,,
58.0,housemaid,,0.0,18.0,jun,290.0,,0.0,,unknown,no,
56.0,,unknown,616.0,18.0,jun,1812.0,1.0,0.0,,unknown,no,
,management,tertiary,959.0,18.0,jun,74.0,1.0,0.0,,,no,
,admin.,,1019.0,,jun,,1.0,0.0,0.0,unknown,no,
57.0,management,,1172.0,,jun,,1.0,0.0,0.0,unknown,no,
59.0,retired,,5744.0,18.0,jun,,1.0,0.0,0.0,unknown,no,
58.0,management,tertiary,3768.0,18.0,jun,316.0,1.0,0.0,0.0,unknown,no,
58.0,housemaid,primary,,18.0,jun,,,0.0,,unknown,no,
46.0,,primary,2870.0,18.0,jun,52.0,6.0,0.0,0.0,unknown,no,
50.0,services,secondary,753.0,18.0,jun,59.0,2.0,,0.0,unknown,,
52.0,retired,,9.0,18.0,jun,,1.0,0.0,,unknown,no,married_no_no_no_unknown
44.0,,,2283.0,18.0,jun,81.0,,0.0,0.0,unknown,no,
59.0,,primary,1245.0,18.0,,205.0,2.0,0.0,0.0,unknown,,
,housemaid,,1194.0,18.0,jun,58.0,3.0,0.0,,,,
39.0,blue-collar,primary,-186.0,18.0,jun,320.0,3.0,0.0,,unknown,no,
48.0,,,17957.0,,jun,700.0,7.0,0.0,,unknown,no,
48.0,,unknown,0.0,,,453.0,,,0.0,,no,
,services,secondary,1872.0,18.0,jun,146.0,3.0,0.0,,unknown,no,
,entrepreneur,tertiary,773.0,,jun,345.0,1.0,0.0,0.0,,no,married_no_no_no_unknown
,management,tertiary,7419.0,,jun,248.0,29.0,,0.0,unknown,no,single_no_yes_no_unknown
,blue-collar,,517.0,18.0,jun,188.0,,0.0,,unknown,,
,admin.,secondary,90.0,18.0,jun,,,0.0,,unknown,,
55.0,,secondary,0.0,18.0,jun,324.0,2.0,,0.0,unknown,,
44.0,,unknown,4330.0,,jun,,9.0,,0.0,,,single_no_no_no_unknown
51.0,,secondary,440.0,,jun,392.0,1.0,0.0,0.0,unknown,no,
,admin.,,1800.0,18.0,,103.0,1.0,0.0,0.0,,no,married_no_yes_no_unknown
56.0,blue-collar,secondary,486.0,18.0,jun,577.0,4.0,0.0,,,no,
47.0,,unknown,2443.0,18.0,,,,0.0,0.0,unknown,no,single_no_no_no_unknown
53.0,self-employed,tertiary,,18.0,,112.0,,0.0,0.0,,no,
47.0,unemployed,primary,0.0,,jun,308.0,1.0,0.0,0.0,unknown,no,
52.0,management,,1147.0,18.0,jun,43.0,1.0,0.0,0.0,unknown,no,
44.0,blue-collar,secondary,-448.0,18.0,,149.0,2.0,0.0,,unknown,,
,,tertiary,1336.0,18.0,jun,,1.0,,0.0,,no,
,blue-collar,unknown,337.0,18.0,jun,100.0,4.0,0.0,0.0,,no,
35.0,admin.,secondary,,18.0,jun,209.0,12.0,0.0,0.0,unknown,no,
37.0,,secondary,2128.0,18.0,jun,105.0,,0.0,0.0,unknown,no,
41.0,entrepreneur,secondary,707.0,18.0,jun,707.0,1.0,0.0,,unknown,,
,technician,secondary,,18.0,jun,,,0.0,0.0,unknown,yes,
47.0,technician,,,18.0,,13.0,11.0,0.0,0.0,unknown,no,
46.0,admin.,secondary,126.0,,jun,1255.0,1.0,0.0,,unknown,,
50.0,management,tertiary,3296.0,18.0,,255.0,,0.0,0.0,unknown,,
45.0,,secondary,,18.0,,,2.0,0.0,0.0,unknown,no,
,services,,446.0,18.0,jun,373.0,4.0,0.0,,,no,
,unknown,unknown,,18.0,jun,18.0,6.0,0.0,0.0,unknown,no,married_no_no_no_unknown
,housemaid,,5233.0,18.0,jun,,2.0,,,,no,
54.0,blue-collar,,,18.0,jun,142.0,20.0,,0.0,unknown,no,
,technician,tertiary,11.0,,jun,,3.0,,0.0,unknown,no,
59.0,,,681.0,18.0,jun,376.0,7.0,0.0,0.0,,no,
,housemaid,,37.0,18.0,jun,155.0,,0.0,,,,
51.0,technician,,2682.0,,jun,56.0,,0.0,,unknown,no,
58.0,management,tertiary,2729.0,,jun,,1.0,0.0,0.0,,no,
,technician,secondary,1776.0,,jun,443.0,7.0,0.0,0.0,unknown,,
,admin.,,479.0,18.0,jun,,1.0,0.0,0.0,,no,
60.0,management,,11.0,18.0,,,,,0.0,unknown,,
,unknown,unknown,,18.0,,64.0,,0.0,0.0,unknown,no,married_no_no_no_unknown
60.0,,secondary,3916.0,,jun,,,,0.0,unknown,no,single_no_no_no_unknown
,management,tertiary,,18.0,jun,89.0,4.0,0.0,,,no,
36.0,student,unknown,,18.0,jun,359.0,,,0.0,unknown,no,single_no_no_no_unknown
37.0,blue-collar,,523.0,18.0,jun,257.0,,0.0,0.0,,,
44.0,services,secondary,608.0,18.0,jun,19.0,30.0,0.0,,,no,
45.0,technician,secondary,2571.0,18.0,jun,,,0.0,0.0,unknown,,
57.0,retired,primary,914.0,18.0,jun,404.0,2.0,0.0,,,no,
,,,1152.0,,jun,,2.0,,0.0,,no,
38.0,,secondary,519.0,18.0,,,14.0,,0.0,unknown,no,
,,,9405.0,18.0,jun,,,0.0,0.0,,no,
39.0,blue-collar,secondary,,,,156.0,9.0,0.0,0.0,unknown,no,
52.0,technician,secondary,,,jun,636.0,,0.0,,unknown,no,
,technician,unknown,1355.0,18.0,jun,,,0.0,0.0,unknown,no,married_no_yes_no_unknown
40.0,technician,,-1779.0,18.0,jun,37.0,2.0,0.0,,unknown,no,
44.0,,primary,1059.0,18.0,,,1.0,,0.0,unknown,,
38.0,,secondary,,18.0,jun,61.0,,0.0,0.0,unknown,no,
36.0,services,secondary,1024.0,18.0,jun,111.0,2.0,0.0,0.0,unknown,,married_no_yes_no_unknown
31.0,blue-collar,,671.0,18.0,jun,704.0,4.0,0.0,0.0,,yes,
42.0,blue-collar,,,18.0,jun,45.0,3.0,0.0,,unknown,,married_no_no_no_unknown
,entrepreneur,,692.0,18.0,,73.0,4.0,0.0,0.0,unknown,,
40.0,technician,,4396.0,18.0,jun,1195.0,2.0,0.0,0.0,,,
50.0,blue-collar,,280.0,18.0,jun,61.0,23.0,0.0,0.0,unknown,no,
,services,secondary,2769.0,18.0,jun,96.0,3.0,0.0,,unknown,no,
41.0,admin.,,,18.0,jun,140.0,3.0,,0.0,unknown,,
,blue-collar,,4722.0,18.0,jun,121.0,2.0,0.0,0.0,unknown,no,
49.0,blue-collar,primary,1050.0,,,,5.0,0.0,0.0,unknown,no,
,admin.,secondary,3160.0,,,719.0,,0.0,0.0,unknown,no,single_no_no_no_unknown
51.0,blue-collar,,1238.0,18.0,jun,48.0,10.0,0.0,,unknown,no,
51.0,technician,tertiary,,,jun,242.0,2.0,0.0,0.0,unknown,no,
,,,,18.0,jun,,3.0,0.0,0.0,unknown,no,
,management,tertiary,,,jun,130.0,,0.0,,unknown,no,
28.0,blue-collar,secondary,,,,25.0,41.0,,0.0,unknown,no,
47.0,retired,primary,197.0,18.0,jun,57.0,2.0,0.0,0.0,unknown,,married_no_no_no_unknown
53.0,retired,,357.0,18.0,jun,154.0,2.0,0.0,0.0,unknown,no,
,management,secondary,358.0,,jun,74.0,,,0.0,unknown,no,
,services,primary,,18.0,jun,77.0,,0.0,,,no,
60.0,entrepreneur,primary,0.0,18.0,,201.0,1.0,,,unknown,,married_no_no_no_unknown
38.0,self-employed,secondary,29125.0,18.0,jun,313.0,2.0,0.0,0.0,unknown,,
58.0,management,,,,jun,114.0,1.0,0.0,0.0,,no,
,blue-collar,unknown,2357.0,18.0,jun,66.0,,0.0,,,,
,unemployed,secondary,,18.0,,305.0,,,,unknown,no,
60.0,,,415.0,18.0,,,2.0,0.0,0.0,unknown,no,
,,primary,12130.0,,,,13.0,,0.0,unknown,no,
,housemaid,,2582.0,,jun,51.0,,0.0,0.0,unknown,no,
45.0,services,secondary,359.0,18.0,jun,,8.0,,0.0,,no,
,technician,,,18.0,jun,99.0,3.0,,0.0,unknown,,
51.0,admin.,,1994.0,,,,,,0.0,unknown,yes,
57.0,housemaid,,113.0,18.0,jun,378.0,2.0,0.0,,,no,
,blue-collar,primary,1236.0,18.0,jun,152.0,9.0,0.0,0.0,unknown,no,
,management,tertiary,0.0,18.0,jun,491.0,3.0,0.0,,,,
,,secondary,1121.0,18.0,jun,,1.0,0.0,,unknown,no,
38.0,,,393.0,18.0,jun,90.0,3.0,0.0,0.0,unknown,,
,unknown,unknown,4244.0,18.0,jun,626.0,5.0,0.0,,,,
,blue-collar,primary,1823.0,18.0,jun,135.0,,0.0,,unknown,no,married_no_no_no_unknown
44.0,,tertiary,827.0,,,65.0,,,0.0,unknown,no,
42.0,housemaid,primary,,,jun,125.0,8.0,0.0,,,no,
49.0,blue-collar,,507.0,18.0,jun,16.0,14.0,0.0,0.0,,no,
54.0,,tertiary,1433.0,18.0,jun,,20.0,0.0,0.0,unknown,no,
,,secondary,1455.0,18.0,jun,90.0,,0.0,0.0,unknown,,
59.0,retired,,,18.0,jun,140.0,2.0,0.0,0.0,unknown,no,
37.0,blue-collar,primary,,18.0,jun,15.0,8.0,0.0,,,,
39.0,,primary,,18.0,,113.0,2.0,0.0,0.0,,no,
,entrepreneur,,-257.0,18.0,jun,249.0,5.0,0.0,,unknown,no,married_no_yes_yes_unknown
,services,secondary,2058.0,18.0,jun,82.0,,,0.0,unknown,,
,unknown,unknown,2261.0,,,445.0,3.0,,0.0,unknown,no,
32.0,management,tertiary,,18.0,jun,1060.0,,0.0,,unknown,,
45.0,management,tertiary,,18.0,jun,92.0,,0.0,0.0,unknown,no,married_no_yes_yes_unknown
36.0,blue-collar,primary,946.0,18.0,,255.0,,0.0,0.0,unknown,no,
58.0,,,,18.0,jun,55.0,2.0,0.0,0.0,unknown,no,
,services,secondary,3236.0,18.0,jun,521.0,11.0,,0.0,,no,
44.0,services,,20541.0,18.0,jun,501.0,,0.0,0.0,,no,
,,secondary,,18.0,jun,,,,0.0,unknown,,
57.0,blue-collar,unknown,,18.0,jun,340.0,3.0,0.0,0.0,unknown,,married_no_no_no_unknown
,blue-collar,primary,-303.0,18.0,,40.0,,0.0,0.0,unknown,,married_no_yes_no_unknown
,services,primary,,18.0,jun,156.0,3.0,0.0,,,no,
39.0,,primary,,18.0,,,2.0,,0.0,unknown,no,
,admin.,secondary,0.0,,jun,161.0,1.0,,0.0,unknown,no,
57.0,housemaid,,7451.0,18.0,jun,43.0,,0.0,,unknown,no,
36.0,admin.,,542.0,,jun,604.0,6.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,secondary,0.0,18.0,jun,368.0,,0.0,0.0,unknown,no,
44.0,blue-collar,,2092.0,18.0,jun,452.0,,,0.0,,no,married_no_no_yes_unknown
41.0,blue-collar,,219.0,,,1574.0,,0.0,0.0,,yes,
39.0,admin.,secondary,,,,29.0,,0.0,0.0,unknown,no,married_no_no_no_unknown
58.0,blue-collar,secondary,1826.0,19.0,jun,,3.0,0.0,0.0,unknown,,
60.0,,primary,987.0,19.0,jun,102.0,13.0,,0.0,unknown,no,
,,,,19.0,jun,113.0,14.0,,0.0,unknown,no,married_no_no_no_unknown
,blue-collar,secondary,537.0,19.0,jun,160.0,6.0,0.0,,,no,
,blue-collar,primary,,19.0,jun,,,,0.0,,,
,blue-collar,secondary,5.0,19.0,,170.0,7.0,,,unknown,no,married_no_no_no_unknown
44.0,,secondary,2524.0,,,82.0,1.0,,0.0,unknown,no,
42.0,technician,secondary,370.0,19.0,,302.0,5.0,,0.0,unknown,,
54.0,blue-collar,,10662.0,,jun,,,,0.0,unknown,,married_no_no_no_unknown
50.0,services,secondary,,,jun,,,0.0,0.0,,no,
,admin.,secondary,1195.0,19.0,jun,451.0,,0.0,0.0,,,
,services,secondary,7509.0,19.0,jun,575.0,,,0.0,unknown,no,
