age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,student,single,unknown,no,172,,no,unknown,,,,1,,0,unknown,no
43,management,divorced,tertiary,no,,no,no,,12,jun,118,3,0,,,
36,management,,,no,5427,no,no,unknown,12,jun,398,,0,,unknown,no
,housemaid,divorced,,no,1405,no,no,unknown,12,jun,127,1,0,,,no
43,housemaid,married,secondary,no,1476,no,no,unknown,12,jun,216,,0,,unknown,no
,blue-collar,married,,,1116,yes,no,,12,jun,,1,0,0,unknown,
,,single,secondary,no,163,,no,,12,,483,1,,0,unknown,no
41,services,married,secondary,no,,no,yes,,,,309,1,0,,,no
,,married,,no,406,yes,,,,jun,577,,0,0,,yes
50,,married,tertiary,no,1347,,,,12,jun,582,1,0,,,no
35,admin.,,secondary,,,,,unknown,,,,,0,0,unknown,no
56,,married,secondary,no,2190,no,yes,unknown,12,,270,,0,0,,no
43,,,primary,,999,,no,unknown,,,317,1,,0,unknown,no
,retired,,primary,,2243,no,no,,,jun,281,1,0,0,unknown,
49,management,,secondary,no,4848,no,,,12,jun,,1,0,0,unknown,
,housemaid,,,no,3073,,no,,,,410,1,0,0,unknown,no
,unemployed,,secondary,no,,yes,no,unknown,12,,313,1,0,0,,no
56,,married,primary,,133,,yes,unknown,12,jun,,2,0,,unknown,no
48,blue-collar,married,primary,,,no,no,unknown,,jun,37,3,0,0,,no
,admin.,married,secondary,no,0,,no,unknown,12,jun,,,0,0,,
44,management,single,tertiary,,,yes,no,unknown,,,312,2,,0,unknown,no
35,blue-collar,married,tertiary,no,2999,no,no,,12,jun,1141,6,0,,unknown,yes
48,,,secondary,no,1000,yes,,unknown,,jun,1268,,0,0,,yes
37,services,married,secondary,no,1627,,,unknown,,jun,602,2,0,0,unknown,no
60,housemaid,married,,no,,no,no,unknown,12,,1178,3,,,unknown,no
44,management,married,tertiary,no,677,yes,no,unknown,12,jun,130,2,,0,unknown,no
27,,,secondary,no,18188,yes,no,unknown,,,541,17,,0,unknown,yes
38,unemployed,married,primary,no,-363,no,no,unknown,,jun,340,2,,0,,
40,,,secondary,no,84,yes,,unknown,12,,,,,0,unknown,no
38,management,divorced,tertiary,no,10638,no,,,12,jun,,,0,,unknown,
51,technician,divorced,,no,548,no,no,unknown,,jun,138,2,0,,unknown,no
52,entrepreneur,divorced,,no,,yes,,,12,jun,246,2,0,0,,no
58,,married,primary,no,1761,no,no,unknown,12,jun,,,0,0,,no
,,,tertiary,,1433,no,no,,12,jun,298,,0,0,unknown,
39,services,,secondary,,,no,no,unknown,12,jun,723,2,,0,unknown,no
,technician,single,secondary,no,18,,no,unknown,12,,361,2,,0,unknown,
52,housemaid,married,primary,no,310,,,unknown,12,jun,100,4,0,0,unknown,no
49,,,primary,no,3049,no,no,unknown,12,jun,124,2,,,,
42,unemployed,married,secondary,no,,yes,no,unknown,12,jun,153,6,0,,,no
46,management,,tertiary,no,,,,unknown,12,jun,,,0,0,unknown,no
,management,single,tertiary,,,,no,unknown,,,,3,,0,unknown,no
36,,married,primary,no,6317,no,no,,,jun,478,2,0,0,unknown,no
,housemaid,married,tertiary,,1985,no,,,12,,320,2,0,0,unknown,
41,,married,,no,1165,no,no,unknown,12,jun,69,3,0,0,unknown,no
46,management,divorced,,,675,,,,12,jun,190,2,0,0,,no
,services,married,secondary,,0,no,no,,12,,543,2,0,,,no
,management,married,tertiary,no,-85,yes,,unknown,,jun,85,2,0,0,unknown,
48,management,divorced,,no,,no,yes,,12,jun,1243,7,0,0,unknown,yes
35,management,,tertiary,no,,no,no,unknown,,jun,,3,0,,unknown,
38,entrepreneur,,,no,,no,no,unknown,12,,,3,0,0,unknown,no
,unemployed,divorced,secondary,,991,yes,no,unknown,12,jun,316,2,0,,unknown,no
,housemaid,,,,0,no,,,12,jun,90,8,0,0,unknown,
,retired,married,primary,no,,no,yes,unknown,12,jun,168,8,0,0,,no
50,technician,married,secondary,no,1765,yes,no,unknown,12,jun,,2,0,0,unknown,no
39,services,married,,no,,no,no,unknown,,,243,2,0,,,
46,technician,married,tertiary,no,4176,,no,unknown,12,jun,153,6,0,,unknown,no
,management,divorced,,no,452,,no,unknown,12,jun,232,2,0,,unknown,
52,services,married,secondary,no,-336,,,,,jun,111,8,0,0,unknown,no
,blue-collar,divorced,secondary,,-289,yes,no,,12,jun,161,2,0,0,unknown,
24,,single,secondary,yes,,yes,,unknown,,jun,465,3,,0,unknown,
,retired,,,no,2576,no,no,,12,jun,188,,0,0,,no
,blue-collar,married,,,-245,,,,,,67,4,0,0,unknown,no
,blue-collar,married,,no,,no,no,,,jun,454,,,,unknown,
,,single,tertiary,no,,,no,unknown,16,jun,124,2,,0,unknown,no
39,services,,secondary,no,733,,no,unknown,16,jun,83,4,,,unknown,
50,unemployed,,,no,,no,no,unknown,16,jun,,2,0,0,unknown,
,blue-collar,married,primary,no,4924,no,no,unknown,16,jun,252,2,0,0,unknown,
56,,,secondary,no,654,,yes,,16,jun,62,2,0,0,,
36,,single,secondary,,340,,yes,,,,,3,,0,unknown,no
33,blue-collar,divorced,secondary,no,1,no,no,,16,jun,66,5,0,,unknown,
29,,single,tertiary,no,573,,yes,unknown,,jun,,,,0,unknown,no
27,technician,married,secondary,no,,yes,no,unknown,16,jun,768,21,0,0,unknown,no
31,,married,,no,0,,,,16,jun,10,5,0,0,unknown,
,blue-collar,married,primary,no,275,,no,unknown,16,jun,189,2,,,,no
58,retired,,tertiary,no,3628,no,,unknown,16,jun,109,,0,0,unknown,no
36,,single,secondary,no,1521,,no,,16,jun,,2,,0,unknown,
50,technician,married,tertiary,no,,no,,,,jun,107,,0,0,unknown,
49,housemaid,,primary,no,785,no,,unknown,16,jun,190,6,0,,unknown,no
,blue-collar,married,secondary,no,1053,no,,unknown,16,jun,405,3,0,0,unknown,no
37,blue-collar,married,,no,,yes,no,unknown,,jun,103,2,,0,unknown,
45,services,,,no,7811,no,no,unknown,16,jun,143,2,0,,unknown,
,,single,,no,,yes,no,unknown,16,,,3,,0,,no
44,blue-collar,married,,,,,no,,16,,424,2,0,0,,no
37,technician,married,secondary,no,1610,,no,unknown,16,jun,140,2,0,0,unknown,no
41,blue-collar,married,primary,no,492,yes,yes,unknown,16,jun,157,29,0,0,unknown,no
,management,divorced,,,1401,,no,unknown,16,jun,110,4,0,0,,no
,housemaid,married,,,1977,no,no,unknown,,jun,69,,,0,unknown,no
48,technician,married,,no,5543,,no,unknown,16,jun,143,5,0,,unknown,no
44,admin.,married,secondary,no,32,no,yes,,16,jun,,3,0,,,no
,blue-collar,married,,no,,yes,no,unknown,16,jun,513,2,0,,,
39,,single,secondary,no,175,,yes,unknown,16,,,2,,,unknown,no
,retired,married,secondary,,477,no,,unknown,,jun,,,0,,unknown,
,,married,primary,,657,no,no,unknown,16,,211,2,,0,unknown,
49,housemaid,married,primary,,,no,no,unknown,16,jun,171,2,0,0,unknown,no
40,services,,,,,no,,unknown,16,jun,182,3,0,0,unknown,
,blue-collar,married,secondary,,213,,no,unknown,16,jun,270,15,0,0,unknown,no
40,management,,tertiary,no,60,,,unknown,16,jun,172,,0,0,unknown,no
36,services,married,secondary,no,,,,unknown,16,,177,5,,,unknown,no
38,blue-collar,divorced,,no,727,yes,,,,jun,119,2,0,,,
46,services,,,,2044,no,yes,,16,jun,75,3,0,,,no
,housemaid,,primary,,5908,no,no,,16,jun,192,,,,unknown,no
36,blue-collar,married,secondary,no,274,,no,unknown,,,686,11,,,unknown,yes
39,unemployed,married,tertiary,no,,,,unknown,16,jun,104,4,0,0,,no
38,,married,tertiary,no,1018,no,no,,,jun,325,3,0,,unknown,
48,blue-collar,divorced,secondary,yes,296,no,,unknown,16,,144,4,0,,,
,blue-collar,married,secondary,,4723,yes,,unknown,16,jun,57,,,0,,
34,services,,secondary,no,-62,yes,no,unknown,16,jun,109,3,0,0,unknown,no
50,self-employed,married,primary,no,,yes,no,unknown,16,jun,,2,0,0,unknown,no
52,retired,divorced,,no,3687,yes,yes,,16,jun,741,4,0,0,,yes
46,technician,,secondary,no,68,yes,,,16,jun,87,3,0,,,no
51,management,married,secondary,no,,yes,,unknown,16,jun,95,8,0,0,,no
35,services,,secondary,no,,yes,no,unknown,16,,114,5,0,0,unknown,no
57,blue-collar,married,primary,no,24,,no,unknown,16,jun,,2,,0,unknown,no
,blue-collar,married,secondary,,1627,no,,unknown,16,jun,1323,9,,0,unknown,yes
36,blue-collar,married,primary,no,,yes,no,unknown,16,jun,186,6,0,,unknown,no
36,blue-collar,,primary,no,-255,yes,yes,unknown,16,,187,,0,,,
37,,single,secondary,no,1120,no,no,unknown,,jun,,3,,0,unknown,no
58,technician,married,,no,116,no,no,,,jun,580,3,0,0,unknown,no
,technician,divorced,,,-1185,yes,,unknown,16,jun,81,5,0,,unknown,
59,,,,yes,-918,,no,,16,jun,253,2,,0,,
52,unemployed,married,secondary,no,0,no,,,16,,18,7,0,0,unknown,no
,management,married,tertiary,no,,no,no,unknown,16,jun,140,3,0,0,unknown,no
47,blue-collar,divorced,,no,,no,yes,,16,jun,219,7,0,0,,
,services,,secondary,no,256,yes,no,unknown,16,jun,95,6,0,0,,no
51,management,married,unknown,no,721,no,,,16,jun,276,3,0,0,unknown,
29,technician,,secondary,no,510,yes,no,unknown,16,jun,,15,0,0,unknown,no
,technician,divorced,secondary,no,454,no,,,16,jun,93,2,0,,unknown,no
33,admin.,married,secondary,,,,,unknown,16,jun,106,,0,0,,no
43,technician,married,unknown,,,no,no,unknown,,,90,,0,,,
36,blue-collar,married,,,4143,no,yes,,16,,,,0,,,no
44,management,married,unknown,no,,no,no,,16,jun,55,,0,,unknown,no
,retired,married,primary,no,0,,,,16,jun,204,,0,,unknown,no
41,management,single,unknown,no,,,,unknown,,jun,,2,0,0,unknown,no
39,management,married,,yes,47,no,,unknown,,jun,84,3,0,0,,
51,services,married,primary,,,no,no,unknown,,jun,112,2,,0,unknown,no
45,,single,tertiary,,1678,,no,unknown,16,jun,,2,0,0,,
44,self-employed,married,secondary,no,6553,no,no,unknown,16,jun,195,2,,0,,no
30,,single,tertiary,no,44,,,unknown,16,jun,108,2,0,0,unknown,no
57,blue-collar,divorced,,no,3111,no,,,16,jun,92,6,0,0,unknown,no
,management,married,primary,no,,no,no,unknown,,,264,4,0,,,no
47,management,divorced,,no,582,yes,yes,,16,jun,123,,0,,,no
48,technician,single,tertiary,no,,no,no,unknown,16,jun,73,4,,0,unknown,no
37,services,,secondary,,-58,yes,,unknown,,jun,,,0,0,unknown,no
,,,primary,no,740,no,,unknown,,,206,,0,0,unknown,no
43,management,married,,no,0,yes,no,,16,jun,100,,0,,unknown,no
48,management,,,no,342,no,,unknown,16,jun,452,1,,0,unknown,no
36,blue-collar,divorced,secondary,no,808,no,no,,16,jun,163,,0,,,
42,entrepreneur,single,unknown,,323,,,,16,jun,617,1,0,0,unknown,yes
,management,,tertiary,no,,yes,no,unknown,16,jun,57,,0,,unknown,no
41,technician,married,secondary,no,,no,no,unknown,16,jun,35,6,,0,,no
,admin.,married,secondary,,924,yes,no,,16,jun,,3,0,0,unknown,no
37,,married,,no,57,no,no,unknown,,jun,,1,0,,unknown,
,services,,,no,167,no,,,16,jun,119,1,0,,unknown,
37,blue-collar,,primary,no,3154,yes,,,16,,265,,,0,unknown,no
,blue-collar,married,secondary,,3037,,no,,16,jun,60,2,0,0,unknown,
32,blue-collar,married,,no,598,yes,no,unknown,16,jun,179,,0,0,unknown,
35,services,married,secondary,no,373,no,yes,,16,jun,162,6,,,unknown,no
41,,married,,no,2413,no,,unknown,16,jun,,3,0,0,unknown,no
37,admin.,,primary,no,,no,no,unknown,16,jun,117,,0,0,unknown,
44,unemployed,single,primary,no,,no,,unknown,16,jun,,1,,0,,no
36,services,,secondary,,981,no,no,unknown,16,jun,,1,0,0,,yes
59,blue-collar,,secondary,no,969,,no,unknown,16,jun,,,0,0,unknown,no
,blue-collar,,,no,638,yes,no,unknown,16,jun,1395,,0,,unknown,
,admin.,married,,no,504,no,no,unknown,16,jun,178,4,0,0,unknown,no
29,management,single,tertiary,no,,yes,,unknown,,,,,0,0,,
39,,single,primary,,207,,yes,,16,,35,3,,,unknown,no
,retired,married,tertiary,,,no,no,unknown,16,jun,210,2,0,0,unknown,no
,blue-collar,married,,no,,no,no,unknown,16,jun,,6,0,,unknown,no
38,technician,married,,no,606,no,,unknown,16,jun,193,2,0,0,unknown,
47,retired,married,,no,1225,,yes,,,jun,339,,0,0,,no
35,,single,unknown,,,,no,unknown,16,jun,,1,,0,,no
,,single,unknown,,5095,,,unknown,,jun,,,,0,unknown,no
,retired,married,tertiary,,2929,no,no,unknown,16,,556,3,0,,unknown,
,housemaid,married,,,,no,no,,16,jun,,,0,0,unknown,no
,management,,,no,627,no,,unknown,16,jun,32,2,,,unknown,no
57,services,married,secondary,no,197,no,no,unknown,,jun,,1,0,0,unknown,no
38,technician,single,tertiary,,,no,,unknown,,jun,64,1,0,,unknown,no
39,blue-collar,married,primary,no,,,no,unknown,16,jun,,1,,0,unknown,
55,blue-collar,,secondary,,,no,,unknown,16,,,,,0,unknown,no
37,services,married,secondary,no,40,no,,unknown,16,,,3,0,0,unknown,
,,,secondary,,853,no,,unknown,16,jun,24,,0,,unknown,no
37,blue-collar,married,,no,-107,yes,no,unknown,,jun,25,,0,0,unknown,no
38,blue-collar,married,,no,298,no,no,unknown,16,jun,147,1,0,0,unknown,
,blue-collar,,,no,389,,no,unknown,16,jun,87,,0,0,unknown,no
53,housemaid,married,,no,,yes,no,unknown,,jun,393,,0,0,,no
,retired,married,primary,no,2722,no,,unknown,,jun,,1,0,0,unknown,
46,blue-collar,married,secondary,,6215,no,no,unknown,16,,155,1,0,0,,no
,,married,,no,1828,no,no,unknown,16,,35,,,,unknown,no
57,,married,primary,no,903,no,no,unknown,16,jun,141,,0,0,unknown,no
48,blue-collar,,primary,no,554,no,,unknown,16,jun,,8,0,,unknown,no
49,management,married,primary,no,330,no,no,,,jun,123,1,,,unknown,no
40,blue-collar,married,secondary,no,876,no,no,unknown,16,,208,,0,0,unknown,no
38,,married,primary,,1602,no,,unknown,16,,100,1,,,unknown,no
,self-employed,,secondary,no,,no,no,unknown,,jun,91,1,,0,unknown,no
,technician,,tertiary,,728,no,no,,16,jun,644,1,0,,,
,blue-collar,married,secondary,no,0,no,,unknown,,jun,289,,0,0,unknown,no
,blue-collar,,,no,2256,yes,no,,,jun,315,1,0,0,unknown,
36,,single,secondary,no,490,,yes,unknown,16,,265,3,,0,unknown,no
48,,,tertiary,,,,no,unknown,,jun,,1,,0,unknown,yes
36,blue-collar,single,,no,3214,,no,unknown,16,,124,2,,0,unknown,no
53,technician,,tertiary,no,6072,,,unknown,16,jun,,,0,0,unknown,no
30,,single,secondary,,363,,,unknown,,,,8,,,unknown,
,,single,,,584,yes,,unknown,16,,,19,,0,unknown,no
60,management,,,no,21292,,no,,16,jun,,6,0,,unknown,no
30,,married,,no,294,yes,yes,,16,jun,50,3,0,,,
,retired,married,primary,no,1381,,no,,,jun,,2,0,0,unknown,no
44,housemaid,married,primary,no,2351,no,,unknown,16,jun,250,2,0,0,unknown,no
36,,single,secondary,,2962,,,unknown,,jun,181,,,0,,no
,services,,,no,,no,no,,,jun,32,,0,0,,no
55,entrepreneur,,tertiary,no,461,yes,yes,,16,jun,267,3,0,,,no
57,management,,unknown,no,0,no,no,,16,jun,235,,0,,unknown,no
58,services,,secondary,no,,no,no,unknown,16,jun,,,0,0,unknown,no
37,services,married,secondary,no,,no,no,,16,,215,3,0,,unknown,no
50,blue-collar,divorced,,no,4882,yes,,,16,jun,320,,0,,,no
,entrepreneur,married,secondary,no,757,,,unknown,,jun,382,,0,0,,
37,management,,tertiary,,,,,unknown,,,,,,0,unknown,no
,,,tertiary,,1287,,no,,16,jun,,1,,,unknown,
,self-employed,married,tertiary,no,2007,no,no,unknown,16,,1021,,0,0,unknown,no
,admin.,,secondary,no,538,no,no,unknown,,,167,2,,0,,no
51,,single,secondary,no,,,,unknown,,,,3,0,0,unknown,
,management,divorced,,,25,no,no,,16,jun,404,3,0,,,
47,,married,tertiary,yes,-813,yes,yes,unknown,16,jun,,,,0,,
39,technician,single,secondary,no,,,yes,unknown,16,jun,,,0,,unknown,
38,management,,tertiary,,-469,yes,,,16,jun,209,,0,0,unknown,no
,retired,married,primary,,,no,no,unknown,,jun,39,,,,,no
38,services,married,,no,1559,no,,unknown,16,,162,1,0,0,unknown,no
39,management,married,secondary,no,2198,no,,unknown,16,jun,418,1,0,,unknown,no
36,,single,tertiary,,317,,no,unknown,,,348,1,,0,unknown,no
49,technician,married,secondary,no,775,,,unknown,16,,135,1,0,,unknown,no
36,housemaid,married,tertiary,,,yes,no,unknown,16,,505,,0,0,unknown,
53,,,secondary,,-435,,,unknown,16,,131,2,0,0,unknown,
,,married,,no,,,,,16,jun,401,2,0,,unknown,no
45,technician,,tertiary,,533,yes,no,unknown,,jun,332,2,0,0,unknown,
46,blue-collar,,,no,993,yes,,unknown,16,,78,1,0,0,unknown,
55,,married,,no,,,no,unknown,16,,394,2,,,unknown,no
,blue-collar,,secondary,,,no,,unknown,16,jun,,,,,unknown,
37,,married,secondary,,,no,no,unknown,16,jun,266,,,0,unknown,no
,technician,,unknown,no,,no,no,unknown,16,jun,153,,0,0,unknown,no
,entrepreneur,,primary,no,,no,no,unknown,16,jun,500,1,0,,,no
39,admin.,married,primary,no,237,no,,,16,jun,215,2,0,,unknown,
,unknown,married,,no,,no,,unknown,,jun,,6,0,,unknown,no
35,admin.,married,secondary,no,,,no,,16,,,,,0,unknown,no
35,,single,primary,,2355,yes,,unknown,,jun,,,0,0,unknown,no
39,self-employed,single,tertiary,,0,no,,,16,jun,,1,,0,unknown,no
,blue-collar,married,primary,,,no,no,,16,jun,356,2,,,,no
,admin.,divorced,secondary,no,952,yes,,,16,jun,62,1,0,,,
37,admin.,,secondary,,306,no,no,,,jun,73,,0,0,unknown,
38,services,divorced,,no,439,no,no,unknown,16,jun,50,1,0,,,
58,entrepreneur,married,,no,2,no,,unknown,,,684,,0,0,unknown,
35,,single,primary,no,3751,no,no,unknown,16,,,,0,0,unknown,no
,blue-collar,,unknown,no,0,no,no,unknown,16,jun,,3,0,,unknown,no
37,,,secondary,,1175,,no,unknown,16,,92,2,0,0,unknown,no
56,admin.,single,secondary,no,,,no,unknown,,jun,,,,0,unknown,no
,,married,primary,no,416,no,no,unknown,16,jun,92,,0,0,,no
42,blue-collar,single,primary,no,50,,no,unknown,,,294,,,0,,no
39,housemaid,married,,no,15352,,no,unknown,,,99,,0,,unknown,
58,blue-collar,,primary,,96,,no,,16,jun,76,,0,0,unknown,no
,services,,secondary,no,,yes,no,,16,jun,27,3,0,0,unknown,no
,retired,,primary,no,,no,no,unknown,16,jun,191,1,0,0,unknown,
43,,married,primary,no,8014,no,no,,16,jun,,,0,,unknown,no
39,services,single,,no,1336,yes,,unknown,,jun,358,,0,0,unknown,no
53,,,,,,no,,unknown,16,jun,254,1,0,0,unknown,no
43,,married,,no,0,no,no,,,jun,46,1,,0,unknown,no
43,services,divorced,unknown,,159,no,,,16,jun,112,,0,,unknown,
,housemaid,married,primary,no,,no,,unknown,16,jun,,,0,0,unknown,no
35,admin.,married,,,,yes,no,unknown,16,jun,359,1,0,0,unknown,no
,admin.,married,,no,4307,,,,,jun,88,1,,0,,no
,,,,no,,no,no,,16,jun,342,1,0,,,
44,technician,,secondary,no,,,,unknown,16,,78,1,,0,unknown,no
51,blue-collar,married,,,,no,yes,unknown,16,jun,721,3,0,0,,yes
57,technician,,,no,145,no,,,16,jun,,,0,,,
,,married,,no,167,no,,unknown,16,jun,163,1,0,,unknown,
,blue-collar,,secondary,,214,yes,no,unknown,16,jun,442,,0,,unknown,no
,services,,,,31,no,no,,16,jun,41,3,0,0,unknown,no
,management,married,tertiary,no,3191,,no,,16,jun,,,,0,,no
37,admin.,,tertiary,no,,no,no,unknown,16,jun,,,,0,unknown,
,entrepreneur,,tertiary,,196,,no,,16,jun,178,,0,0,,
36,admin.,married,secondary,,1295,,no,unknown,16,jun,232,3,0,0,unknown,no
39,blue-collar,,,no,,yes,,unknown,16,jun,,1,0,0,unknown,no
,blue-collar,married,secondary,,-100,yes,no,,16,jun,20,21,0,0,unknown,
35,blue-collar,married,,no,,,no,,16,jun,15,15,0,,unknown,no
50,,married,tertiary,no,,no,no,,16,jun,,6,0,,unknown,no
41,,married,tertiary,,373,no,no,,16,jun,87,3,,,,
45,,married,tertiary,no,203,no,,,16,jun,202,,0,,unknown,
38,,single,secondary,no,439,,,unknown,16,jun,359,,0,0,unknown,no
,admin.,married,secondary,no,3165,yes,,,16,jun,298,4,0,0,,
53,,married,,no,,,yes,unknown,16,,244,,0,0,,no
35,blue-collar,married,,no,75,yes,no,unknown,16,jun,169,1,0,0,unknown,
,technician,married,secondary,no,536,yes,no,unknown,16,,750,,,0,unknown,
,admin.,,secondary,no,1696,no,no,unknown,16,jun,,3,0,0,unknown,no
,blue-collar,single,unknown,no,2222,,no,unknown,,jun,114,,0,0,unknown,
35,technician,single,tertiary,,756,yes,no,unknown,16,jun,,14,,0,unknown,
49,management,married,tertiary,no,,no,no,,,jun,81,,,0,unknown,no
37,entrepreneur,married,,no,,yes,yes,,16,jun,220,,,0,,no
40,services,married,unknown,,4075,yes,no,,16,jun,162,3,0,0,unknown,
47,blue-collar,married,secondary,no,4840,no,,unknown,16,,,1,0,,unknown,no
55,,married,primary,no,3680,no,no,unknown,16,,131,1,0,0,unknown,no
53,self-employed,,,no,,yes,yes,unknown,16,,18,30,0,,,no
55,,married,,no,0,,no,unknown,16,,,2,0,0,unknown,no
,blue-collar,,secondary,no,,no,no,unknown,16,,431,,,,unknown,no
54,technician,divorced,unknown,,1725,no,,unknown,16,jun,216,3,0,,,
53,,single,secondary,,725,,no,unknown,16,,227,,,0,unknown,no
28,,single,secondary,no,,yes,no,unknown,,,102,46,,0,unknown,no
42,blue-collar,married,primary,no,1752,yes,no,,16,jun,19,21,0,,unknown,no
38,,single,tertiary,no,93,,,unknown,16,jun,,3,,0,unknown,no
38,,married,tertiary,no,7124,no,no,unknown,16,jun,301,6,0,,unknown,no
37,admin.,married,,no,2741,no,,,16,jun,204,4,0,,unknown,no
47,blue-collar,,primary,no,,no,no,unknown,16,jun,54,1,0,0,unknown,no
,housemaid,married,unknown,no,72,,no,,16,jun,22,1,0,0,,no
38,,married,secondary,,1116,yes,yes,,16,jun,,,0,,unknown,no
44,management,married,,,647,no,no,unknown,16,jun,226,2,0,0,unknown,
54,,single,unknown,,,,no,unknown,,,,1,0,0,unknown,no
,services,,unknown,no,,no,no,unknown,16,jun,,1,0,,unknown,
,admin.,married,secondary,no,,no,no,unknown,16,jun,176,3,0,0,unknown,no
,blue-collar,,,,,yes,,unknown,16,jun,127,2,0,0,,
,,married,unknown,,1035,no,no,unknown,16,jun,703,,0,,unknown,no
36,admin.,single,secondary,no,16,,no,unknown,16,,119,2,,0,unknown,no
41,management,,secondary,no,0,no,no,,,jun,126,,0,,,no
49,blue-collar,married,unknown,no,,no,no,unknown,16,jun,147,,,0,,
39,,married,primary,,4166,no,no,unknown,16,,,3,,0,,no
39,,married,,,94,no,,unknown,,jun,,2,0,0,unknown,no
39,technician,,tertiary,,1832,no,no,,16,jun,353,2,0,,unknown,
60,retired,single,primary,no,470,no,no,unknown,,jun,,2,,0,unknown,
40,management,married,tertiary,,270,,no,unknown,16,jun,362,3,,0,unknown,no
51,blue-collar,,primary,no,5050,no,yes,,16,jun,75,7,0,0,,no
,entrepreneur,married,tertiary,no,388,yes,no,,16,jun,142,2,0,,unknown,
37,management,married,,no,0,no,no,,16,jun,637,6,,0,,yes
56,entrepreneur,,secondary,no,,yes,yes,unknown,16,jun,,,0,,,no
,retired,married,primary,,,no,no,unknown,16,jun,,2,0,,,
,housemaid,married,primary,no,938,,no,,16,jun,103,,,0,unknown,no
39,housemaid,married,,,240,,,unknown,,,17,25,0,0,unknown,no
,entrepreneur,married,tertiary,no,,no,no,unknown,16,jun,2769,4,0,,,
,management,married,tertiary,,-1212,yes,no,unknown,,,26,,0,0,unknown,no
33,self-employed,married,,,6,,,unknown,16,jun,141,,0,0,unknown,
,technician,,tertiary,no,671,yes,no,unknown,16,jun,14,20,0,0,unknown,no
58,,single,primary,,278,no,,unknown,,,,5,,0,unknown,no
36,blue-collar,,primary,,736,,no,unknown,16,jun,,,0,0,unknown,
41,entrepreneur,married,primary,no,,,no,unknown,,jun,630,2,0,0,unknown,
51,,married,,no,,no,no,unknown,16,jun,278,,0,0,unknown,no
,blue-collar,married,,,835,yes,,unknown,16,,40,18,0,,unknown,
,blue-collar,single,primary,no,,,no,unknown,16,jun,,,,,,no
36,technician,married,tertiary,no,,yes,no,,16,,,3,0,0,,no
42,,married,secondary,no,,yes,no,unknown,16,jun,154,,,0,unknown,
54,unknown,married,,no,1241,no,no,,16,jun,97,6,0,0,unknown,
40,admin.,,secondary,,0,no,no,unknown,16,jun,368,12,0,0,unknown,no
39,management,married,,no,2445,,no,unknown,,jun,,,0,0,unknown,no
54,technician,married,tertiary,no,417,yes,,unknown,,,375,,0,0,unknown,
,management,,tertiary,,1847,,no,unknown,,jun,77,,0,0,unknown,no
57,admin.,divorced,,no,987,no,no,,16,jun,295,2,0,0,,
57,management,,,no,,no,no,,16,jun,335,,0,0,unknown,no
58,management,divorced,,no,5914,no,no,,17,jun,69,4,0,,,no
38,entrepreneur,married,,no,-272,,,,17,,143,2,0,,,
36,technician,,,,0,,no,unknown,17,,,4,,,unknown,no
51,admin.,married,,no,,no,,unknown,17,jun,83,,0,,unknown,no
,management,married,tertiary,no,21664,no,no,unknown,,jun,214,,0,,,
46,,,primary,,,no,no,unknown,17,jun,,3,,0,,
31,technician,married,secondary,no,-720,yes,no,unknown,17,jun,,16,0,0,unknown,no
,self-employed,divorced,,no,92,yes,,,17,jun,78,10,0,,,no
58,management,married,primary,no,1136,no,no,,,jun,65,3,0,,unknown,no
36,,married,tertiary,no,,no,no,unknown,17,jun,222,,0,0,unknown,no
,,married,tertiary,no,333,no,no,unknown,17,,78,5,0,0,unknown,no
,services,,,no,105,,,unknown,17,jun,,4,,0,unknown,no
,blue-collar,,secondary,no,-55,,no,unknown,17,jun,150,3,0,0,,
38,,,,no,1262,no,,,17,jun,49,2,,0,unknown,no
30,self-employed,,secondary,no,421,yes,yes,unknown,,jun,62,4,0,,unknown,no
,management,married,primary,no,2026,yes,no,unknown,17,jun,100,,0,0,unknown,no
,,,primary,,2896,no,,unknown,,jun,,3,0,0,,no
56,,married,,no,1046,,yes,,17,jun,,,,0,,no
44,management,,,,3091,yes,,unknown,17,jun,,,0,0,unknown,no
37,,single,,no,1088,no,,unknown,,,131,,,0,unknown,no
50,blue-collar,,,no,,no,no,unknown,17,,24,,0,,unknown,no
,blue-collar,married,,no,,no,,,17,,319,,0,,unknown,no
58,self-employed,married,secondary,no,,no,no,unknown,,jun,315,2,0,0,unknown,
38,technician,married,,,403,yes,yes,,,jun,99,8,0,0,unknown,no
35,management,single,tertiary,,,,,,17,,45,2,,0,unknown,no
,,married,secondary,no,1313,no,no,unknown,17,jun,33,,0,0,unknown,no
,entrepreneur,married,,,27,,no,unknown,17,jun,131,6,,0,unknown,no
50,management,married,,no,0,no,no,,17,jun,,3,,0,,no
,blue-collar,,primary,no,2169,no,no,unknown,,jun,,2,0,0,,no
,,married,,,,yes,no,,17,jun,160,,0,,,no
,blue-collar,married,primary,no,0,no,no,unknown,,,104,2,,0,unknown,
55,,,,no,466,no,,unknown,17,jun,,4,0,0,,no
37,services,,tertiary,no,,,,,,jun,,1,,0,,no
55,,,primary,,1498,no,yes,,17,jun,345,2,0,0,unknown,no
