age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,Private,111450.0,12th,,Never-married,Other-service,Unmarried,,,0.0,,38.0,United-States,<=50K
20.0,Private,,5th-6th,3.0,,Other-service,Other-relative,White,,0.0,0.0,40.0,Mexico,<=50K
17.0,Self-emp-not-inc,228786.0,,6.0,Never-married,,Own-child,White,Female,0.0,0.0,24.0,United-States,<=50K
63.0,Self-emp-inc,80572.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,,White,,0.0,,40.0,United-States,>50K
28.0,Local-gov,,,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
51.0,Federal-gov,237819.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
29.0,Private,157612.0,,13.0,Never-married,Sales,Not-in-family,White,Female,3325.0,0.0,45.0,,<=50K
64.0,Private,379062.0,Some-college,,Widowed,,,White,Female,,0.0,12.0,United-States,<=50K
17.0,Private,191910.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
45.0,Local-gov,,,,Divorced,Adm-clerical,,Black,,6497.0,0.0,,United-States,
18.0,Private,,12th,,,Other-service,Own-child,Black,Male,0.0,,20.0,United-States,<=50K
31.0,Local-gov,,,9.0,Never-married,Adm-clerical,Own-child,,Female,0.0,,40.0,United-States,
48.0,Self-emp-not-inc,209057.0,Bachelors,13.0,Married-spouse-absent,Sales,Own-child,White,Male,0.0,0.0,50.0,United-States,>50K
41.0,Private,,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,,<=50K
65.0,,,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,20051.0,0.0,60.0,,>50K
27.0,Private,,Assoc-voc,11.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,119098.0,,11.0,,Exec-managerial,Husband,White,,0.0,0.0,40.0,United-States,<=50K
51.0,Self-emp-not-inc,388496.0,Some-college,,Divorced,,Not-in-family,White,Male,0.0,0.0,8.0,,>50K
49.0,Private,181363.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,,,0.0,45.0,United-States,
36.0,,206951.0,,13.0,,Sales,Husband,White,Male,0.0,1902.0,,United-States,>50K
25.0,Private,485496.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,,,<=50K
41.0,Private,210259.0,,10.0,,Adm-clerical,,Black,Female,0.0,,37.0,United-States,<=50K
31.0,Private,118551.0,,5.0,Divorced,Adm-clerical,,,,,0.0,40.0,United-States,<=50K
63.0,Private,180911.0,11th,7.0,Married-civ-spouse,Protective-serv,Husband,White,Male,4386.0,0.0,37.0,,
50.0,State-gov,242517.0,Bachelors,13.0,Divorced,,Not-in-family,White,Female,0.0,,40.0,United-States,
63.0,Private,298113.0,Some-college,,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Self-emp-not-inc,277783.0,Masters,14.0,,,Own-child,,Male,,0.0,99.0,United-States,<=50K
48.0,Private,,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,65.0,United-States,
51.0,Self-emp-not-inc,171924.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,,<=50K
18.0,Private,,,,,Adm-clerical,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
23.0,Private,231160.0,Some-college,10.0,Never-married,Other-service,Own-child,,Male,0.0,0.0,25.0,,<=50K
,Private,356882.0,,,Married-civ-spouse,,Husband,,,,0.0,,United-States,<=50K
38.0,Private,49020.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Private,157749.0,Some-college,,Married-civ-spouse,Farming-fishing,,,Male,0.0,,60.0,United-States,>50K
31.0,Private,131568.0,7th-8th,,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,20.0,United-States,<=50K
46.0,,332355.0,Some-college,10.0,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,,204501.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
56.0,,305767.0,HS-grad,,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,,,,China,<=50K
31.0,Private,129761.0,,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,,130126.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,,>50K
53.0,Private,102828.0,HS-grad,9.0,,Exec-managerial,Husband,,,0.0,0.0,35.0,United-States,
18.0,Private,160984.0,11th,7.0,Never-married,Other-service,Own-child,,Female,0.0,,15.0,United-States,
27.0,Private,,,9.0,Married-civ-spouse,Prof-specialty,,White,,,1848.0,45.0,United-States,>50K
31.0,Private,356689.0,Bachelors,13.0,,Farming-fishing,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
52.0,Federal-gov,192386.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013.0,0.0,40.0,United-States,<=50K
46.0,Private,394860.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,113129.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,,24.0,,
26.0,,55929.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,,0.0,,40.0,United-States,
,Local-gov,177018.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,,>50K
37.0,Private,161141.0,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,
,Private,309463.0,9th,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,,
49.0,Private,,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,55.0,,>50K
24.0,Private,49218.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,,,0.0,0.0,40.0,United-States,<=50K
74.0,Self-emp-not-inc,119129.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2149.0,20.0,,<=50K
56.0,,,5th-6th,3.0,,Exec-managerial,,White,Male,0.0,1887.0,67.0,,>50K
39.0,Federal-gov,129573.0,Bachelors,,Never-married,Adm-clerical,Not-in-family,,Male,0.0,,40.0,United-States,
21.0,Private,,HS-grad,,Never-married,Transport-moving,,White,,0.0,0.0,40.0,United-States,<=50K
29.0,Private,135296.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,,Female,,2258.0,45.0,United-States,>50K
43.0,Self-emp-not-inc,187322.0,HS-grad,,Divorced,,Unmarried,White,Male,0.0,0.0,,United-States,
23.0,Private,,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,,Female,,0.0,40.0,United-States,<=50K
26.0,Private,148298.0,,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
47.0,Private,34845.0,HS-grad,,Married-civ-spouse,Transport-moving,,White,Male,0.0,0.0,60.0,United-States,<=50K
27.0,Private,,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,,0.0,,United-States,<=50K
,Private,,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,,>50K
30.0,Private,425528.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,70.0,,<=50K
35.0,Private,44780.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,,7688.0,0.0,20.0,,
33.0,Private,125856.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,100508.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
21.0,Private,,HS-grad,,Never-married,Farming-fishing,,White,Male,0.0,0.0,,,<=50K
42.0,Private,39324.0,HS-grad,9.0,Married-civ-spouse,,,White,,0.0,0.0,40.0,United-States,<=50K
48.0,Federal-gov,147397.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,36.0,United-States,<=50K
46.0,Private,24728.0,HS-grad,9.0,Never-married,Craft-repair,,White,Female,,0.0,48.0,United-States,<=50K
36.0,Private,177616.0,5th-6th,,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Private,163826.0,HS-grad,9.0,,Prof-specialty,,White,Male,0.0,,40.0,,<=50K
25.0,Private,199947.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,,Female,0.0,0.0,40.0,United-States,<=50K
,Local-gov,386949.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,,25.0,United-States,<=50K
36.0,Self-emp-inc,116133.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,57.0,United-States,
56.0,Self-emp-not-inc,196307.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,,<=50K
37.0,Private,177181.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,324854.0,Bachelors,13.0,,Prof-specialty,Not-in-family,White,,0.0,0.0,40.0,United-States,>50K
23.0,Private,188505.0,,13.0,Never-married,,,White,Female,0.0,,25.0,,<=50K
23.0,State-gov,502316.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,State-gov,,Bachelors,,,Adm-clerical,Not-in-family,White,Male,0.0,,40.0,,<=50K
55.0,Private,102058.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,
39.0,Private,,,13.0,Married-civ-spouse,,,,Male,0.0,0.0,40.0,United-States,>50K
67.0,Local-gov,,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,,0.0,,35.0,United-States,<=50K
60.0,Private,26756.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,,50.0,United-States,<=50K
54.0,Private,101890.0,HS-grad,9.0,Widowed,Sales,Unmarried,White,Female,0.0,,40.0,United-States,<=50K
,Private,192337.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,England,>50K
47.0,Private,340982.0,Some-college,10.0,,Machine-op-inspct,,,,3103.0,0.0,40.0,Philippines,>50K
49.0,State-gov,102308.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,42.0,,>50K
19.0,,84747.0,HS-grad,9.0,Never-married,,Own-child,White,Female,0.0,0.0,,United-States,<=50K
,Private,197752.0,Some-college,10.0,Never-married,Craft-repair,,White,,0.0,0.0,40.0,United-States,<=50K
66.0,Private,,HS-grad,9.0,Widowed,Sales,Other-relative,White,Female,,0.0,,United-States,<=50K
51.0,Self-emp-not-inc,,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,42.0,United-States,>50K
19.0,Private,278480.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,146412.0,Some-college,,Divorced,,Unmarried,,Female,0.0,0.0,40.0,,<=50K
33.0,Private,193042.0,HS-grad,9.0,,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
41.0,,53956.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,1980.0,,United-States,<=50K
90.0,,,HS-grad,9.0,,Craft-repair,Husband,White,,9386.0,0.0,50.0,Ecuador,
36.0,Private,144154.0,HS-grad,9.0,,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,194901.0,,,Divorced,Sales,Own-child,White,Male,0.0,0.0,,United-States,<=50K
,Private,335777.0,,10.0,Divorced,Exec-managerial,Not-in-family,White,,0.0,0.0,40.0,,
46.0,,139268.0,Masters,14.0,,,Husband,White,Male,0.0,0.0,,United-States,>50K
38.0,Private,33887.0,HS-grad,9.0,Never-married,Machine-op-inspct,,White,,,0.0,40.0,United-States,<=50K
24.0,Private,283613.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,40.0,United-States,<=50K
40.0,Private,,Bachelors,13.0,Married-civ-spouse,Other-service,,White,Female,0.0,0.0,40.0,Puerto-Rico,<=50K
49.0,Private,,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,,<=50K
19.0,Private,186096.0,HS-grad,9.0,,Other-service,Own-child,Black,Male,,0.0,30.0,United-States,<=50K
77.0,Private,187656.0,Some-college,,Widowed,,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
46.0,Private,102308.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,0.0,0.0,56.0,United-States,>50K
41.0,Private,124639.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,Black,Male,0.0,0.0,,,<=50K
28.0,Private,388112.0,1st-4th,2.0,Never-married,,,White,Male,0.0,0.0,77.0,Mexico,
21.0,Private,109952.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,<=50K
24.0,,164529.0,12th,8.0,Never-married,,Own-child,Black,Male,0.0,,40.0,,
36.0,Private,247750.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,,0.0,45.0,United-States,<=50K
,State-gov,103588.0,Some-college,,,Adm-clerical,,White,Male,0.0,0.0,25.0,United-States,<=50K
38.0,Federal-gov,248919.0,HS-grad,9.0,,Transport-moving,Husband,White,Male,,2051.0,40.0,United-States,<=50K
29.0,Self-emp-not-inc,178551.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
38.0,,136137.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0.0,0.0,50.0,United-States,>50K
47.0,Federal-gov,55377.0,,13.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,0.0,,United-States,>50K
39.0,Local-gov,,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,,0.0,0.0,40.0,United-States,
40.0,Local-gov,243580.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,,United-States,<=50K
32.0,Private,,HS-grad,9.0,,Adm-clerical,Own-child,,Female,0.0,0.0,40.0,United-States,
23.0,Private,219535.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,,United-States,<=50K
44.0,State-gov,180609.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,,
70.0,Private,170428.0,Bachelors,,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,20.0,Puerto-Rico,<=50K
51.0,Private,102615.0,Masters,14.0,Married-civ-spouse,Protective-serv,,,Male,0.0,,40.0,United-States,>50K
66.0,,193132.0,9th,5.0,,Other-service,Not-in-family,Black,,0.0,0.0,30.0,United-States,<=50K
57.0,Self-emp-inc,124137.0,Some-college,10.0,,,,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,40.0,United-States,>50K
48.0,Self-emp-inc,,Bachelors,13.0,,Sales,,,Male,,,60.0,,>50K
,Private,63424.0,Masters,14.0,,Prof-specialty,Wife,,Female,0.0,0.0,40.0,United-States,
43.0,Private,241895.0,Bachelors,13.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,50.0,United-States,>50K
27.0,Private,266973.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,60.0,United-States,<=50K
32.0,Private,,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,366929.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,,Female,0.0,,35.0,United-States,<=50K
33.0,Private,214129.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,,0.0,40.0,United-States,
,Private,250818.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
32.0,Local-gov,,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
35.0,Private,98283.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,
26.0,Private,104746.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,,,<=50K
39.0,Private,103710.0,HS-grad,9.0,Never-married,,Unmarried,White,Female,0.0,,60.0,United-States,<=50K
24.0,Private,159580.0,,13.0,,Other-service,,Black,Female,0.0,0.0,75.0,United-States,<=50K
,Private,117409.0,,,,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,>50K
,,140001.0,Some-college,10.0,Never-married,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,State-gov,31650.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0.0,0.0,45.0,United-States,<=50K
35.0,,80771.0,,,Never-married,,,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,,66278.0,HS-grad,9.0,Never-married,Adm-clerical,,,Female,,0.0,,United-States,<=50K
23.0,,107801.0,Some-college,10.0,Never-married,,,White,Female,0.0,1617.0,25.0,United-States,
33.0,Private,206609.0,Bachelors,,Married-civ-spouse,,Husband,White,,0.0,,45.0,United-States,<=50K
35.0,Private,282461.0,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,50.0,United-States,<=50K
31.0,,188246.0,Masters,14.0,,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
20.0,Private,279763.0,11th,,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,25.0,United-States,<=50K
44.0,Private,,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
33.0,Self-emp-not-inc,137674.0,HS-grad,,Married-civ-spouse,Other-service,Husband,,,0.0,0.0,40.0,United-States,<=50K
50.0,,158284.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,,,
25.0,,204219.0,HS-grad,9.0,,,,White,Female,0.0,0.0,40.0,Mexico,<=50K
28.0,State-gov,210498.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,,,,0.0,,40.0,United-States,<=50K
60.0,Federal-gov,,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,Black,,0.0,0.0,40.0,United-States,>50K
,Federal-gov,216924.0,Assoc-voc,,Married-civ-spouse,,,,Male,0.0,,40.0,United-States,
38.0,Private,,Some-college,10.0,,Craft-repair,Husband,Black,Male,0.0,,40.0,United-States,<=50K
,Federal-gov,199114.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,,2258.0,,United-States,<=50K
50.0,,168539.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,,189911.0,11th,7.0,Divorced,Adm-clerical,Unmarried,,Female,0.0,0.0,40.0,United-States,<=50K
,,61958.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,1424.0,0.0,6.0,United-States,<=50K
51.0,,,,,,Tech-support,Not-in-family,White,Male,0.0,2444.0,39.0,,>50K
42.0,Private,204450.0,HS-grad,9.0,,Handlers-cleaners,Husband,,,0.0,0.0,40.0,,<=50K
,Private,311350.0,,,Married-civ-spouse,Exec-managerial,,White,,0.0,,50.0,United-States,>50K
37.0,Private,113750.0,Bachelors,13.0,,Handlers-cleaners,Husband,White,,,0.0,40.0,,<=50K
37.0,,359591.0,,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,,United-States,<=50K
38.0,,132879.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,50.0,United-States,>50K
,Private,301199.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,,24.0,,<=50K
,State-gov,,,10.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,38.0,,<=50K
,,,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,,>50K
48.0,Self-emp-inc,,Assoc-voc,,Married-civ-spouse,,Husband,White,,0.0,0.0,50.0,United-States,>50K
30.0,Private,78980.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Self-emp-not-inc,241463.0,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,1848.0,65.0,United-States,>50K
47.0,Private,216999.0,HS-grad,,Married-civ-spouse,Sales,,White,Male,0.0,0.0,45.0,United-States,<=50K
33.0,Local-gov,,Bachelors,13.0,Divorced,,Unmarried,White,Female,0.0,0.0,60.0,Germany,<=50K
33.0,,122612.0,HS-grad,9.0,,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,Thailand,<=50K
,,94057.0,,10.0,Never-married,Other-service,Own-child,,Male,,0.0,15.0,United-States,
41.0,State-gov,197558.0,Bachelors,,Divorced,Exec-managerial,Not-in-family,White,,0.0,0.0,40.0,United-States,<=50K
,Private,,Some-college,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,45.0,United-States,>50K
36.0,Federal-gov,184556.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,,Female,0.0,0.0,,United-States,
46.0,Private,268281.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,,Female,0.0,0.0,,,<=50K
45.0,Private,235646.0,Bachelors,13.0,Married-civ-spouse,,,White,Male,0.0,0.0,,,>50K
18.0,,186909.0,,10.0,Never-married,Other-service,,,Female,0.0,0.0,16.0,United-States,<=50K
,Private,35783.0,Some-college,10.0,Married-civ-spouse,Transport-moving,,,Male,0.0,,60.0,United-States,<=50K
33.0,Private,188861.0,HS-grad,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,,363591.0,HS-grad,9.0,Divorced,,Unmarried,,Male,,0.0,40.0,United-States,<=50K
18.0,Private,,,10.0,Never-married,Prof-specialty,Own-child,White,Female,,0.0,40.0,United-States,<=50K
32.0,,,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,,0.0,0.0,,United-States,<=50K
43.0,Private,174325.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,,HS-grad,9.0,,Other-service,,Black,Female,0.0,0.0,25.0,United-States,
,,,Bachelors,13.0,Divorced,Sales,Not-in-family,White,,0.0,0.0,45.0,United-States,<=50K
36.0,,188571.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,0.0,,40.0,,<=50K
22.0,Private,255252.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,291951.0,HS-grad,9.0,Married-civ-spouse,,Husband,Black,,0.0,0.0,,United-States,<=50K
33.0,Self-emp-not-inc,223046.0,HS-grad,9.0,Never-married,,Not-in-family,White,,0.0,0.0,40.0,United-States,<=50K
43.0,Local-gov,,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,,0.0,,United-States,<=50K
38.0,Private,295127.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Local-gov,183801.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,14.0,United-States,<=50K
40.0,,116218.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,,0.0,45.0,United-States,<=50K
40.0,Private,143069.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
41.0,,235951.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,,50.0,United-States,>50K
57.0,Private,112840.0,,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
,Local-gov,146454.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1648.0,,Greece,<=50K
52.0,Federal-gov,,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,
59.0,Private,122283.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,99999.0,0.0,40.0,India,>50K
18.0,Private,376647.0,HS-grad,9.0,,Handlers-cleaners,Own-child,White,Male,2176.0,,25.0,United-States,
48.0,Private,101299.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,<=50K
,Private,96798.0,5th-6th,3.0,Divorced,Transport-moving,,,Male,0.0,0.0,40.0,United-States,<=50K
,,,,9.0,Married-civ-spouse,Protective-serv,,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,State-gov,206889.0,Assoc-acdm,12.0,,Protective-serv,Not-in-family,White,Male,0.0,,40.0,,<=50K
40.0,Private,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
44.0,State-gov,150755.0,Bachelors,13.0,,Adm-clerical,,,Male,5013.0,0.0,,United-States,
24.0,Private,200679.0,,9.0,Never-married,Farming-fishing,Own-child,Black,Male,,0.0,50.0,United-States,<=50K
71.0,Private,183678.0,,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,,United-States,<=50K
,Private,,12th,,,,Own-child,White,Male,,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,57071.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3137.0,,40.0,United-States,<=50K
33.0,Private,169496.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,,0.0,,40.0,,<=50K
,,58124.0,,9.0,Married-civ-spouse,Other-service,Husband,,Male,0.0,0.0,40.0,,
25.0,,356344.0,Bachelors,13.0,,Adm-clerical,Own-child,,Female,0.0,0.0,40.0,United-States,<=50K
42.0,,444134.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,15.0,,<=50K
34.0,Private,,HS-grad,9.0,Never-married,,,White,,0.0,,40.0,United-States,<=50K
27.0,Local-gov,,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
24.0,Private,100345.0,Bachelors,,Never-married,Prof-specialty,Own-child,,Male,0.0,0.0,20.0,United-States,<=50K
23.0,Private,205653.0,Bachelors,13.0,Never-married,Handlers-cleaners,,,,,0.0,30.0,United-States,<=50K
33.0,,112383.0,Some-college,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
58.0,Self-emp-inc,21626.0,,11.0,Divorced,Sales,Not-in-family,White,,2202.0,0.0,56.0,United-States,<=50K
,,135568.0,,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,190532.0,Masters,,,Prof-specialty,,White,Female,,0.0,55.0,United-States,<=50K
53.0,,266598.0,HS-grad,9.0,,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,>50K
38.0,Local-gov,116608.0,,9.0,Married-civ-spouse,,Wife,,Female,0.0,0.0,35.0,United-States,>50K
36.0,Private,,Bachelors,13.0,Never-married,Prof-specialty,,White,,0.0,,45.0,,>50K
25.0,State-gov,,HS-grad,9.0,Never-married,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,<=50K
