marital-status,education,workclass
,HS-grad,Self-emp-inc
,Some-college,Private
,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Divorced,10th,Private
Never-married,Some-college,
Married-civ-spouse,9th,Self-emp-not-inc
,HS-grad,Self-emp-not-inc
,HS-grad,Local-gov
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Never-married,Some-college,
Married-civ-spouse,10th,Self-emp-not-inc
Married-civ-spouse,HS-grad,Local-gov
Married-civ-spouse,Bachelors,Private
Never-married,Bachelors,Private
Married-civ-spouse,7th-8th,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,Self-emp-inc
Never-married,11th,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Prof-school,Private
Married-civ-spouse,Assoc-acdm,Private
Never-married,Some-college,
Married-civ-spouse,7th-8th,Private
Never-married,Some-college,Private
,Assoc-acdm,Private
Divorced,Masters,Private
Never-married,Some-college,Private
,Some-college,Federal-gov
Married-civ-spouse,HS-grad,Private
Divorced,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Divorced,9th,Private
Married-civ-spouse,Doctorate,Private
Never-married,HS-grad,Private
Never-married,11th,Private
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,State-gov
Married-civ-spouse,Some-college,Private
Married-civ-spouse,HS-grad,Private
,HS-grad,Private
,Some-college,Private
Divorced,HS-grad,Private
Married-civ-spouse,Masters,Private
Divorced,Some-college,
Never-married,Some-college,Private
,Some-college,Private
Divorced,HS-grad,Private
,HS-grad,
Married-civ-spouse,HS-grad,Private
Never-married,Bachelors,Private
Married-civ-spouse,Masters,Private
Widowed,HS-grad,
,Some-college,Federal-gov
Married-civ-spouse,12th,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Divorced,Some-college,
Divorced,Bachelors,Private
Married-civ-spouse,Masters,Private
,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Divorced,HS-grad,Private
Married-civ-spouse,HS-grad,Local-gov
Divorced,Bachelors,Private
,Some-college,Local-gov
Never-married,HS-grad,Private
,Some-college,
Married-civ-spouse,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,Masters,Private
Married-civ-spouse,Assoc-voc,
Never-married,Masters,Private
Never-married,Some-college,
Never-married,HS-grad,Private
Never-married,Bachelors,Private
Never-married,Assoc-voc,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Never-married,Bachelors,Private
,HS-grad,
Divorced,Bachelors,
Married-civ-spouse,HS-grad,Local-gov
,Bachelors,Private
Married-civ-spouse,11th,Private
Divorced,7th-8th,Private
Never-married,Bachelors,Private
Married-civ-spouse,Some-college,
,Some-college,Private
Never-married,Bachelors,
Never-married,HS-grad,Private
,HS-grad,
Widowed,11th,Private
Never-married,HS-grad,Private
Divorced,HS-grad,
,HS-grad,Private
Divorced,10th,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,Bachelors,Private
Divorced,Bachelors,Self-emp-not-inc
Never-married,HS-grad,Self-emp-not-inc
Never-married,Some-college,Private
Married-civ-spouse,Some-college,Private
Divorced,Bachelors,
Never-married,10th,Private
Divorced,Masters,Private
Married-civ-spouse,Bachelors,Private
Never-married,HS-grad,Private
Married-civ-spouse,11th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,Private
,HS-grad,Private
Married-civ-spouse,Some-college,
,Assoc-voc,Private
Married-civ-spouse,HS-grad,Private
,10th,Private
Married-civ-spouse,11th,Private
Widowed,HS-grad,Local-gov
Married-civ-spouse,Some-college,
Married-civ-spouse,Bachelors,Private
,HS-grad,
Never-married,10th,Private
Married-civ-spouse,Bachelors,Private
,Assoc-acdm,Private
Married-spouse-absent,Bachelors,Local-gov
Married-civ-spouse,Masters,Local-gov
Married-civ-spouse,Masters,Private
Divorced,Assoc-acdm,Private
Married-spouse-absent,5th-6th,Private
Married-civ-spouse,9th,Federal-gov
Divorced,Assoc-acdm,Private
Never-married,9th,Private
Never-married,Masters,
,Some-college,
Married-civ-spouse,HS-grad,Private
Never-married,Bachelors,Private
Married-civ-spouse,Assoc-acdm,Private
Married-civ-spouse,HS-grad,Federal-gov
Divorced,7th-8th,Private
Married-civ-spouse,Bachelors,Private
,Some-college,
Divorced,HS-grad,Private
,Prof-school,
Never-married,HS-grad,Private
,Masters,State-gov
Married-civ-spouse,11th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,7th-8th,Local-gov
Divorced,HS-grad,Self-emp-inc
Married-civ-spouse,HS-grad,Private
,Assoc-voc,Private
,Bachelors,Private
Widowed,11th,Private
Married-civ-spouse,HS-grad,
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Local-gov
,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,Bachelors,State-gov
Married-civ-spouse,7th-8th,
Never-married,7th-8th,Private
,Some-college,Private
Married-civ-spouse,HS-grad,Private
Divorced,Bachelors,Private
Never-married,HS-grad,Self-emp-not-inc
,HS-grad,Local-gov
Never-married,Some-college,
Divorced,HS-grad,Private
Never-married,Some-college,State-gov
Widowed,HS-grad,Private
Married-civ-spouse,Some-college,Local-gov
,Masters,
Never-married,HS-grad,Private
Never-married,HS-grad,Private
Married-civ-spouse,Masters,Private
,HS-grad,Private
Divorced,Some-college,
Married-civ-spouse,Bachelors,Private
,Some-college,Private
,Some-college,Local-gov
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Assoc-voc,Private
Never-married,7th-8th,Private
Never-married,HS-grad,
Never-married,Some-college,
Never-married,Bachelors,Private
Married-civ-spouse,HS-grad,Self-emp-inc
Married-civ-spouse,HS-grad,Private
Never-married,9th,Private
Divorced,Bachelors,Private
Never-married,HS-grad,Self-emp-not-inc
,Bachelors,Local-gov
Never-married,Masters,State-gov
Never-married,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,Assoc-acdm,Local-gov
Divorced,HS-grad,
,Some-college,Private
Married-civ-spouse,Bachelors,Local-gov
,HS-grad,Private
Married-civ-spouse,HS-grad,Local-gov
Never-married,Some-college,
Divorced,HS-grad,Federal-gov
Divorced,9th,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Married-civ-spouse,10th,Private
,HS-grad,Private
Married-civ-spouse,Some-college,Private
Never-married,Bachelors,State-gov
,Some-college,
Married-civ-spouse,Some-college,Private
Separated,Some-college,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Divorced,Some-college,
,HS-grad,Private
Married-civ-spouse,Bachelors,
Married-civ-spouse,HS-grad,Self-emp-not-inc
Never-married,Bachelors,Federal-gov
,Some-college,Local-gov
,HS-grad,Private
Never-married,HS-grad,Private
Married-civ-spouse,Some-college,Self-emp-not-inc
Never-married,HS-grad,
Married-civ-spouse,Some-college,
Married-civ-spouse,HS-grad,Self-emp-not-inc
,Some-college,Private
Divorced,HS-grad,Private
Married-civ-spouse,Masters,Private
,Some-college,Private
Separated,Bachelors,Local-gov
Married-civ-spouse,Bachelors,Private
Never-married,11th,Private
Married-civ-spouse,HS-grad,
Never-married,Bachelors,Private
Never-married,Some-college,
Widowed,7th-8th,Without-pay
Never-married,HS-grad,Private
Never-married,HS-grad,Private
,Some-college,Private
Married-civ-spouse,HS-grad,Private
Divorced,Masters,Local-gov
Never-married,Masters,Self-emp-not-inc
Married-civ-spouse,10th,Private
Married-civ-spouse,9th,Private
Married-civ-spouse,11th,Private
,HS-grad,Private
,Prof-school,
Married-civ-spouse,1st-4th,Private
Divorced,Some-college,
Married-civ-spouse,Masters,
,Bachelors,Private
Married-civ-spouse,Assoc-voc,Local-gov
Never-married,Bachelors,
Never-married,Bachelors,Private
Separated,HS-grad,Private
Married-civ-spouse,Masters,
Married-civ-spouse,Some-college,
Never-married,Bachelors,Private
Never-married,Bachelors,Private
Never-married,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,Private
Never-married,Masters,Private
,Some-college,
Married-civ-spouse,7th-8th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Separated,Bachelors,Local-gov
Married-spouse-absent,Bachelors,Private
Married-civ-spouse,Bachelors,State-gov
Never-married,HS-grad,Local-gov
Married-civ-spouse,Some-college,
Married-civ-spouse,10th,Private
Divorced,HS-grad,Local-gov
,HS-grad,
Never-married,11th,Local-gov
Married-civ-spouse,Masters,Private
Divorced,Masters,Private
Never-married,HS-grad,State-gov
Married-civ-spouse,Bachelors,State-gov
Married-civ-spouse,Masters,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Married-civ-spouse,HS-grad,Local-gov
Never-married,Bachelors,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,10th,Private
Never-married,11th,Private
Married-civ-spouse,HS-grad,Private
Widowed,HS-grad,Private
Never-married,Bachelors,Private
Married-civ-spouse,Some-college,
Never-married,HS-grad,Private
Married-civ-spouse,Masters,Local-gov
Married-civ-spouse,Masters,Private
Married-civ-spouse,Bachelors,
Never-married,Bachelors,Private
Divorced,HS-grad,Private
,Some-college,Private
Never-married,HS-grad,Private
Married-civ-spouse,10th,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Never-married,Some-college,Private
,Masters,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,HS-grad,
Married-spouse-absent,Bachelors,Private
Never-married,Bachelors,Private
Never-married,Some-college,
Married-civ-spouse,11th,Self-emp-not-inc
Divorced,10th,Local-gov
Divorced,Prof-school,Local-gov
Married-civ-spouse,HS-grad,Federal-gov
Never-married,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,
Never-married,HS-grad,Private
Married-civ-spouse,Some-college,Self-emp-inc
Married-civ-spouse,HS-grad,Private
,Some-college,
Never-married,HS-grad,Private
Never-married,HS-grad,Private
Never-married,Some-college,
Divorced,HS-grad,Private
Never-married,Bachelors,Private
,Some-college,Private
Married-civ-spouse,HS-grad,Private
Married-spouse-absent,Masters,Self-emp-not-inc
Married-civ-spouse,Bachelors,Private
Divorced,HS-grad,State-gov
Never-married,HS-grad,Private
Never-married,Some-college,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,9th,Private
Separated,Bachelors,
Never-married,HS-grad,Private
Never-married,Some-college,Private
Married-civ-spouse,7th-8th,Private
,HS-grad,Private
,Some-college,Private
Never-married,Bachelors,Private
,Some-college,
,Some-college,
Never-married,Bachelors,Local-gov
,Bachelors,Private
,Prof-school,Private
Never-married,Masters,
Never-married,HS-grad,Federal-gov
Married-civ-spouse,Masters,
Never-married,11th,Private
Married-civ-spouse,Assoc-acdm,Local-gov
Never-married,Doctorate,Private
,Some-college,Private
Divorced,Assoc-acdm,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Assoc-voc,Private
Never-married,HS-grad,Private
Married-civ-spouse,Some-college,Federal-gov
Married-civ-spouse,Masters,
Married-civ-spouse,Assoc-acdm,Private
Married-civ-spouse,Some-college,Self-emp-not-inc
Married-civ-spouse,Assoc-voc,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,11th,Private
Separated,HS-grad,Private
Married-civ-spouse,10th,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,Some-college,
,Bachelors,
Widowed,7th-8th,Private
,Some-college,
Married-civ-spouse,Bachelors,Self-emp-not-inc
Divorced,Bachelors,Private
Never-married,10th,Self-emp-not-inc
Never-married,Some-college,
Married-civ-spouse,HS-grad,Private
Married-spouse-absent,Bachelors,Private
Never-married,Some-college,Private
Married-civ-spouse,Bachelors,Private
Never-married,11th,Private
Never-married,Some-college,Private
Never-married,HS-grad,Private
Married-civ-spouse,7th-8th,Local-gov
Never-married,Assoc-voc,State-gov
Married-civ-spouse,HS-grad,
Never-married,HS-grad,Private
Never-married,12th,Private
Divorced,HS-grad,Private
Never-married,Bachelors,Private
Married-civ-spouse,Masters,Local-gov
,Some-college,
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Widowed,HS-grad,
Married-civ-spouse,Bachelors,Private
Divorced,Some-college,Private
Never-married,Bachelors,Private
Married-civ-spouse,11th,Private
Married-civ-spouse,Some-college,Local-gov
,Some-college,
Never-married,HS-grad,
,HS-grad,Private
Never-married,Some-college,
Never-married,HS-grad,Private
Married-civ-spouse,Some-college,
,HS-grad,Local-gov
,Bachelors,Private
Separated,Some-college,Private
,HS-grad,Private
Married-civ-spouse,Masters,
Married-civ-spouse,Assoc-acdm,Self-emp-inc
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Federal-gov
Married-civ-spouse,HS-grad,
Married-civ-spouse,Assoc-acdm,Private
,Some-college,
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Some-college,Private
Never-married,Bachelors,
Divorced,HS-grad,Local-gov
,Some-college,
Married-civ-spouse,Masters,Self-emp-not-inc
Divorced,Bachelors,State-gov
Married-civ-spouse,Assoc-voc,Private
Divorced,HS-grad,Private
,Some-college,
Married-civ-spouse,Some-college,
Married-civ-spouse,HS-grad,Private
,Some-college,Private
,HS-grad,Local-gov
Married-civ-spouse,Some-college,Private
Married-civ-spouse,HS-grad,Private
Separated,Some-college,Private
Married-civ-spouse,Some-college,
Never-married,HS-grad,
Never-married,Bachelors,Private
Never-married,Some-college,
Divorced,HS-grad,Private
Divorced,Masters,Local-gov
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Private
,HS-grad,Private
Never-married,HS-grad,Private
Never-married,Bachelors,Private
Never-married,5th-6th,Private
Never-married,HS-grad,Private
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Local-gov
,Some-college,
Separated,11th,State-gov
,Masters,Local-gov
,HS-grad,Private
Never-married,Masters,
Married-civ-spouse,Assoc-voc,Private
,HS-grad,Private
,Some-college,Private
Divorced,Some-college,Federal-gov
Never-married,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Widowed,Masters,Local-gov
Widowed,HS-grad,Private
,Some-college,
Divorced,Masters,Private
,HS-grad,Private
Married-civ-spouse,HS-grad,
Never-married,11th,Private
Married-civ-spouse,HS-grad,Private
,Bachelors,State-gov
,Some-college,
Never-married,11th,Private
Never-married,Some-college,Private
,Masters,Private
Widowed,10th,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,Bachelors,Self-emp-inc
Married-civ-spouse,Masters,
Married-civ-spouse,5th-6th,Self-emp-not-inc
Married-civ-spouse,HS-grad,Private
Never-married,Some-college,Private
Never-married,11th,Private
Never-married,Some-college,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Bachelors,Private
Divorced,Assoc-voc,Self-emp-not-inc
Separated,10th,Private
Married-civ-spouse,HS-grad,Private
Separated,HS-grad,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,9th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,
,Some-college,Private
,HS-grad,Local-gov
Married-civ-spouse,Assoc-acdm,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Married-civ-spouse,Assoc-acdm,Private
Married-civ-spouse,Bachelors,Private
Divorced,Masters,Self-emp-not-inc
,7th-8th,Self-emp-not-inc
,Masters,Self-emp-inc
Divorced,HS-grad,
Divorced,Masters,Self-emp-not-inc
Never-married,Bachelors,Private
,Some-college,Private
,Some-college,Federal-gov
,11th,Private
,Some-college,Private
Separated,12th,Private
Married-civ-spouse,9th,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,Private
Never-married,Bachelors,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Assoc-voc,Private
Married-civ-spouse,Assoc-acdm,
,Bachelors,Private
Never-married,Bachelors,Local-gov
,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,
Married-civ-spouse,Bachelors,Self-emp-not-inc
Widowed,HS-grad,Local-gov
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,Self-emp-not-inc
Married-civ-spouse,Some-college,Private
Never-married,Some-college,Private
,Masters,Private
Never-married,HS-grad,Private
Divorced,HS-grad,Private
Never-married,10th,Private
Separated,HS-grad,State-gov
Never-married,7th-8th,Private
Never-married,11th,Private
Never-married,Bachelors,State-gov
,HS-grad,Private
Separated,Bachelors,Local-gov
Married-civ-spouse,Assoc-acdm,Private
Married-civ-spouse,7th-8th,Private
,Bachelors,
Never-married,Bachelors,Private
Never-married,HS-grad,Private
Married-civ-spouse,Assoc-voc,Private
Married-civ-spouse,7th-8th,Private
Divorced,Assoc-voc,Private
,HS-grad,Private
Married-civ-spouse,Bachelors,State-gov
Never-married,Some-college,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,Prof-school,Federal-gov
Married-civ-spouse,7th-8th,Private
Married-civ-spouse,Assoc-voc,Private
Married-civ-spouse,Assoc-acdm,Private
Divorced,Some-college,
Married-civ-spouse,Some-college,
,Masters,Self-emp-not-inc
,HS-grad,Local-gov
,Some-college,Private
Married-civ-spouse,Bachelors,Federal-gov
Divorced,Bachelors,Private
Never-married,Some-college,State-gov
Married-civ-spouse,Doctorate,Private
,Some-college,
Married-civ-spouse,HS-grad,Self-emp-inc
,Assoc-voc,Private
Married-civ-spouse,Bachelors,
Never-married,HS-grad,Private
Married-civ-spouse,Masters,Private
Never-married,Bachelors,
Never-married,HS-grad,Private
,Bachelors,Private
Divorced,Assoc-voc,Private
Divorced,Some-college,Private
Never-married,Assoc-voc,Private
Married-civ-spouse,Some-college,Private
Never-married,12th,Private
Never-married,HS-grad,Local-gov
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Divorced,HS-grad,Private
Never-married,Assoc-voc,Private
,Some-college,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,
Widowed,Assoc-acdm,Private
Married-civ-spouse,HS-grad,Private
Never-married,10th,Private
Never-married,Prof-school,Local-gov
Never-married,Some-college,State-gov
Married-civ-spouse,HS-grad,Private
Never-married,Bachelors,Local-gov
Never-married,Doctorate,Private
Never-married,Bachelors,Private
Married-civ-spouse,Masters,
Married-civ-spouse,Bachelors,Local-gov
Married-civ-spouse,Some-college,Private
Married-civ-spouse,HS-grad,
,HS-grad,Private
Divorced,HS-grad,Private
Married-civ-spouse,Some-college,
Divorced,HS-grad,Private
Never-married,Assoc-voc,
Never-married,HS-grad,
Divorced,Bachelors,
Married-civ-spouse,HS-grad,Self-emp-not-inc
Separated,Some-college,Private
Divorced,Bachelors,Self-emp-not-inc
Separated,HS-grad,Private
,Some-college,Private
Never-married,Some-college,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Bachelors,Private
,Some-college,Private
Never-married,Some-college,Private
Married-civ-spouse,Bachelors,Private
Widowed,HS-grad,State-gov
,7th-8th,Private
Married-spouse-absent,Some-college,
Married-civ-spouse,Bachelors,Private
Never-married,Assoc-acdm,Local-gov
Married-civ-spouse,Bachelors,Private
Widowed,Some-college,
Married-civ-spouse,Bachelors,Private
,HS-grad,Self-emp-inc
Married-civ-spouse,Masters,State-gov
,Bachelors,Self-emp-inc
,Some-college,
,Some-college,
,HS-grad,Private
,Masters,Federal-gov
Married-civ-spouse,Bachelors,Private
,Some-college,Private
Married-civ-spouse,11th,Private
,Some-college,
Married-civ-spouse,Some-college,Federal-gov
Divorced,Assoc-voc,
Married-civ-spouse,11th,Self-emp-not-inc
Separated,11th,Private
,Some-college,Private
Never-married,Some-college,
Married-spouse-absent,11th,Private
Never-married,10th,Private
Never-married,HS-grad,Private
Married-civ-spouse,Masters,
,Assoc-voc,Private
Never-married,HS-grad,Self-emp-not-inc
Never-married,11th,Private
Married-civ-spouse,Masters,
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Assoc-voc,Self-emp-not-inc
Never-married,9th,Private
Married-civ-spouse,12th,Self-emp-not-inc
,Some-college,Federal-gov
Divorced,Assoc-acdm,Private
Never-married,Bachelors,Private
Married-civ-spouse,Bachelors,Private
,Bachelors,Private
Married-civ-spouse,Assoc-acdm,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Prof-school,Private
Married-civ-spouse,Some-college,
Never-married,HS-grad,Private
Never-married,HS-grad,
Separated,Some-college,
Never-married,Assoc-voc,Private
,Masters,Self-emp-inc
Never-married,HS-grad,Private
Married-civ-spouse,9th,Private
Married-civ-spouse,HS-grad,State-gov
Separated,Bachelors,Local-gov
,Some-college,Private
Never-married,Doctorate,Private
,HS-grad,Private
Never-married,HS-grad,Private
,HS-grad,
Separated,Some-college,Private
,Some-college,Private
Never-married,11th,Private
Married-spouse-absent,7th-8th,Private
,Some-college,
Married-civ-spouse,Bachelors,
,Bachelors,Self-emp-not-inc
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,7th-8th,Private
Married-civ-spouse,Bachelors,Local-gov
,HS-grad,Self-emp-inc
Never-married,Bachelors,Private
Married-civ-spouse,Some-college,Private
Never-married,HS-grad,Private
Never-married,Some-college,Private
Never-married,12th,Private
Never-married,Masters,Private
Never-married,HS-grad,
Divorced,HS-grad,Private
Never-married,Some-college,State-gov
Never-married,Some-college,
,7th-8th,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Assoc-voc,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,11th,Private
Never-married,HS-grad,Private
Never-married,Some-college,
Married-civ-spouse,10th,Private
Divorced,Some-college,
Never-married,Some-college,Private
,Some-college,Private
Divorced,Bachelors,Private
,Masters,
Married-civ-spouse,9th,Self-emp-not-inc
,Some-college,Private
,HS-grad,Private
Married-civ-spouse,12th,Self-emp-not-inc
Widowed,HS-grad,Private
Married-civ-spouse,11th,Private
Never-married,Bachelors,Self-emp-not-inc
Married-civ-spouse,9th,Private
,HS-grad,Private
Married-civ-spouse,Prof-school,
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,Prof-school,Private
Married-civ-spouse,Bachelors,State-gov
Never-married,Bachelors,Private
,Some-college,
,Masters,State-gov
Never-married,HS-grad,State-gov
Never-married,Some-college,
,Some-college,Self-emp-inc
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,9th,Private
Divorced,Some-college,Local-gov
Never-married,Assoc-acdm,Private
Never-married,HS-grad,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,5th-6th,Private
Divorced,HS-grad,Private
Never-married,HS-grad,Local-gov
Separated,10th,Private
Divorced,Bachelors,Private
,Assoc-voc,Private
Never-married,10th,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Divorced,HS-grad,Private
,HS-grad,
Married-civ-spouse,HS-grad,Self-emp-not-inc
,HS-grad,Private
Separated,Some-college,Local-gov
Divorced,Assoc-voc,Self-emp-not-inc
Married-civ-spouse,Assoc-voc,Private
Never-married,Assoc-acdm,Self-emp-not-inc
Married-civ-spouse,Bachelors,Private
Divorced,Assoc-voc,Private
Married-civ-spouse,HS-grad,Private
Divorced,HS-grad,Private
Divorced,HS-grad,
Divorced,Bachelors,Private
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,Masters,Federal-gov
Never-married,Bachelors,Private
Married-civ-spouse,Assoc-voc,
Married-civ-spouse,Bachelors,Self-emp-inc
Married-civ-spouse,HS-grad,Self-emp-not-inc
Never-married,11th,Private
Separated,10th,Private
Married-civ-spouse,Bachelors,Self-emp-inc
,HS-grad,Private
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Bachelors,Self-emp-inc
Never-married,11th,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
,Doctorate,Private
,HS-grad,Private
Divorced,HS-grad,Private
Married-civ-spouse,7th-8th,Self-emp-not-inc
Divorced,Some-college,
Divorced,HS-grad,Private
Never-married,HS-grad,Private
Never-married,11th,Private
,HS-grad,Private
Married-civ-spouse,Bachelors,Private
,Some-college,
,Bachelors,Private
,HS-grad,Private
Never-married,Some-college,
Married-spouse-absent,Bachelors,Self-emp-not-inc
Divorced,5th-6th,Private
Divorced,HS-grad,Private
Married-civ-spouse,7th-8th,Private
Widowed,HS-grad,
Married-civ-spouse,Prof-school,Self-emp-not-inc
Never-married,HS-grad,Self-emp-not-inc
Married-civ-spouse,Assoc-acdm,Private
,HS-grad,Private
,Some-college,
Married-civ-spouse,Bachelors,Private
,Some-college,Private
Never-married,11th,Private
Married-civ-spouse,12th,Private
Married-civ-spouse,Bachelors,Private
Never-married,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,Assoc-voc,Private
Separated,Assoc-voc,Private
Married-civ-spouse,7th-8th,Private
Divorced,Assoc-voc,Private
Divorced,HS-grad,
Never-married,Bachelors,Private
Married-civ-spouse,Bachelors,Self-emp-not-inc
Never-married,Masters,
,Some-college,
Never-married,Some-college,
Never-married,12th,Local-gov
Never-married,Some-college,
Married-civ-spouse,HS-grad,Self-emp-not-inc
Divorced,Some-college,Private
Never-married,HS-grad,Private
Never-married,Some-college,
Married-civ-spouse,HS-grad,Private
Separated,HS-grad,
Widowed,Assoc-voc,Private
Married-civ-spouse,Some-college,Private
Married-spouse-absent,Some-college,Private
Widowed,HS-grad,
Divorced,HS-grad,
Married-civ-spouse,Some-college,Private
Never-married,Some-college,
Divorced,Assoc-voc,Local-gov
Married-spouse-absent,Doctorate,Private
Never-married,Some-college,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,Private
Never-married,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Never-married,Some-college,Private
Married-civ-spouse,Bachelors,Private
Never-married,Some-college,
Married-civ-spouse,Doctorate,State-gov
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Assoc-voc,Private
Never-married,9th,Private
Divorced,HS-grad,Private
Never-married,HS-grad,
,Some-college,Private
,HS-grad,Private
Never-married,Masters,State-gov
Never-married,HS-grad,
Married-civ-spouse,Some-college,
Separated,9th,Private
Divorced,11th,Private
,Bachelors,Private
Never-married,10th,Private
Married-civ-spouse,HS-grad,Self-emp-inc
,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Married-spouse-absent,1st-4th,Private
Married-civ-spouse,10th,
Married-civ-spouse,Bachelors,Private
Divorced,1st-4th,Private
Divorced,HS-grad,Private
Married-civ-spouse,Bachelors,
,Some-college,Private
,Bachelors,Private
Divorced,HS-grad,
,Some-college,Private
Never-married,HS-grad,Self-emp-not-inc
Never-married,Masters,
Divorced,Assoc-acdm,Private
Never-married,10th,Private
Divorced,Assoc-voc,Private
,HS-grad,
Married-civ-spouse,Assoc-acdm,
Never-married,Bachelors,Private
Married-civ-spouse,HS-grad,Federal-gov
Divorced,Assoc-voc,State-gov
Divorced,HS-grad,Private
Never-married,10th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,
Never-married,Some-college,Private
Married-civ-spouse,Some-college,State-gov
Never-married,11th,Private
,HS-grad,Private
Married-civ-spouse,HS-grad,State-gov
Never-married,HS-grad,Private
Married-civ-spouse,Bachelors,Private
,Prof-school,Private
Never-married,5th-6th,Private
Never-married,HS-grad,Private
Married-civ-spouse,Assoc-voc,
Married-civ-spouse,HS-grad,
Married-civ-spouse,HS-grad,
Never-married,Masters,Private
Married-civ-spouse,HS-grad,
Never-married,Bachelors,Private
