age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
50,,married,,no,1134,no,,unknown,,jun,,2,0,0,unknown,
39,,,tertiary,no,26,no,,unknown,,jun,311,5,0,0,unknown,no
48,admin.,single,secondary,no,1253,yes,no,unknown,18,jun,245,,0,0,unknown,no
46,,single,,no,10,no,no,unknown,,jun,64,6,0,0,unknown,no
45,admin.,,secondary,no,231,yes,no,unknown,18,jun,151,3,0,0,unknown,no
46,blue-collar,married,,no,557,no,no,unknown,18,jun,89,,0,0,unknown,no
37,,married,secondary,no,1736,no,yes,unknown,18,jun,66,1,0,0,unknown,no
40,self-employed,married,,no,256,no,no,unknown,18,jun,30,1,0,0,unknown,no
55,retired,married,secondary,no,31,no,no,unknown,18,jun,72,,0,0,unknown,
42,entrepreneur,divorced,,no,31,no,no,unknown,18,jun,120,,0,0,unknown,
28,blue-collar,,,no,-493,yes,no,unknown,18,jun,126,4,0,0,unknown,no
45,blue-collar,,,no,103,no,no,unknown,18,jun,48,1,0,0,unknown,
29,housemaid,,secondary,no,1104,yes,no,unknown,18,jun,262,,0,0,unknown,no
52,blue-collar,,,no,262,no,no,unknown,18,jun,1062,,0,0,unknown,no
37,services,single,secondary,no,2657,yes,no,unknown,,jun,295,1,0,0,unknown,
37,,single,secondary,no,415,no,no,unknown,18,jun,,1,0,0,unknown,no
28,management,,tertiary,no,2253,yes,no,unknown,18,jun,906,2,0,0,unknown,no
49,,,primary,no,1330,no,yes,unknown,18,jun,,,0,,unknown,no
42,services,married,secondary,no,0,no,no,unknown,,jun,118,,0,0,unknown,no
42,unknown,,tertiary,no,2918,no,,unknown,18,jun,,,0,0,unknown,no
51,housemaid,,primary,no,1093,no,yes,unknown,18,jun,,,0,,unknown,no
54,housemaid,,,no,3151,no,no,unknown,18,jun,350,,0,0,unknown,
39,admin.,married,,no,224,no,no,unknown,,jun,421,,0,0,unknown,
51,retired,married,,no,67,no,,unknown,18,jun,835,1,0,0,unknown,yes
60,retired,married,primary,no,0,no,no,unknown,18,jun,104,,0,,unknown,no
29,blue-collar,,secondary,no,-565,yes,,unknown,18,jun,164,3,0,0,unknown,
38,,,secondary,no,2289,no,no,unknown,18,jun,,,0,0,unknown,no
39,self-employed,single,tertiary,no,426,no,,unknown,18,jun,1029,,0,0,unknown,yes
36,,married,,no,9,yes,no,unknown,18,jun,,3,0,0,unknown,no
55,,married,primary,no,1101,no,no,unknown,18,jun,,,0,0,unknown,no
36,,,secondary,no,8267,no,no,unknown,18,jun,321,2,0,0,unknown,no
37,management,,tertiary,no,223,no,no,unknown,18,jun,24,,0,0,unknown,no
48,,married,secondary,no,1096,yes,,unknown,,jun,,,0,0,unknown,no
37,,married,primary,no,704,no,no,unknown,,jun,,7,0,0,unknown,no
51,management,married,,no,192,no,no,unknown,,jun,129,3,0,0,unknown,no
51,services,,,no,9,no,no,unknown,,jun,371,,0,,unknown,yes
36,blue-collar,,primary,no,1707,no,no,unknown,18,jun,190,,0,0,unknown,no
27,entrepreneur,,secondary,no,47,yes,no,unknown,18,jun,114,,0,0,unknown,no
36,unknown,,secondary,no,1370,no,no,unknown,18,jun,221,5,0,0,unknown,
33,,,,no,729,yes,yes,unknown,18,jun,178,5,0,0,unknown,no
58,unemployed,,secondary,no,7798,no,no,unknown,,jun,247,,0,0,unknown,no
27,,,secondary,no,629,yes,yes,unknown,,jun,680,2,0,0,unknown,no
56,blue-collar,married,secondary,no,3760,no,,unknown,18,jun,243,3,0,0,unknown,no
42,,,,no,0,yes,yes,unknown,18,jun,185,,0,,unknown,
32,services,,,no,201,yes,,unknown,,jun,110,,0,0,unknown,no
26,,married,secondary,no,416,yes,yes,unknown,18,jun,172,,0,0,unknown,no
25,,single,unknown,no,-501,yes,yes,unknown,18,jun,156,,0,0,unknown,no
39,,married,secondary,no,39,yes,no,unknown,18,jun,34,6,0,0,unknown,no
42,,,,no,1279,yes,,unknown,,jun,347,4,0,0,unknown,
37,,married,,no,10721,yes,,unknown,,jun,394,,0,0,unknown,no
28,,single,secondary,no,975,yes,no,unknown,,jun,59,,0,0,unknown,no
29,,,tertiary,no,620,yes,,unknown,18,jun,72,3,0,,unknown,no
50,admin.,,secondary,no,311,yes,,unknown,,jun,417,,0,0,unknown,no
48,,,tertiary,no,0,no,no,unknown,18,jun,96,,0,0,unknown,no
27,,,secondary,no,-97,yes,no,unknown,,jun,1528,,0,,unknown,yes
24,blue-collar,married,,no,0,yes,no,unknown,,jun,154,4,0,0,unknown,no
48,admin.,single,secondary,no,479,yes,,unknown,,jun,533,3,0,,unknown,no
46,,,tertiary,no,46,no,yes,unknown,,jun,107,1,0,0,unknown,no
49,technician,,secondary,no,1202,yes,no,unknown,,jun,122,1,0,0,unknown,no
48,blue-collar,,primary,no,363,yes,no,unknown,,jun,257,,0,0,unknown,no
44,blue-collar,,,no,1147,yes,no,unknown,,jun,23,,0,0,unknown,no
61,,divorced,secondary,no,369,no,,unknown,,jun,82,,0,0,unknown,no
58,unknown,married,unknown,no,219,no,no,unknown,,jun,,,0,0,unknown,no
43,services,,secondary,no,62,no,no,unknown,,jun,67,1,0,0,unknown,no
45,housemaid,,tertiary,no,143,no,no,unknown,,jun,83,1,0,,unknown,no
43,,married,,no,3485,no,no,unknown,18,jun,113,,0,,unknown,no
58,retired,,primary,no,97,no,no,unknown,18,jun,59,1,0,0,unknown,
50,housemaid,,secondary,no,0,no,no,unknown,18,jun,551,1,0,0,unknown,no
43,,married,tertiary,no,657,no,no,unknown,18,jun,367,1,0,,unknown,
59,,,,no,1304,no,no,unknown,18,jun,220,,0,0,unknown,no
56,entrepreneur,,unknown,no,2351,no,no,unknown,18,jun,,,0,0,unknown,no
60,retired,married,secondary,no,1524,no,no,unknown,18,jun,173,1,0,0,unknown,
58,,married,primary,no,0,no,no,unknown,,jun,,,0,0,unknown,
57,blue-collar,married,secondary,no,773,yes,yes,unknown,18,jun,,8,0,,unknown,no
42,housemaid,,,no,197,no,no,unknown,,jun,199,,0,0,unknown,no
36,,,secondary,no,2627,yes,no,unknown,18,jun,94,1,0,,unknown,
35,,married,,no,165,yes,,unknown,18,jun,,,0,0,unknown,
37,,,,yes,-689,no,no,unknown,18,jun,15,,0,0,unknown,no
40,,,,no,397,no,no,unknown,,jun,50,,0,0,unknown,no
37,,married,tertiary,no,11265,no,,unknown,18,jun,417,,0,0,unknown,no
55,,married,secondary,no,5836,no,no,unknown,,jun,192,,0,0,unknown,no
36,management,,tertiary,no,391,no,no,unknown,18,jun,443,1,0,,unknown,
37,,,,no,0,no,no,unknown,,jun,115,,0,0,unknown,
45,,,secondary,no,0,no,,unknown,,jun,1487,,0,0,unknown,
49,,married,secondary,no,1743,no,,unknown,18,jun,68,1,0,0,unknown,no
28,,divorced,,no,594,yes,yes,unknown,,jun,54,,0,0,unknown,no
60,,,primary,no,1582,no,yes,unknown,,jun,159,,0,,unknown,no
44,blue-collar,,primary,no,2791,no,,unknown,18,jun,,1,0,0,unknown,no
49,,,secondary,no,997,no,no,unknown,,jun,118,1,0,0,unknown,no
39,,married,tertiary,no,2310,yes,yes,unknown,18,jun,,1,0,0,unknown,no
37,technician,,secondary,yes,0,no,no,unknown,,jun,,1,0,0,unknown,
49,management,,unknown,no,1401,no,,unknown,,jun,,1,0,0,unknown,no
54,housemaid,,primary,no,5048,no,,unknown,18,jun,163,,0,0,unknown,no
48,management,,tertiary,yes,0,no,yes,unknown,,jun,103,1,0,0,unknown,no
37,management,,secondary,no,0,yes,no,unknown,,jun,187,1,0,0,unknown,
41,,single,tertiary,no,11008,no,no,unknown,,jun,1540,,0,0,unknown,yes
49,retired,single,unknown,no,332,no,no,unknown,,jun,163,2,0,0,unknown,no
46,,married,secondary,no,179,no,yes,unknown,,jun,,1,0,0,unknown,no
55,blue-collar,married,,no,761,no,no,unknown,18,jun,67,,0,0,unknown,no
38,blue-collar,divorced,secondary,no,889,no,yes,unknown,18,jun,,1,0,,unknown,no
42,,,primary,no,4930,no,,unknown,18,jun,973,1,0,0,unknown,
42,technician,,secondary,no,-813,yes,no,unknown,,jun,,,0,,unknown,no
37,self-employed,,tertiary,no,2087,no,no,unknown,18,jun,167,1,0,,unknown,no
60,,,primary,no,0,no,no,unknown,18,jun,138,1,0,0,unknown,no
59,,married,primary,no,0,no,no,unknown,18,jun,1009,,0,0,unknown,no
47,,,,no,490,yes,no,unknown,18,jun,55,10,0,0,unknown,no
48,retired,,primary,no,5173,yes,no,unknown,,jun,88,8,0,0,unknown,
48,,married,primary,no,5348,no,no,unknown,18,jun,105,,0,0,unknown,
37,technician,,,no,603,no,no,unknown,,jun,,2,0,0,unknown,no
36,services,,secondary,no,755,no,,unknown,18,jun,355,,0,0,unknown,no
47,,,secondary,no,829,no,yes,unknown,,jun,466,,0,0,unknown,no
37,,,secondary,no,2235,no,,unknown,18,jun,94,1,0,0,unknown,
60,retired,married,primary,no,3,no,,unknown,,jun,227,,0,0,unknown,
38,,,unknown,no,722,no,,unknown,18,jun,,1,0,0,unknown,
47,management,married,,no,414,no,no,unknown,,jun,387,,0,,unknown,no
56,retired,divorced,,no,389,yes,no,unknown,18,jun,379,5,0,0,unknown,no
51,unknown,married,unknown,no,167,no,no,unknown,18,jun,205,,0,0,unknown,no
37,,married,unknown,no,-224,no,no,unknown,18,jun,332,2,0,,unknown,no
48,,single,primary,no,0,no,no,unknown,18,jun,,1,0,,unknown,
39,,married,tertiary,no,6497,no,no,unknown,18,jun,567,,0,0,unknown,no
44,blue-collar,married,secondary,no,1025,yes,no,unknown,18,jun,200,,0,,unknown,no
35,blue-collar,,unknown,no,1201,no,no,unknown,,jun,537,,0,0,unknown,yes
44,management,,,no,17361,no,no,unknown,18,jun,476,1,0,0,unknown,
58,housemaid,divorced,primary,no,0,no,no,unknown,,jun,,2,0,0,unknown,no
56,services,,,no,616,no,,unknown,18,jun,1812,,0,0,unknown,
45,management,,tertiary,no,959,no,no,unknown,18,jun,74,,0,0,unknown,no
50,,,secondary,no,1019,yes,no,unknown,18,jun,76,,0,0,unknown,
57,,married,tertiary,no,1172,no,no,unknown,,jun,26,,0,,unknown,no
59,retired,married,,no,5744,no,no,unknown,,jun,632,1,0,0,unknown,no
58,,married,,no,3768,yes,,unknown,18,jun,,1,0,,unknown,no
58,,,primary,no,1274,no,no,unknown,18,jun,35,7,0,0,unknown,no
46,blue-collar,,,no,2870,no,no,unknown,,jun,52,,0,0,unknown,no
50,,,,no,753,no,no,unknown,,jun,59,,0,0,unknown,no
52,retired,,primary,no,9,no,no,unknown,,jun,,1,0,0,unknown,
44,management,,tertiary,no,2283,yes,yes,unknown,,jun,81,2,0,0,unknown,
59,,married,primary,no,1245,no,,unknown,,jun,,2,0,0,unknown,no
54,,,primary,no,1194,no,no,unknown,,jun,58,3,0,0,unknown,no
39,blue-collar,married,primary,no,-186,no,yes,unknown,,jun,320,3,0,0,unknown,
48,admin.,,secondary,no,17957,no,no,unknown,,jun,700,7,0,0,unknown,
48,self-employed,,unknown,no,0,no,no,unknown,18,jun,453,,0,0,unknown,
44,,,,no,1872,yes,no,unknown,,jun,146,3,0,,unknown,no
56,,married,,no,773,no,no,unknown,18,jun,345,,0,0,unknown,no
32,management,,tertiary,no,7419,yes,no,unknown,,jun,248,29,0,0,unknown,
53,blue-collar,divorced,,no,517,yes,no,unknown,,jun,188,,0,,unknown,no
36,admin.,,secondary,no,90,no,no,unknown,18,jun,166,3,0,0,unknown,no
55,management,married,secondary,no,0,no,no,unknown,18,jun,,2,0,0,unknown,no
44,blue-collar,,,no,4330,no,no,unknown,,jun,16,,0,0,unknown,no
51,,,secondary,no,440,no,no,unknown,,jun,392,1,0,0,unknown,no
48,admin.,married,,no,1800,yes,no,unknown,18,jun,103,,0,,unknown,no
56,blue-collar,divorced,,no,486,yes,no,unknown,,jun,577,4,0,,unknown,no
47,blue-collar,single,,no,2443,no,no,unknown,18,jun,422,,0,0,unknown,no
53,self-employed,,,no,235,no,no,unknown,,jun,,,0,0,unknown,no
47,unemployed,married,primary,no,0,no,no,unknown,18,jun,308,1,0,,unknown,no
52,management,,tertiary,no,1147,no,,unknown,18,jun,43,1,0,0,unknown,no
44,,married,,no,-448,yes,no,unknown,,jun,,2,0,0,unknown,no
60,,married,tertiary,no,1336,no,no,unknown,,jun,324,1,0,0,unknown,no
59,,married,unknown,no,337,no,no,unknown,,jun,,,0,0,unknown,
35,admin.,married,,no,1476,no,no,unknown,18,jun,209,12,0,,unknown,
37,services,married,secondary,no,2128,no,,unknown,18,jun,105,1,0,0,unknown,no
41,,married,secondary,no,707,no,no,unknown,18,jun,707,1,0,0,unknown,yes
33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,,2,0,0,unknown,yes
47,,married,secondary,no,3478,no,no,unknown,,jun,13,,0,0,unknown,
46,admin.,married,secondary,no,126,no,no,unknown,,jun,1255,,0,0,unknown,
50,,married,tertiary,no,3296,no,no,unknown,18,jun,255,2,0,,unknown,no
45,services,,,no,1771,no,no,unknown,,jun,50,2,0,0,unknown,
38,services,divorced,secondary,no,446,yes,no,unknown,18,jun,373,,0,0,unknown,
50,,married,unknown,no,200,no,no,unknown,18,jun,,,0,0,unknown,
43,housemaid,married,,no,5233,no,no,unknown,18,jun,108,2,0,0,unknown,no
54,,married,primary,no,45,yes,no,unknown,,jun,142,,0,,unknown,
38,,single,tertiary,no,11,no,no,unknown,18,jun,78,,0,0,unknown,no
59,,,,no,681,no,,unknown,,jun,376,,0,0,unknown,no
37,,,secondary,no,37,no,no,unknown,,jun,155,2,0,0,unknown,
51,,married,secondary,no,2682,no,no,unknown,,jun,56,1,0,,unknown,no
58,management,,tertiary,no,2729,no,no,unknown,,jun,188,,0,0,unknown,
53,technician,,secondary,no,1776,no,no,unknown,,jun,443,7,0,0,unknown,no
59,admin.,,,no,479,no,no,unknown,,jun,326,,0,0,unknown,
60,management,,tertiary,no,11,no,no,unknown,,jun,,,0,0,unknown,
47,unknown,married,unknown,no,1880,no,no,unknown,18,jun,64,,0,0,unknown,no
60,admin.,,,no,3916,no,no,unknown,,jun,18,,0,,unknown,
45,,divorced,tertiary,no,220,yes,,unknown,18,jun,89,4,0,,unknown,no
36,,single,unknown,no,386,no,,unknown,,jun,359,,0,0,unknown,no
37,blue-collar,,secondary,no,523,no,no,unknown,18,jun,257,,0,0,unknown,no
44,,,secondary,no,608,yes,yes,unknown,,jun,,30,0,0,unknown,no
45,technician,married,secondary,no,2571,no,no,unknown,,jun,146,,0,,unknown,no
57,retired,,primary,no,914,no,no,unknown,18,jun,404,,0,0,unknown,no
45,,,,no,1152,no,,unknown,,jun,234,,0,0,unknown,no
38,blue-collar,,,no,519,yes,yes,unknown,,jun,,14,0,,unknown,no
36,,,tertiary,no,9405,no,no,unknown,18,jun,297,3,0,0,unknown,
39,,single,secondary,no,1967,no,no,unknown,18,jun,156,,0,,unknown,no
52,,married,secondary,no,0,yes,,unknown,,jun,,,0,,unknown,no
49,technician,,unknown,no,1355,yes,no,unknown,18,jun,300,,0,,unknown,
40,,,tertiary,no,-1779,yes,yes,unknown,18,jun,,,0,0,unknown,no
44,housemaid,,,no,1059,no,no,unknown,18,jun,,1,0,0,unknown,yes
38,,married,secondary,no,611,yes,yes,unknown,,jun,61,3,0,0,unknown,no
36,,married,secondary,no,1024,yes,no,unknown,,jun,,2,0,0,unknown,no
31,blue-collar,married,,no,671,yes,,unknown,18,jun,704,4,0,,unknown,yes
42,blue-collar,,primary,no,3,no,no,unknown,18,jun,45,,0,0,unknown,no
44,entrepreneur,married,secondary,no,692,no,no,unknown,18,jun,73,,0,0,unknown,no
40,technician,,,no,4396,no,,unknown,18,jun,,,0,0,unknown,no
50,blue-collar,,primary,no,280,yes,no,unknown,,jun,61,,0,0,unknown,no
41,services,,secondary,no,2769,yes,,unknown,,jun,96,3,0,0,unknown,no
41,,,secondary,no,1245,no,no,unknown,18,jun,,,0,,unknown,no
57,blue-collar,,,no,4722,yes,,unknown,,jun,,2,0,0,unknown,no
49,,married,primary,no,1050,yes,no,unknown,18,jun,,,0,0,unknown,no
33,,single,secondary,no,3160,no,,unknown,18,jun,719,13,0,0,unknown,no
51,blue-collar,,primary,no,1238,no,no,unknown,,jun,48,10,0,0,unknown,no
51,technician,married,tertiary,no,1533,no,no,unknown,,jun,242,,0,,unknown,no
31,,single,secondary,no,54,no,no,unknown,18,jun,,,0,,unknown,no
53,,married,,no,694,no,,unknown,18,jun,130,,0,0,unknown,
28,blue-collar,,secondary,no,623,no,no,unknown,18,jun,25,,0,,unknown,no
47,retired,married,primary,no,197,no,no,unknown,18,jun,57,,0,,unknown,no
53,,married,secondary,no,357,no,no,unknown,18,jun,154,2,0,0,unknown,no
60,management,,secondary,no,358,no,no,unknown,18,jun,74,,0,,unknown,no
37,services,,primary,no,0,yes,no,unknown,18,jun,,2,0,,unknown,no
60,entrepreneur,,primary,no,0,no,no,unknown,,jun,201,,0,,unknown,no
38,self-employed,,secondary,no,29125,no,no,unknown,,jun,313,,0,0,unknown,no
58,management,married,tertiary,no,5680,no,no,unknown,18,jun,,1,0,0,unknown,
40,,,unknown,no,2357,no,no,unknown,18,jun,,,0,0,unknown,
50,unemployed,married,secondary,no,193,yes,no,unknown,18,jun,305,6,0,0,unknown,
60,,married,,no,415,no,no,unknown,18,jun,,,0,0,unknown,no
37,,single,primary,no,12130,yes,,unknown,,jun,429,13,0,0,unknown,no
48,housemaid,,primary,no,2582,no,no,unknown,18,jun,51,,0,,unknown,
45,,,secondary,no,359,yes,no,unknown,18,jun,41,,0,0,unknown,no
47,,divorced,secondary,no,165,no,no,unknown,,jun,99,,0,0,unknown,
51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771,,0,,unknown,
57,,divorced,,no,113,no,,unknown,,jun,,,0,,unknown,
57,,,,no,1236,no,no,unknown,18,jun,152,,0,0,unknown,
44,management,,tertiary,no,0,no,,unknown,18,jun,491,,0,0,unknown,no
38,blue-collar,,secondary,no,1121,no,no,unknown,,jun,203,1,0,,unknown,no
38,,,secondary,no,393,no,,unknown,,jun,90,3,0,,unknown,no
57,,,unknown,no,4244,no,no,unknown,,jun,626,5,0,0,unknown,
46,blue-collar,married,primary,no,1823,no,,unknown,,jun,135,3,0,,unknown,no
44,blue-collar,single,,no,827,yes,no,unknown,,jun,,,0,0,unknown,
42,,married,primary,no,1371,no,no,unknown,18,jun,125,8,0,0,unknown,no
49,,married,unknown,no,507,no,yes,unknown,18,jun,,14,0,0,unknown,
54,technician,,,no,1433,yes,yes,unknown,18,jun,,,0,0,unknown,no
54,technician,,secondary,no,1455,yes,no,unknown,,jun,90,4,0,0,unknown,
59,,,primary,no,1427,no,no,unknown,18,jun,140,,0,,unknown,no
37,blue-collar,,primary,no,1104,no,no,unknown,18,jun,15,,0,0,unknown,no
39,,single,primary,no,1340,no,,unknown,18,jun,,2,0,,unknown,no
53,entrepreneur,,primary,no,-257,yes,yes,unknown,,jun,249,,0,0,unknown,no
49,,married,secondary,no,2058,no,,unknown,18,jun,82,,0,0,unknown,no
48,unknown,married,,no,2261,no,no,unknown,18,jun,,3,0,0,unknown,no
32,,married,tertiary,no,607,yes,,unknown,,jun,1060,,0,,unknown,yes
45,,married,,no,-687,yes,yes,unknown,,jun,,2,0,0,unknown,no
36,blue-collar,married,primary,no,946,yes,no,unknown,18,jun,,3,0,,unknown,no
58,housemaid,,primary,no,2387,no,no,unknown,18,jun,,,0,0,unknown,no
42,services,married,secondary,no,3236,no,no,unknown,,jun,521,11,0,0,unknown,no
44,services,divorced,,no,20541,no,yes,unknown,,jun,501,,0,,unknown,no
40,,,,no,1670,yes,no,unknown,18,jun,161,2,0,,unknown,
57,,,,no,4148,no,no,unknown,18,jun,340,,0,,unknown,no
42,blue-collar,,primary,no,-303,yes,no,unknown,,jun,40,3,0,,unknown,
47,services,,,no,504,no,,unknown,18,jun,156,3,0,0,unknown,no
39,,single,primary,no,0,no,no,unknown,,jun,375,,0,0,unknown,no
52,admin.,married,secondary,no,0,no,no,unknown,18,jun,161,,0,0,unknown,
57,,divorced,primary,no,7451,no,no,unknown,,jun,43,,0,0,unknown,no
36,admin.,,secondary,no,542,yes,no,unknown,,jun,604,6,0,,unknown,
59,blue-collar,married,secondary,no,0,no,no,unknown,18,jun,368,1,0,0,unknown,no
44,blue-collar,,secondary,no,2092,no,yes,unknown,18,jun,452,1,0,0,unknown,no
41,,married,primary,no,219,no,,unknown,18,jun,1574,3,0,0,unknown,yes
39,admin.,married,secondary,no,0,no,,unknown,,jun,29,,0,,unknown,
58,,married,,no,1826,yes,no,unknown,,jun,47,3,0,0,unknown,no
60,entrepreneur,married,primary,no,987,no,no,unknown,19,jun,102,13,0,0,unknown,
46,unknown,married,,no,110,no,no,unknown,19,jun,113,,0,0,unknown,
36,blue-collar,married,secondary,no,537,no,no,unknown,19,jun,160,6,0,0,unknown,no
48,blue-collar,,primary,no,649,no,no,unknown,19,jun,136,,0,0,unknown,no
50,,,,no,5,no,no,unknown,,jun,170,,0,0,unknown,no
44,,,secondary,no,2524,no,no,unknown,,jun,,,0,0,unknown,no
42,,married,secondary,no,370,no,no,unknown,19,jun,,5,0,,unknown,no
54,,,primary,no,10662,no,,unknown,,jun,256,,0,0,unknown,no
50,,,secondary,no,748,no,yes,unknown,19,jun,147,,0,,unknown,no
47,,,secondary,no,1195,no,no,unknown,19,jun,451,1,0,,unknown,no
41,services,married,secondary,no,7509,no,no,unknown,,jun,,,0,0,unknown,no
41,,married,secondary,no,1278,no,no,unknown,,jun,532,1,0,0,unknown,no
60,management,married,,no,6313,no,no,unknown,19,jun,39,,0,0,unknown,
54,,married,tertiary,no,4112,no,no,unknown,,jun,86,,0,0,unknown,no
46,housemaid,married,primary,no,1188,no,no,unknown,19,jun,675,,0,0,unknown,
59,blue-collar,married,,no,4143,no,no,unknown,,jun,122,,0,,unknown,no
40,,married,primary,no,117,yes,no,unknown,19,jun,172,3,0,0,unknown,
57,unemployed,,secondary,no,0,no,no,unknown,,jun,,1,0,0,unknown,no
53,,divorced,secondary,no,-112,no,no,unknown,19,jun,394,,0,0,unknown,no
50,,married,secondary,no,306,no,,unknown,19,jun,,,0,0,unknown,no
39,,single,tertiary,no,410,no,,unknown,,jun,266,,0,0,unknown,no
52,,divorced,,no,0,no,no,unknown,19,jun,297,,0,0,unknown,
51,technician,,secondary,no,107,no,no,unknown,19,jun,,,0,0,unknown,
55,blue-collar,married,secondary,no,2010,no,no,unknown,19,jun,446,,0,0,unknown,no
57,,,secondary,no,630,no,,unknown,19,jun,276,,0,,unknown,no
46,management,single,unknown,no,312,yes,no,unknown,,jun,108,,0,0,unknown,
50,entrepreneur,,tertiary,no,0,yes,no,unknown,,jun,,1,0,0,unknown,no
56,,married,primary,no,1906,no,,unknown,19,jun,45,,0,0,unknown,no
38,technician,,unknown,no,499,no,no,unknown,19,jun,240,,0,0,unknown,no
59,retired,married,secondary,no,1723,no,no,unknown,,jun,70,,0,0,unknown,no
42,,,unknown,no,33,no,no,unknown,,jun,25,,0,0,unknown,
41,,,secondary,no,2,yes,,unknown,19,jun,64,1,0,0,unknown,no
45,technician,married,,no,3626,no,,unknown,,jun,2485,,0,0,unknown,no
48,entrepreneur,married,tertiary,no,269,yes,,unknown,19,jun,149,,0,0,unknown,
54,,married,primary,no,1925,no,no,unknown,,jun,,3,0,,unknown,
38,,,tertiary,yes,-1007,yes,yes,unknown,19,jun,71,1,0,0,unknown,no
50,blue-collar,divorced,primary,no,-232,yes,,unknown,,jun,168,,0,0,unknown,no
58,blue-collar,married,primary,no,0,yes,no,unknown,,jun,,1,0,0,unknown,
55,,,secondary,no,5874,no,no,unknown,19,jun,,1,0,,unknown,
58,,,secondary,no,1463,yes,no,unknown,,jun,446,,0,,unknown,no
54,technician,married,secondary,no,415,yes,,unknown,19,jun,34,,0,0,unknown,
41,self-employed,,unknown,no,426,yes,no,unknown,19,jun,,,0,,unknown,no
39,,married,tertiary,no,16,no,no,unknown,19,jun,32,1,0,0,unknown,no
55,,,secondary,no,891,no,no,unknown,19,jun,,1,0,0,unknown,
41,,,tertiary,no,1,yes,,unknown,,jun,244,,0,,unknown,
40,,,,no,3316,no,no,unknown,,jun,102,,0,0,unknown,no
53,unemployed,divorced,secondary,no,4512,no,no,unknown,,jun,,,0,,unknown,
58,retired,married,tertiary,no,5087,no,,unknown,,jun,252,,0,0,unknown,
51,,,secondary,no,884,no,no,unknown,,jun,50,1,0,0,unknown,no
49,,,,no,148,no,no,unknown,19,jun,13,,0,0,unknown,no
58,entrepreneur,married,secondary,no,3,no,no,unknown,19,jun,188,5,0,0,unknown,no
37,entrepreneur,,tertiary,no,678,no,,unknown,,jun,395,1,0,0,unknown,no
40,self-employed,married,secondary,no,0,no,no,unknown,19,jun,61,1,0,0,unknown,no
55,entrepreneur,married,primary,no,38,no,yes,unknown,19,jun,63,1,0,0,unknown,no
55,,,,no,477,no,no,unknown,19,jun,,,0,0,unknown,no
42,blue-collar,married,primary,no,692,no,yes,unknown,,jun,,1,0,0,unknown,
43,,single,tertiary,no,0,no,no,unknown,19,jun,147,,0,0,unknown,no
44,management,,secondary,no,11972,no,no,unknown,19,jun,127,1,0,0,unknown,no
56,technician,,tertiary,no,1663,no,no,unknown,19,jun,22,,0,,unknown,no
49,blue-collar,,secondary,no,848,yes,no,unknown,19,jun,,1,0,0,unknown,no
51,management,,tertiary,no,3415,yes,no,unknown,19,jun,677,,0,0,unknown,no
50,management,,tertiary,no,4045,no,no,unknown,,jun,,,0,0,unknown,no
43,,,tertiary,no,4324,yes,no,unknown,19,jun,105,,0,0,unknown,
41,,married,primary,no,2636,no,no,unknown,,jun,318,1,0,0,unknown,no
54,,,,no,0,no,no,unknown,,jun,220,,0,0,unknown,no
45,admin.,married,secondary,no,825,no,no,unknown,19,jun,140,,0,0,unknown,no
40,,married,,no,273,yes,,unknown,,jun,1082,,0,0,unknown,
57,retired,,secondary,no,712,yes,yes,unknown,19,jun,824,1,0,0,unknown,no
39,blue-collar,divorced,,no,37,no,yes,unknown,19,jun,248,,0,0,unknown,no
59,,married,primary,no,143,yes,no,unknown,,jun,11,,0,,unknown,
44,management,,,no,7177,no,no,unknown,,jun,89,,0,0,unknown,no
44,,,primary,no,1308,no,yes,unknown,19,jun,161,1,0,0,unknown,no
55,,married,secondary,no,557,no,no,unknown,19,jun,,1,0,0,unknown,no
45,services,,,no,1381,no,no,unknown,19,jun,653,,0,0,unknown,no
59,technician,married,,no,2528,no,yes,unknown,,jun,,1,0,,unknown,
41,technician,divorced,,no,586,yes,no,unknown,19,jun,223,,0,0,unknown,
40,,married,,no,1358,no,no,unknown,,jun,96,1,0,0,unknown,no
43,admin.,,secondary,no,1113,no,no,unknown,19,jun,,,0,,unknown,no
50,,,,no,1179,no,,unknown,,jun,30,,0,0,unknown,no
36,,divorced,secondary,no,47,no,,unknown,,jun,159,,0,0,unknown,
59,admin.,,secondary,no,1365,no,no,unknown,,jun,327,,0,0,unknown,no
40,blue-collar,,,no,607,yes,no,unknown,,jun,432,,0,0,unknown,no
42,admin.,,secondary,no,283,yes,no,unknown,,jun,446,,0,0,unknown,
57,retired,,,no,1621,yes,,unknown,19,jun,108,,0,0,unknown,no
46,,,,no,1844,no,no,unknown,,jun,,1,0,0,unknown,
38,,,unknown,no,3053,no,no,unknown,,jun,178,1,0,0,unknown,
40,unemployed,single,primary,no,5613,yes,no,unknown,19,jun,152,,0,,unknown,
52,entrepreneur,divorced,secondary,no,302,no,no,unknown,,jun,169,,0,,unknown,no
37,,single,secondary,no,124,yes,no,unknown,,jun,635,3,0,0,unknown,no
52,,,primary,no,425,no,,unknown,19,jun,122,1,0,,unknown,no
