age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
57,Private,98350,,15,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1902,,Philippines,>50K
51,Private,24185,Bachelors,,Married-civ-spouse,Craft-repair,,White,Male,0,0,,United-States,>50K
24,,85088,HS-grad,,,Sales,Own-child,White,Female,0,1762,,United-States,
45,Self-emp-not-inc,94962,,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,<=50K
28,Private,480861,,9,,Machine-op-inspct,,White,Male,0,0,,United-States,<=50K
,Self-emp-inc,187702,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,60,United-States,
,,52262,,10,,Other-service,Not-in-family,White,Male,0,0,,United-States,<=50K
,State-gov,52636,,14,Married-civ-spouse,Exec-managerial,,White,Male,0,0,,United-States,<=50K
60,Private,175273,,9,Widowed,Machine-op-inspct,,White,Female,0,0,40,United-States,<=50K
,Private,327825,,9,,Machine-op-inspct,,White,Female,0,2238,,United-States,
,,125892,,10,Married-civ-spouse,Craft-repair,,White,Male,0,0,,United-States,
30,,398827,HS-grad,,,Adm-clerical,Husband,White,Male,0,0,,United-States,
,,208919,Masters,,Married-civ-spouse,Sales,,White,Male,0,0,,United-States,
,Local-gov,365996,,13,,Prof-specialty,Unmarried,White,Female,0,0,,United-States,<=50K
42,Private,307638,,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
,,33068,,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,
46,,254291,Some-college,,Married-civ-spouse,Sales,,White,Male,0,0,60,United-States,>50K
,,125417,,15,,Exec-managerial,Not-in-family,Black,Female,0,0,52,United-States,
,State-gov,28848,,,Never-married,Prof-specialty,,White,Male,0,0,9,United-States,
,Private,194723,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,Mexico,
25,,195118,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,,United-States,<=50K
,,123273,5th-6th,3,,Transport-moving,Not-in-family,White,Male,0,1876,56,United-States,
,,220115,Some-college,,,Adm-clerical,,White,Male,0,0,30,United-States,
31,,265706,,13,,Sales,,White,Male,0,0,,United-States,<=50K
53,Self-emp-not-inc,279129,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,,United-States,<=50K
,Self-emp-inc,122742,,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
57,,172654,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,,United-States,>50K
48,Private,119199,,,,Sales,,White,Female,0,0,44,United-States,<=50K
30,,107793,,10,,Transport-moving,,White,Male,0,0,,United-States,>50K
,,237943,,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
42,Self-emp-not-inc,64632,HS-grad,9,,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
,,96245,HS-grad,,Married-civ-spouse,Machine-op-inspct,,White,Male,0,0,40,United-States,
59,Private,361494,,,,Sales,Husband,White,Male,0,0,40,United-States,
,,122850,10th,6,,Exec-managerial,,White,Male,0,0,,United-States,
29,Private,173652,Some-college,,,Adm-clerical,,White,Female,0,0,,United-States,
40,Private,164663,,,,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
,Private,98678,,10,,Other-service,,White,Male,0,0,15,United-States,<=50K
,,245529,Assoc-acdm,,Divorced,Prof-specialty,,White,Female,0,0,,United-States,
,,55294,,10,,Craft-repair,,White,Male,0,0,,United-States,
,,140583,,9,,Handlers-cleaners,,White,Male,0,0,40,United-States,<=50K
41,Private,79797,,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
,,283499,,10,Never-married,Transport-moving,Own-child,White,Male,0,0,,United-States,<=50K
,,51111,,,Widowed,Adm-clerical,,White,Female,0,0,,United-States,
,Private,232475,,,Divorced,Exec-managerial,,White,Male,0,0,50,United-States,
48,Private,176140,,,,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,301654,HS-grad,,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,376455,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,,United-States,
,,229803,HS-grad,,,Craft-repair,Own-child,Black,Male,0,0,,United-States,
20,Private,337639,Some-college,,Never-married,Sales,,White,Male,0,0,,United-States,<=50K
18,Private,130849,Some-college,,Never-married,Sales,,White,Female,0,0,,United-States,
,Private,296282,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,
,Private,266645,,,,Exec-managerial,Husband,White,Male,0,0,,United-States,
23,,110128,,10,Never-married,Other-service,Own-child,White,Male,0,0,,United-States,
,Private,90196,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,>50K
40,,40024,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,
35,,144322,HS-grad,9,Divorced,Machine-op-inspct,,White,Female,0,0,,United-States,
,,162340,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
28,,169069,HS-grad,,,Craft-repair,Own-child,White,Male,0,0,40,United-States,
,,113601,,10,,Handlers-cleaners,Own-child,White,Male,0,0,,United-States,<=50K
20,Self-emp-not-inc,157145,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,2258,10,United-States,
,Private,111275,,,,Machine-op-inspct,Unmarried,Black,Female,0,0,56,United-States,<=50K
,Local-gov,102076,,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,,United-States,
51,Self-emp-not-inc,145409,,,,Sales,Husband,White,Male,15024,0,,United-States,>50K
,Private,190122,Some-college,10,Separated,Adm-clerical,,White,Female,0,0,,United-States,
48,Private,331482,,15,Married-civ-spouse,Tech-support,,White,Male,0,1977,,United-States,
,Self-emp-not-inc,170114,9th,5,,Farming-fishing,Husband,White,Male,0,1672,,United-States,
,,193188,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,
,Local-gov,267588,,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,,United-States,<=50K
,Self-emp-inc,200471,Bachelors,,,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
24,,322658,Bachelors,13,,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,
,,263982,Some-college,,,Prof-specialty,Unmarried,White,Female,0,0,,United-States,
18,,266287,12th,8,Never-married,Sales,Own-child,White,Female,0,0,,United-States,<=50K
39,,278187,HS-grad,9,,Machine-op-inspct,,White,Male,0,0,40,United-States,<=50K
,Self-emp-inc,81413,,9,Married-civ-spouse,Farming-fishing,,White,Male,0,2352,65,United-States,
22,,221745,Some-college,,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,,United-States,<=50K
20,Private,140764,Some-college,10,,Other-service,Own-child,White,Female,0,0,,United-States,
28,,206351,,10,,Sales,,White,Male,0,0,,United-States,
46,,176814,Prof-school,15,,Prof-specialty,Husband,White,Male,99999,0,,United-States,>50K
42,Local-gov,245307,Bachelors,,,Exec-managerial,Husband,White,Male,0,1977,,United-States,
28,,119545,Some-college,,Married-civ-spouse,Exec-managerial,,White,Male,7688,0,,United-States,>50K
18,,179203,,,,Sales,Own-child,White,Female,0,0,,United-States,<=50K
24,,44075,,13,,Prof-specialty,,Asian-Pac-Islander,Male,0,0,,United-States,
45,Private,178319,Doctorate,,Married-civ-spouse,Prof-specialty,,White,Male,0,0,,United-States,>50K
,Private,219754,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,
,,198316,Bachelors,,Married-civ-spouse,Exec-managerial,,White,Male,15024,0,50,United-States,>50K
20,Private,168165,,,,Other-service,,White,Male,0,0,,United-States,
35,Private,356838,Some-college,,Married-civ-spouse,Tech-support,Husband,White,Male,2829,0,55,Poland,<=50K
52,,210736,Bachelors,,Married-civ-spouse,Sales,,White,Male,0,0,,United-States,<=50K
25,,173212,Assoc-acdm,,,Farming-fishing,,White,Male,2354,0,,United-States,
,Private,130431,,,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,<=50K
,,197481,,,,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
,Private,155066,,10,Never-married,Craft-repair,Own-child,White,Male,0,0,,United-States,<=50K
,,31290,,,Married-civ-spouse,Adm-clerical,,White,Female,0,0,,United-States,>50K
42,,54102,Assoc-voc,,Divorced,Adm-clerical,,White,Female,0,0,,United-States,<=50K
,Private,181546,Some-college,10,,Adm-clerical,,White,Female,0,0,,United-States,
,,153484,Masters,14,Married-civ-spouse,Exec-managerial,,White,Male,0,1977,,United-States,
,State-gov,351228,HS-grad,,,Adm-clerical,Husband,White,Male,0,0,40,United-States,
,Private,131976,Bachelors,,Never-married,Exec-managerial,Own-child,White,Male,0,0,55,United-States,<=50K
26,Private,200639,Some-college,10,Married-civ-spouse,Machine-op-inspct,,White,Male,0,0,40,United-States,
64,Federal-gov,267546,,,,Prof-specialty,,White,Female,0,0,,United-States,>50K
41,Private,179875,,,,Other-service,Unmarried,Other,Female,0,0,,United-States,
,,300528,,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,
45,Private,67716,HS-grad,,,Craft-repair,,White,Male,10520,0,48,United-States,>50K
48,Federal-gov,326048,,,,Prof-specialty,Husband,White,Male,0,0,44,United-States,
,,191188,,9,Married-civ-spouse,Transport-moving,,White,Male,0,0,40,United-States,<=50K
,,32172,Some-college,,Never-married,Farming-fishing,,White,Male,0,0,50,United-States,
51,,252903,10th,,Married-civ-spouse,Sales,Husband,White,Male,0,1977,,United-States,>50K
,Federal-gov,334314,,9,Divorced,Adm-clerical,,White,Female,0,0,40,United-States,
,Private,83704,Some-college,,,Adm-clerical,,White,Male,0,0,,United-States,<=50K
,Private,160574,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,
,,203776,,,,Craft-repair,,White,Male,0,0,,United-States,<=50K
,,328610,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,<=50K
,,295589,,14,,Exec-managerial,,Black,Male,0,1977,40,United-States,>50K
,,174373,Bachelors,,Married-civ-spouse,Exec-managerial,,White,Male,0,0,,United-States,
,,247752,,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
26,,139992,,,Never-married,Prof-specialty,,White,Female,0,0,40,United-States,<=50K
47,Private,95680,,,,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,
,Self-emp-inc,189933,HS-grad,9,Married-civ-spouse,Exec-managerial,,White,Male,0,0,,United-States,
,,498785,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,
24,State-gov,177526,Bachelors,,Never-married,Prof-specialty,,White,Male,0,0,,United-States,
,,150121,Doctorate,16,Married-civ-spouse,Exec-managerial,,White,Male,0,0,25,United-States,>50K
56,Federal-gov,130454,Bachelors,13,,Prof-specialty,,White,Male,0,0,,United-States,>50K
,,119079,,,,Sales,Husband,White,Male,0,0,49,United-States,>50K
33,,220939,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,7298,0,,United-States,
33,,94235,,,Never-married,Prof-specialty,,White,Male,0,0,,United-States,>50K
,Private,305874,,,,Other-service,,White,Male,0,0,,United-States,<=50K
,Local-gov,62020,,,,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
58,Private,235624,,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Germany,>50K
,Local-gov,247514,Masters,,Divorced,Prof-specialty,,White,Male,0,0,40,United-States,
21,,275726,HS-grad,,Never-married,Craft-repair,Own-child,Black,Male,0,0,,United-States,
,Private,72896,HS-grad,9,Never-married,Machine-op-inspct,,White,Male,0,0,,United-States,<=50K
,Local-gov,110510,HS-grad,9,Married-civ-spouse,Exec-managerial,,White,Female,0,0,50,United-States,>50K
27,Private,200641,,6,,Exec-managerial,Wife,White,Female,0,0,40,Mexico,<=50K
38,,242720,,14,Married-civ-spouse,Prof-specialty,,White,Male,0,0,,United-States,
31,,111567,Bachelors,,,Exec-managerial,Husband,White,Male,0,0,,United-States,>50K
,Private,179533,HS-grad,9,,Transport-moving,,White,Male,0,0,,United-States,
22,State-gov,334693,,,,Adm-clerical,,White,Female,0,0,,United-States,
43,Self-emp-not-inc,198096,Masters,,Married-civ-spouse,Sales,,White,Male,0,0,60,United-States,<=50K
41,,355756,Some-college,,,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
,,19395,,,Married-civ-spouse,Handlers-cleaners,,White,Female,0,0,,United-States,
,,242586,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,
36,,208358,Prof-school,15,,Prof-specialty,Not-in-family,White,Male,99999,0,,United-States,
,Private,160647,Bachelors,,Married-civ-spouse,Adm-clerical,,White,Female,0,0,,United-States,
,,227943,HS-grad,9,,Handlers-cleaners,,White,Male,0,0,45,United-States,<=50K
58,Self-emp-not-inc,197665,,,,Other-service,Unmarried,White,Female,0,0,,United-States,
,,216129,12th,8,Never-married,Other-service,,Black,Female,0,0,,Trinadad&Tobago,<=50K
30,,326104,HS-grad,,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,
21,Private,57211,HS-grad,,,Craft-repair,,White,Male,0,0,40,United-States,
,Private,100219,Assoc-acdm,,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K
,,291192,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,State-gov,93415,,13,Never-married,Prof-specialty,,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
35,,191502,,13,,Sales,,White,Male,0,0,60,United-States,>50K
35,Private,261382,,,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,<=50K
59,Private,374924,,9,Separated,Sales,,Black,Female,0,0,,United-States,<=50K
43,,320984,,10,,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,
,Private,338320,10th,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,
,Private,135190,7th-8th,,,Machine-op-inspct,Not-in-family,Black,Female,0,0,30,United-States,
71,,157909,,10,,Other-service,,White,Female,2964,0,60,United-States,
33,Private,637222,12th,8,,Machine-op-inspct,,Black,Female,0,0,40,United-States,
28,Private,430084,HS-grad,,Divorced,Other-service,Own-child,Black,Male,0,0,,United-States,<=50K
,Private,125279,,9,,Sales,Unmarried,White,Male,0,0,,United-States,<=50K
20,,221955,,3,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,40,Mexico,
51,,180195,,,,Sales,Husband,White,Male,0,0,50,United-States,<=50K
,Private,208778,,,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K
62,,81534,Some-college,10,Married-civ-spouse,Sales,,Asian-Pac-Islander,Male,0,0,,United-States,>50K
28,Private,142264,,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,Dominican-Republic,<=50K
23,Private,128604,,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,48,South,<=50K
39,,277886,,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,
50,,100029,,13,,Sales,Unmarried,White,Male,0,0,,United-States,>50K
31,,169269,7th-8th,4,Never-married,Craft-repair,,White,Male,0,0,40,United-States,
,Local-gov,160472,,,Married-civ-spouse,Exec-managerial,,White,Male,0,1977,,United-States,
,,297884,10th,6,,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
,,99131,,,,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,
,Private,44392,Assoc-acdm,12,,Handlers-cleaners,Husband,White,Male,0,0,,United-States,
,,199029,,13,Married-civ-spouse,Sales,,White,Male,0,2415,55,United-States,>50K
74,,181508,HS-grad,,,Other-service,,White,Male,0,0,,United-States,
,Private,190625,,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,,United-States,<=50K
32,Private,194740,,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Greece,<=50K
34,Private,27380,Bachelors,13,,Farming-fishing,,White,Male,0,0,,United-States,
,,160631,Bachelors,,,Craft-repair,,White,Male,0,0,,United-States,>50K
36,,224531,Bachelors,13,,Sales,Husband,White,Male,0,0,,United-States,
59,Private,283005,,7,,Adm-clerical,,White,Female,0,0,,United-States,<=50K
,,101926,Bachelors,,Divorced,Exec-managerial,,White,Male,0,0,,United-States,
,Local-gov,135102,,,Married-civ-spouse,Other-service,Husband,White,Male,0,2002,,United-States,
,Self-emp-not-inc,113436,Some-college,,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States,
,,248973,Bachelors,13,,Adm-clerical,Not-in-family,Black,Male,0,0,65,United-States,
57,,225334,,,Married-civ-spouse,Sales,,White,Female,15024,0,,United-States,
,Self-emp-not-inc,157562,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,80,United-States,>50K
,,310085,10th,6,,Transport-moving,Husband,White,Male,0,0,40,United-States,
,,129597,,,,Sales,,White,Male,3464,0,,United-States,<=50K
45,,204205,,,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,,United-States,<=50K
47,Private,169324,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,,United-States,
52,,141301,,,,Machine-op-inspct,,White,Female,0,0,,United-States,<=50K
34,,235124,HS-grad,,,Other-service,Unmarried,Black,Female,0,0,,United-States,
36,Self-emp-not-inc,367020,,4,Married-civ-spouse,Craft-repair,,White,Male,0,0,,United-States,
41,Private,149102,,9,Married-spouse-absent,Craft-repair,,White,Male,0,0,,Poland,
30,Private,423770,,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Mexico,<=50K
44,Private,211759,,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,Puerto-Rico,<=50K
,,56883,,,,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,223062,,,Separated,Other-service,Not-in-family,Black,Male,0,0,,United-States,
29,Private,406662,,,,Handlers-cleaners,,White,Male,0,0,,United-States,<=50K
25,Private,206600,,5,,Machine-op-inspct,Other-relative,White,Male,0,0,48,Mexico,<=50K
,Local-gov,147510,,,Separated,Prof-specialty,Unmarried,White,Male,0,0,,United-States,<=50K
,,235646,Some-college,,,Sales,Husband,White,Male,3103,0,40,United-States,>50K
26,,187577,Assoc-voc,11,Never-married,Sales,,White,Male,0,0,55,United-States,<=50K
46,,278322,,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
,,278924,,13,Married-civ-spouse,Exec-managerial,,White,Male,0,1887,50,United-States,
,State-gov,203039,11th,,,Adm-clerical,Husband,White,Male,0,0,40,United-States,
,Private,145651,Some-college,,,Sales,,Black,Female,0,0,,United-States,<=50K
,Local-gov,144531,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
30,Private,91145,,,,Handlers-cleaners,,White,Male,0,0,,United-States,<=50K
,Self-emp-not-inc,211762,HS-grad,9,,Craft-repair,,White,Male,0,0,,United-States,
,Private,207537,HS-grad,,Divorced,Craft-repair,Own-child,White,Male,0,1669,50,United-States,<=50K
19,,417657,HS-grad,9,,Handlers-cleaners,,White,Male,0,0,50,United-States,<=50K
,Private,189890,Assoc-acdm,12,,Prof-specialty,,White,Female,5455,0,38,United-States,<=50K
34,Private,223212,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,,Peru,>50K
26,Private,108658,HS-grad,9,,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,
,,190023,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
31,Private,222130,Some-college,,,Adm-clerical,,White,Female,0,0,43,United-States,<=50K
36,,164866,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Male,0,0,,United-States,
,Private,170983,Bachelors,,,Exec-managerial,,White,Male,0,0,,United-States,
,Private,186269,,13,,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
,,286026,HS-grad,,,Prof-specialty,,White,Male,0,0,40,United-States,
,,403433,,,,Prof-specialty,Not-in-family,Black,Male,0,0,,United-States,>50K
73,,123160,10th,,Widowed,Other-service,,White,Female,0,0,10,United-States,
,Federal-gov,99527,,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,
30,Private,123178,10th,,Never-married,Craft-repair,,White,Male,0,0,,United-States,
,Private,231043,,9,,Craft-repair,,White,Male,0,0,,United-States,
52,,317733,Bachelors,,,Prof-specialty,Husband,White,Male,7688,0,,United-States,
,Private,241056,Some-college,10,,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,
34,,220066,Masters,14,,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
35,Private,180342,HS-grad,9,,Craft-repair,Husband,White,Male,0,0,40,United-States,
,Federal-gov,31840,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,0,0,40,United-States,
,Private,183168,,13,,Exec-managerial,,White,Female,0,0,40,United-States,
27,,386036,Some-college,,Never-married,Transport-moving,Not-in-family,White,Male,0,0,,United-States,<=50K
31,Local-gov,446358,,16,,Prof-specialty,Not-in-family,White,Male,0,0,50,Mexico,>50K
,Private,28035,Some-college,10,Never-married,Farming-fishing,Other-relative,White,Male,0,0,,United-States,<=50K
40,,282155,HS-grad,,,Other-service,,White,Female,0,0,25,United-States,<=50K
,,192384,,15,Married-civ-spouse,Adm-clerical,,White,Male,0,0,,United-States,<=50K
19,Private,383637,HS-grad,,Never-married,Other-service,,White,Male,0,0,20,United-States,
29,Private,457402,,3,Never-married,Other-service,,White,Male,0,0,25,Mexico,<=50K
,Self-emp-inc,80249,Some-college,,Married-civ-spouse,Farming-fishing,,White,Male,0,0,72,United-States,
32,,159537,,12,Married-civ-spouse,Craft-repair,,White,Male,0,0,,United-States,
49,Private,240859,,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K
,,83446,,7,,Exec-managerial,,White,Female,0,0,40,United-States,>50K
62,,185503,Bachelors,,Married-civ-spouse,Prof-specialty,,White,Male,0,0,,United-States,
,,68781,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,
43,Private,220589,,,Divorced,Exec-managerial,,White,Female,0,0,,United-States,
22,,51136,Some-college,,,Tech-support,Not-in-family,White,Female,0,0,,United-States,<=50K
,,54560,,,,Transport-moving,,White,Male,0,0,,United-States,<=50K
,,201413,Some-college,,Never-married,Other-service,Unmarried,Black,Female,0,0,,United-States,
,Private,40425,,10,,Sales,,White,Female,0,0,28,United-States,<=50K
31,Private,189461,,,Divorced,Adm-clerical,,White,Female,0,0,,United-States,
,,200576,,7,Divorced,Craft-repair,Other-relative,White,Female,0,0,,United-States,
61,Private,92691,,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,,United-States,
47,Private,664821,,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,<=50K
37,Private,175130,HS-grad,,Divorced,Adm-clerical,,White,Female,0,0,45,United-States,
,Self-emp-not-inc,391016,Bachelors,13,Divorced,Exec-managerial,,White,Male,0,0,30,United-States,
,,249315,,10,Never-married,Sales,,White,Male,0,0,,United-States,<=50K
,,111169,,,,Adm-clerical,,White,Female,0,0,40,United-States,
43,Private,334946,HS-grad,,,Handlers-cleaners,,Black,Male,0,0,40,United-States,<=50K
,Private,352248,Assoc-acdm,,,Adm-clerical,,White,Male,0,0,40,United-States,
36,,173804,Some-college,,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
,,155449,Bachelors,13,,Prof-specialty,Husband,White,Male,0,0,,United-States,<=50K
,Private,73689,HS-grad,9,,Farming-fishing,,White,Male,0,0,,United-States,
,,227594,Bachelors,13,,Prof-specialty,,White,Female,0,0,38,United-States,
,,161676,11th,,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,,United-States,<=50K
68,,75913,,8,,Sales,,White,Female,0,0,,United-States,<=50K
,Local-gov,242552,,,,Protective-serv,,Black,Male,0,0,40,United-States,<=50K
45,Federal-gov,352094,,10,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,Guatemala,>50K
26,Private,159732,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,
,Private,131230,,,,Machine-op-inspct,,White,Male,0,1590,,United-States,
46,Private,180695,Some-college,10,,Adm-clerical,,White,Female,0,0,40,United-States,
37,,189922,Assoc-acdm,,,Tech-support,,White,Male,0,0,50,United-States,>50K
37,Private,409189,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,
,,111252,,,,Transport-moving,Husband,White,Male,0,0,42,United-States,<=50K
59,,294395,Masters,14,Widowed,Prof-specialty,,White,Female,0,0,,United-States,<=50K
,Private,172718,,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
,,43403,,10,Divorced,Farming-fishing,,White,Female,0,1590,,United-States,
,,111963,Some-college,,,Prof-specialty,Husband,White,Male,0,0,16,United-States,
45,,247869,Bachelors,,,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
59,Private,114032,Bachelors,,,Adm-clerical,,White,Female,0,0,40,United-States,
26,Private,179633,HS-grad,9,Never-married,Tech-support,,White,Male,0,0,40,United-States,<=50K
,,19847,HS-grad,,,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,
,,231689,,9,Married-civ-spouse,Craft-repair,,White,Male,0,0,40,United-States,
26,Private,209942,,9,Never-married,Handlers-cleaners,,Black,Male,0,0,40,United-States,<=50K
,,197492,,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
,,262439,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,,United-States,
,,283037,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,
31,,83446,,,,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
,Private,215443,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,,United-States,<=50K
57,Local-gov,268252,HS-grad,9,,Adm-clerical,,White,Female,0,0,62,United-States,
40,,181015,,,,Other-service,Unmarried,White,Female,0,0,47,United-States,<=50K
41,Self-emp-inc,139916,,11,Married-civ-spouse,Sales,Husband,Other,Male,0,2179,84,Mexico,<=50K
,Private,195770,Some-college,10,,Adm-clerical,,White,Male,0,0,,United-States,<=50K
45,Private,125194,,7,Never-married,Machine-op-inspct,,Black,Female,0,0,,United-States,<=50K
,,58654,Assoc-voc,11,Separated,Adm-clerical,,White,Female,0,0,40,United-States,
36,Private,252327,,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
30,Private,116508,,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
,Private,166988,,13,,Prof-specialty,Wife,White,Female,0,0,40,United-States,
25,Private,374163,,,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,0,0,40,Mexico,<=50K
,Private,196788,HS-grad,,,Adm-clerical,,White,Female,0,0,,United-States,<=50K
,,186172,HS-grad,9,,Craft-repair,,White,Male,7688,0,45,United-States,
26,,245628,11th,,,Handlers-cleaners,Unmarried,White,Male,0,0,20,United-States,
,Private,159732,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,129856,Assoc-voc,,,Adm-clerical,,White,Female,0,0,40,United-States,
24,Private,182812,,10,Never-married,Adm-clerical,Own-child,White,Female,3325,0,52,Dominican-Republic,<=50K
