marital-status,education,workclass
,HS-grad,
,HS-grad,
,HS-grad,
,Some-college,
,Masters,
,HS-grad,Private
,Some-college,
,HS-grad,
,Masters,
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
Married-civ-spouse,Some-college,
,Masters,
Never-married,Some-college,
,HS-grad,Private
,11th,Private
,Some-college,
,Some-college,
Married-civ-spouse,Bachelors,
Married-civ-spouse,Some-college,
,11th,Private
,Bachelors,
,HS-grad,
,HS-grad,
,Bachelors,
Married-civ-spouse,Bachelors,
,HS-grad,
,Assoc-voc,Private
Never-married,Some-college,Private
,Some-college,
,Some-college,
,Masters,
,Assoc-acdm,
,HS-grad,
,Bachelors,
Never-married,Some-college,
,Some-college,
,Some-college,Private
,Some-college,
,Bachelors,
Divorced,Some-college,
,Bachelors,Private
,HS-grad,Private
,Masters,
,HS-grad,
,HS-grad,
Married-civ-spouse,Some-college,
,Some-college,Private
,Bachelors,
Married-civ-spouse,Some-college,
,HS-grad,
,7th-8th,
,Assoc-voc,
Never-married,Bachelors,
Never-married,HS-grad,
Married-civ-spouse,Masters,
,Some-college,
,Assoc-acdm,
,HS-grad,Private
,Assoc-voc,
,Some-college,
,Bachelors,
Divorced,HS-grad,
,HS-grad,
,Doctorate,
,HS-grad,
,Assoc-acdm,
,Bachelors,
,HS-grad,
,Assoc-acdm,Private
,HS-grad,
,HS-grad,
,HS-grad,Private
,HS-grad,
,Some-college,
,Bachelors,
,Assoc-voc,
,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,
,11th,Private
Married-civ-spouse,Prof-school,
,Bachelors,
,HS-grad,
,HS-grad,
,Some-college,
Married-civ-spouse,Masters,Self-emp-inc
,Some-college,
Divorced,Some-college,
,12th,Private
Married-civ-spouse,Masters,
,HS-grad,
,11th,Private
,11th,Self-emp-not-inc
,Bachelors,
,Some-college,
,9th,
,Some-college,
,Bachelors,
,Some-college,
Married-civ-spouse,Bachelors,
,Assoc-voc,
,HS-grad,
,Bachelors,Federal-gov
,Bachelors,
,Some-college,
,Bachelors,
,HS-grad,
,9th,
,HS-grad,
,HS-grad,
,Some-college,
,11th,
,HS-grad,
,12th,Private
,Assoc-voc,Self-emp-not-inc
,Bachelors,
,Some-college,
,HS-grad,
,HS-grad,Private
,11th,Private
,HS-grad,
,Bachelors,
Married-civ-spouse,Prof-school,
,HS-grad,
,10th,
,HS-grad,
,HS-grad,
,Some-college,
,HS-grad,
,HS-grad,
,Masters,
,Masters,
,Some-college,
,Preschool,
Divorced,Some-college,
,HS-grad,Private
,Some-college,
,11th,Private
Married-civ-spouse,Some-college,
,7th-8th,Private
Never-married,HS-grad,
,Bachelors,
,HS-grad,
,Some-college,
,HS-grad,
,HS-grad,Private
,HS-grad,Private
,HS-grad,Self-emp-not-inc
,HS-grad,
Never-married,Some-college,
Married-civ-spouse,Some-college,
,HS-grad,
,Masters,
,Some-college,
,Masters,
,HS-grad,
Married-civ-spouse,HS-grad,
,10th,Private
,12th,Private
,HS-grad,
,Some-college,
,Some-college,
,10th,Private
,Masters,
,Prof-school,
,HS-grad,
,10th,Private
,Masters,
,Some-college,
,Bachelors,
,HS-grad,
Married-civ-spouse,HS-grad,
,Bachelors,
Separated,HS-grad,
,10th,Private
Never-married,Masters,
,HS-grad,
,Assoc-voc,
,Bachelors,
,Bachelors,
,Masters,Local-gov
,Bachelors,
,Some-college,
Married-civ-spouse,HS-grad,
Married-civ-spouse,5th-6th,
,Masters,
,Bachelors,
,Bachelors,
,HS-grad,
,HS-grad,
Married-civ-spouse,HS-grad,State-gov
,Prof-school,
Widowed,HS-grad,
,HS-grad,
,Bachelors,
Never-married,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,
,Masters,
,10th,
,HS-grad,
,HS-grad,
Never-married,Some-college,
,Bachelors,
,HS-grad,
Married-civ-spouse,Assoc-acdm,
,HS-grad,
,11th,Private
Never-married,HS-grad,Private
Never-married,Bachelors,
,Bachelors,Private
,Bachelors,
,Some-college,
Divorced,Some-college,
,HS-grad,
,7th-8th,Private
,Masters,
Married-civ-spouse,HS-grad,
Never-married,Some-college,
Divorced,Some-college,
Divorced,Masters,
Never-married,Some-college,
,10th,Private
,Assoc-acdm,Private
,Bachelors,Self-emp-not-inc
,HS-grad,
,HS-grad,
,7th-8th,Private
,Some-college,
,Masters,
,Bachelors,
,Assoc-voc,
,Bachelors,
,Some-college,
,HS-grad,
Never-married,Some-college,
,11th,
,HS-grad,
,9th,
,HS-grad,
Married-civ-spouse,Assoc-acdm,
Widowed,Some-college,
,Masters,
Married-civ-spouse,HS-grad,
Divorced,Some-college,
Married-civ-spouse,HS-grad,
,Bachelors,
,HS-grad,
,10th,
,Doctorate,
,Assoc-acdm,Local-gov
Married-civ-spouse,HS-grad,
,Prof-school,State-gov
,Bachelors,Private
,Some-college,Private
Married-civ-spouse,HS-grad,
,HS-grad,Private
,HS-grad,
,11th,Self-emp-not-inc
,HS-grad,
,Assoc-voc,
,Some-college,
,Bachelors,
,HS-grad,Private
,Bachelors,
,Some-college,
,HS-grad,Private
,Bachelors,
,HS-grad,
,11th,
,Assoc-voc,
,Masters,Private
Separated,Some-college,
,Some-college,Self-emp-not-inc
,11th,
,Masters,
,Some-college,
,Some-college,
,HS-grad,
,Some-college,
,Some-college,
,7th-8th,Self-emp-not-inc
Widowed,HS-grad,Private
,Some-college,
,HS-grad,
,Masters,
Never-married,Some-college,
Never-married,HS-grad,
,HS-grad,
,Bachelors,Private
,Bachelors,
,HS-grad,
,7th-8th,
,Some-college,
,HS-grad,Private
,Some-college,
,HS-grad,
,Masters,
,Masters,
Married-civ-spouse,Masters,
,HS-grad,
,HS-grad,
,HS-grad,
,9th,
,Bachelors,Private
Never-married,Masters,
,HS-grad,
,Some-college,
,HS-grad,
Separated,Some-college,State-gov
,5th-6th,Private
,Masters,
,HS-grad,
,Assoc-acdm,Private
,11th,Private
,Some-college,
,HS-grad,
,HS-grad,
,11th,
,HS-grad,Private
,Some-college,Private
,Bachelors,Private
,Assoc-acdm,
,Bachelors,
,Bachelors,
,Assoc-voc,
,HS-grad,
Never-married,Doctorate,Federal-gov
,Assoc-voc,Self-emp-not-inc
,Prof-school,
,HS-grad,
,Assoc-acdm,
,Bachelors,
Widowed,HS-grad,
Married-civ-spouse,HS-grad,
,12th,Federal-gov
Never-married,Masters,
,Assoc-voc,
,Assoc-voc,
,HS-grad,
,HS-grad,
,HS-grad,Private
,11th,Private
Married-civ-spouse,Some-college,
,Some-college,
,Some-college,
Married-civ-spouse,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
,Some-college,
,Bachelors,
,HS-grad,
,11th,Private
,Masters,
,HS-grad,
Married-civ-spouse,Bachelors,
,11th,Private
,Assoc-voc,
,Assoc-voc,Private
,Assoc-acdm,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,HS-grad,
,Bachelors,Private
,Bachelors,
,HS-grad,
,HS-grad,
Married-civ-spouse,HS-grad,Private
,Assoc-voc,Private
,10th,
,HS-grad,
Never-married,Some-college,
,HS-grad,
,Bachelors,
,Some-college,
Married-civ-spouse,HS-grad,
,10th,
,HS-grad,
,HS-grad,
Married-civ-spouse,Bachelors,
,HS-grad,Private
Married-civ-spouse,HS-grad,Private
Never-married,Some-college,
,HS-grad,
,Bachelors,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Masters,
,7th-8th,Private
,HS-grad,
,Bachelors,Local-gov
,11th,
,HS-grad,
Divorced,Assoc-acdm,
,9th,Local-gov
,Doctorate,Self-emp-inc
,HS-grad,Private
,Bachelors,
,HS-grad,
,HS-grad,
,Bachelors,
,Bachelors,
,12th,Private
,HS-grad,Self-emp-inc
Married-spouse-absent,HS-grad,
,11th,Private
,10th,
Married-civ-spouse,Some-college,
,9th,
,HS-grad,
,Some-college,
,Some-college,
,HS-grad,
,Bachelors,Private
,Prof-school,
Married-civ-spouse,Assoc-voc,
Never-married,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
Married-civ-spouse,Masters,
Never-married,Some-college,
,HS-grad,
,Assoc-acdm,
,Masters,
Married-civ-spouse,Some-college,
,HS-grad,
Never-married,Some-college,
,Some-college,
,HS-grad,
,Some-college,
,Bachelors,
Never-married,Some-college,
,Some-college,
,HS-grad,
,Bachelors,Private
,Prof-school,Self-emp-not-inc
,HS-grad,
,HS-grad,
Never-married,Some-college,
,HS-grad,
Divorced,Bachelors,
,Bachelors,
,Some-college,
,7th-8th,
,HS-grad,
,HS-grad,
Married-civ-spouse,Masters,
,HS-grad,
,Some-college,
,HS-grad,
,Some-college,
,Bachelors,
,Some-college,
,HS-grad,
,Bachelors,
,11th,Private
,HS-grad,
Married-civ-spouse,HS-grad,
Never-married,Some-college,
Never-married,Some-college,
,Some-college,
,HS-grad,
,Some-college,
,HS-grad,
,Some-college,State-gov
,11th,Private
,HS-grad,
,Some-college,
Never-married,Assoc-acdm,
,Bachelors,
,11th,
Never-married,Bachelors,
,Masters,
,11th,Private
,Assoc-acdm,Federal-gov
,Bachelors,
,HS-grad,
,HS-grad,
,7th-8th,
Married-civ-spouse,Some-college,
Divorced,Some-college,
,Some-college,
,HS-grad,
,10th,
,HS-grad,
,HS-grad,
,Some-college,
Never-married,Some-college,
,HS-grad,
,Bachelors,
,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
Never-married,Some-college,
,10th,Private
,Some-college,
,Assoc-acdm,Self-emp-not-inc
,Bachelors,Private
,HS-grad,
Married-civ-spouse,HS-grad,
,11th,
Never-married,Some-college,
,Some-college,
,9th,
,HS-grad,
,Masters,
,Some-college,
,Masters,
,Masters,
,Some-college,
,12th,
Separated,Some-college,
,Bachelors,
,HS-grad,Private
,HS-grad,Self-emp-not-inc
,HS-grad,Private
,Bachelors,
,Masters,
,Assoc-voc,
,HS-grad,
,HS-grad,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,
,Some-college,
,HS-grad,
,HS-grad,
,Some-college,
Never-married,Some-college,
,HS-grad,
,11th,Private
,Bachelors,
,HS-grad,
,HS-grad,
,Assoc-acdm,Local-gov
,Some-college,
,Preschool,
Divorced,Some-college,
,HS-grad,
,7th-8th,
,HS-grad,
,Bachelors,
,Bachelors,
,Masters,
,Assoc-voc,
,12th,
,10th,Private
,Bachelors,Private
,Masters,
,HS-grad,
,Masters,
,Assoc-acdm,
,Some-college,
,HS-grad,Private
,11th,Private
,Assoc-voc,
Never-married,Bachelors,
,7th-8th,
Never-married,Bachelors,
Never-married,Some-college,
Divorced,HS-grad,
,Prof-school,
,Some-college,
Never-married,Some-college,
,12th,
,Assoc-voc,
,Some-college,
,Bachelors,Private
,10th,Self-emp-not-inc
,11th,Private
,Bachelors,
,Bachelors,
,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,
Never-married,Some-college,Private
Divorced,Assoc-acdm,
,Bachelors,
Married-civ-spouse,Some-college,
,HS-grad,
,Assoc-acdm,Local-gov
,Assoc-voc,
,Bachelors,
Never-married,Bachelors,
Never-married,Some-college,
,Bachelors,
Married-spouse-absent,Assoc-acdm,State-gov
Divorced,HS-grad,
Separated,HS-grad,
,Some-college,
,Bachelors,Private
Never-married,Prof-school,
,Bachelors,
,Some-college,
,7th-8th,
,Bachelors,
Never-married,Some-college,
,HS-grad,
,Some-college,
,Some-college,
,Bachelors,
,Bachelors,
,10th,Private
,HS-grad,Private
Never-married,HS-grad,
,HS-grad,
,Masters,
,Some-college,
,Bachelors,
Married-civ-spouse,HS-grad,
,Some-college,
Married-civ-spouse,Some-college,
,HS-grad,
,Bachelors,
,Bachelors,
,Assoc-voc,
,Assoc-voc,
,HS-grad,
Married-civ-spouse,Masters,
,Some-college,
,Some-college,
,Assoc-acdm,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,Masters,
,Doctorate,
,Prof-school,
,10th,Private
,7th-8th,
,HS-grad,
,Assoc-acdm,
,HS-grad,
,Some-college,
,7th-8th,Self-emp-not-inc
,Bachelors,
,HS-grad,
Divorced,Some-college,
,Assoc-acdm,
,HS-grad,
,7th-8th,Self-emp-not-inc
,Some-college,
,Masters,
,Some-college,
,Bachelors,Private
,HS-grad,
,10th,Private
Married-civ-spouse,Bachelors,
Married-civ-spouse,HS-grad,
,10th,
,Bachelors,
,HS-grad,
Never-married,Some-college,
,Masters,
,Assoc-acdm,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
,11th,
,HS-grad,
,Doctorate,
,Bachelors,Local-gov
,Some-college,
Divorced,Some-college,
,HS-grad,
,Bachelors,State-gov
,HS-grad,
,Some-college,
,Bachelors,
,HS-grad,
Separated,HS-grad,
,Bachelors,
Married-civ-spouse,HS-grad,
,Assoc-voc,
,9th,
Never-married,Some-college,
,Bachelors,
,Some-college,
,Assoc-acdm,State-gov
,HS-grad,
,Masters,
,Bachelors,Federal-gov
Married-civ-spouse,Prof-school,
,HS-grad,
,Some-college,
,HS-grad,
,Some-college,
Married-civ-spouse,Some-college,
,Bachelors,
,Bachelors,Private
,7th-8th,
,Some-college,
,Bachelors,
,Bachelors,
Divorced,Some-college,
,Some-college,
,Assoc-voc,Private
,HS-grad,
,11th,Private
,12th,Private
,Some-college,
Divorced,Doctorate,
,11th,
,Doctorate,
,Some-college,
,10th,Self-emp-inc
,11th,Private
,10th,Private
Married-civ-spouse,Masters,
,Bachelors,
,Some-college,
,7th-8th,
,HS-grad,Private
,Bachelors,
,Some-college,
,Some-college,
,HS-grad,Private
,Bachelors,
Never-married,HS-grad,
,Bachelors,
Divorced,HS-grad,
,Masters,
,Bachelors,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,Preschool,
,Bachelors,
Married-civ-spouse,HS-grad,
,HS-grad,
,Some-college,
,Bachelors,
,HS-grad,
,Assoc-voc,
,HS-grad,Self-emp-not-inc
,11th,
,10th,Private
,Bachelors,Private
,Bachelors,
,Masters,
,Bachelors,
,HS-grad,
,Masters,
Married-civ-spouse,Some-college,
,9th,Private
,Bachelors,
,Some-college,
,10th,
,Bachelors,
Separated,HS-grad,
,HS-grad,
Divorced,Bachelors,
,Assoc-voc,Self-emp-not-inc
Never-married,Some-college,
,Prof-school,
,HS-grad,
,Some-college,
,Bachelors,
,Masters,
,Masters,
,HS-grad,
,HS-grad,
Never-married,Some-college,
,HS-grad,
,Bachelors,
,HS-grad,
Married-civ-spouse,HS-grad,
Never-married,Assoc-acdm,Private
,HS-grad,
Married-civ-spouse,HS-grad,
,Assoc-voc,
,Masters,
,Doctorate,
,Some-college,
,9th,
Married-civ-spouse,HS-grad,
Married-civ-spouse,5th-6th,
,Assoc-voc,
Never-married,Some-college,
,Assoc-acdm,
,9th,
,Bachelors,
,HS-grad,
Married-civ-spouse,Bachelors,Private
Never-married,Some-college,Private
,7th-8th,
,Bachelors,
,HS-grad,Private
Married-civ-spouse,HS-grad,
,Assoc-voc,
,HS-grad,
Married-civ-spouse,HS-grad,
,Assoc-voc,
,HS-grad,
,Doctorate,Self-emp-inc
,11th,
,HS-grad,
Never-married,Some-college,
,Masters,
Divorced,Some-college,
,HS-grad,
,Some-college,
,Some-college,
,Some-college,
,HS-grad,Private
,Masters,
,HS-grad,Private
,10th,
,HS-grad,Private
,Some-college,
,Assoc-acdm,
,Some-college,
Divorced,HS-grad,
Married-civ-spouse,Prof-school,
,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
,Bachelors,
,Bachelors,
Never-married,Some-college,
,Bachelors,
,HS-grad,Self-emp-not-inc
,HS-grad,
,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
Never-married,Some-college,
,Assoc-acdm,
,Some-college,
,Bachelors,
,Masters,Local-gov
Never-married,HS-grad,
,Some-college,
Never-married,Some-college,
Married-civ-spouse,HS-grad,
Separated,HS-grad,
,HS-grad,
,Bachelors,
,Bachelors,
Married-civ-spouse,Some-college,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,7th-8th,
,Bachelors,
,Bachelors,
,Prof-school,Self-emp-not-inc
Never-married,Some-college,
,Some-college,
,7th-8th,Private
,Bachelors,Self-emp-inc
,Some-college,
,Some-college,
,HS-grad,
,Some-college,
,11th,Private
,HS-grad,
,Bachelors,
,Some-college,
Never-married,HS-grad,
Married-civ-spouse,Bachelors,
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,
Never-married,Doctorate,
,HS-grad,Private
Married-civ-spouse,HS-grad,Private
,HS-grad,
,Assoc-voc,
,HS-grad,
Never-married,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
,Some-college,
,HS-grad,
Never-married,Some-college,
Married-spouse-absent,HS-grad,
,Bachelors,
,10th,Private
Never-married,Some-college,
,Bachelors,Private
,Assoc-voc,
,HS-grad,Private
,HS-grad,Private
,Bachelors,
,Bachelors,
,HS-grad,
,Some-college,
,Bachelors,
,HS-grad,
,Assoc-voc,
,Some-college,
Divorced,Some-college,
,11th,Private
,Bachelors,
,Bachelors,
,11th,Private
,HS-grad,
,HS-grad,
Married-civ-spouse,HS-grad,
Married-civ-spouse,Prof-school,
,HS-grad,
,Some-college,
,Assoc-acdm,
,HS-grad,
,Assoc-acdm,
Divorced,HS-grad,
Married-civ-spouse,Some-college,
,Bachelors,
,10th,Private
,Some-college,
,Prof-school,
,Some-college,
,Some-college,
,Bachelors,Local-gov
,HS-grad,
,HS-grad,
,Doctorate,
,HS-grad,
,HS-grad,
,Doctorate,
Married-spouse-absent,HS-grad,
Married-civ-spouse,HS-grad,
,HS-grad,Private
,HS-grad,
,Bachelors,
,Bachelors,
,Masters,
,HS-grad,
,HS-grad,
,HS-grad,
,Some-college,
,Bachelors,
,Bachelors,Private
,11th,Private
,HS-grad,
,Assoc-acdm,Private
,Doctorate,
,HS-grad,
,Some-college,Self-emp-not-inc
,HS-grad,
,1st-4th,Private
,HS-grad,
,Bachelors,Private
Married-civ-spouse,Bachelors,
,Assoc-voc,
,Bachelors,
,Bachelors,
,7th-8th,
,HS-grad,Private
,HS-grad,Private
,HS-grad,
,11th,Local-gov
,Bachelors,Private
,HS-grad,
,HS-grad,
Never-married,Some-college,
,Masters,Self-emp-inc
Divorced,HS-grad,
Separated,1st-4th,Private
,Doctorate,
,7th-8th,
,Bachelors,
,HS-grad,
,Some-college,State-gov
,Assoc-acdm,
,Doctorate,
,7th-8th,
Never-married,HS-grad,
,Masters,
,HS-grad,
,HS-grad,Self-emp-not-inc
Never-married,Some-college,
,10th,Private
,Assoc-voc,
Married-civ-spouse,Some-college,
Married-civ-spouse,Prof-school,
,Some-college,
Married-civ-spouse,Some-college,
Married-civ-spouse,Some-college,
,Some-college,
,10th,Private
,Some-college,
Never-married,Some-college,
Married-civ-spouse,HS-grad,
Divorced,Bachelors,
,Some-college,
,Bachelors,
,Some-college,
,HS-grad,
,Masters,
,Assoc-acdm,Private
Married-civ-spouse,Some-college,
,Assoc-acdm,Local-gov
,10th,
,Bachelors,Private
,Masters,
,11th,Private
,12th,
Married-civ-spouse,Some-college,
,10th,
,Some-college,
,11th,
,7th-8th,
,Some-college,
,Some-college,
,Some-college,
,Bachelors,
Married-civ-spouse,Prof-school,
,Some-college,
,Some-college,
Married-civ-spouse,HS-grad,
,HS-grad,Local-gov
,HS-grad,
Divorced,Some-college,
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
,Some-college,
Never-married,Some-college,
,HS-grad,
Never-married,HS-grad,
,Bachelors,
Divorced,Some-college,
,HS-grad,
,Some-college,
Married-civ-spouse,Bachelors,
,HS-grad,Private
,Assoc-voc,
Divorced,Some-college,
,Assoc-acdm,
,HS-grad,
,10th,Self-emp-not-inc
Never-married,Some-college,
,Masters,
,Some-college,
,Masters,
Divorced,HS-grad,Private
,Some-college,Self-emp-inc
Married-civ-spouse,Assoc-acdm,Self-emp-not-inc
,Some-college,
,HS-grad,Self-emp-inc
,Assoc-acdm,Private
,HS-grad,Private
,HS-grad,
,Some-college,
Married-civ-spouse,Bachelors,
,Some-college,
,Bachelors,Private
,Some-college,
,Masters,
,Some-college,
,Some-college,
,HS-grad,
,Bachelors,Private
,Masters,
Never-married,Some-college,
,Some-college,
,Bachelors,
,HS-grad,
,Bachelors,
,9th,Private
,Assoc-acdm,
Widowed,Some-college,
Married-civ-spouse,Some-college,
,HS-grad,
,Masters,
,10th,Private
,HS-grad,Private
,Some-college,
Married-spouse-absent,Some-college,
,Bachelors,
,HS-grad,
,Some-college,
,5th-6th,
,Bachelors,
,11th,Local-gov
,HS-grad,
,Assoc-acdm,Private
Never-married,Assoc-acdm,
,HS-grad,
,HS-grad,
Divorced,HS-grad,
,HS-grad,
,HS-grad,
Divorced,Some-college,
,HS-grad,
,11th,Private
,Assoc-voc,
Divorced,Some-college,
,11th,Private
,5th-6th,
,Bachelors,
,Some-college,
Never-married,HS-grad,
,Masters,
,Bachelors,
,HS-grad,
,Bachelors,
,Some-college,
Divorced,HS-grad,
Married-civ-spouse,Masters,
Married-civ-spouse,HS-grad,
Never-married,Some-college,
,Assoc-voc,
,10th,Private
,Bachelors,
Never-married,Some-college,
,HS-grad,
,12th,Private
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
,10th,
,HS-grad,
,HS-grad,
,9th,Private
,HS-grad,Private
,Masters,
,Bachelors,Local-gov
,Assoc-voc,
Never-married,Masters,
,Bachelors,Private
,HS-grad,
,HS-grad,
,HS-grad,
Married-civ-spouse,Prof-school,
,Some-college,
,Bachelors,
,HS-grad,
,Bachelors,
,HS-grad,Private
Married-civ-spouse,Some-college,
,Some-college,
,Bachelors,
Separated,Some-college,
,Doctorate,
,10th,Private
,Assoc-acdm,
,HS-grad,Private
,Some-college,
,HS-grad,
,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
,11th,Private
,5th-6th,Private
,Bachelors,
,Doctorate,Private
,Assoc-acdm,Private
,HS-grad,
Divorced,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,Private
,11th,Private
,10th,
,Some-college,
,HS-grad,Private
,HS-grad,
Married-civ-spouse,Some-college,
Married-civ-spouse,Bachelors,Private
,Masters,
,HS-grad,
,Assoc-acdm,
,Bachelors,
,HS-grad,
,Some-college,
,HS-grad,
,12th,Private
,Assoc-acdm,
Married-civ-spouse,HS-grad,
,11th,
,Masters,
Never-married,Some-college,
,Some-college,
Divorced,Some-college,
,11th,Private
,HS-grad,
,HS-grad,
,HS-grad,
Never-married,Some-college,
,Bachelors,
Married-civ-spouse,Some-college,
,Masters,
,Bachelors,
,HS-grad,
Married-civ-spouse,Prof-school,
,Bachelors,
Never-married,HS-grad,
Divorced,Some-college,
,HS-grad,
Never-married,HS-grad,
,Assoc-voc,Private
,10th,Private
,Bachelors,
,11th,
,HS-grad,
,Bachelors,Private
,HS-grad,
,HS-grad,
,Some-college,
,Assoc-voc,Self-emp-not-inc
,Some-college,
,Assoc-voc,Private
,HS-grad,
Separated,HS-grad,
,HS-grad,
,Some-college,
,HS-grad,
,11th,Private
Never-married,HS-grad,
,Bachelors,
,Bachelors,
,7th-8th,Private
Married-civ-spouse,HS-grad,
,Some-college,
,Bachelors,
,11th,Private
,Some-college,
,Some-college,
,Some-college,
,HS-grad,Private
,Masters,
,HS-grad,
,Some-college,
,HS-grad,
,Bachelors,
,Some-college,
Married-civ-spouse,HS-grad,
Married-civ-spouse,Bachelors,
,HS-grad,Private
,Some-college,
,Some-college,
Married-civ-spouse,HS-grad,
,9th,Private
,12th,
Separated,HS-grad,
,HS-grad,
,11th,Private
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,Masters,
Divorced,HS-grad,
,HS-grad,
,Bachelors,
,Some-college,
,7th-8th,Private
Never-married,Some-college,
,HS-grad,
,Prof-school,
,10th,
Never-married,HS-grad,
,Some-college,
,9th,Private
,Masters,
,10th,Private
,Some-college,
,Bachelors,
,HS-grad,Private
,Some-college,Private
,7th-8th,Private
Never-married,Some-college,
,HS-grad,Private
,Some-college,
,9th,
,HS-grad,
,11th,Private
,Some-college,
,HS-grad,Private
Married-civ-spouse,Some-college,
,11th,Private
Married-civ-spouse,Some-college,
,11th,Private
,HS-grad,
,Bachelors,
,Assoc-acdm,Private
Separated,Some-college,
,HS-grad,
,HS-grad,Private
,Bachelors,
Married-civ-spouse,Some-college,
,12th,Private
,Bachelors,
Never-married,HS-grad,
,Assoc-voc,Private
,Masters,
,10th,Private
,Some-college,
,HS-grad,
,HS-grad,
Divorced,Masters,
Married-civ-spouse,HS-grad,
,Bachelors,
,Assoc-acdm,Private
,Some-college,
,Some-college,Private
,HS-grad,
,Bachelors,
Married-civ-spouse,Assoc-voc,
,Assoc-voc,
,Bachelors,Self-emp-inc
,Some-college,
Married-civ-spouse,Some-college,
,HS-grad,Private
Never-married,HS-grad,
,Bachelors,
,Bachelors,Self-emp-not-inc
,HS-grad,
,Doctorate,Private
,Some-college,
,Masters,
,HS-grad,
,Some-college,
Divorced,Some-college,Private
,Some-college,
,7th-8th,Private
Married-civ-spouse,Some-college,
,Bachelors,
,HS-grad,
,Masters,
,HS-grad,
,Some-college,
,HS-grad,
,5th-6th,Private
,HS-grad,
,HS-grad,
Divorced,Bachelors,Private
,Bachelors,
,Bachelors,
,Some-college,
,HS-grad,
Never-married,HS-grad,
Married-civ-spouse,Masters,
Married-civ-spouse,HS-grad,
,HS-grad,
Never-married,HS-grad,
,Some-college,
Widowed,Some-college,
,Masters,
,Bachelors,
,12th,Private
,Some-college,
,HS-grad,Private
,Some-college,
Never-married,Some-college,
Married-civ-spouse,Some-college,
,12th,
,1st-4th,Private
Married-civ-spouse,HS-grad,
,Prof-school,
Married-civ-spouse,Some-college,
,Some-college,
,HS-grad,
Married-civ-spouse,HS-grad,
,Some-college,
,Some-college,
,1st-4th,Private
,7th-8th,Private
,9th,
,HS-grad,
,Some-college,
,HS-grad,
,Some-college,Private
,Some-college,
,Bachelors,Local-gov
Married-civ-spouse,9th,
,Bachelors,Private
,HS-grad,
,11th,
,11th,Private
,11th,Private
Married-civ-spouse,Some-college,
,10th,
Divorced,HS-grad,
,HS-grad,
,Assoc-acdm,Private
,HS-grad,Private
,9th,
,Bachelors,
Divorced,HS-grad,
,HS-grad,
,5th-6th,Local-gov
,10th,Private
,Some-college,
,Some-college,
Married-civ-spouse,HS-grad,Private
,HS-grad,
,Some-college,
,HS-grad,
,Doctorate,
,Bachelors,
,11th,Private
,Bachelors,
,HS-grad,
,Bachelors,
,Assoc-voc,
,HS-grad,
,Masters,
,11th,
Divorced,Prof-school,
,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,Assoc-voc,
,Some-college,
,Some-college,
,Assoc-acdm,
,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
,Bachelors,
Married-civ-spouse,Bachelors,
Separated,Some-college,Private
,HS-grad,
,Assoc-acdm,Private
Married-civ-spouse,Bachelors,Private
,HS-grad,
,Some-college,
Married-civ-spouse,Some-college,
Married-civ-spouse,HS-grad,
Never-married,Assoc-acdm,Self-emp-not-inc
,Bachelors,
Divorced,Some-college,
,11th,Private
,Bachelors,
,Some-college,
,HS-grad,
,Bachelors,
Divorced,HS-grad,Private
,Some-college,
,Some-college,
,HS-grad,
,Assoc-acdm,
,Masters,
Widowed,Some-college,
,Some-college,
,Masters,
Divorced,Some-college,
Married-civ-spouse,HS-grad,
,Some-college,
Married-civ-spouse,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
,10th,Private
,Some-college,
,Assoc-acdm,Private
,Bachelors,Private
,HS-grad,
,Assoc-voc,Self-emp-not-inc
,HS-grad,
Married-civ-spouse,Masters,
,Some-college,
