age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,technician,single,secondary,no,-166,yes,no,unknown,16,may,323,2,0,,unknown,no
50,admin.,divorced,secondary,,363,yes,no,,16,,1340,1,,,,yes
32,blue-collar,single,secondary,,29,no,no,,16,may,132,,0,0,unknown,
57,entrepreneur,married,tertiary,yes,-524,yes,no,unknown,16,,199,4,0,0,,no
51,blue-collar,married,primary,no,,yes,no,unknown,16,may,558,3,0,,unknown,
32,admin.,single,secondary,,422,yes,,unknown,16,may,221,2,0,0,unknown,no
27,technician,,tertiary,no,3706,yes,no,,,,897,1,0,,unknown,yes
41,unemployed,married,secondary,no,356,yes,no,,16,may,80,2,0,0,unknown,no
53,technician,married,secondary,,31,yes,no,unknown,16,may,90,2,0,,unknown,no
29,self-employed,single,secondary,no,272,yes,no,,16,may,,3,0,0,unknown,no
28,management,,tertiary,no,,yes,,unknown,,may,461,2,0,0,unknown,no
27,management,single,tertiary,yes,-308,yes,,unknown,16,may,213,16,0,0,unknown,no
49,blue-collar,married,secondary,,16,yes,,unknown,16,may,193,11,,0,unknown,no
44,blue-collar,married,primary,no,1485,yes,,unknown,16,may,,1,0,0,unknown,no
32,entrepreneur,single,tertiary,no,1,,yes,unknown,,may,411,,0,,unknown,no
56,,married,unknown,no,4391,yes,,unknown,16,,291,1,0,0,unknown,no
34,blue-collar,single,primary,no,85,no,no,,16,may,136,1,0,0,,no
43,services,married,primary,,,yes,no,unknown,16,may,112,1,0,0,unknown,no
41,management,divorced,tertiary,no,647,yes,no,,16,may,270,1,0,,unknown,no
41,management,married,,no,223,yes,no,unknown,16,may,124,1,,0,unknown,no
47,blue-collar,married,primary,no,242,,no,unknown,16,may,214,4,0,0,,no
33,blue-collar,married,secondary,no,,no,no,unknown,16,may,239,3,0,0,unknown,no
47,services,married,secondary,no,,yes,no,unknown,16,may,323,1,0,,unknown,no
46,management,divorced,tertiary,no,770,yes,no,unknown,16,may,94,1,0,,,
46,,married,secondary,,4956,yes,no,unknown,16,may,74,1,0,0,unknown,no
30,admin.,married,secondary,no,122,yes,,unknown,16,,107,1,0,0,unknown,no
41,technician,,secondary,,28,,,,16,,,,0,0,unknown,no
30,technician,married,secondary,,,yes,no,unknown,16,may,109,1,0,0,unknown,no
56,retired,divorced,secondary,no,4166,yes,,,16,may,378,1,,0,,no
,technician,married,primary,,,yes,no,unknown,16,may,217,1,0,,unknown,no
47,services,married,secondary,no,837,yes,,unknown,16,may,136,1,0,0,unknown,no
36,,single,tertiary,no,146,yes,no,,,may,,3,0,0,unknown,no
60,retired,married,primary,no,458,yes,,unknown,,may,103,1,0,,unknown,no
34,admin.,married,secondary,no,,yes,yes,,16,may,467,1,0,0,,no
44,self-employed,,secondary,,1310,,no,unknown,16,may,290,1,0,0,unknown,no
29,technician,married,secondary,,782,,,,16,,131,1,0,,unknown,no
48,blue-collar,married,secondary,no,478,yes,yes,,16,may,168,2,0,0,unknown,no
55,services,married,unknown,,-45,yes,no,,16,may,764,7,0,,unknown,no
60,management,married,,,36,yes,no,unknown,16,may,194,,,0,,
29,management,single,tertiary,no,,,no,unknown,16,may,,25,0,0,unknown,no
30,services,single,tertiary,no,136,yes,yes,unknown,16,may,208,5,0,0,,
35,admin.,single,primary,no,8,yes,no,,16,may,,18,0,0,unknown,no
,services,single,secondary,,934,yes,no,,16,may,242,3,0,0,unknown,no
42,blue-collar,married,secondary,no,314,yes,,,,may,269,2,0,0,unknown,no
34,technician,married,secondary,,978,yes,,unknown,16,,370,2,0,0,unknown,no
,management,single,tertiary,,,yes,no,unknown,16,may,274,8,0,,unknown,no
27,services,single,secondary,no,194,yes,no,unknown,16,,326,1,0,0,unknown,no
45,technician,,tertiary,,4537,yes,,,16,may,,2,0,,unknown,
50,management,divorced,tertiary,,318,yes,,unknown,16,may,788,2,0,0,unknown,no
43,technician,married,secondary,,17,yes,no,,16,may,353,4,0,0,unknown,
32,housemaid,divorced,secondary,no,715,yes,,unknown,16,may,14,15,0,,unknown,no
55,management,single,tertiary,no,1464,yes,no,,16,may,92,1,0,,unknown,no
40,services,,secondary,no,-61,,yes,unknown,16,may,698,9,0,0,,
56,entrepreneur,married,tertiary,no,1297,yes,,unknown,16,may,180,1,0,0,,no
21,admin.,single,secondary,no,,,,unknown,16,,467,1,0,0,unknown,no
27,technician,married,tertiary,,276,no,no,unknown,16,may,218,2,0,0,unknown,no
24,admin.,single,secondary,no,770,yes,no,,16,may,,1,0,,,no
25,technician,single,secondary,,,,yes,unknown,16,may,304,2,0,,,
41,blue-collar,married,primary,no,208,yes,no,unknown,16,may,315,3,0,,unknown,no
49,unemployed,divorced,secondary,,495,yes,,unknown,,may,40,,0,,unknown,
44,blue-collar,,tertiary,no,2185,yes,no,,16,may,,1,0,,unknown,no
42,blue-collar,married,secondary,no,351,yes,no,unknown,16,may,76,21,0,0,unknown,no
45,blue-collar,married,primary,no,71,yes,no,,16,may,355,2,0,,unknown,no
48,services,married,unknown,no,1155,yes,no,unknown,16,may,557,4,0,,unknown,no
51,technician,,secondary,no,349,yes,no,unknown,16,may,97,3,0,0,,no
33,technician,married,secondary,no,153,yes,,unknown,16,may,148,2,0,0,unknown,no
32,blue-collar,married,primary,no,244,yes,no,unknown,16,may,128,2,0,0,unknown,
41,technician,married,secondary,,,yes,no,unknown,16,may,,3,0,0,unknown,no
29,services,married,tertiary,no,62,,,unknown,16,may,280,,0,0,unknown,no
49,,divorced,tertiary,no,874,yes,,unknown,16,may,152,,,,unknown,no
49,blue-collar,,secondary,yes,259,no,,unknown,16,may,283,2,0,0,unknown,no
25,admin.,single,secondary,,,no,no,,16,may,,3,,,unknown,
,blue-collar,single,secondary,no,371,yes,no,unknown,16,may,1128,3,0,0,unknown,no
50,blue-collar,married,primary,,231,,no,,16,may,171,4,0,,,no
50,admin.,married,secondary,no,1906,no,no,,16,may,174,17,0,0,unknown,no
40,management,single,secondary,,192,yes,no,unknown,16,may,71,11,0,0,unknown,no
32,blue-collar,married,primary,,158,yes,,,16,may,84,,0,,unknown,
43,blue-collar,divorced,primary,no,-57,,,unknown,16,may,,2,0,0,,no
24,retired,single,secondary,no,366,,yes,unknown,16,may,234,2,0,0,,no
49,blue-collar,,primary,no,327,yes,no,unknown,,may,138,2,,0,unknown,no
36,management,married,tertiary,no,1125,yes,yes,unknown,16,,339,,0,0,,no
42,admin.,married,unknown,no,,yes,yes,unknown,16,,509,2,0,0,unknown,no
31,admin.,single,secondary,,-48,,no,unknown,16,may,254,17,0,,unknown,no
30,technician,,secondary,,298,yes,no,unknown,16,may,164,2,0,0,unknown,no
46,technician,married,tertiary,no,2207,yes,,unknown,16,may,243,3,0,0,unknown,no
35,blue-collar,,,no,,yes,no,,16,may,344,4,0,0,unknown,
44,admin.,married,secondary,no,2687,yes,no,,16,may,131,4,0,0,unknown,no
33,management,married,tertiary,no,,no,no,unknown,16,may,806,4,0,0,unknown,no
42,blue-collar,married,primary,yes,,yes,no,unknown,16,may,251,4,0,0,unknown,
39,services,single,secondary,no,-388,yes,no,,16,may,1135,2,0,0,unknown,
41,blue-collar,single,primary,no,1649,yes,no,unknown,16,may,312,3,0,0,unknown,no
58,blue-collar,,,no,886,no,,unknown,16,may,302,4,0,0,unknown,no
40,blue-collar,married,secondary,no,,,,,16,may,292,8,0,0,unknown,no
37,admin.,married,secondary,no,281,,no,,,may,279,2,0,,unknown,
,,married,primary,no,137,yes,yes,unknown,16,may,187,19,0,0,unknown,no
49,management,married,primary,no,267,yes,no,unknown,16,,198,5,0,0,unknown,
35,blue-collar,married,primary,no,767,yes,no,unknown,16,may,,2,0,0,unknown,no
28,blue-collar,single,secondary,,1112,yes,no,,16,may,827,2,0,0,,no
32,technician,,tertiary,,,yes,no,unknown,16,may,303,,0,0,unknown,no
45,self-employed,,secondary,no,1113,yes,no,,16,may,67,2,0,,,no
44,technician,,secondary,,696,,no,,16,may,680,3,0,0,unknown,
55,blue-collar,,primary,no,-268,yes,no,unknown,16,may,,6,0,,,no
37,blue-collar,single,secondary,no,197,yes,no,unknown,16,may,251,3,0,,unknown,no
28,services,single,secondary,no,317,yes,no,,16,may,21,3,,0,unknown,no
43,admin.,single,tertiary,no,329,yes,no,unknown,16,may,218,2,0,0,,no
35,blue-collar,,secondary,no,510,yes,no,unknown,16,,,6,0,0,unknown,no
30,management,single,tertiary,no,5,,,unknown,16,may,476,,0,0,unknown,no
54,management,,tertiary,no,4393,yes,no,unknown,16,may,1297,,0,0,unknown,yes
34,management,,tertiary,,488,yes,,,16,may,4,2,0,0,unknown,
,services,single,secondary,no,442,yes,no,,16,,,3,,0,unknown,no
46,unknown,married,unknown,no,300,yes,no,unknown,16,may,323,3,0,0,unknown,no
52,blue-collar,married,primary,no,1007,yes,no,unknown,16,may,248,2,0,0,unknown,no
44,blue-collar,married,primary,no,,yes,,unknown,16,may,541,5,0,0,unknown,no
36,blue-collar,married,secondary,,513,yes,,,16,may,427,3,0,0,unknown,no
44,technician,divorced,secondary,no,,yes,no,unknown,16,,148,9,0,,unknown,no
44,blue-collar,married,primary,,,yes,no,unknown,16,may,408,10,0,0,unknown,no
24,blue-collar,single,secondary,,77,yes,,unknown,16,,,2,0,0,,no
56,blue-collar,married,primary,no,8318,yes,,unknown,16,may,428,2,0,0,unknown,no
,blue-collar,divorced,secondary,,-104,yes,,unknown,16,may,32,3,0,0,unknown,no
,technician,married,tertiary,,0,yes,,,,may,330,19,0,0,,
53,blue-collar,married,secondary,,2,yes,no,unknown,16,may,851,2,0,0,,
41,blue-collar,single,primary,,,yes,no,unknown,16,,522,5,0,0,unknown,no
26,blue-collar,single,primary,,-579,yes,no,unknown,16,,320,3,0,0,,
53,entrepreneur,,tertiary,,2884,yes,no,unknown,16,,165,4,,,unknown,no
30,technician,single,secondary,,863,yes,no,unknown,16,,1193,5,0,,unknown,
27,admin.,,unknown,no,,yes,,unknown,16,,730,2,0,,unknown,
32,services,single,secondary,no,358,yes,no,unknown,,,1144,3,0,0,unknown,no
40,blue-collar,married,secondary,,0,yes,,,16,may,167,2,0,,unknown,no
55,technician,married,secondary,no,2055,yes,no,unknown,16,,1023,4,0,0,unknown,no
35,services,,secondary,no,568,,no,,16,may,469,2,0,,unknown,no
32,management,,secondary,no,0,yes,yes,,16,,,7,0,0,unknown,no
57,,married,unknown,,97,yes,no,unknown,16,may,260,6,,,,no
32,blue-collar,married,primary,no,217,yes,no,,16,may,169,3,0,0,unknown,no
55,unknown,married,tertiary,no,0,no,no,unknown,16,may,409,3,,,unknown,no
43,services,,secondary,no,3608,yes,,unknown,,may,165,6,0,0,unknown,no
42,blue-collar,,secondary,no,388,yes,yes,,16,may,437,2,0,0,unknown,no
27,management,single,tertiary,yes,0,yes,no,unknown,16,may,89,2,0,,unknown,no
36,services,married,secondary,no,279,no,no,,16,may,261,6,0,0,unknown,no
32,admin.,married,secondary,,,yes,no,unknown,16,may,294,,0,0,unknown,
53,technician,divorced,secondary,no,751,yes,,unknown,16,may,343,4,0,0,,no
34,blue-collar,,secondary,no,305,yes,no,unknown,16,may,1245,25,0,0,unknown,no
23,blue-collar,single,,,105,yes,no,unknown,16,may,498,2,0,0,unknown,
31,management,,tertiary,,548,yes,no,,16,may,,4,0,0,,no
46,services,married,secondary,no,271,yes,,unknown,,may,134,4,0,0,unknown,no
31,,married,secondary,no,246,yes,,unknown,16,,230,2,0,0,unknown,no
42,self-employed,married,tertiary,no,1932,yes,no,,16,may,,32,0,,unknown,no
52,self-employed,married,secondary,,1066,yes,no,,16,,65,3,,0,unknown,
38,blue-collar,married,primary,no,-326,yes,,,16,may,237,3,0,0,unknown,no
38,blue-collar,single,primary,,1465,yes,no,,16,may,239,2,0,,unknown,no
60,unemployed,,primary,,,yes,,unknown,16,may,196,6,0,0,unknown,no
42,management,,tertiary,,10561,no,no,unknown,16,may,243,2,0,0,,no
30,blue-collar,married,secondary,no,68,yes,yes,unknown,16,,393,2,0,0,unknown,no
53,technician,divorced,tertiary,,647,yes,no,,16,may,512,6,0,,unknown,no
35,admin.,,secondary,,368,yes,no,,16,may,218,3,0,,unknown,no
45,admin.,married,secondary,no,-183,yes,no,unknown,16,,215,3,0,0,unknown,no
57,retired,married,primary,,70,yes,yes,unknown,16,may,186,5,0,0,unknown,no
41,technician,,primary,,141,yes,no,unknown,16,may,299,4,0,0,unknown,no
44,blue-collar,married,primary,,75,no,no,unknown,16,may,107,,,0,unknown,no
56,blue-collar,married,unknown,,22,yes,no,unknown,16,may,103,7,0,0,unknown,no
46,services,,secondary,no,9,no,no,unknown,16,may,297,4,0,0,unknown,
34,blue-collar,married,primary,no,695,yes,yes,unknown,16,may,1064,4,0,0,unknown,yes
51,blue-collar,divorced,primary,no,83,yes,,unknown,16,may,24,,0,0,unknown,no
27,services,single,secondary,,-20,no,no,,16,,,,0,0,,no
31,,single,secondary,no,532,,no,unknown,16,may,90,7,0,0,,no
51,management,married,tertiary,,0,yes,no,unknown,16,,59,,0,,,no
25,management,single,tertiary,no,99,yes,yes,unknown,,may,102,4,0,0,unknown,no
48,management,married,,no,,yes,no,unknown,16,may,293,,0,0,unknown,no
37,management,single,secondary,no,792,yes,no,unknown,16,may,,4,0,0,,yes
35,blue-collar,married,primary,,378,yes,no,,16,may,427,,0,0,,no
58,self-employed,married,tertiary,no,8014,yes,,unknown,,may,65,3,0,,unknown,no
47,blue-collar,married,unknown,no,,yes,no,,19,may,79,19,0,,unknown,no
58,retired,,primary,,,yes,no,unknown,19,may,145,4,0,0,unknown,no
36,management,married,secondary,no,122,yes,no,unknown,,,39,7,0,0,unknown,no
38,blue-collar,married,secondary,,660,yes,,unknown,19,,105,2,0,0,,no
27,admin.,single,secondary,no,,yes,no,unknown,19,may,311,2,0,0,unknown,no
44,blue-collar,married,primary,,-14,yes,yes,unknown,19,may,179,4,0,0,unknown,no
47,blue-collar,single,secondary,,,yes,,unknown,19,may,,2,0,0,unknown,no
26,admin.,single,secondary,,-326,yes,,unknown,19,may,128,3,,0,unknown,
29,services,,secondary,,2099,,yes,unknown,19,may,,,,0,unknown,no
60,management,,tertiary,,2589,yes,no,unknown,19,may,134,2,0,0,unknown,no
37,entrepreneur,,secondary,no,654,no,no,unknown,19,,594,2,0,0,unknown,no
35,blue-collar,married,secondary,no,,yes,no,unknown,19,may,55,3,0,,unknown,
44,blue-collar,married,secondary,no,294,,,unknown,19,may,66,2,0,0,unknown,no
50,management,divorced,primary,no,-6,yes,no,,19,may,92,2,0,0,unknown,no
41,blue-collar,married,primary,no,,,yes,unknown,19,may,19,5,0,0,unknown,no
26,technician,divorced,secondary,no,379,yes,yes,unknown,19,may,501,3,0,,,
43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,0,,unknown,no
46,management,,primary,,357,,yes,,19,,221,2,0,0,unknown,no
54,,married,secondary,no,2431,yes,no,,19,,,4,0,0,unknown,no
,blue-collar,married,tertiary,no,1497,yes,no,unknown,19,may,374,6,0,0,unknown,no
46,blue-collar,,primary,,,yes,no,,19,may,123,1,0,,unknown,no
55,blue-collar,married,secondary,no,1261,no,no,unknown,,may,166,1,0,0,unknown,no
45,,married,secondary,no,1124,yes,no,unknown,19,may,37,1,0,0,unknown,no
58,,,primary,no,196,yes,no,,19,may,35,1,0,0,unknown,no
48,unemployed,married,tertiary,no,-471,yes,,unknown,19,may,668,7,0,0,,no
38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,0,,unknown,no
57,services,divorced,primary,no,1920,no,,,19,may,77,2,0,0,unknown,no
54,blue-collar,divorced,primary,no,8180,no,no,unknown,19,may,312,,0,0,unknown,no
40,management,single,tertiary,,2784,yes,no,unknown,19,may,,1,0,0,,
44,services,,secondary,no,556,no,no,unknown,19,may,134,,0,,unknown,
55,technician,,secondary,no,517,yes,yes,unknown,19,may,61,4,0,0,unknown,no
40,blue-collar,single,,no,-154,yes,yes,unknown,19,,258,1,0,0,unknown,no
42,management,divorced,tertiary,,0,no,no,unknown,19,may,131,2,0,0,unknown,no
48,technician,married,secondary,no,,yes,,,19,may,71,1,0,0,unknown,no
,admin.,,secondary,no,-342,no,,,,may,153,1,0,0,,no
31,blue-collar,married,secondary,no,,yes,,unknown,19,,405,,0,,unknown,
60,admin.,married,secondary,no,12210,yes,no,unknown,19,may,256,1,,0,unknown,no
51,services,married,primary,no,8806,,no,unknown,19,may,131,1,0,0,unknown,no
50,blue-collar,divorced,secondary,no,2402,yes,no,unknown,19,may,219,1,0,,unknown,no
44,entrepreneur,married,secondary,,-848,yes,no,,19,may,468,1,0,0,unknown,no
33,admin.,married,secondary,no,0,no,no,,19,may,,2,0,0,unknown,no
43,technician,married,,no,,yes,yes,unknown,19,may,,1,0,,unknown,no
46,services,divorced,secondary,no,778,yes,no,unknown,19,,579,1,0,0,unknown,no
43,,married,secondary,no,,yes,yes,unknown,19,may,277,3,0,,unknown,no
50,services,,secondary,no,,yes,no,unknown,19,may,316,2,0,0,unknown,
41,admin.,single,secondary,no,1020,yes,,unknown,19,,,1,0,,unknown,yes
50,services,married,secondary,no,1463,yes,,unknown,19,may,380,1,0,,unknown,no
50,services,divorced,secondary,no,761,yes,no,unknown,19,may,169,1,0,0,unknown,no
,admin.,married,secondary,no,1380,yes,no,unknown,19,,127,1,0,0,unknown,no
30,blue-collar,single,primary,no,71,yes,no,unknown,19,may,122,6,0,,unknown,
44,admin.,married,secondary,,-1249,,yes,,,may,83,,0,0,,no
51,technician,single,secondary,no,,yes,no,unknown,19,may,318,,0,0,,no
40,blue-collar,married,primary,no,,yes,no,unknown,19,may,29,3,0,0,,no
38,blue-collar,married,primary,,2407,,no,unknown,19,may,218,1,0,,unknown,
52,technician,married,secondary,,1781,yes,no,unknown,19,,144,2,,0,unknown,no
,technician,married,secondary,no,4667,yes,no,unknown,19,,130,2,0,,unknown,no
44,admin.,divorced,secondary,no,2,yes,no,,19,may,429,1,0,0,unknown,no
39,admin.,,tertiary,no,,yes,no,unknown,19,may,27,1,0,0,unknown,no
43,admin.,single,secondary,no,445,yes,no,unknown,19,,546,2,0,0,unknown,no
32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,0,,unknown,no
55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,0,0,unknown,no
55,services,married,secondary,,283,yes,no,,19,,156,1,0,,unknown,no
42,management,,secondary,,,yes,no,unknown,19,may,112,1,0,0,unknown,
26,technician,single,tertiary,no,,yes,yes,unknown,19,,,,0,0,unknown,no
54,services,married,secondary,no,158,yes,,unknown,19,may,198,1,,0,unknown,no
34,blue-collar,married,primary,no,46,yes,yes,unknown,19,may,165,1,0,,unknown,no
46,management,,tertiary,,,yes,yes,unknown,19,may,134,2,0,0,unknown,no
25,blue-collar,single,secondary,,815,yes,no,,19,,,6,0,,unknown,no
49,management,married,tertiary,no,128,,no,unknown,19,,298,1,0,0,,no
59,blue-collar,divorced,primary,no,457,yes,,unknown,19,may,63,1,0,0,unknown,
57,management,,primary,no,0,no,,unknown,19,may,455,1,0,0,,
,technician,,secondary,no,,yes,no,unknown,19,may,188,2,0,0,unknown,no
38,services,married,secondary,no,3259,yes,no,,19,may,,1,0,0,unknown,no
41,services,divorced,secondary,,-19,yes,,unknown,,may,201,1,0,,,no
56,blue-collar,married,secondary,,316,yes,no,unknown,19,,27,1,0,0,,no
37,blue-collar,married,,no,398,yes,no,,19,,206,1,0,0,unknown,
,unemployed,married,secondary,no,2996,yes,no,unknown,19,,68,,0,0,unknown,
47,admin.,married,secondary,no,292,yes,no,unknown,19,,82,3,0,0,,no
57,management,married,tertiary,no,,,no,unknown,,may,97,2,0,,unknown,no
38,services,single,tertiary,,323,yes,no,,,may,,1,0,0,unknown,no
30,,married,,no,1312,,no,unknown,19,may,285,2,0,0,,
43,blue-collar,,primary,,953,yes,no,unknown,19,,135,1,0,,unknown,no
35,blue-collar,,secondary,,5,no,no,unknown,,may,268,3,0,0,unknown,no
,technician,single,secondary,no,213,yes,no,unknown,19,may,267,1,0,0,unknown,no
38,admin.,married,secondary,no,976,,yes,unknown,19,,382,2,0,0,unknown,no
45,,married,,no,970,yes,,unknown,19,may,,5,0,,unknown,
31,technician,single,secondary,,87,yes,no,unknown,,may,259,3,0,0,unknown,no
38,technician,married,secondary,no,59,yes,no,unknown,19,may,18,1,0,,unknown,no
28,student,,tertiary,no,80,yes,no,unknown,19,,234,1,0,0,,no
,unemployed,married,primary,,3444,yes,no,unknown,19,may,792,4,0,0,unknown,no
30,blue-collar,married,secondary,no,12697,yes,yes,unknown,19,,95,1,0,,unknown,no
47,blue-collar,married,,,863,yes,no,,19,,943,2,0,,unknown,yes
27,management,single,tertiary,yes,0,yes,no,unknown,19,,,1,0,0,unknown,no
,technician,single,,no,18,no,no,,19,may,798,1,0,0,unknown,
53,services,married,secondary,no,,yes,no,unknown,19,may,84,12,0,0,unknown,no
48,blue-collar,,primary,,,yes,no,unknown,19,may,100,3,0,,,no
35,technician,single,secondary,,-206,yes,no,unknown,,may,85,4,0,,unknown,
38,services,,secondary,,,yes,no,unknown,19,may,143,1,0,,unknown,no
32,technician,married,unknown,no,1879,no,no,,19,may,115,1,0,0,unknown,
53,blue-collar,,primary,no,10,yes,no,unknown,19,may,73,1,0,,unknown,no
25,blue-collar,,secondary,no,77,,no,,19,may,31,1,0,0,unknown,no
45,entrepreneur,married,tertiary,no,369,yes,no,,19,may,,2,0,0,,no
28,blue-collar,,,,43,no,no,unknown,19,,190,1,0,0,,no
30,blue-collar,married,primary,no,392,yes,,unknown,19,,351,1,0,0,unknown,no
31,admin.,single,secondary,,0,no,no,unknown,19,may,179,1,0,,unknown,no
42,housemaid,,primary,no,,no,no,unknown,19,may,107,2,0,0,unknown,
60,admin.,married,unknown,no,738,,no,unknown,19,may,529,3,0,,unknown,no
28,student,single,tertiary,,836,yes,no,unknown,19,may,36,1,0,0,unknown,no
46,blue-collar,,primary,no,2851,yes,,unknown,19,,,2,0,0,unknown,no
40,technician,married,tertiary,no,,no,,unknown,19,may,198,1,0,0,unknown,no
,blue-collar,married,primary,no,1076,yes,no,unknown,19,,67,1,0,0,unknown,
56,blue-collar,married,,no,25,yes,no,unknown,19,may,264,,0,0,unknown,no
20,blue-collar,married,primary,no,-172,yes,yes,unknown,19,may,,3,0,0,unknown,no
41,services,single,secondary,,197,yes,,unknown,19,may,112,1,0,,,no
48,,,secondary,,5057,yes,,unknown,19,may,21,2,,,,no
49,blue-collar,married,primary,no,284,yes,no,unknown,,may,,1,0,,unknown,no
29,blue-collar,,tertiary,no,1012,yes,no,unknown,19,may,496,,0,0,,
57,admin.,divorced,secondary,no,4378,yes,,,19,may,78,,,0,unknown,no
49,technician,,secondary,,2718,no,no,,,,114,2,0,,unknown,no
42,entrepreneur,single,primary,no,103,,no,unknown,19,,,5,0,,unknown,no
28,blue-collar,married,secondary,,,yes,no,unknown,19,may,211,2,0,0,unknown,no
31,blue-collar,married,secondary,no,41,,no,unknown,19,may,265,1,0,0,unknown,no
26,blue-collar,,secondary,no,,yes,no,,,may,48,,,,,no
29,,single,secondary,no,146,yes,no,,19,may,104,2,0,0,unknown,
,technician,single,secondary,no,,yes,no,unknown,19,may,610,1,0,0,unknown,no
31,blue-collar,,secondary,no,259,yes,no,unknown,,may,,1,0,0,unknown,
38,entrepreneur,married,,no,830,yes,no,unknown,19,may,68,2,0,0,,no
45,services,,primary,no,242,yes,no,unknown,19,may,336,1,0,,,
24,blue-collar,single,secondary,,0,,no,unknown,19,may,202,1,0,0,unknown,no
31,admin.,single,secondary,no,6042,yes,no,unknown,19,may,228,1,0,,unknown,no
40,blue-collar,married,secondary,no,,yes,no,unknown,19,,192,1,0,,unknown,no
34,services,divorced,secondary,no,,yes,,unknown,19,may,343,1,0,0,unknown,no
24,technician,single,secondary,,-46,yes,no,unknown,19,may,23,1,0,0,,no
26,blue-collar,single,secondary,no,-5,no,no,unknown,19,may,260,1,0,0,unknown,no
29,management,single,tertiary,no,,yes,no,,19,may,387,1,0,0,unknown,no
30,management,,,no,134,yes,no,unknown,19,may,,1,0,,unknown,no
61,blue-collar,married,,,625,yes,no,,19,may,158,2,0,0,unknown,no
26,management,married,tertiary,no,775,no,,unknown,19,may,35,3,0,,unknown,
31,technician,single,tertiary,no,221,yes,no,unknown,19,may,145,3,0,0,unknown,no
,technician,single,tertiary,no,-31,yes,no,,19,may,257,1,0,,,no
31,admin.,married,secondary,no,97,yes,,,19,may,607,1,,,,yes
,entrepreneur,divorced,tertiary,no,81,yes,,unknown,19,may,214,,,0,unknown,no
30,blue-collar,,secondary,no,16,yes,no,unknown,,,127,5,,0,unknown,no
32,services,married,secondary,no,,,no,unknown,19,may,260,11,0,0,unknown,no
38,management,,tertiary,no,889,no,no,unknown,19,,197,4,0,0,,no
40,blue-collar,married,secondary,,-481,,yes,unknown,19,may,174,2,0,0,unknown,no
38,entrepreneur,married,secondary,,,yes,no,,19,may,144,2,0,0,,no
54,blue-collar,married,secondary,no,,yes,no,,19,may,222,2,0,0,,no
42,services,married,secondary,,,yes,no,unknown,19,may,136,2,0,0,unknown,
34,technician,,tertiary,,,yes,no,unknown,,may,546,12,0,,,no
,management,married,tertiary,no,365,yes,,unknown,19,,49,2,,0,unknown,no
,retired,,primary,no,,yes,no,unknown,,may,335,,,0,unknown,no
27,blue-collar,married,secondary,no,72,yes,no,unknown,19,may,105,,0,0,,no
31,blue-collar,married,primary,no,2085,yes,yes,,19,,488,3,0,,unknown,no
34,technician,single,secondary,,705,,yes,unknown,19,may,1203,3,0,,unknown,
,blue-collar,married,secondary,no,754,yes,no,,19,may,1022,4,0,0,unknown,yes
27,technician,married,secondary,no,512,yes,no,unknown,19,may,128,1,0,0,,no
25,blue-collar,married,secondary,,,yes,yes,unknown,19,may,126,3,0,,,no
20,student,single,secondary,no,67,yes,no,unknown,19,may,387,1,0,,unknown,no
54,admin.,divorced,secondary,,912,yes,no,unknown,19,may,258,1,0,,,no
,blue-collar,single,unknown,no,0,yes,no,unknown,19,,199,1,0,0,,no
33,blue-collar,married,secondary,no,86,,no,unknown,19,may,,1,0,0,unknown,no
22,blue-collar,,secondary,no,,yes,no,unknown,19,may,123,1,0,0,unknown,no
36,blue-collar,married,unknown,,79,yes,no,unknown,19,may,201,14,0,,unknown,no
44,blue-collar,married,secondary,,,yes,no,unknown,19,,193,3,0,0,unknown,no
43,management,,secondary,,3196,yes,yes,unknown,19,,159,3,0,0,unknown,no
44,,married,secondary,,181,yes,no,unknown,19,may,131,6,0,0,unknown,no
49,management,single,tertiary,no,,yes,no,unknown,19,may,166,3,0,,unknown,no
27,entrepreneur,married,secondary,,220,yes,no,unknown,19,may,480,1,0,,unknown,no
45,blue-collar,married,primary,no,2128,yes,no,unknown,19,may,149,4,0,0,unknown,no
41,management,married,tertiary,no,4357,yes,no,unknown,19,may,110,1,0,0,unknown,no
28,,single,unknown,no,1306,,no,unknown,19,may,,3,0,,unknown,no
51,technician,married,unknown,,,,no,unknown,19,may,,3,0,0,,no
49,management,married,tertiary,no,68,yes,yes,,19,may,163,3,0,0,unknown,no
42,unemployed,married,secondary,no,1990,yes,yes,unknown,19,may,13,1,0,0,unknown,no
,technician,married,secondary,no,978,yes,no,unknown,19,may,259,,0,0,unknown,no
41,technician,single,secondary,,0,yes,yes,unknown,19,may,162,1,0,0,unknown,no
51,management,single,,no,,,no,,19,may,102,2,0,0,,
46,blue-collar,,secondary,no,679,yes,no,unknown,19,may,723,1,0,,unknown,no
,blue-collar,married,primary,,262,yes,no,unknown,19,may,89,,0,0,,no
32,blue-collar,divorced,secondary,no,86,no,yes,unknown,19,may,703,1,0,0,,
43,technician,single,tertiary,,1017,yes,no,unknown,19,may,257,2,0,0,unknown,no
