marital-status,education,workclass
,Bachelors,Self-emp-inc
,10th,
Divorced,,
,HS-grad,
,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,HS-grad,
Divorced,,Private
Never-married,Some-college,Private
Never-married,Some-college,
,Some-college,
,Masters,
Divorced,,Self-emp-inc
,,
,,
Never-married,Masters,
,11th,
,Bachelors,Private
,HS-grad,Private
,HS-grad,
Married-civ-spouse,,Self-emp-inc
Married-civ-spouse,,
,HS-grad,
,,Private
Never-married,,
,HS-grad,Private
Married-civ-spouse,Masters,
Never-married,,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Masters,Self-emp-not-inc
,Some-college,
,Some-college,
,,
Married-civ-spouse,HS-grad,
,,Local-gov
,HS-grad,
Divorced,,Local-gov
Divorced,Some-college,Private
Divorced,,Private
Divorced,Some-college,Private
Separated,HS-grad,
,,
Married-civ-spouse,Assoc-acdm,
Divorced,HS-grad,Federal-gov
,,Self-emp-not-inc
,HS-grad,
Never-married,Masters,State-gov
Married-civ-spouse,HS-grad,Private
,Assoc-voc,
Never-married,Some-college,
Separated,Masters,
Married-civ-spouse,,Self-emp-not-inc
,Doctorate,Private
,,
,Bachelors,
Never-married,Bachelors,
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,,
Never-married,,
,11th,Private
Married-civ-spouse,HS-grad,Private
,,State-gov
,,Private
,Bachelors,Private
,Some-college,
Never-married,,
,,
Never-married,11th,Private
,,Private
,,Private
Never-married,HS-grad,
,,
Never-married,,
,,Private
,Assoc-acdm,
Never-married,,
,10th,
,,Self-emp-not-inc
Widowed,HS-grad,
Divorced,,Local-gov
Married-civ-spouse,,State-gov
Divorced,,Private
,Some-college,
,HS-grad,
,HS-grad,
Married-civ-spouse,,Local-gov
,,Local-gov
,,Federal-gov
Divorced,,
Divorced,,Private
,,
Never-married,,Self-emp-inc
Married-civ-spouse,Some-college,
,,Private
,HS-grad,
,,
,Bachelors,
,Some-college,Self-emp-not-inc
Never-married,11th,
,,Private
,,
,,
,Some-college,Private
,10th,Private
Married-civ-spouse,Bachelors,
,Bachelors,Private
,,Private
Divorced,Some-college,Private
,,Private
Married-civ-spouse,HS-grad,
,,Private
,,Private
,,State-gov
,Assoc-voc,Private
Married-civ-spouse,Assoc-voc,
,,
,,Private
Never-married,,
Married-civ-spouse,Masters,
,HS-grad,Local-gov
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,
,Bachelors,
,7th-8th,
,HS-grad,Private
,Bachelors,Private
Divorced,HS-grad,Private
,10th,Private
Married-civ-spouse,Bachelors,Private
,,Private
Never-married,Some-college,
,HS-grad,
,,Self-emp-not-inc
Never-married,Some-college,Private
Married-spouse-absent,,Private
,7th-8th,
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Bachelors,
Married-civ-spouse,Assoc-acdm,Private
,,Private
Divorced,,Local-gov
,10th,Private
Divorced,,Local-gov
,,
Married-civ-spouse,,
Never-married,HS-grad,Private
,Some-college,Local-gov
Married-civ-spouse,,
,Some-college,
Married-civ-spouse,,Private
,12th,
Never-married,,
,,Private
,Masters,Private
Married-civ-spouse,11th,
Married-civ-spouse,,Private
Never-married,HS-grad,
,,
,Bachelors,
Married-civ-spouse,,Self-emp-not-inc
,,Local-gov
Never-married,,
,,Self-emp-not-inc
Never-married,,Private
,,Self-emp-inc
,HS-grad,Private
Never-married,Bachelors,
,,Private
,HS-grad,
Married-civ-spouse,,State-gov
Married-civ-spouse,,Local-gov
,Some-college,
,Some-college,
Married-civ-spouse,9th,
,,
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,,Private
Separated,Some-college,
Married-civ-spouse,,Private
Never-married,,
Never-married,HS-grad,Private
Married-civ-spouse,,
,HS-grad,
,,Private
,,Private
Never-married,Masters,
Married-civ-spouse,Assoc-voc,
Married-civ-spouse,Bachelors,Private
Never-married,,State-gov
Never-married,HS-grad,Private
,,
,Bachelors,Local-gov
Separated,,Local-gov
,,Private
Never-married,,
,,
Married-civ-spouse,Bachelors,Private
,,Private
Married-civ-spouse,,Private
,,Private
,HS-grad,Self-emp-not-inc
Married-civ-spouse,Prof-school,
Married-civ-spouse,,Self-emp-not-inc
,,Local-gov
Divorced,,State-gov
,Some-college,
,Assoc-acdm,
Never-married,HS-grad,Private
Never-married,,
Never-married,,
,HS-grad,
Divorced,,
Never-married,HS-grad,Private
Married-civ-spouse,,Self-emp-inc
Married-civ-spouse,,Private
,,
Widowed,HS-grad,
Never-married,Bachelors,
Widowed,,
Married-civ-spouse,,
,Bachelors,
,Some-college,
Married-civ-spouse,,
Never-married,,Private
,,
,,
Never-married,,Self-emp-not-inc
Married-civ-spouse,,Private
Never-married,,
Married-civ-spouse,11th,
Never-married,Bachelors,Private
,HS-grad,
Never-married,Prof-school,Local-gov
,Bachelors,
Married-civ-spouse,Prof-school,
Never-married,Masters,
Divorced,Assoc-acdm,Local-gov
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,,Private
Divorced,,Private
,1st-4th,
Divorced,,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,HS-grad,Private
,HS-grad,Local-gov
Never-married,,
,HS-grad,Private
Married-civ-spouse,,Self-emp-not-inc
Never-married,Some-college,
,,Private
,Bachelors,
Divorced,,Private
,,Private
Never-married,,Private
,,
,Some-college,
Never-married,Assoc-acdm,Private
,HS-grad,Private
,Some-college,
,,Private
,,
,,
,Assoc-voc,Federal-gov
,Assoc-voc,
Married-civ-spouse,,Local-gov
,HS-grad,
,Some-college,
Married-civ-spouse,5th-6th,Self-emp-inc
Married-civ-spouse,,
,,
Never-married,,
,,Private
Married-civ-spouse,HS-grad,Private
Never-married,Bachelors,Private
Married-civ-spouse,,State-gov
,,
,,Local-gov
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,Self-emp-inc
,,
Married-civ-spouse,,
,Some-college,
,,Private
,,Private
Never-married,,
,HS-grad,Private
Married-civ-spouse,,Self-emp-inc
,HS-grad,
,Bachelors,
Married-civ-spouse,HS-grad,Local-gov
,HS-grad,Private
,HS-grad,Private
,,
,,Local-gov
Never-married,,
Married-civ-spouse,Masters,
Never-married,HS-grad,
Divorced,Assoc-voc,Private
Married-civ-spouse,,
,,Federal-gov
Never-married,Doctorate,
,Assoc-acdm,Local-gov
,10th,
Married-civ-spouse,,Private
,Bachelors,
Divorced,,Private
Never-married,Some-college,
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,,Local-gov
,Doctorate,State-gov
Divorced,,
Never-married,10th,
,Masters,
,HS-grad,Private
Married-civ-spouse,Bachelors,
Never-married,HS-grad,Private
,Some-college,
,,
Married-civ-spouse,,Private
,,
Divorced,,
Never-married,HS-grad,
Never-married,HS-grad,
,,Self-emp-inc
,,Private
,,
,Some-college,
Never-married,Some-college,
Married-civ-spouse,,Self-emp-not-inc
Widowed,10th,
Never-married,Some-college,Private
Never-married,,Private
Never-married,11th,
Married-civ-spouse,,Private
Never-married,5th-6th,
Married-spouse-absent,,Private
Married-civ-spouse,,
Never-married,HS-grad,
Married-civ-spouse,,Self-emp-not-inc
,HS-grad,
Married-civ-spouse,,Self-emp-not-inc
Divorced,,
Widowed,Bachelors,
,HS-grad,Federal-gov
,Some-college,
Married-civ-spouse,,
Married-civ-spouse,Masters,Private
,Some-college,Private
,,
,Some-college,
,,Private
Divorced,,Federal-gov
,,Local-gov
Divorced,,
,Bachelors,
,,Private
Divorced,,Private
Married-civ-spouse,,Local-gov
,,
,,Federal-gov
Divorced,,Private
Divorced,,Private
Married-spouse-absent,HS-grad,
,,Self-emp-inc
,,
Divorced,,Private
Never-married,11th,
,,
,,
,,
Separated,HS-grad,
Married-civ-spouse,,Private
Divorced,,
Married-civ-spouse,,
Married-civ-spouse,,
Married-civ-spouse,,Private
,Assoc-voc,Private
Widowed,Some-college,
Married-civ-spouse,,
,,Private
,Bachelors,
,,Private
Married-civ-spouse,,Private
,,Private
,,Private
,Bachelors,
Married-civ-spouse,Some-college,
,,Private
Never-married,,
Divorced,,
Married-civ-spouse,,Private
Married-civ-spouse,,
Never-married,Some-college,
Married-civ-spouse,,
Never-married,Doctorate,Self-emp-not-inc
,,
Never-married,Some-college,Self-emp-inc
Never-married,Bachelors,Self-emp-not-inc
,,Private
,,
Married-civ-spouse,,Private
,9th,
Married-civ-spouse,,Private
Never-married,HS-grad,Self-emp-not-inc
,Some-college,
,Bachelors,
,Some-college,
Married-civ-spouse,Some-college,Self-emp-not-inc
,HS-grad,Private
Never-married,HS-grad,Private
,,
Married-civ-spouse,,
,HS-grad,Self-emp-inc
Married-civ-spouse,Prof-school,Federal-gov
,Bachelors,
,HS-grad,Self-emp-not-inc
,,Private
Never-married,Some-college,
,,Private
,,
,,Private
,HS-grad,
,,
Never-married,HS-grad,Private
,Some-college,Private
,HS-grad,State-gov
,Masters,State-gov
,HS-grad,
Married-civ-spouse,HS-grad,Private
,,Self-emp-not-inc
,HS-grad,
,Masters,
,,
,,Private
,,
,,Private
Married-civ-spouse,Bachelors,Private
,Some-college,
,HS-grad,
,,
,Bachelors,Private
,HS-grad,
,,Private
Married-civ-spouse,,
,Bachelors,Private
,7th-8th,
Divorced,,Local-gov
,,
,Some-college,Local-gov
Never-married,,Private
Divorced,,Private
Married-civ-spouse,,Private
,,Private
,Masters,
,Bachelors,
Never-married,,
Married-civ-spouse,Bachelors,Private
Never-married,HS-grad,Private
,,
Never-married,Bachelors,
,Masters,State-gov
,,Private
,,Private
Never-married,12th,
,,State-gov
,,
,HS-grad,
,Assoc-voc,Self-emp-not-inc
,,Private
Never-married,HS-grad,Private
Never-married,Some-college,
,,Private
,,Private
,,Private
,Bachelors,
Married-civ-spouse,Some-college,Private
,Masters,
Married-civ-spouse,,Private
,,
Never-married,HS-grad,
,,
Married-civ-spouse,,
,,Private
Married-civ-spouse,HS-grad,Private
,Doctorate,
,,Private
Never-married,Some-college,Private
,,
Never-married,HS-grad,Private
Married-civ-spouse,,Private
Never-married,HS-grad,Private
,11th,
Never-married,11th,
Never-married,Bachelors,
Separated,Assoc-voc,
,Bachelors,
,HS-grad,Private
,,Private
Married-civ-spouse,Bachelors,Private
Never-married,Some-college,
,,
,HS-grad,Private
,Some-college,Private
Divorced,,Private
,Some-college,
,,Self-emp-inc
,HS-grad,Private
,,Private
Never-married,Some-college,
Never-married,HS-grad,Private
Widowed,,Local-gov
Married-civ-spouse,Doctorate,
,,Private
,7th-8th,
,Some-college,
,Some-college,Local-gov
,,Private
Separated,HS-grad,
Never-married,Assoc-voc,
,Some-college,
Never-married,Doctorate,Self-emp-inc
Widowed,HS-grad,
,11th,
Never-married,HS-grad,
Married-civ-spouse,,State-gov
,,
Never-married,Bachelors,Private
Married-civ-spouse,,Private
Married-civ-spouse,,
,,Private
,Some-college,Private
,,
Married-civ-spouse,,Private
,HS-grad,
,HS-grad,Private
,Some-college,
,HS-grad,Private
Married-civ-spouse,,
Married-civ-spouse,,
Never-married,Some-college,
Divorced,,
,12th,Private
,,Private
,,Private
Divorced,,Private
,,Private
,Bachelors,Private
,Bachelors,Private
Married-civ-spouse,HS-grad,Private
,Bachelors,Private
,,Self-emp-not-inc
Divorced,Assoc-acdm,Private
,,
,,Self-emp-not-inc
,,
Divorced,HS-grad,Private
,Assoc-voc,Federal-gov
Never-married,Bachelors,
Married-civ-spouse,,State-gov
Never-married,Some-college,
,HS-grad,Private
,,Private
,,Self-emp-not-inc
,Some-college,
Married-civ-spouse,,Private
,,
Never-married,11th,Private
Never-married,Some-college,
,Some-college,
,HS-grad,
Divorced,,Private
,,
Married-civ-spouse,,
Married-civ-spouse,,
Married-civ-spouse,11th,Private
,HS-grad,
,,Private
Married-spouse-absent,Doctorate,State-gov
,HS-grad,Private
Married-civ-spouse,,
,Some-college,
Married-civ-spouse,,State-gov
,,
,,
,,Local-gov
,,Private
,7th-8th,
Married-civ-spouse,,Self-emp-not-inc
,,Private
,11th,
Married-civ-spouse,,
,Some-college,
,12th,Private
,HS-grad,
,,Private
Separated,HS-grad,
,,
Married-civ-spouse,,Self-emp-not-inc
,,Private
,Some-college,
,HS-grad,
Never-married,11th,
Divorced,,Private
Married-civ-spouse,Bachelors,Self-emp-inc
,Bachelors,Private
,HS-grad,
,HS-grad,Private
Never-married,HS-grad,
,,
,Some-college,
,HS-grad,Local-gov
Divorced,,Private
Married-civ-spouse,,
Never-married,Some-college,
,Assoc-acdm,Private
,HS-grad,
Never-married,Some-college,
,,
,,Private
,,Private
Married-civ-spouse,,
,HS-grad,
Never-married,HS-grad,
,Masters,
,HS-grad,State-gov
Never-married,,
Never-married,Bachelors,Private
,,
,Bachelors,Private
Married-civ-spouse,,Private
Married-civ-spouse,,Self-emp-inc
Divorced,,Self-emp-not-inc
Never-married,,Private
,,Self-emp-not-inc
Separated,12th,
,Masters,
,,Private
Married-civ-spouse,,
Never-married,,
Never-married,Some-college,
,,Private
,,Self-emp-not-inc
Never-married,Doctorate,
,,Self-emp-not-inc
,Bachelors,
,Assoc-acdm,
,Assoc-acdm,
,,Self-emp-not-inc
Married-civ-spouse,,
Never-married,,
Married-civ-spouse,Some-college,Private
,HS-grad,
Never-married,HS-grad,
,,
Divorced,,Private
,,
,,
Married-civ-spouse,,
Married-civ-spouse,Some-college,
Never-married,HS-grad,
Married-civ-spouse,,Private
,,Self-emp-inc
,,
Married-civ-spouse,,
Never-married,,
Divorced,,Self-emp-not-inc
Married-civ-spouse,Bachelors,Private
Never-married,,
,Some-college,
Married-civ-spouse,,State-gov
,HS-grad,Self-emp-not-inc
Separated,,
Never-married,Some-college,Self-emp-not-inc
Never-married,Bachelors,Private
Never-married,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,Some-college,Self-emp-not-inc
,,Private
,,
,Some-college,
Married-civ-spouse,,Self-emp-not-inc
,HS-grad,Private
Married-civ-spouse,,Private
,Some-college,Private
Married-civ-spouse,,State-gov
,Some-college,State-gov
,HS-grad,Private
Married-civ-spouse,Some-college,
,HS-grad,Self-emp-not-inc
,Some-college,
Never-married,Assoc-voc,Private
,,
,10th,State-gov
Married-civ-spouse,,
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,Private
Married-civ-spouse,,
,,
Never-married,Some-college,
,9th,
,Bachelors,
,HS-grad,Private
Married-civ-spouse,Assoc-voc,Private
,,
Married-civ-spouse,,
Separated,HS-grad,
,,
Never-married,12th,
Married-civ-spouse,HS-grad,
,10th,Private
Never-married,HS-grad,
,,Self-emp-inc
,,Private
Never-married,,
Divorced,,State-gov
,,Private
,Some-college,
,1st-4th,
Never-married,Bachelors,
Married-civ-spouse,,Self-emp-inc
Married-civ-spouse,,Private
Married-civ-spouse,Bachelors,Self-emp-inc
Married-civ-spouse,,Self-emp-not-inc
,HS-grad,Private
,,Private
Divorced,,Private
,,Private
,Some-college,
Divorced,,Private
,Bachelors,Private
Never-married,Some-college,Private
,Bachelors,Private
Separated,,
Married-civ-spouse,HS-grad,
Never-married,HS-grad,
,HS-grad,
,,Private
Married-civ-spouse,,
Married-civ-spouse,,Private
Married-civ-spouse,,
,,
,Bachelors,Self-emp-inc
Widowed,,
,Masters,
,,Private
,,Private
Never-married,HS-grad,
,HS-grad,
Never-married,11th,
Married-civ-spouse,,Private
,,
Married-civ-spouse,HS-grad,
Never-married,HS-grad,Private
,,
,Assoc-voc,Private
Never-married,HS-grad,
Divorced,,Private
,Bachelors,
,HS-grad,
Never-married,HS-grad,
,,
,,Private
,,
,Preschool,
Never-married,HS-grad,
,Some-college,
,,
,Bachelors,
,,Private
Never-married,Masters,
,Masters,
Married-civ-spouse,Some-college,Federal-gov
,,
Separated,HS-grad,
,,Private
,Some-college,
,HS-grad,
Divorced,,
Married-civ-spouse,,
Never-married,,Private
Divorced,,Self-emp-not-inc
,HS-grad,
Divorced,,Private
,Bachelors,
Married-civ-spouse,9th,Private
Separated,,
Divorced,,Self-emp-not-inc
,,Private
Never-married,11th,
Married-civ-spouse,,Private
Never-married,,
Married-civ-spouse,,Private
,,Private
Never-married,Some-college,
,,Self-emp-not-inc
Married-civ-spouse,,Self-emp-not-inc
Never-married,1st-4th,
,HS-grad,
,,Self-emp-not-inc
Never-married,Bachelors,
Divorced,,Private
,,Private
Divorced,,Private
,,
,,
,Bachelors,
Married-civ-spouse,,Federal-gov
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,Private
Divorced,,Private
Married-civ-spouse,,
Divorced,,Self-emp-not-inc
,HS-grad,Private
,HS-grad,
Separated,Some-college,State-gov
,,
Married-civ-spouse,,
,,
,Some-college,
,HS-grad,
,Some-college,
Married-civ-spouse,Some-college,Private
Never-married,Some-college,Private
,,
,9th,Private
,HS-grad,Private
,,Private
Married-civ-spouse,HS-grad,
Never-married,Bachelors,
,,Local-gov
,Some-college,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Bachelors,State-gov
Divorced,,Private
,,Private
Married-civ-spouse,HS-grad,Local-gov
Never-married,,
,Some-college,Private
,,
Married-civ-spouse,,
Married-civ-spouse,,
Married-civ-spouse,,
Married-civ-spouse,,Private
,,
,,Private
,Masters,Local-gov
,,State-gov
,HS-grad,Private
,,Private
,,Private
Never-married,Some-college,Private
Never-married,,Private
Never-married,,
,,
Separated,5th-6th,Private
Divorced,,Private
Married-civ-spouse,,Private
,,
,,
Married-civ-spouse,,Private
,11th,
Never-married,,
,,Private
Married-civ-spouse,,
Married-civ-spouse,,Private
Divorced,,Private
,,Private
Divorced,,
Never-married,,
,HS-grad,Private
,,
Married-civ-spouse,,
Married-civ-spouse,,Self-emp-not-inc
Divorced,,Private
Married-civ-spouse,,Private
,,
Married-civ-spouse,10th,
Married-civ-spouse,Bachelors,Self-emp-inc
Never-married,,
Married-civ-spouse,,
,HS-grad,
Never-married,HS-grad,
,,State-gov
Divorced,,
,,
Married-civ-spouse,,Self-emp-inc
Never-married,HS-grad,
,12th,Private
Never-married,5th-6th,
Never-married,,Self-emp-not-inc
,Bachelors,Self-emp-inc
,,
Married-civ-spouse,Bachelors,Federal-gov
Never-married,,
Widowed,Some-college,
Never-married,10th,Private
,,Local-gov
Never-married,12th,
Never-married,HS-grad,Local-gov
,,
,Some-college,
Married-civ-spouse,Prof-school,
Divorced,,Private
,,
,,
Married-civ-spouse,Masters,
Married-civ-spouse,Bachelors,
Never-married,HS-grad,Private
Divorced,,
,,Private
Married-civ-spouse,,
Divorced,,
Divorced,,Private
,Masters,Self-emp-not-inc
,,Private
Married-civ-spouse,Some-college,Self-emp-not-inc
,,Private
,,
,HS-grad,
,,Private
Married-civ-spouse,Some-college,Private
,,Private
,Some-college,
,,
,,Local-gov
Never-married,,Private
,,
,,
Never-married,11th,
,HS-grad,
,Bachelors,Private
Married-civ-spouse,Masters,
,,
Never-married,Some-college,
,Bachelors,
,,
,Some-college,Private
,,Private
,,Private
,,Private
Married-civ-spouse,,
Married-civ-spouse,5th-6th,Self-emp-not-inc
,,Federal-gov
Never-married,HS-grad,Private
,Bachelors,
,,
Never-married,Bachelors,
,HS-grad,
Married-civ-spouse,,Private
Married-civ-spouse,,
,,
,,
,Some-college,Private
,,Private
,HS-grad,Private
Never-married,,
Married-civ-spouse,HS-grad,Private
,,Federal-gov
,HS-grad,Private
,5th-6th,
,,
,,
,HS-grad,Local-gov
,HS-grad,Self-emp-inc
,Bachelors,
Married-civ-spouse,,Private
Never-married,Bachelors,Private
,Bachelors,
Never-married,Bachelors,
,Bachelors,
Married-civ-spouse,Bachelors,Private
,,
Married-civ-spouse,Assoc-acdm,Local-gov
Widowed,HS-grad,
Widowed,HS-grad,
,Masters,Private
Married-civ-spouse,,Private
,Bachelors,State-gov
Never-married,,Private
Never-married,Some-college,
,HS-grad,
,,Self-emp-not-inc
Never-married,Some-college,
,,Private
Married-civ-spouse,,
Divorced,,Private
Married-civ-spouse,,
,,
Divorced,,Private
,,
,,
Never-married,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,7th-8th,Private
,HS-grad,Private
Widowed,Some-college,
Married-civ-spouse,,
Separated,Some-college,
Never-married,1st-4th,
,,Private
Never-married,12th,
,,
Never-married,Some-college,
Married-civ-spouse,,Federal-gov
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,,
,Bachelors,
Divorced,,
Married-civ-spouse,Bachelors,
,HS-grad,
Never-married,HS-grad,
Married-civ-spouse,,
Separated,Some-college,
Widowed,Bachelors,
,,Private
Separated,9th,Private
,,
,,Private
Divorced,,Self-emp-inc
Married-civ-spouse,,Private
,,Private
,,Private
Never-married,,
,Some-college,Private
,,
Never-married,,
Married-civ-spouse,Some-college,Local-gov
,Prof-school,
Married-civ-spouse,,
,HS-grad,
,Bachelors,Private
,,Private
,Some-college,
,,
Never-married,,
,HS-grad,Private
Never-married,Some-college,
Married-civ-spouse,,Private
Married-civ-spouse,,Private
,Masters,Private
,,
,HS-grad,Private
,,Self-emp-not-inc
Married-civ-spouse,,
Never-married,,
,HS-grad,
,,Federal-gov
Married-civ-spouse,Assoc-voc,Federal-gov
Married-civ-spouse,,
,Bachelors,
Married-civ-spouse,HS-grad,
Divorced,,Local-gov
,,
Divorced,Assoc-voc,State-gov
,HS-grad,Private
,,Private
Married-civ-spouse,Bachelors,Private
,,Private
,HS-grad,Private
,Some-college,
,Some-college,
,Assoc-voc,Private
Married-civ-spouse,Assoc-voc,
,,
Married-civ-spouse,,
Married-civ-spouse,,
,,Local-gov
,HS-grad,Private
,Some-college,Private
,,State-gov
,,Private
,HS-grad,Self-emp-not-inc
Married-civ-spouse,Bachelors,Federal-gov
,,
Married-civ-spouse,,Private
Never-married,Some-college,Private
Married-civ-spouse,,
,HS-grad,Private
Divorced,,Private
,Some-college,
Divorced,,Private
Married-civ-spouse,,Private
Never-married,HS-grad,
Divorced,,Private
Married-civ-spouse,,Local-gov
,,
Never-married,,Private
,HS-grad,
Never-married,HS-grad,
Married-civ-spouse,Assoc-acdm,Local-gov
,Some-college,Private
,Bachelors,
Separated,Some-college,
,,
,,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Masters,Local-gov
,Some-college,Federal-gov
,Prof-school,Private
,HS-grad,
Married-civ-spouse,,Private
Divorced,,
,,Private
Never-married,,
Married-civ-spouse,,Private
,Bachelors,
,,
Married-civ-spouse,Prof-school,
Never-married,12th,Private
Married-civ-spouse,,Self-emp-not-inc
,,Private
,,Private
,,
,Bachelors,
,HS-grad,Self-emp-not-inc
,HS-grad,
,Bachelors,
,,
,Bachelors,
Married-civ-spouse,Some-college,Private
,,Self-emp-inc
Married-civ-spouse,,Private
Never-married,Masters,
,,
Married-civ-spouse,,Local-gov
Never-married,Bachelors,
Never-married,HS-grad,State-gov
,Bachelors,Federal-gov
,12th,
Never-married,HS-grad,State-gov
,,Private
Married-civ-spouse,,Private
,Bachelors,Private
,Assoc-acdm,Private
Married-civ-spouse,Some-college,
Divorced,,Private
,HS-grad,
,,
,Some-college,
Married-civ-spouse,10th,
Separated,Some-college,
Never-married,HS-grad,
,,
Married-civ-spouse,1st-4th,
Married-civ-spouse,,
Never-married,,
,,Private
,,
Never-married,Bachelors,
Divorced,,Private
Never-married,HS-grad,
Never-married,Bachelors,
Married-civ-spouse,,Private
,,
,,
Divorced,,Private
Married-civ-spouse,,Local-gov
,,
,,Local-gov
,,Self-emp-not-inc
,,Private
,,
Married-spouse-absent,Assoc-voc,
Married-civ-spouse,Prof-school,Private
,,
Married-civ-spouse,,
Never-married,HS-grad,
Married-civ-spouse,,
,Assoc-voc,Private
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,
Married-civ-spouse,HS-grad,Private
Widowed,Some-college,Private
Married-civ-spouse,,
Married-civ-spouse,,Local-gov
Married-civ-spouse,,Private
,,
Married-civ-spouse,,Local-gov
,,Private
,,State-gov
Never-married,Some-college,
,10th,Private
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,Prof-school,Private
,,Federal-gov
Never-married,Bachelors,
Married-civ-spouse,Bachelors,Self-emp-inc
,,
,Some-college,Private
,,Private
,,
,,
Married-civ-spouse,,Private
,Bachelors,
,Some-college,Private
,,
Married-civ-spouse,Bachelors,Self-emp-not-inc
,Some-college,
,Bachelors,
Divorced,,Private
,,Self-emp-inc
,HS-grad,Private
Never-married,Some-college,Private
Never-married,Some-college,
Divorced,,Local-gov
,9th,
,HS-grad,Private
Never-married,10th,
Never-married,Some-college,Private
Married-civ-spouse,,Private
Widowed,HS-grad,
,HS-grad,Private
Divorced,,
Married-civ-spouse,,
,HS-grad,
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,,
,,Local-gov
,,
,,Private
,,Federal-gov
Married-civ-spouse,,Local-gov
Never-married,Some-college,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,,
Never-married,HS-grad,Private
Never-married,,
Married-civ-spouse,HS-grad,Private
,Some-college,Private
Married-civ-spouse,,
,9th,Private
Never-married,Assoc-acdm,Private
Divorced,,Private
,,Private
,,Private
Married-civ-spouse,,
,,
,Some-college,Private
Married-civ-spouse,Some-college,Private
Married-civ-spouse,,Private
Separated,,
Never-married,,Private
,,
,,
Married-civ-spouse,,Private
Divorced,,Private
Never-married,,
,,
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,,
,HS-grad,Private
Never-married,HS-grad,
,,Private
Married-civ-spouse,,Private
Never-married,,
,5th-6th,
Never-married,,
,Some-college,
Married-civ-spouse,HS-grad,Private
,,Self-emp-not-inc
Married-civ-spouse,Bachelors,
Never-married,Bachelors,Private
,,Never-worked
,HS-grad,
,,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Bachelors,
,7th-8th,
,,
,Some-college,
,Bachelors,
Divorced,,Private
Married-civ-spouse,,
Married-civ-spouse,,Private
Married-civ-spouse,,Private
Never-married,HS-grad,
Married-civ-spouse,,Private
,HS-grad,Private
,HS-grad,
Divorced,,Private
,,Private
,Bachelors,
,Some-college,
,Assoc-acdm,Private
Married-civ-spouse,,Local-gov
Never-married,11th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,,Private
Never-married,HS-grad,
,,
Widowed,Some-college,
,Prof-school,
Married-civ-spouse,Bachelors,
Never-married,,
,,
Divorced,,Private
Never-married,,
,,Private
Divorced,,Private
,,
,Some-college,
Divorced,,Private
Married-civ-spouse,Bachelors,Private
,HS-grad,
Divorced,,State-gov
,,
,Assoc-voc,
Married-civ-spouse,,Private
Never-married,Bachelors,
Widowed,HS-grad,
Never-married,Bachelors,
Married-civ-spouse,Bachelors,Private
Never-married,11th,
,HS-grad,Private
,,Private
Married-civ-spouse,,
,,
,Bachelors,
,,
Married-civ-spouse,,
Married-civ-spouse,,Private
,Some-college,Self-emp-inc
Married-civ-spouse,,Private
Divorced,,Private
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,,Private
,,Private
,,
Divorced,,Private
,HS-grad,
Married-civ-spouse,,Private
,HS-grad,
Married-civ-spouse,Some-college,
Never-married,,
,,State-gov
Married-civ-spouse,,Private
Married-civ-spouse,,
Married-civ-spouse,,Self-emp-not-inc
Never-married,HS-grad,
Never-married,Some-college,Private
,Assoc-voc,Private
,Bachelors,Private
Married-civ-spouse,Some-college,
,HS-grad,
,HS-grad,Private
,,
,Assoc-voc,
,Assoc-voc,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,,
,,Private
Never-married,Bachelors,Private
,Masters,
Divorced,Some-college,Private
,5th-6th,
Married-civ-spouse,HS-grad,
,,State-gov
Never-married,HS-grad,
Married-civ-spouse,,Private
,,
Married-civ-spouse,Doctorate,Local-gov
,10th,
Married-spouse-absent,9th,Private
Divorced,Some-college,
Married-civ-spouse,,Private
,,
,Bachelors,Self-emp-not-inc
Separated,,
Never-married,,
,,Private
,,Federal-gov
