marital-status,education,workclass
,,
Never-married,,State-gov
Never-married,,
,Bachelors,
,,
Married-civ-spouse,,
Married-civ-spouse,Some-college,
,,Private
,,
,,
,,
,,
,,
Married-civ-spouse,,Private
,,
Divorced,,
Separated,,
,,
,,
,,
,,
,,
,,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,Private
,,Private
,,
Divorced,,
,,Private
Married-civ-spouse,,Private
,,
,,
,,
,,Private
,,
,,
,,
,,Private
,,
,,
,HS-grad,Private
Married-civ-spouse,,Private
Never-married,,
,,
,Prof-school,
Never-married,,
,,Self-emp-inc
,,
Married-civ-spouse,,
Never-married,Assoc-voc,
Married-civ-spouse,,
,,
Never-married,,
,,
,,Private
,,
Married-civ-spouse,,
,,
,,
Never-married,,Private
,,
,,
,,
,,Private
,,Self-emp-inc
,,
,,
,Bachelors,
,,
,,Private
,,
,,
,,
,,
,Bachelors,
,,
,,Private
,,
,,Private
,,
,,
Married-civ-spouse,,
,Some-college,
,,
,,
,,
,,
Married-civ-spouse,,
,Bachelors,
,,
,Some-college,
,,Self-emp-not-inc
Never-married,,
,,
,,
Never-married,,
,,
Married-civ-spouse,,
,HS-grad,
,,
,,State-gov
,,
Married-civ-spouse,,
,HS-grad,
,,
,Masters,
Separated,5th-6th,
,,Private
Married-civ-spouse,,
,,
,,
Widowed,7th-8th,
,,Private
,,
,,
,Some-college,
,,
,HS-grad,
,,
,,Private
Married-civ-spouse,10th,
,Some-college,
,,
Divorced,,
,,Private
Married-civ-spouse,,Private
,,
Divorced,HS-grad,
,,
Widowed,,Private
,HS-grad,
,,
,,
,,
,,Local-gov
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,Some-college,Private
Married-civ-spouse,Some-college,Private
,,
,,
,,
,,
,,
,HS-grad,
Separated,,
,,
,,
,,Private
,HS-grad,Private
,,
,HS-grad,
,,
,,
,,
,Some-college,
,,Private
,,
,Some-college,Private
,,
,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
Divorced,10th,
,11th,
Married-civ-spouse,,
,,
,,
,,
,,
,Bachelors,
Married-civ-spouse,,
,,
Married-civ-spouse,HS-grad,
Married-civ-spouse,,Private
Married-civ-spouse,Some-college,
,,
Married-civ-spouse,,
,,
,,
,,Private
,,
,,
,Assoc-voc,
,,
Married-civ-spouse,,
,,
,,
Never-married,,
,,Private
,,
,Assoc-acdm,
,Some-college,
,,Private
Divorced,,
,,
,,Private
,,
,,
Married-civ-spouse,Assoc-acdm,
,,
Married-civ-spouse,,
,,
,HS-grad,
Married-civ-spouse,,Private
Divorced,,Private
Never-married,HS-grad,
,,Private
,,
,,
,Some-college,
,,Private
,,
,,
,,
,,
,Bachelors,
,,
,HS-grad,
,Assoc-acdm,
,,
,,Private
,,
Never-married,,Private
,,
,,
Married-civ-spouse,,
,Bachelors,
,Some-college,
Married-civ-spouse,,
,,
Never-married,,
,,
,HS-grad,
,,Private
,,
,Assoc-acdm,
,,
Divorced,,Private
,Some-college,
Married-civ-spouse,,Private
,,
Widowed,HS-grad,
,,
,,
,Assoc-voc,
,,
Divorced,,Private
Separated,,Private
,,
,Bachelors,
,Some-college,Private
,,Private
,,
,HS-grad,
Divorced,,Self-emp-inc
,,
Never-married,,Federal-gov
Married-AF-spouse,,
,,
Separated,,Private
,,
,,
,,
,,Private
,,Private
,Bachelors,
Married-civ-spouse,HS-grad,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
Married-civ-spouse,Bachelors,Private
,,
,,
Divorced,,
,,
,,
,,
,,
,,
,,
,HS-grad,
Never-married,,
,,
,12th,
Never-married,,Private
,Some-college,Private
,,
,,
,,Self-emp-inc
,,
,,
,,Private
,,Private
,,
Never-married,,
,,Private
Married-civ-spouse,1st-4th,Private
,,
,,
,,
,,
Never-married,,
Married-civ-spouse,,Local-gov
,,Private
Divorced,,
Married-spouse-absent,,State-gov
,,
,,
,Bachelors,
,HS-grad,
,,Private
,,
,,
Never-married,,Private
,HS-grad,
Never-married,HS-grad,
,HS-grad,Private
,,
Divorced,10th,
,HS-grad,Private
,,
,,
,Assoc-voc,
Married-civ-spouse,,Private
Never-married,Some-college,
,Some-college,
,,
,,
,,
,Bachelors,
,,
,Bachelors,
Married-civ-spouse,,
,,
,,Private
Never-married,,
,,
,,
,,
Married-civ-spouse,,Private
,,Private
,,
,,Private
,HS-grad,
,,
,,
,,
Married-civ-spouse,Some-college,Private
Never-married,,
,,
,,
,HS-grad,Private
,,Private
,,
Never-married,,
Divorced,Some-college,
,,
,,
,,
,,
,,
Married-civ-spouse,HS-grad,
Married-civ-spouse,,
,,
Married-civ-spouse,,
Married-civ-spouse,,
Married-civ-spouse,,Private
,,
,,
,,Self-emp-inc
,,
,,
,,
,,Private
,,
,HS-grad,
,,
,,
,,
,Some-college,Private
,,
Never-married,,Private
Divorced,,
Never-married,Bachelors,
,,
,,
,,
,,
,,
Separated,,
,,
,,Federal-gov
Married-civ-spouse,,
,,State-gov
Never-married,,
,,
,,
,7th-8th,
,,Local-gov
,Some-college,Private
,,
,,
,,
,,
,,
,,State-gov
,,
,,
,,
,Bachelors,
,Prof-school,
,,
,,
,,Private
,,Private
Never-married,,
,,
,,
Married-civ-spouse,,
Never-married,,State-gov
,,Private
,,
Divorced,Masters,
,,
,,
,,
,,Private
Married-civ-spouse,,
,HS-grad,
,,Private
,HS-grad,
,,
Never-married,,
,,
,,
,,Private
,,
Married-civ-spouse,,
,Assoc-voc,
Never-married,,
Married-spouse-absent,,
,,
,,
,,
,,
,,
Married-civ-spouse,10th,Private
,,
,,
,,
,,
,,
,,
,,
Divorced,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,Some-college,
,,State-gov
Divorced,10th,
,,Self-emp-not-inc
Never-married,Some-college,
,,
Married-civ-spouse,HS-grad,
,,
,Masters,
,,
Married-civ-spouse,Some-college,
,,
,,Private
,,Private
,Some-college,
,,
,,
,,
Married-civ-spouse,,Private
,Some-college,
,HS-grad,Local-gov
Divorced,,
,HS-grad,
,,
Divorced,,
,,
,,
Married-civ-spouse,,State-gov
,HS-grad,
,,
,,
,,
Never-married,,
,,
,Bachelors,
,,
,,
Married-civ-spouse,,
,,Self-emp-not-inc
Married-civ-spouse,,Private
,,Private
,,
,,
,,
Married-civ-spouse,,
,,
,,Private
,HS-grad,
,,
,,
,,
Married-civ-spouse,,Self-emp-inc
,,
,,
,,Private
,,Private
,HS-grad,
Divorced,,
,,
,,
Never-married,Masters,
Married-civ-spouse,,Private
Married-civ-spouse,,
,,
,,
Married-civ-spouse,,
,HS-grad,
,,
,,
Married-civ-spouse,,
,,
,HS-grad,
,,
,,
,,
Married-civ-spouse,,
,Some-college,
Married-civ-spouse,,
Never-married,,
,,Private
,,
,,
,,
Married-civ-spouse,,
Divorced,,
,,Private
,,
,,Private
,,
,,
,Masters,
,,
,,
Never-married,Masters,
,HS-grad,Private
,,Private
,HS-grad,State-gov
,,
,,
,,
Married-civ-spouse,,
,,
,,Private
Divorced,Doctorate,
,Bachelors,
,,
Never-married,Assoc-voc,
,,
Widowed,,
,Some-college,
Divorced,,
,,Private
,,
Married-civ-spouse,,Private
Married-civ-spouse,,
,,
,,
,,
,Some-college,
,,Private
,,
,,
,Some-college,
,,
,HS-grad,
,,Private
,Bachelors,Local-gov
Married-civ-spouse,,
,,
,,
Married-civ-spouse,,
,Assoc-acdm,
Married-civ-spouse,,
,,
Never-married,,
,,Private
,,
,,State-gov
Married-civ-spouse,,
,,
,,
,,Private
,,
,,
,,
Married-civ-spouse,,
,,
,,
,Bachelors,
,,Private
,Masters,
,,
,,Local-gov
,,
,,
Never-married,,
Never-married,,Private
,,
,HS-grad,
,,
,,Private
Never-married,,
Never-married,Some-college,
,Some-college,Private
,,Private
Married-civ-spouse,,
,,
Married-civ-spouse,,
,Some-college,Private
,,
,,
Never-married,,
,,
,,
,,Private
Married-civ-spouse,,
Divorced,,
,Some-college,
,,
Separated,HS-grad,
,Bachelors,
Married-civ-spouse,HS-grad,
,,
,,
,,
,HS-grad,Private
,,
Never-married,,
,HS-grad,Federal-gov
,,
,,Private
,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,,
,,Private
,,
,,
Married-civ-spouse,Masters,
,,
,,
,,
,,
,,Private
Never-married,Some-college,
,,
Married-civ-spouse,10th,
,,Private
Married-civ-spouse,,Private
,,Private
,,
,,Self-emp-inc
,,
,,
,Some-college,
,,
,,Self-emp-inc
Divorced,,
,,
Married-civ-spouse,,
,,
,,Private
,Bachelors,Private
,Some-college,Private
Married-civ-spouse,,
Never-married,,
Married-civ-spouse,,
,,
,,
,,
,,Self-emp-inc
,,Private
Never-married,Bachelors,
,,
,Bachelors,Private
,,
,,Private
,,Private
,,Private
,,
,,
,,Private
,,Private
,,
,,
,Some-college,Private
,,Self-emp-not-inc
,Some-college,Private
,,
,,
,,
,,Private
Never-married,,
,HS-grad,
Married-civ-spouse,,
,,Private
,,
,,
,,Private
Never-married,,
,Some-college,
Married-civ-spouse,,Private
,,
,Some-college,
,HS-grad,
,,
,,
,,
Widowed,,
,,
,Prof-school,Private
,Bachelors,
Never-married,,Private
,Assoc-voc,
,,
,9th,
,,
,,
,,Private
,,
,,
,,Private
,,
,,
,Some-college,
,,
,,
,,
Married-civ-spouse,,
,,Self-emp-inc
,,
,Some-college,
,,
,,
,,
,Bachelors,
,,
,,
,,
,,
,,
Separated,11th,
,HS-grad,Private
,,
,,
,,
,,
,,
,,
,Bachelors,Private
,10th,
Married-civ-spouse,,
,Bachelors,
Never-married,Doctorate,
,,
,HS-grad,Private
,,
,,
,,
,,
,,
Divorced,,
Married-spouse-absent,,
,,
,,
,Bachelors,Self-emp-not-inc
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
,,Private
Married-civ-spouse,,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
,,Private
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,Private
,HS-grad,
,Bachelors,
,,
,,Private
Never-married,,
,,
,,
,5th-6th,Private
,,Private
,12th,
,,
,,
Never-married,,
,,Private
,,
Never-married,HS-grad,
,Bachelors,Private
Never-married,,
Married-civ-spouse,,
Never-married,,State-gov
,,Private
,Some-college,
,HS-grad,
,Prof-school,
Married-civ-spouse,Bachelors,
,,
Married-civ-spouse,,
,,
,,
Never-married,,
Never-married,12th,
Married-civ-spouse,,
,,
,,
,,
,Assoc-voc,
,,
,Assoc-voc,
,,
,,
Married-civ-spouse,,
,,
,,
Widowed,,
,HS-grad,
,,Private
,,
,,Private
,HS-grad,
Never-married,,
,Some-college,
,10th,
,Masters,
,,
Married-civ-spouse,,Self-emp-inc
,,
,,
,,
,,Local-gov
,,
Married-civ-spouse,10th,Private
,HS-grad,Private
Married-civ-spouse,Assoc-acdm,
,Some-college,
,,
,,
Married-civ-spouse,Masters,
,,
,,
,,
,,Private
,,State-gov
,,Private
,,Federal-gov
,Some-college,
,,
,,Private
Never-married,,
Never-married,,Private
,,
,,
,,
,,
Married-civ-spouse,,
,,Self-emp-not-inc
,,
,,
,,
,,
,,Private
,Masters,Private
,,
,,Private
,,State-gov
,,Local-gov
,5th-6th,
,,
,,Private
,,
Married-civ-spouse,HS-grad,Private
,,
,,Private
Never-married,,
Married-civ-spouse,Masters,
,HS-grad,
,,
,,
,,
Never-married,,
Divorced,,
,,
,,
,,Private
,,
,HS-grad,
,,
,,
,Masters,
Married-civ-spouse,,
,HS-grad,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,Some-college,
,,
,,
Married-civ-spouse,,
,,Private
,,
,,
,,
,,
,,
Never-married,,
Married-civ-spouse,,
Married-civ-spouse,,
,,
Never-married,,
,,
,HS-grad,
,Some-college,
,Some-college,
,,
,,
Never-married,HS-grad,Private
Married-civ-spouse,,
,,
Married-civ-spouse,,
,Bachelors,
Separated,,
,,
,,
Married-civ-spouse,,Federal-gov
,7th-8th,
,HS-grad,
,,
,HS-grad,Private
,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,Assoc-acdm,
,,
Never-married,Masters,
,,Private
,,
,,
,7th-8th,
,,
,HS-grad,Private
,,Private
,,Federal-gov
Never-married,,
,,
,,
,,
,,Private
Married-civ-spouse,,
,,Private
,,
Never-married,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
Never-married,,
,,
,,
,,Private
,,
Never-married,,
Married-civ-spouse,HS-grad,
Never-married,,
,,State-gov
,,
,HS-grad,
,,
,HS-grad,
,,
Never-married,,
Married-civ-spouse,,
Married-civ-spouse,,Local-gov
,,
,Some-college,
Married-civ-spouse,,
,HS-grad,Private
,HS-grad,
,Some-college,Private
,Bachelors,
,,
,Some-college,
,Masters,
Never-married,,
Divorced,,
,,
,,
Divorced,7th-8th,
,,
,,
,,
Married-civ-spouse,,
Never-married,HS-grad,
,Bachelors,
,,State-gov
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,Self-emp-not-inc
,,Private
,,
Married-civ-spouse,,
Separated,,
,,
,,
Married-civ-spouse,,
,,
,,
,Masters,
,,
,,
,,
Married-civ-spouse,,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,Private
,,
,Some-college,
,,
,,
,,
,,
,Assoc-voc,
,,Private
,,
,Some-college,Private
Married-civ-spouse,,
,,
,,
Married-civ-spouse,,
,,
,HS-grad,
Never-married,,State-gov
,,
,Some-college,
,,
,Some-college,Private
,,
,,
,Some-college,
,Some-college,
,Bachelors,
,,
,,
,,
,,Private
,HS-grad,
,,
,HS-grad,
Married-civ-spouse,,
,,Private
,,Private
Never-married,,
,,
Married-civ-spouse,,
,,
Never-married,,
,,
Never-married,,
,,Private
Never-married,,
,,
,Bachelors,
,,Private
,,
,HS-grad,
,,
Married-civ-spouse,,
Married-civ-spouse,,Private
,,
,,Private
,,
,,
,,
Never-married,,Private
,,
,,
,,Private
Divorced,,
Married-civ-spouse,5th-6th,
,,
,,Private
Married-civ-spouse,,
,,
,HS-grad,
Married-civ-spouse,,Private
,,
,,
,,
Married-civ-spouse,,Self-emp-not-inc
,,State-gov
,HS-grad,
,,
,,
,9th,
,,Private
,,Private
Married-civ-spouse,,
,,Private
,,
,,
,Assoc-acdm,Private
,,
Never-married,,
,,
,HS-grad,
,,
,,
,HS-grad,
,,
,,Private
Never-married,,
,,
,,
,,
,,
Divorced,,
,,
,,
,,
,7th-8th,
Widowed,,Self-emp-inc
,,Private
,,Private
,,
,,
,,
Married-civ-spouse,10th,
Married-civ-spouse,,
Widowed,HS-grad,
,Masters,Private
,,
,11th,
,HS-grad,
Never-married,,
,HS-grad,
,,
,,
,,
,,Private
Married-civ-spouse,Bachelors,Private
,,Local-gov
,,
,,Private
,,
,,
,,Private
,Some-college,
,,Private
,,
,,
,,
,,
,,
Never-married,,
,,State-gov
Married-civ-spouse,,
,,
,HS-grad,
,,
,,Private
,,
,,
,,
,,Private
,,
Married-civ-spouse,,
,,
,,
,,
,HS-grad,Private
,Bachelors,
,,
,,
,,
,,Private
Divorced,,Private
,,
,,
,,
,,
,,Private
Widowed,,
,,
,,
Married-civ-spouse,,Private
,Bachelors,
,,
,,
Married-civ-spouse,,
,,
,Some-college,
,,
,,
,,
,,
,Some-college,
,,
,Some-college,Self-emp-inc
,,
Never-married,,
,,
,,
,,
,,Private
,HS-grad,
,,
Married-civ-spouse,,
,,
,,
,Assoc-voc,
,,
,,Local-gov
,,
,Some-college,Private
,,
,,Private
,,
,,
,,
,,Local-gov
,,Private
,Some-college,
,,
,,Private
,,
,,
,Some-college,
,Assoc-acdm,
,HS-grad,
,,
,HS-grad,Private
Never-married,,
,,Private
,,
,,
,,
Married-civ-spouse,,
,,
,Some-college,
,,
,,
,,
,Some-college,Private
,,
,,
,,
Divorced,,
,,
,,Private
,,
,,
,,
,,
,,Private
,,
,,
,Masters,
,,Federal-gov
,,
,,Self-emp-not-inc
Never-married,,
,,Private
,Some-college,Self-emp-not-inc
,,
,Masters,
,,
Divorced,,
Never-married,Some-college,
,,
,,
,Some-college,
,,Local-gov
,,
,,
,,Private
Never-married,,Local-gov
,Some-college,
,,Private
Married-civ-spouse,,
,,Private
Never-married,,
,Bachelors,
,Some-college,
,11th,
,,Private
,,
,,
,,
,,
,,Private
,,
,,
Divorced,,
,,
,,
,,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,Bachelors,
,,
,,
Never-married,,
Married-civ-spouse,,Private
,,Private
,,
Married-civ-spouse,,
,,Private
Never-married,,
Married-civ-spouse,,
,Some-college,
Never-married,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,Private
,,
Never-married,,Private
Divorced,,
,,Private
,,
Never-married,,
,,
,,
,,
Married-civ-spouse,,Private
,,
,,
,HS-grad,
,,
,,
,HS-grad,
,,
,,
,,
,,Self-emp-not-inc
,,
,,
Married-civ-spouse,,Self-emp-not-inc
,10th,
,,
Married-civ-spouse,,
,,
,,
Never-married,,
,Bachelors,
,,
,,
,,
Married-civ-spouse,,Private
,,
Married-civ-spouse,,
Married-civ-spouse,Bachelors,Private
,,
Married-civ-spouse,,Private
,,Private
Never-married,,
,,
,HS-grad,
,,
Divorced,,
,,
,,Private
Married-civ-spouse,,
,,
Never-married,,
,,
,,
,,
,,
,Some-college,Private
,,
,,
,,Private
,,
Married-civ-spouse,,
,,
,,
,,
,,
Divorced,Masters,
Never-married,,
,,Private
,,
,HS-grad,
,,
,,
,,Private
,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
Never-married,,Private
,,Private
,,
Never-married,,
,Some-college,
,,
Never-married,,
,,
Married-civ-spouse,,
,HS-grad,
,,Private
,,
Married-civ-spouse,11th,State-gov
Never-married,,Private
Never-married,,Private
,,
Never-married,,
,Prof-school,
,,Private
,,
,,Self-emp-not-inc
,,
,9th,
,,Private
,,
,HS-grad,Private
Married-civ-spouse,HS-grad,
,,Local-gov
Never-married,Bachelors,
Divorced,,
,Prof-school,
,Some-college,
,,
,,
,,Private
,,
,,
,,
,,
,,
,,
,,Private
Divorced,,
,Some-college,
,,
,,Federal-gov
,,
Married-civ-spouse,,
,,
Separated,,
,,
,,Private
,HS-grad,Self-emp-not-inc
Never-married,,
,,
,HS-grad,
,,
Married-civ-spouse,,State-gov
,,
,HS-grad,
,,
,,
,,
,,
,,Private
,,
,Some-college,
,,
,,
Married-civ-spouse,,
,,Private
,,Private
Married-civ-spouse,,
Married-civ-spouse,,
,,
,Prof-school,
Married-civ-spouse,Masters,
,,
,Masters,Private
,,Private
,Assoc-voc,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,Local-gov
Divorced,Masters,
,,
,Bachelors,
,,
,,
Divorced,,
,10th,
,,
,HS-grad,
,,
Never-married,,Private
,,Private
,,State-gov
,,
,,Private
,,
,,Private
,,Private
Married-civ-spouse,,Self-emp-inc
,,
,,Private
,,
,Some-college,
,,Self-emp-not-inc
Widowed,,
,Some-college,
,,
,,
Married-civ-spouse,,
,,
,HS-grad,
,Masters,
,HS-grad,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,Some-college,
,,
,,Private
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,Federal-gov
,,
,Some-college,Private
,,Local-gov
,,
,,
,,
,11th,
,,
,,
,,
Separated,,Private
Married-civ-spouse,HS-grad,
,Bachelors,
,,
,HS-grad,
,HS-grad,Private
,,
,,
,HS-grad,
,,
,,
Married-civ-spouse,,Private
,,Private
,,
,,Private
Married-civ-spouse,Bachelors,
,,
,,
,Assoc-voc,
,,
,,
Married-civ-spouse,,
,,Private
,,
,,Self-emp-not-inc
,,
,Some-college,Self-emp-inc
,,
,,Private
,,
,,Private
,9th,Private
,HS-grad,
,,
,,
,,Private
,,
,,Self-emp-not-inc
,,
,HS-grad,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,
Divorced,,
,,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Widowed,,
,,Private
Married-civ-spouse,Bachelors,
,,Private
Never-married,,
Divorced,,Private
,,
,,
,,
Married-civ-spouse,,
,,
,,Private
,,Private
,HS-grad,
,,
,,Private
Divorced,,
Married-civ-spouse,,
,,
Never-married,,
,,Private
,Some-college,
Divorced,HS-grad,
,,Local-gov
,,
Never-married,,
,Bachelors,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,Bachelors,
,,
Never-married,12th,
Divorced,,
,,
,,
,Assoc-voc,Self-emp-not-inc
Married-civ-spouse,,
,,
,,
,,
,Some-college,
,,
Never-married,Bachelors,
Married-civ-spouse,,
Separated,,
,,
,,
,,Private
,,
,,
,,Private
,,
Never-married,,
,,Private
,,
,Masters,Local-gov
,,
Married-civ-spouse,HS-grad,
,,
,11th,
Never-married,11th,
Never-married,,
,,Private
,,Local-gov
,,
Married-civ-spouse,,
,,
,,
,,
,HS-grad,Private
Never-married,Some-college,
,,
Married-spouse-absent,,
,,Self-emp-inc
Separated,,
,10th,
,,
,,
,,Local-gov
,,
,,
,,
Never-married,,
,,
,,Private
,,
,,
,,
,,
,,
,,
,,Private
Married-civ-spouse,,
,,
,,Private
Married-civ-spouse,,
,,
,,
,Some-college,
,,
,Prof-school,
Never-married,,
,HS-grad,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,Private
,,Private
,,Private
,,
,,
Married-civ-spouse,,
,,
,,Private
,,
,,
,,
,,
,,Private
,,
,,
,,
Divorced,,
,,
,Some-college,
Married-civ-spouse,,Private
,,
,,
Never-married,Some-college,
,Some-college,
,,
,,
,,Private
,,
,Bachelors,
,,
Never-married,,
,,Private
,,
,,Private
,HS-grad,
,,
,,
,,
,,
,Masters,
,,
,,
,,
,HS-grad,
,,
Married-civ-spouse,,
Never-married,,
,,
,,Self-emp-not-inc
Married-civ-spouse,,
,HS-grad,Private
,,
Married-civ-spouse,Bachelors,
,,
,Some-college,
,,
,,
,,
,,
,,Private
,,Private
,,Private
,,Private
,,
,,Private
Married-civ-spouse,,
,HS-grad,
,,
Never-married,,
,,
,,
,Some-college,
Married-spouse-absent,,
,Bachelors,Private
,,
,,
,,
,,
Married-civ-spouse,,
,,
,5th-6th,
,Bachelors,
,,
Married-civ-spouse,,Private
,,
,HS-grad,
,,
Never-married,,Private
Divorced,Doctorate,
,,Private
,,
Married-civ-spouse,,
Married-civ-spouse,,
,11th,
,,
,,
,,
Never-married,,
,,
,,
,Assoc-acdm,
,,
,,
,,Private
,,
,Some-college,
,,
,,
,,
,,
,,
,,
,Some-college,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
Divorced,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
Never-married,,
,Bachelors,
Never-married,,
,Some-college,
,,
,,Private
,,
Divorced,,
Married-civ-spouse,,
,,Private
,HS-grad,
Divorced,,
,,
,,State-gov
,HS-grad,
,,Private
,HS-grad,Self-emp-not-inc
,,
Never-married,,
,,Private
Married-civ-spouse,,State-gov
,,Private
Never-married,,Private
,,
,,
,,
Married-civ-spouse,,Private
,,
,,Private
,,
,Bachelors,
,,
,Assoc-voc,Private
,,
,Assoc-voc,
Separated,,
,,Private
,,
,,
,,
,,
,,
,Some-college,Private
,,
,Masters,
,HS-grad,
Separated,,
,,
Never-married,,Private
Married-civ-spouse,9th,Self-emp-inc
,,
,,
,,Self-emp-not-inc
,,Private
,,
,,
,,
,,
,,
,Bachelors,
,,
,Bachelors,Private
,,
Married-civ-spouse,,Self-emp-inc
Never-married,,
,,
,,
,,
,,
,,
,,Self-emp-not-inc
Married-civ-spouse,Bachelors,
,,
,,
Married-civ-spouse,,
Never-married,,Private
,,
,,
,11th,
Married-civ-spouse,,
Married-spouse-absent,,
,,
,,Private
,,
,,Private
,,
,,
,,
,,
,,Private
,5th-6th,
,,
Married-civ-spouse,,
,,
,,
,Some-college,
,,
Married-civ-spouse,,
,,
,,
,,Private
,,
,,Private
,,
,,
,,
Separated,,
,,
,,
,Masters,
,,Self-emp-not-inc
,,
,,
Married-civ-spouse,,
,,
,,Local-gov
,,
,Bachelors,
,,
Married-civ-spouse,,
,HS-grad,
,,
,,
Never-married,,
,,
Married-civ-spouse,5th-6th,Self-emp-not-inc
Never-married,,
,,
,,
,Bachelors,
,,
Married-civ-spouse,,
,,
,,
,,
Never-married,,
,,
,,
Married-civ-spouse,,
Divorced,,
,,Private
,,Self-emp-not-inc
,,Private
Widowed,,
,,State-gov
Married-civ-spouse,Bachelors,Self-emp-not-inc
,Bachelors,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,
,HS-grad,Private
,,
,,
,,Local-gov
,,
,,
Married-civ-spouse,,
,,
,,Private
,,
,Some-college,
Married-civ-spouse,Some-college,
Married-civ-spouse,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,,
,,Self-emp-not-inc
Never-married,Masters,
,Masters,Local-gov
,Bachelors,
,,
,,Private
,,
,Some-college,Private
,,
,,
,11th,
,,
Divorced,,Private
,Bachelors,
,,
,,
,Bachelors,Private
Never-married,,
,,
Married-civ-spouse,,Private
,,Private
,HS-grad,
,,
,,
Divorced,,
,,
,,
,,
,,Federal-gov
,,
Divorced,,
,,
,,Private
Married-civ-spouse,,
,,
,,Private
,,
,,
Never-married,,
,,State-gov
,,
,Bachelors,
,Bachelors,Self-emp-inc
,,
,,
Never-married,5th-6th,
Never-married,,
Married-civ-spouse,,
,,
Married-civ-spouse,Bachelors,
Never-married,,
,,
,,
,,
,12th,
,HS-grad,
Married-spouse-absent,,
,,
,,
Divorced,Assoc-voc,
,,
Divorced,,
,,
,,
,,
,,
,,
,,Private
,,
,,
,,
,HS-grad,Private
,,
Never-married,,Private
,,
,,
Married-civ-spouse,,
,,
,7th-8th,
,,Private
Married-civ-spouse,,Private
,,
,,Private
,Bachelors,
,,
Never-married,11th,
,,Private
Never-married,Bachelors,Private
,,
,,
,Some-college,
Never-married,,Private
,Masters,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,Private
,,
,,
,Bachelors,
,,
,Bachelors,Private
,,
,,
,HS-grad,
,HS-grad,
,,
,,Private
,HS-grad,
,,
,,
,,
,,Private
Married-civ-spouse,,
,,Federal-gov
,,Private
,,
,HS-grad,Private
,,
,,Local-gov
Married-civ-spouse,,Self-emp-inc
,,
,,
,,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,Self-emp-not-inc
,Some-college,
,,
Married-civ-spouse,,
Divorced,,
,HS-grad,
Divorced,,
,Prof-school,Private
,,Private
Married-civ-spouse,Masters,
,HS-grad,
Married-civ-spouse,,
,,
,7th-8th,
,,
,Some-college,
Married-civ-spouse,,
,Some-college,
,,
,HS-grad,Private
,,
,,
,,
,HS-grad,
Married-civ-spouse,HS-grad,
,,
,Bachelors,
,,
,,
,,
,,Private
,HS-grad,
,,
,,
,,Private
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,Some-college,
,,
,Some-college,Private
,,
,,Private
,,Private
,HS-grad,
,,
,,
,,
,,
,,
,,
Never-married,Some-college,
,,Private
,,
,,Private
,,
,,Private
Married-civ-spouse,,
,Some-college,
,HS-grad,
,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
Divorced,,
,,
,Assoc-voc,
Married-civ-spouse,HS-grad,Private
,,Private
,,Private
,,
,,
,,
,,State-gov
Married-civ-spouse,Assoc-voc,
,,
Married-civ-spouse,,
,,
,HS-grad,Private
,Bachelors,Local-gov
,,
,,Private
,,
Married-civ-spouse,,
,,
,,
,,
,Bachelors,Private
Never-married,,
Married-civ-spouse,,
,HS-grad,
,,
,,Private
,,
,,Private
Never-married,,
