marital-status,education,workclass
,Some-college,
,Some-college,Self-emp-inc
,Some-college,Private
Never-married,Bachelors,
Married-civ-spouse,Preschool,Private
,,Private
Never-married,HS-grad,Private
Divorced,,Private
,,
,Assoc-voc,Private
Never-married,,
Married-civ-spouse,,
Married-civ-spouse,Assoc-voc,
,HS-grad,
Never-married,Bachelors,
Married-civ-spouse,HS-grad,Private
,,
,HS-grad,
,Some-college,
,,
,,
,,
,,Self-emp-not-inc
Married-civ-spouse,Prof-school,
,Bachelors,Private
,Some-college,Private
,,
,Some-college,
Married-civ-spouse,Some-college,Self-emp-inc
Married-civ-spouse,HS-grad,Private
,,Private
Never-married,,Private
,Bachelors,
Married-civ-spouse,,Private
Never-married,Some-college,
,,Private
,,State-gov
,,Private
Never-married,Some-college,State-gov
,HS-grad,Private
,,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,HS-grad,
,Assoc-voc,Self-emp-not-inc
Never-married,,Private
,HS-grad,State-gov
Divorced,,
,,Self-emp-inc
,,Private
Never-married,Some-college,
Divorced,HS-grad,
,HS-grad,
,,
,,
Married-civ-spouse,9th,
Married-civ-spouse,,
,,
Married-civ-spouse,Assoc-voc,Private
Married-civ-spouse,Assoc-acdm,Private
,11th,Private
,Some-college,Local-gov
,,
,,
,HS-grad,Local-gov
,,Private
,,
Separated,,
Married-civ-spouse,HS-grad,Local-gov
,,
Married-civ-spouse,HS-grad,
Never-married,,
Never-married,,
,Some-college,
,HS-grad,Private
,,Private
,,Private
Married-civ-spouse,,
,11th,
,,Private
,HS-grad,Private
Married-civ-spouse,,Self-emp-not-inc
,,
Never-married,,Private
Married-civ-spouse,HS-grad,
,,Private
Never-married,,
,HS-grad,
Married-civ-spouse,9th,
,,Federal-gov
Married-civ-spouse,,Private
Never-married,,Private
,,Private
,HS-grad,Private
Separated,,
Never-married,,Self-emp-not-inc
,HS-grad,
Widowed,HS-grad,
Divorced,Bachelors,Private
Never-married,Masters,
,Some-college,
Married-civ-spouse,,Private
,,Private
Never-married,HS-grad,Private
,HS-grad,
,,Private
,,Private
Never-married,,Private
,,
,Some-college,
,Some-college,Private
Never-married,11th,Private
,Some-college,
,,Self-emp-inc
,,
Never-married,HS-grad,Local-gov
,,Private
Married-civ-spouse,,
,Some-college,
Divorced,,
Married-civ-spouse,,Private
,Bachelors,Private
,Some-college,
Never-married,Bachelors,
Married-civ-spouse,,Self-emp-not-inc
Never-married,Masters,Private
,,
,,
,,
Divorced,,Private
,11th,Private
,Assoc-acdm,Self-emp-not-inc
,HS-grad,Federal-gov
,,
Never-married,,
Never-married,11th,
Married-civ-spouse,,
,,Federal-gov
Divorced,HS-grad,Private
,Some-college,Private
,HS-grad,Private
,,Private
Married-civ-spouse,,Private
,,Private
,HS-grad,
,,
,,
,,Private
Never-married,HS-grad,Private
,Some-college,Private
,HS-grad,Private
,Bachelors,
,HS-grad,Private
Married-civ-spouse,,Private
Married-civ-spouse,Bachelors,
,HS-grad,Private
,Some-college,Private
,,Federal-gov
Married-civ-spouse,,
Widowed,,Private
Separated,,Local-gov
Married-civ-spouse,Some-college,Private
,Bachelors,
,,Private
Separated,Bachelors,
,,
Married-civ-spouse,Assoc-voc,
,7th-8th,
,Some-college,Private
,HS-grad,Private
,HS-grad,
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,,
Never-married,Some-college,Private
,,Self-emp-not-inc
,12th,Private
Never-married,,Private
Divorced,Some-college,Private
Never-married,Prof-school,
,,
Never-married,,
Married-civ-spouse,Masters,
Never-married,HS-grad,Private
Never-married,Some-college,Private
,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,1st-4th,
,Some-college,
Never-married,HS-grad,
,,Private
Married-civ-spouse,,
,,
,,Private
Married-civ-spouse,Masters,
,,Private
,,
Divorced,HS-grad,
Widowed,Some-college,
Separated,,Private
,HS-grad,
Married-civ-spouse,,Private
,,
,HS-grad,
,,Private
,,Self-emp-not-inc
Separated,,
,Bachelors,
Married-civ-spouse,1st-4th,
,,
Never-married,HS-grad,Private
Divorced,Assoc-acdm,Private
,HS-grad,Local-gov
Married-civ-spouse,7th-8th,
Married-civ-spouse,Doctorate,
,,
Married-civ-spouse,,Local-gov
,Some-college,
,,Private
Married-civ-spouse,,Self-emp-inc
Married-civ-spouse,,Federal-gov
,Some-college,
,,Private
Never-married,Some-college,Private
,,Local-gov
,,
,,
Never-married,HS-grad,Private
Never-married,HS-grad,Private
,Some-college,
Married-civ-spouse,Masters,
,HS-grad,Private
,,
,HS-grad,Private
Married-civ-spouse,,Private
,,
Married-civ-spouse,10th,
,Some-college,
Never-married,HS-grad,
,,Federal-gov
,Bachelors,
,Some-college,Private
,Assoc-acdm,
Never-married,Some-college,
Married-civ-spouse,HS-grad,Federal-gov
Never-married,Assoc-voc,
,,
Married-civ-spouse,,Private
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,,Private
,,Private
,Some-college,Private
,,Private
,,Self-emp-not-inc
Never-married,HS-grad,
,,Private
,,Private
Married-civ-spouse,,Private
,11th,Local-gov
Married-civ-spouse,,
Married-spouse-absent,Bachelors,
Divorced,,Private
Never-married,Some-college,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,,Private
Separated,,
,,
,HS-grad,
Married-civ-spouse,,Self-emp-inc
,Bachelors,
,Some-college,Private
Married-civ-spouse,HS-grad,
Never-married,,Private
Never-married,11th,Private
Never-married,12th,Private
Never-married,,Private
Never-married,,Private
,HS-grad,Private
,,Private
,,
Never-married,Bachelors,
Married-civ-spouse,Some-college,
,,Private
Married-civ-spouse,,
,Some-college,Private
,,Self-emp-inc
,HS-grad,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,,Private
,,
Never-married,HS-grad,
,9th,
,,Private
Married-civ-spouse,HS-grad,
,,
,,Private
Separated,11th,Private
,HS-grad,Private
,,
Divorced,,
,,Private
Married-civ-spouse,,
,,
Married-civ-spouse,Bachelors,
,,Private
,HS-grad,Private
Never-married,,
Divorced,Assoc-acdm,Self-emp-not-inc
,Doctorate,
Never-married,,Private
,HS-grad,
,,Private
Never-married,HS-grad,
Married-civ-spouse,,Self-emp-inc
,,
Never-married,,
Married-civ-spouse,,Private
Never-married,,Private
,Masters,
,HS-grad,
Never-married,Some-college,
Divorced,Some-college,Federal-gov
,,Private
,Some-college,Self-emp-inc
,,
Never-married,Bachelors,
,,
Never-married,,
Married-civ-spouse,7th-8th,
,Masters,
Divorced,,State-gov
Divorced,HS-grad,Self-emp-not-inc
,Bachelors,State-gov
,Some-college,Private
,,
,HS-grad,Private
,Masters,
,Some-college,Private
Married-civ-spouse,Some-college,Private
Never-married,Assoc-voc,
,12th,Private
,,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,10th,
,Prof-school,
Married-civ-spouse,,State-gov
,HS-grad,
,Some-college,State-gov
,,Private
Never-married,,
,Bachelors,Private
Never-married,,Private
Never-married,,Private
,,Private
Widowed,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,,
Never-married,Some-college,
,,
,,Private
,,
,,
Married-civ-spouse,Bachelors,
,11th,Private
,Some-college,
Married-civ-spouse,,State-gov
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,,Private
,,Private
Never-married,HS-grad,
,Bachelors,Private
Never-married,Bachelors,
Divorced,,Local-gov
Never-married,,
,,Private
,,
,Some-college,
Never-married,HS-grad,
,,Private
Never-married,Bachelors,
,,Private
Never-married,,Private
,,Federal-gov
,,
Never-married,HS-grad,Private
,,
,HS-grad,Private
Married-civ-spouse,,
Married-civ-spouse,10th,Private
Never-married,,
Married-civ-spouse,,
Married-civ-spouse,,
Never-married,HS-grad,Private
Married-civ-spouse,7th-8th,Private
Never-married,,
Divorced,12th,
,,
,Some-college,
Divorced,,
,HS-grad,
Never-married,,
,,
,,
Married-civ-spouse,Bachelors,
,,Private
Married-civ-spouse,,
,,
,HS-grad,
,Assoc-voc,Private
Married-civ-spouse,HS-grad,
Never-married,,Private
Married-civ-spouse,Assoc-acdm,Private
,,
Married-civ-spouse,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,Some-college,Self-emp-not-inc
,,
Married-civ-spouse,,Private
,Some-college,Private
Married-civ-spouse,11th,Private
Never-married,HS-grad,Private
,,
Married-civ-spouse,Some-college,State-gov
Married-civ-spouse,,
,Some-college,
,,
,HS-grad,
,Assoc-voc,
,,Private
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,Some-college,Private
,Masters,
,HS-grad,
,HS-grad,Private
Widowed,HS-grad,Private
Married-civ-spouse,,
,,
Never-married,HS-grad,Private
,HS-grad,Self-emp-inc
Married-civ-spouse,,Private
Married-civ-spouse,,Private
Married-civ-spouse,,
,,Private
,Some-college,
Never-married,HS-grad,Private
Divorced,,
,Assoc-acdm,Private
Divorced,Some-college,
,,Private
,Assoc-acdm,Private
,HS-grad,
,,
Married-civ-spouse,Some-college,
Never-married,9th,Private
,,
Separated,,
,,Private
Never-married,,Private
,HS-grad,
,,
,,Private
Married-spouse-absent,Masters,State-gov
Married-civ-spouse,,Self-emp-inc
,,
Separated,,
Separated,HS-grad,Private
,Some-college,
Separated,Assoc-voc,Private
Never-married,HS-grad,Private
,,
Married-civ-spouse,,Local-gov
,,
,,Private
Married-civ-spouse,,
,HS-grad,
Never-married,,Private
,Bachelors,
,Assoc-voc,
,,
,Some-college,
Never-married,Masters,
Married-civ-spouse,Bachelors,Private
Never-married,11th,
Never-married,,
,,Private
,Some-college,Self-emp-not-inc
,,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,,
,Some-college,Private
,10th,Private
,7th-8th,Private
,Some-college,
,Assoc-acdm,Private
,,Private
,,Self-emp-not-inc
,10th,State-gov
Never-married,Bachelors,
Never-married,Some-college,
Married-civ-spouse,HS-grad,
Never-married,,
Widowed,,
Married-civ-spouse,,
,,Private
Married-civ-spouse,,Private
,,Private
Never-married,,
Separated,,
Never-married,HS-grad,
,HS-grad,Private
Divorced,HS-grad,
,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,Assoc-acdm,Local-gov
Married-civ-spouse,Bachelors,
,Some-college,
,,
,Some-college,
,Bachelors,Private
,,Local-gov
,,Private
Never-married,,
,,Private
Married-civ-spouse,,Private
Never-married,,Private
Married-civ-spouse,,Private
Married-civ-spouse,,
,,
,,Private
Never-married,,Private
Married-civ-spouse,,
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,,Private
Never-married,,
,,
,Doctorate,
Never-married,HS-grad,Private
,Bachelors,
,,Self-emp-not-inc
Married-civ-spouse,,
,,Federal-gov
Never-married,,Private
Never-married,Masters,
Separated,HS-grad,
Married-civ-spouse,,
,,Private
Married-civ-spouse,,Private
Divorced,,
,Some-college,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,,Local-gov
,,
,7th-8th,Private
,,Private
,,Private
Never-married,,Private
,,Private
Never-married,HS-grad,Private
,,Private
Married-civ-spouse,,
Divorced,,
,HS-grad,
,,Self-emp-not-inc
Never-married,,Private
,Bachelors,
,Some-college,Private
Married-civ-spouse,Assoc-voc,
,,Private
Divorced,,
,,Private
,,
,HS-grad,
Married-civ-spouse,,
,,
Divorced,Bachelors,
Widowed,HS-grad,
Never-married,,Private
Married-civ-spouse,,
,,Self-emp-not-inc
Never-married,HS-grad,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,,Private
Never-married,Bachelors,
,,Local-gov
,,Private
Never-married,7th-8th,Private
Never-married,HS-grad,Private
Never-married,Assoc-voc,Private
,,Private
Married-civ-spouse,,Private
,,
,,State-gov
Never-married,HS-grad,
Never-married,,Private
,Doctorate,
Married-civ-spouse,Masters,
Married-civ-spouse,Bachelors,Private
,12th,Private
,,Private
,Masters,Private
Divorced,,
,Bachelors,Local-gov
,Some-college,Self-emp-inc
Married-civ-spouse,,Private
,7th-8th,
Divorced,,Self-emp-inc
,Bachelors,
Married-civ-spouse,Some-college,Federal-gov
Never-married,HS-grad,Private
,10th,
Divorced,,
Married-civ-spouse,Bachelors,
,,Private
,Bachelors,
,Prof-school,Self-emp-not-inc
Married-civ-spouse,,Private
Never-married,,
,Masters,
,,State-gov
,,
,,
,Some-college,
,,Self-emp-not-inc
,Assoc-acdm,
Never-married,,Self-emp-not-inc
Married-civ-spouse,,
,Some-college,Private
Never-married,HS-grad,Private
,,Private
,Bachelors,Self-emp-not-inc
,Some-college,Private
Married-civ-spouse,Assoc-acdm,Private
,Some-college,
Never-married,HS-grad,Private
,,Private
Married-civ-spouse,Masters,
,,Federal-gov
Married-civ-spouse,Some-college,Self-emp-not-inc
Divorced,,
Married-civ-spouse,HS-grad,
,HS-grad,Private
,HS-grad,Private
Married-civ-spouse,Bachelors,Private
Never-married,Assoc-voc,
Married-civ-spouse,Bachelors,
Never-married,HS-grad,Local-gov
Never-married,,Local-gov
Married-civ-spouse,,Private
Married-civ-spouse,HS-grad,
Never-married,Assoc-acdm,Private
Married-civ-spouse,,Private
Never-married,Doctorate,Federal-gov
Divorced,,
,11th,Local-gov
Married-civ-spouse,,State-gov
Never-married,Some-college,Private
Divorced,,
,Bachelors,Private
,HS-grad,
,HS-grad,Private
,Assoc-acdm,Local-gov
,Bachelors,
Never-married,Bachelors,
,Assoc-acdm,Private
,,
Divorced,Bachelors,Private
,Bachelors,Private
Married-civ-spouse,,Private
Divorced,HS-grad,
,Some-college,Private
Never-married,Some-college,Private
,,
,,Private
Divorced,Assoc-voc,Private
Married-spouse-absent,,Private
Widowed,,
Married-civ-spouse,,
Married-civ-spouse,,
,,
Divorced,,Federal-gov
,HS-grad,Private
Never-married,Assoc-voc,Private
,,
Divorced,Some-college,Federal-gov
Separated,HS-grad,
,,
,7th-8th,Private
,HS-grad,
,Assoc-acdm,
,,Private
Separated,,
,Bachelors,Self-emp-not-inc
Married-civ-spouse,,
,Bachelors,
Married-civ-spouse,,Local-gov
,HS-grad,
Never-married,,
,,Private
Never-married,,Private
Married-civ-spouse,Bachelors,
,,Private
Never-married,HS-grad,Self-emp-not-inc
,Bachelors,
Never-married,HS-grad,
Married-civ-spouse,,Private
Married-civ-spouse,,State-gov
,,
,Bachelors,State-gov
Never-married,HS-grad,
Married-civ-spouse,,
,,Private
Divorced,Some-college,Private
Married-civ-spouse,Prof-school,
,HS-grad,Private
Married-civ-spouse,HS-grad,
,Bachelors,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Masters,Local-gov
,Bachelors,
Divorced,Some-college,Federal-gov
Married-civ-spouse,Some-college,Private
,,
,,
,Bachelors,Private
,10th,Private
Never-married,Some-college,Private
Married-civ-spouse,,
Separated,HS-grad,
,Assoc-acdm,Federal-gov
Married-civ-spouse,Bachelors,Private
Married-civ-spouse,,Private
Married-civ-spouse,,Self-emp-not-inc
Never-married,Some-college,Private
,Assoc-acdm,
Never-married,HS-grad,Private
,Masters,Private
,,Self-emp-inc
,HS-grad,Private
,,
Married-civ-spouse,,Self-emp-not-inc
Never-married,,
Married-civ-spouse,,Private
Never-married,,Local-gov
,,
Married-civ-spouse,HS-grad,
,10th,
,,Private
,Bachelors,
Never-married,Some-college,Private
,,
,Masters,
Married-civ-spouse,,Private
Never-married,Bachelors,
,Some-college,
,,
Married-civ-spouse,,
Never-married,,
Married-civ-spouse,Assoc-voc,Private
,,
Married-civ-spouse,HS-grad,Self-emp-not-inc
,Some-college,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,
,Some-college,Local-gov
,Some-college,Private
,HS-grad,Private
Separated,,Private
,Some-college,
Divorced,Masters,State-gov
,,Self-emp-not-inc
Never-married,,
,HS-grad,
,,Private
Separated,,State-gov
,,
,HS-grad,
Widowed,,Federal-gov
,,Private
,,Private
Married-civ-spouse,HS-grad,State-gov
,,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,,Private
Married-civ-spouse,Some-college,
,,Local-gov
Never-married,Bachelors,Private
,HS-grad,Private
,,
,,Private
,Assoc-voc,
Married-civ-spouse,HS-grad,
,,
,,
Divorced,HS-grad,
,HS-grad,
,,Private
,,
,,
Never-married,,Local-gov
,,
,Assoc-acdm,Private
Never-married,Masters,Private
,,
Never-married,,Private
,HS-grad,
Married-civ-spouse,Masters,Self-emp-not-inc
,HS-grad,
Never-married,Some-college,Private
Married-civ-spouse,HS-grad,State-gov
Married-civ-spouse,Doctorate,Private
Married-civ-spouse,10th,Private
Married-civ-spouse,,Private
,,
Married-civ-spouse,Masters,Self-emp-not-inc
Married-civ-spouse,HS-grad,Private
Divorced,Bachelors,Private
,,Private
,Bachelors,Private
,Prof-school,Private
Never-married,,
Never-married,,
,,
,Bachelors,
,,
Separated,,Private
Divorced,,Self-emp-not-inc
Married-civ-spouse,9th,
,HS-grad,
Never-married,Some-college,Private
,Bachelors,
Never-married,,
,HS-grad,
Married-civ-spouse,HS-grad,Self-emp-inc
,HS-grad,
Never-married,,
,Prof-school,
,,Private
Married-civ-spouse,,Private
,,
,HS-grad,Private
Married-civ-spouse,HS-grad,Private
,,
Married-civ-spouse,,
Married-civ-spouse,Bachelors,
,9th,
,Assoc-voc,
Never-married,5th-6th,Self-emp-not-inc
Never-married,Masters,State-gov
Married-civ-spouse,,
,Some-college,Private
,,
Divorced,,
,HS-grad,
,,
Never-married,,
Married-civ-spouse,,
Married-civ-spouse,HS-grad,Private
Never-married,,Private
Married-civ-spouse,HS-grad,Federal-gov
,,
Married-civ-spouse,,
,,
Married-civ-spouse,HS-grad,
Never-married,,Private
,,Private
Married-civ-spouse,,
Never-married,Some-college,
Married-civ-spouse,,
,,
Married-civ-spouse,HS-grad,
,Assoc-acdm,Private
Married-civ-spouse,Bachelors,Private
,,Private
,Some-college,Federal-gov
Never-married,Some-college,
Married-civ-spouse,,
,,Private
Divorced,,State-gov
Married-civ-spouse,Masters,Private
Married-civ-spouse,,Self-emp-not-inc
,HS-grad,Private
,Some-college,Private
,7th-8th,Private
Married-civ-spouse,,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,,Private
,HS-grad,
Married-civ-spouse,Bachelors,
,HS-grad,
,,State-gov
Married-civ-spouse,Some-college,
,Some-college,State-gov
Married-civ-spouse,,Private
,,Private
,Some-college,
,,
,HS-grad,
,Some-college,Private
Married-spouse-absent,,Self-emp-not-inc
Married-civ-spouse,,Private
,,Private
,Some-college,
Never-married,,
Never-married,,
,HS-grad,
,7th-8th,
,,
,HS-grad,
Married-civ-spouse,HS-grad,
,HS-grad,
Divorced,,
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,7th-8th,
,,
,,
Divorced,,Private
,,Private
,HS-grad,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,HS-grad,Private
Never-married,HS-grad,Private
,,
Married-civ-spouse,Some-college,
,,
,,Private
,Some-college,Private
Married-civ-spouse,,Private
,HS-grad,Private
Married-civ-spouse,Some-college,State-gov
,HS-grad,Local-gov
,Assoc-acdm,Private
Married-civ-spouse,,Self-emp-inc
,Some-college,
Married-civ-spouse,,
Married-civ-spouse,Masters,
,Some-college,
Married-civ-spouse,HS-grad,
Never-married,Some-college,Private
,Assoc-acdm,Private
Married-civ-spouse,Some-college,Private
,,Private
,Some-college,Self-emp-inc
Married-spouse-absent,,
Never-married,Some-college,
,,Private
,,
,HS-grad,Federal-gov
,,Self-emp-not-inc
,,Private
,,
,Bachelors,
,Bachelors,Private
,,
Married-civ-spouse,,Private
Married-civ-spouse,HS-grad,
Never-married,,Private
,Masters,Local-gov
Never-married,,
Never-married,HS-grad,
Never-married,,
,,
,Some-college,Private
Married-civ-spouse,Masters,Self-emp-not-inc
,,
Married-civ-spouse,,State-gov
,Bachelors,Private
Widowed,HS-grad,Local-gov
,11th,Private
Widowed,7th-8th,Private
,,Private
,HS-grad,
,,
Married-civ-spouse,,State-gov
Married-civ-spouse,,
,HS-grad,Private
,Bachelors,Private
,10th,
,,
Separated,HS-grad,
,,Private
,9th,Self-emp-not-inc
Married-civ-spouse,HS-grad,Private
,HS-grad,
,,Self-emp-not-inc
Never-married,Some-college,
,,Private
Married-civ-spouse,,Private
Divorced,,Self-emp-not-inc
Married-civ-spouse,,Private
Married-civ-spouse,,
Married-civ-spouse,Some-college,Private
Married-civ-spouse,Bachelors,Local-gov
Married-civ-spouse,HS-grad,
,HS-grad,
Never-married,,
,,Private
,,Private
Married-civ-spouse,HS-grad,Federal-gov
Married-civ-spouse,Some-college,Local-gov
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,,
,,
,HS-grad,Private
Married-civ-spouse,,Private
,,
Married-civ-spouse,,
,HS-grad,Private
,,
Divorced,,Local-gov
,,Local-gov
Divorced,Bachelors,Private
,,Private
,5th-6th,Private
Divorced,,State-gov
Married-civ-spouse,,Private
Never-married,,
,,
Widowed,,
,11th,
Married-civ-spouse,,
,,Self-emp-inc
Never-married,12th,Private
,,
,HS-grad,
,,
Married-civ-spouse,,
Married-civ-spouse,,
Divorced,,
,Bachelors,Federal-gov
Married-civ-spouse,,Self-emp-not-inc
,Prof-school,
Never-married,,Private
,HS-grad,Self-emp-not-inc
,Bachelors,Private
Never-married,,
,,Private
,Some-college,Private
,10th,Private
Never-married,,
Never-married,Some-college,Private
Married-civ-spouse,,
Never-married,,Private
Never-married,,Private
,,Private
,Bachelors,
Married-civ-spouse,,
Never-married,,Private
Married-civ-spouse,,Federal-gov
Divorced,Some-college,
Married-civ-spouse,,Private
,7th-8th,
,HS-grad,Private
,HS-grad,
,Some-college,Private
,Some-college,
,,Private
Divorced,7th-8th,
Married-civ-spouse,Some-college,Self-emp-inc
,Bachelors,
,,Private
,Some-college,Private
,Some-college,Private
Married-civ-spouse,,Federal-gov
,,Self-emp-not-inc
Never-married,,Private
,,
,,
,Assoc-voc,Private
Married-civ-spouse,,
,Bachelors,Federal-gov
Divorced,,
,11th,
,,Self-emp-not-inc
Married-civ-spouse,,Self-emp-not-inc
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Masters,
Never-married,,Private
,,
,HS-grad,
Never-married,Bachelors,
,Some-college,Private
,,Private
Never-married,11th,Private
Never-married,,Private
Never-married,,Private
,,Private
Never-married,,
Married-civ-spouse,Some-college,Private
,,Federal-gov
,,Self-emp-not-inc
,Some-college,Private
Never-married,Bachelors,
Married-civ-spouse,9th,Private
Divorced,,
,HS-grad,Private
,9th,Private
,Assoc-voc,Private
,,
,,Private
,,Private
Never-married,,
,,
Divorced,Bachelors,
,Some-college,State-gov
Never-married,,
,Some-college,Private
,,Private
,,Private
Married-civ-spouse,,
Separated,9th,
Married-civ-spouse,,
,,Private
,10th,
,,
Widowed,Masters,
Never-married,Some-college,Private
Married-civ-spouse,Some-college,Self-emp-not-inc
,,Private
,7th-8th,
,,
,Some-college,
,,Private
,Bachelors,
Never-married,Some-college,Private
,,Private
,Masters,Federal-gov
,Some-college,
Never-married,Some-college,Private
Never-married,Some-college,Private
,,Private
Never-married,,
Married-civ-spouse,,
Never-married,,Self-emp-not-inc
,HS-grad,Self-emp-not-inc
Never-married,HS-grad,Private
,Assoc-acdm,Private
Married-civ-spouse,,
,HS-grad,Local-gov
Married-civ-spouse,Bachelors,Private
Never-married,HS-grad,
Married-civ-spouse,,
,,Private
,7th-8th,Private
,,Private
,,
,,
,,
,,
Never-married,,
,,
,,Private
Married-civ-spouse,,
,,Private
,,Private
,Masters,
Divorced,,
Never-married,Some-college,Private
Never-married,HS-grad,
Married-civ-spouse,HS-grad,Private
,Some-college,
,Assoc-voc,
,,
,Bachelors,
,Bachelors,Private
Never-married,,
Never-married,Masters,Private
,,
,HS-grad,
,,Private
,Some-college,
Never-married,,
,,
,,Private
Never-married,Some-college,
Never-married,HS-grad,
Never-married,,
,,
Never-married,,
Married-civ-spouse,HS-grad,Self-emp-not-inc
,5th-6th,Local-gov
Never-married,,Private
Never-married,,
,,
Married-civ-spouse,,Private
,Masters,
Never-married,HS-grad,
,,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,Some-college,
,,
Married-civ-spouse,,Private
Separated,Masters,Private
,7th-8th,Private
Married-civ-spouse,HS-grad,Private
Married-civ-spouse,,Private
,,Private
Married-civ-spouse,,
,,Private
,HS-grad,
,HS-grad,Private
,,Private
Married-civ-spouse,,
Divorced,,Private
,HS-grad,
,Bachelors,Private
Never-married,Assoc-voc,
Married-civ-spouse,,
,Bachelors,
Never-married,,
,Bachelors,
Divorced,,Private
,HS-grad,
,Bachelors,
Never-married,HS-grad,
Married-spouse-absent,,
,Bachelors,Private
Married-civ-spouse,,
Married-civ-spouse,,
Never-married,,Private
,Assoc-voc,
Married-civ-spouse,Some-college,Self-emp-not-inc
Divorced,,
Married-civ-spouse,Assoc-voc,Private
Widowed,,
,Assoc-voc,
,,Local-gov
,Some-college,Private
Never-married,HS-grad,Private
,HS-grad,
,,
,,Private
Married-civ-spouse,HS-grad,
,,Private
Married-civ-spouse,Some-college,Self-emp-not-inc
Never-married,,Private
,Some-college,
Never-married,Bachelors,Private
,Bachelors,Private
,,
Married-civ-spouse,,State-gov
Married-civ-spouse,HS-grad,
,Bachelors,
,Assoc-voc,
Married-civ-spouse,Some-college,Private
,,Private
Divorced,HS-grad,State-gov
Never-married,Bachelors,Private
,,
Never-married,Bachelors,
,,Federal-gov
Married-civ-spouse,,Private
Divorced,HS-grad,Private
,5th-6th,Private
Married-civ-spouse,12th,
,HS-grad,
Married-civ-spouse,,Private
Divorced,,
,Some-college,Private
,HS-grad,Private
,,
Never-married,,Private
,11th,Private
,Bachelors,Private
Divorced,HS-grad,
Married-civ-spouse,,Private
,Bachelors,
,HS-grad,Private
,Some-college,
,Masters,Private
,Bachelors,
Never-married,,Private
Never-married,,Private
Married-civ-spouse,,Private
Married-spouse-absent,10th,Private
Divorced,,
Divorced,Assoc-voc,Self-emp-inc
,,Private
Never-married,,
,Some-college,
,HS-grad,Private
Divorced,HS-grad,
,,
Married-civ-spouse,Prof-school,
Married-civ-spouse,,Local-gov
,HS-grad,Private
,Some-college,
Never-married,Some-college,
Married-civ-spouse,Bachelors,Private
,Bachelors,
,,Private
,,Self-emp-not-inc
,,
Never-married,HS-grad,
,7th-8th,
,10th,Private
Married-civ-spouse,Some-college,
Married-civ-spouse,,
,,
,Some-college,Private
,Masters,
,HS-grad,
Never-married,HS-grad,Private
Married-civ-spouse,,
Never-married,,
Divorced,,
,,Federal-gov
,Bachelors,Private
Divorced,,
Married-civ-spouse,,
,,
Never-married,Some-college,
Never-married,,
,,
,,
Never-married,,
,HS-grad,Private
Never-married,11th,
Married-civ-spouse,,State-gov
Never-married,,
Widowed,HS-grad,Private
Never-married,,Private
,,Private
Never-married,Bachelors,Local-gov
,,
,,
,Some-college,
,,Local-gov
Never-married,HS-grad,Private
Never-married,HS-grad,Private
,,
Never-married,,
Married-civ-spouse,,Private
Never-married,,
Never-married,,
Separated,,Private
Divorced,Bachelors,Local-gov
,,
,Some-college,Self-emp-not-inc
,Doctorate,
,HS-grad,Private
,,Private
Never-married,Bachelors,
,,
Married-civ-spouse,,
Married-civ-spouse,Masters,State-gov
,Some-college,Self-emp-inc
Married-civ-spouse,5th-6th,Private
Never-married,HS-grad,Private
Married-civ-spouse,,
,Masters,Private
,,Local-gov
,Some-college,
,Bachelors,
Married-civ-spouse,Some-college,
Married-civ-spouse,Masters,Local-gov
,,
Separated,,
,HS-grad,
,11th,
Married-civ-spouse,,
,,
Never-married,,
,Some-college,Private
,HS-grad,Private
Married-spouse-absent,Some-college,
Married-civ-spouse,,Private
Married-civ-spouse,,Local-gov
Divorced,,Private
,,
Married-civ-spouse,HS-grad,Private
Separated,,Private
Married-civ-spouse,Some-college,Private
Never-married,Bachelors,
Married-civ-spouse,Some-college,
,,Private
,Some-college,
Married-civ-spouse,,
,,Private
Married-civ-spouse,,
,Bachelors,
Married-civ-spouse,Some-college,Private
