age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22,Private,201799,HS-grad,,,,Own-child,White,Female,0,0,40,United-States,<=50K
43,,,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,,,,United-States,<=50K
,Local-gov,34173,HS-grad,9,,,Wife,,Female,0,0,25,,<=50K
,Private,,HS-grad,,Married-civ-spouse,Craft-repair,Husband,,Male,0,,40,Laos,<=50K
,,,HS-grad,9,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,,0,,,United-States,
38,Private,136081,Prof-school,15,,Prof-specialty,Husband,,Male,0,0,60,United-States,>50K
42,,,,9,Married-civ-spouse,,Husband,,Male,0,0,50,United-States,<=50K
,Private,,,9,Never-married,Transport-moving,Own-child,Black,,,0,40,United-States,<=50K
36,,130926,Bachelors,,Divorced,,Not-in-family,White,Female,3674,0,40,United-States,<=50K
,Federal-gov,,Assoc-voc,11,Never-married,Prof-specialty,,,,0,0,40,United-States,<=50K
27,Private,129624,Bachelors,13,Married-civ-spouse,,Husband,White,Male,,,,United-States,
25,State-gov,328697,,10,Divorced,Protective-serv,Other-relative,,Male,0,0,,United-States,<=50K
,,,Masters,,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,,,<=50K
49,Private,110243,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
,Private,,11th,7,Never-married,,Own-child,White,Female,,0,,United-States,<=50K
29,,89030,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,,40,United-States,<=50K
47,Private,,,15,,Prof-specialty,,,,99999,0,55,,
24,,,Some-college,,Separated,Handlers-cleaners,Own-child,,Male,0,0,45,United-States,<=50K
29,Private,250679,HS-grad,9,,Craft-repair,,White,,0,,40,,<=50K
45,Private,168837,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,,0,24,Canada,
30,,,,8,Married-civ-spouse,,,White,Male,0,0,50,,<=50K
19,Private,,Some-college,,Never-married,,Own-child,White,Male,0,,20,,
59,,,10th,6,,Transport-moving,Husband,White,Male,,1485,40,United-States,
,Private,,,4,,,Unmarried,,Female,0,0,30,United-States,<=50K
,,282948,,10,Married-civ-spouse,Tech-support,,Black,Male,,0,40,United-States,<=50K
,Private,,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,,,France,<=50K
46,Private,,Assoc-acdm,12,Married-civ-spouse,Craft-repair,,White,Male,0,0,,,>50K
40,Self-emp-not-inc,209833,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,,0,60,United-States,
66,State-gov,41506,10th,,Divorced,Other-service,,,Female,0,0,40,,
,Self-emp-not-inc,,,10,Never-married,Craft-repair,Own-child,,,0,0,12,United-States,<=50K
,Self-emp-not-inc,,,9,,Exec-managerial,Husband,,,,0,,United-States,>50K
,,315065,7th-8th,,Never-married,Other-service,,White,Male,0,,,Mexico,<=50K
59,Private,,9th,,Widowed,,Unmarried,Black,,0,,,United-States,<=50K
35,Local-gov,,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,,40,United-States,
45,Private,186272,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5178,,40,,>50K
30,Private,312667,,9,Married-civ-spouse,Transport-moving,,White,,,0,40,United-States,<=50K
33,,,HS-grad,9,,Handlers-cleaners,Not-in-family,Black,Male,0,0,,Jamaica,<=50K
26,Private,,,10,Never-married,Sales,,White,,0,,15,United-States,
,,,Some-college,10,,,Unmarried,Black,Female,0,0,35,United-States,<=50K
31,Private,,,9,,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
36,Private,288049,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,,Male,0,,45,United-States,
48,,54759,,,Divorced,Prof-specialty,Unmarried,White,,0,0,,,
30,,155343,HS-grad,,Married-civ-spouse,,Husband,White,Male,5013,0,40,,<=50K
,Private,401104,,9,Married-civ-spouse,,,White,,0,0,50,United-States,>50K
53,,113995,,13,Married-civ-spouse,,Husband,White,,0,,45,United-States,>50K
38,Private,,Some-college,,Married-civ-spouse,,Husband,White,Male,7298,0,50,United-States,
34,Private,34374,Some-college,,Never-married,Other-service,Not-in-family,White,Male,0,,50,United-States,<=50K
45,,162187,Bachelors,,Married-civ-spouse,Sales,Husband,White,Male,0,,52,,>50K
33,Local-gov,147654,Assoc-voc,11,,Prof-specialty,Husband,White,Male,0,0,,United-States,
35,,182467,,,Married-civ-spouse,,,White,Female,0,,44,,
22,Private,183970,HS-grad,9,Never-married,,Own-child,Black,Male,0,,40,,<=50K
35,,332588,,,Divorced,Other-service,Unmarried,White,Female,,0,,United-States,<=50K
45,,,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,,0,,8,United-States,<=50K
17,Private,48610,,7,Never-married,,Own-child,White,Male,,,45,United-States,<=50K
,Private,162632,,9,Married-civ-spouse,Exec-managerial,Husband,,,0,,45,United-States,<=50K
38,,,,,Married-civ-spouse,,,White,Male,0,0,50,United-States,
33,Private,,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,,,0,50,United-States,>50K
25,,262778,,,Never-married,Sales,,White,,6849,0,50,United-States,<=50K
64,Private,,HS-grad,9,,Craft-repair,Husband,White,,,,40,,<=50K
62,Self-emp-not-inc,,,10,Married-civ-spouse,Exec-managerial,,,Male,0,0,10,,
,Private,164243,HS-grad,,,Tech-support,Husband,,,0,,,United-States,>50K
17,Private,262511,11th,7,Never-married,Sales,Own-child,White,,0,0,,United-States,
61,Private,51170,,,,Craft-repair,Husband,White,,0,0,55,,<=50K
40,,91949,Doctorate,16,Never-married,,Not-in-family,Black,Female,0,0,40,,<=50K
21,Private,123727,HS-grad,,,Exec-managerial,Other-relative,,Female,0,0,,United-States,<=50K
39,Private,173175,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,Male,,0,50,United-States,
,Self-emp-not-inc,120301,,,Married-civ-spouse,Exec-managerial,Husband,,Male,0,0,45,United-States,<=50K
,,250967,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,40,United-States,<=50K
27,Federal-gov,285432,Assoc-acdm,12,,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,
,,36235,Assoc-acdm,12,,,Not-in-family,White,Female,,0,40,,<=50K
,Local-gov,110965,,,Never-married,Prof-specialty,Own-child,White,,0,,40,United-States,<=50K
45,Private,123283,HS-grad,,Separated,Machine-op-inspct,Unmarried,Black,Female,,0,,United-States,<=50K
31,Private,,Some-college,10,Married-civ-spouse,Craft-repair,,White,Male,0,,40,United-States,<=50K
,Private,376680,,,Never-married,Tech-support,Own-child,,Male,0,0,40,,<=50K
,Private,231232,Bachelors,13,Married-civ-spouse,,Husband,White,Male,,,,Canada,<=50K
55,Self-emp-not-inc,,,,Divorced,Tech-support,,White,Female,,0,12,United-States,>50K
26,Private,33939,Some-college,,Never-married,,,White,,0,0,,,<=50K
,Private,155659,Some-college,10,Married-civ-spouse,Craft-repair,,,,,0,,United-States,
32,Local-gov,190228,HS-grad,,Married-civ-spouse,,,White,Male,0,0,40,,<=50K
,,216178,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,
27,Private,587310,,,Never-married,,Other-relative,,Male,,0,35,Guatemala,<=50K
23,,155919,9th,,,,Not-in-family,,,0,0,,,
,,,,6,,,,,,0,0,40,United-States,<=50K
26,,138152,,8,,Craft-repair,,Other,,0,0,48,Guatemala,
,Private,167482,10th,,Never-married,Handlers-cleaners,Not-in-family,,Male,0,0,40,United-States,
18,,57957,HS-grad,9,,Sales,,,,0,,15,United-States,
33,Private,157747,9th,5,,Handlers-cleaners,,White,Male,0,0,70,United-States,<=50K
60,,,,11,Married-civ-spouse,Transport-moving,,White,Female,,0,15,Germany,
40,,273308,HS-grad,9,Divorced,Machine-op-inspct,,,Female,,,,,
,Private,216292,HS-grad,9,,Farming-fishing,,White,Male,0,,43,United-States,
27,Self-emp-not-inc,131298,,6,Married-civ-spouse,,Husband,White,Male,,0,,United-States,<=50K
19,,386378,,10,Never-married,Other-service,Own-child,White,,0,0,20,United-States,<=50K
38,,,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,,0,0,50,,>50K
26,,210812,,10,,Craft-repair,Not-in-family,,Male,,0,43,,<=50K
,Federal-gov,311671,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,,Male,3908,0,,United-States,
20,,,,10,Never-married,Adm-clerical,,White,Female,0,0,20,United-States,
32,Federal-gov,125856,HS-grad,9,Divorced,,Unmarried,White,,0,,40,,
,,74631,Some-college,10,Never-married,Handlers-cleaners,Own-child,,Female,,0,13,,<=50K
22,Private,24008,HS-grad,9,Never-married,,Not-in-family,White,,0,0,40,United-States,
,State-gov,354591,,9,Never-married,Other-service,Unmarried,Black,Female,114,0,38,United-States,<=50K
34,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,50,United-States,>50K
,,308334,1st-4th,,Widowed,,Unmarried,Other,Female,,0,30,,<=50K
,Private,,,13,Divorced,,Not-in-family,,Female,0,0,25,United-States,<=50K
79,Self-emp-not-inc,158319,HS-grad,,Widowed,,Not-in-family,White,,,0,24,United-States,<=50K
24,Private,314823,,9,Never-married,Sales,Own-child,White,,0,0,,Dominican-Republic,<=50K
31,Private,211334,Some-college,10,Married-civ-spouse,Craft-repair,,White,Male,2407,,65,United-States,
37,,,,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,,3137,0,77,Vietnam,<=50K
23,,126550,HS-grad,9,,,Other-relative,White,Male,0,,,United-States,<=50K
,Private,260782,,10,,Transport-moving,Husband,White,Male,0,1579,,El-Salvador,<=50K
,Private,114224,Bachelors,13,Married-civ-spouse,,,White,Male,0,0,40,United-States,>50K
22,State-gov,,Bachelors,13,Never-married,Prof-specialty,,White,,,0,43,,<=50K
,,219775,HS-grad,9,Divorced,,Unmarried,,Female,0,0,38,,<=50K
,,212894,,9,Divorced,Craft-repair,Other-relative,White,,0,0,40,United-States,<=50K
23,Private,260019,,,Never-married,,,Other,Male,0,,,Mexico,
29,Private,,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,,0,0,35,Mexico,<=50K
22,Private,,Assoc-voc,,Never-married,,Other-relative,White,Female,,,,Mexico,<=50K
22,,324637,Some-college,10,Never-married,Sales,,White,,,0,42,,<=50K
25,,,HS-grad,9,,Exec-managerial,Husband,White,Male,,0,,,>50K
,,194200,Some-college,10,,Machine-op-inspct,Own-child,White,,,0,45,,<=50K
,,129200,,10,Never-married,Transport-moving,Not-in-family,,,0,,40,,<=50K
,Federal-gov,,HS-grad,9,,,Not-in-family,,Female,0,0,40,,<=50K
,,,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Male,0,,40,United-States,>50K
31,,100734,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,,United-States,<=50K
30,Local-gov,226443,Masters,,Married-civ-spouse,,Husband,White,Male,0,,45,United-States,
,Private,,,13,Married-civ-spouse,Sales,Husband,White,,0,0,,,<=50K
36,Private,,12th,,Never-married,Exec-managerial,,White,,4650,0,,United-States,<=50K
,Private,78870,Bachelors,13,,,,White,Male,8614,,40,United-States,
42,Private,107762,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,40,,
,Private,,,12,Divorced,,Unmarried,White,Male,0,,55,Germany,<=50K
62,Local-gov,,Bachelors,13,,,,,,0,,,United-States,<=50K
,Self-emp-inc,208452,Some-college,10,,,Husband,White,,0,0,35,United-States,
23,Private,302195,Bachelors,,,Prof-specialty,Husband,White,Male,,,40,United-States,
,Private,379118,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,
50,Self-emp-inc,174855,HS-grad,,,,,White,,0,,40,United-States,
,Self-emp-not-inc,39369,Bachelors,13,Married-civ-spouse,Craft-repair,,,Male,,,40,United-States,<=50K
,Federal-gov,196348,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,<=50K
31,Private,340917,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,,0,40,,
,Private,97077,10th,6,Widowed,Sales,Unmarried,Black,Female,0,,12,United-States,<=50K
54,Private,200098,Bachelors,13,Divorced,,,,Female,0,,60,,
32,Federal-gov,,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,,,,40,United-States,>50K
31,Private,315128,Some-college,10,Never-married,,,White,Female,0,0,52,United-States,
31,,206823,,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,
65,Self-emp-not-inc,316093,Prof-school,15,Divorced,,,,,0,1668,,United-States,
,Private,112115,HS-grad,,Married-civ-spouse,Machine-op-inspct,,,,0,0,60,Ireland,
21,,250051,Some-college,10,,,Own-child,White,Female,0,0,,United-States,<=50K
,Federal-gov,298635,Masters,,,Tech-support,,Asian-Pac-Islander,,0,1902,40,Philippines,
26,State-gov,109193,,10,,Craft-repair,,White,Female,0,0,40,United-States,<=50K
,Private,,11th,7,Never-married,,Own-child,,,,,8,United-States,<=50K
,Local-gov,43959,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,,0,50,,
44,Self-emp-not-inc,27242,Some-college,10,Never-married,,Own-child,White,Male,0,0,60,United-States,<=50K
,,53158,Assoc-acdm,,,Tech-support,Not-in-family,White,,0,0,40,United-States,<=50K
36,Self-emp-not-inc,206520,Bachelors,,Never-married,Craft-repair,Own-child,White,Male,0,,40,,<=50K
31,Private,164190,Some-college,10,,Prof-specialty,Husband,White,,,0,50,United-States,
22,Private,287988,Some-college,10,Never-married,Sales,,,,0,0,20,United-States,
23,Private,83891,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
49,,65087,Masters,14,,Exec-managerial,Husband,White,,15024,,50,United-States,
,Self-emp-not-inc,363418,Bachelors,13,Separated,Craft-repair,Own-child,White,,0,,,,<=50K
19,Private,278870,,10,Never-married,,Own-child,White,Male,0,,16,United-States,<=50K
,Private,174789,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,,,0,1848,50,United-States,
,Private,,Some-college,10,,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Cambodia,<=50K
,Private,,HS-grad,,Married-civ-spouse,Machine-op-inspct,,White,,,0,40,United-States,<=50K
37,Private,117381,Masters,14,Married-civ-spouse,,Husband,White,Male,0,,45,United-States,<=50K
,Federal-gov,,HS-grad,,Married-civ-spouse,,,White,Male,0,0,40,,<=50K
,Self-emp-not-inc,49156,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,,,0,0,20,United-States,<=50K
,Private,421449,HS-grad,,,Adm-clerical,,White,Female,,0,40,United-States,<=50K
,Private,,,9,Married-civ-spouse,Machine-op-inspct,,White,,,0,,United-States,
,,,HS-grad,,,Handlers-cleaners,,Black,Male,0,,20,United-States,>50K
48,Private,175925,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,,0,48,United-States,<=50K
34,Private,,Bachelors,,Married-civ-spouse,,Husband,White,Male,0,,,United-States,<=50K
29,Private,,,,,Adm-clerical,Own-child,Black,,,0,40,United-States,<=50K
46,Self-emp-inc,120121,Bachelors,13,,Sales,Husband,,,0,,50,United-States,>50K
36,Local-gov,180805,HS-grad,9,Never-married,Transport-moving,Not-in-family,,Male,,0,40,United-States,<=50K
59,Local-gov,161944,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,,0,38,,<=50K
,,319149,12th,,Married-civ-spouse,Transport-moving,,White,Male,0,0,,Mexico,<=50K
25,,,,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0,,40,,<=50K
27,Private,123984,Assoc-acdm,12,,Other-service,,Asian-Pac-Islander,,0,0,,Philippines,
,,34186,,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,70,United-States,<=50K
51,Federal-gov,,,,Never-married,,Not-in-family,White,Female,0,1564,,United-States,
36,,,,9,,Transport-moving,Not-in-family,White,Male,8614,0,45,,>50K
42,Local-gov,,,7,Divorced,Sales,,White,Male,7430,0,50,Puerto-Rico,>50K
,State-gov,55938,,13,,Adm-clerical,Husband,White,Male,0,0,40,United-States,
33,Private,209900,Some-college,,Never-married,Tech-support,Own-child,White,,0,0,,United-States,<=50K
,,179717,Bachelors,13,Divorced,,Not-in-family,White,Male,,1564,60,,>50K
26,Private,150361,Bachelors,13,,Prof-specialty,Not-in-family,,Female,,,,United-States,<=50K
59,Private,252714,,9,Married-civ-spouse,,,White,,,0,,,<=50K
30,,205204,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,,,,United-States,<=50K
31,,,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,,,,,,
30,Private,112115,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,>50K
27,Private,116531,,13,,Exec-managerial,Not-in-family,White,Female,0,0,40,,<=50K
56,Private,191917,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,,0,40,,
24,Private,,,9,,Machine-op-inspct,,,,0,0,40,United-States,
47,Private,,Bachelors,13,,Sales,Unmarried,,Female,0,0,50,United-States,<=50K
51,Private,182187,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,35,,<=50K
,Private,424988,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,,0,45,United-States,
47,Private,379118,,,Divorced,Other-service,,Black,Male,,0,,United-States,<=50K
47,Private,168232,,10,,Adm-clerical,,White,Male,0,,,United-States,>50K
,,,Some-college,,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,,Vietnam,<=50K
31,,193650,11th,,Divorced,Other-service,,,Female,0,0,,United-States,
,Private,200187,,,Divorced,Other-service,Unmarried,White,Female,,0,32,,
52,,188644,5th-6th,3,,Craft-repair,,White,,,0,40,,<=50K
,Private,398067,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,,United-States,<=50K
,Private,29658,HS-grad,9,,Craft-repair,Husband,White,,0,0,,United-States,>50K
,,154966,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,,0,50,United-States,
81,Private,364099,Some-college,,Divorced,,,White,Female,,,20,United-States,<=50K
,Federal-gov,97837,,10,Divorced,,Not-in-family,White,Male,0,,48,United-States,
34,,117983,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,,0,0,40,United-States,
,Private,64167,Assoc-voc,11,,Tech-support,Unmarried,Black,Female,0,,40,,<=50K
,Private,315877,,9,Never-married,Other-service,Unmarried,White,,0,,,United-States,<=50K
,Federal-gov,232151,Some-college,,Divorced,,,,Female,2346,0,40,United-States,<=50K
60,Private,225526,HS-grad,,Separated,Sales,,White,Female,0,0,32,,
37,Federal-gov,289653,Some-college,,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,
25,Private,179462,7th-8th,4,Never-married,,,White,Male,0,0,40,United-States,
,Federal-gov,67317,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0,40,United-States,
45,Private,77764,Assoc-acdm,12,Married-civ-spouse,Craft-repair,,White,Male,0,,40,United-States,<=50K
34,,253438,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,>50K
31,,150309,Bachelors,13,,Exec-managerial,,White,Female,0,0,,United-States,<=50K
47,Self-emp-not-inc,83064,,13,Married-civ-spouse,Farming-fishing,,White,,0,,,United-States,
60,,376973,HS-grad,9,,Craft-repair,,White,Male,0,,,,>50K
75,Private,311184,,,Married-civ-spouse,Exec-managerial,Husband,White,,0,,,United-States,
,Local-gov,,Some-college,,Married-civ-spouse,,Husband,White,Male,,0,40,United-States,
18,Private,168288,HS-grad,9,Never-married,,Own-child,,Male,,0,,United-States,<=50K
25,Private,,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Female,,,40,,<=50K
,Private,,HS-grad,9,,Adm-clerical,Own-child,White,Female,0,,40,United-States,
32,Private,189838,HS-grad,9,,Sales,Not-in-family,White,,0,0,,United-States,<=50K
57,Self-emp-inc,101338,Bachelors,13,,Exec-managerial,,White,Male,0,0,20,United-States,
43,Private,,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,,0,60,,>50K
18,Self-emp-not-inc,,,9,Never-married,Farming-fishing,Other-relative,,Male,0,0,,United-States,<=50K
41,Local-gov,,Bachelors,13,,Prof-specialty,Unmarried,,Female,0,0,40,United-States,<=50K
,Private,145041,HS-grad,,Never-married,Machine-op-inspct,Other-relative,White,,0,,40,Dominican-Republic,<=50K
35,Private,,,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,,United-States,>50K
,,363591,Assoc-voc,11,,Exec-managerial,Husband,White,Male,0,0,40,,
23,Private,183327,,,Never-married,Craft-repair,,Black,,0,1594,20,United-States,<=50K
32,State-gov,,Bachelors,13,,Protective-serv,Husband,White,Male,0,1887,45,United-States,
,Private,267859,HS-grad,,Never-married,Craft-repair,Own-child,,,,0,40,,<=50K
,Private,190747,HS-grad,9,Married-civ-spouse,,Husband,White,Male,,,40,United-States,<=50K
22,Private,162869,Some-college,10,Never-married,Sales,Other-relative,White,,0,0,,,<=50K
33,Private,141229,Some-college,10,Divorced,Other-service,Not-in-family,,Female,,0,50,United-States,
42,,174216,Prof-school,,,Prof-specialty,Husband,,Male,0,0,,United-States,>50K
,Private,366416,HS-grad,9,Never-married,Adm-clerical,,White,Female,0,0,40,,<=50K
,Private,172538,,9,,Prof-specialty,,White,,0,,,United-States,>50K
35,Private,193026,,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
50,Private,,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,,1902,,United-States,>50K
49,,337768,Masters,14,,Exec-managerial,Husband,White,Male,,0,50,,
25,Local-gov,,Bachelors,,,Prof-specialty,Own-child,White,Male,,,,,<=50K
,Federal-gov,,,10,,,Unmarried,,Female,0,0,40,,<=50K
46,Private,72619,Some-college,10,Married-civ-spouse,Exec-managerial,,,Female,0,0,40,United-States,
42,,55764,Assoc-acdm,,,,,Black,Male,0,,,,
37,Private,30267,11th,,Never-married,,Not-in-family,White,Male,0,0,60,,>50K
,Private,308144,Bachelors,13,Never-married,,Not-in-family,White,Male,,,,Mexico,<=50K
,Private,206351,,6,,Craft-repair,Husband,White,Male,5013,0,,United-States,<=50K
26,Private,282304,Some-college,10,Never-married,,,White,,,0,45,,<=50K
45,Self-emp-inc,142719,Bachelors,13,,,Husband,White,Male,,0,40,United-States,>50K
34,,114973,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,,0,30,United-States,<=50K
33,,159548,,12,,Adm-clerical,Unmarried,Black,Female,0,,,,
,Private,91209,Bachelors,13,,Exec-managerial,Husband,White,,0,0,40,,>50K
28,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,
51,Self-emp-not-inc,149220,Some-college,,Married-civ-spouse,Farming-fishing,Husband,White,,0,,75,United-States,<=50K
21,Private,,Some-college,10,Never-married,,,White,Female,0,0,35,,
23,,218215,,12,Never-married,Other-service,,White,,0,0,35,United-States,<=50K
30,Private,,HS-grad,9,,Tech-support,Not-in-family,White,Female,,0,,United-States,<=50K
,Private,55720,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,,0,0,45,United-States,>50K
,Self-emp-inc,257250,HS-grad,9,Never-married,Farming-fishing,,White,Male,0,0,50,United-States,<=50K
20,,,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,,<=50K
36,Private,398931,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,,0,,50,United-States,>50K
37,Self-emp-not-inc,362062,Prof-school,15,,,,,,,0,,United-States,>50K
44,Local-gov,101593,Masters,14,Never-married,Prof-specialty,Not-in-family,White,,0,1876,42,United-States,<=50K
,Private,196266,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,,,,United-States,>50K
,Local-gov,197332,Bachelors,13,Never-married,Exec-managerial,Not-in-family,,Male,0,,40,,
47,Private,97842,Some-college,,,Craft-repair,,White,,,0,40,United-States,<=50K
,Private,86837,,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,,40,United-States,>50K
17,Private,57324,10th,6,Never-married,Other-service,Own-child,,Male,,0,30,United-States,<=50K
,Private,116852,HS-grad,9,,,Wife,White,Female,0,,36,Portugal,>50K
45,,154430,,13,,Prof-specialty,,,Female,10520,,,United-States,
37,Private,38468,Some-college,10,,,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Local-gov,188808,Assoc-voc,11,Married-civ-spouse,Craft-repair,,White,,0,,40,United-States,
55,Local-gov,177163,Masters,14,,Prof-specialty,,White,Female,,0,50,United-States,<=50K
41,,,HS-grad,,Married-civ-spouse,Machine-op-inspct,,White,Male,,0,,,<=50K
,,107578,,,Never-married,Adm-clerical,,White,,2174,,,,<=50K
38,Private,168680,Some-college,10,,Adm-clerical,Own-child,Black,,0,,,,
23,Private,256755,Bachelors,13,,Handlers-cleaners,Other-relative,White,,0,0,40,Cuba,
35,Private,360799,,9,,Craft-repair,Husband,White,Male,7298,0,,United-States,
18,,188476,11th,7,Never-married,Exec-managerial,,,,,,20,United-States,<=50K
47,Private,30457,Assoc-voc,11,Married-civ-spouse,,,White,Male,0,0,,United-States,<=50K
,Private,,Some-college,10,,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,
41,Self-emp-not-inc,443508,HS-grad,,,,Husband,White,Male,0,,50,United-States,<=50K
23,Private,244408,Some-college,,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,24,Vietnam,<=50K
41,Private,,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,Female,,0,,,<=50K
,Private,,,,Married-civ-spouse,,Husband,White,Male,,,50,,
30,Local-gov,,Some-college,,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,,<=50K
42,Private,201732,Some-college,10,Married-civ-spouse,Sales,Husband,,Male,,0,,United-States,>50K
35,,246829,HS-grad,9,,,Unmarried,,,,,,United-States,<=50K
29,Private,,Some-college,,Separated,,Unmarried,White,Female,0,0,40,United-States,
21,Private,207923,Some-college,,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,,15,United-States,<=50K
48,State-gov,,Masters,14,Divorced,,,,,,0,40,United-States,
,Self-emp-not-inc,,HS-grad,9,Divorced,Transport-moving,Unmarried,,,0,,,United-States,
34,Local-gov,303867,9th,,,Other-service,Own-child,White,Male,0,0,40,,
19,,,HS-grad,9,Never-married,Other-service,Own-child,White,,0,0,25,United-States,<=50K
32,Private,213179,Some-college,10,,,Own-child,White,Male,0,,,United-States,
31,State-gov,111843,Assoc-acdm,,Separated,Other-service,Unmarried,,,0,0,40,United-States,
25,,,,,,,Husband,White,,2407,0,40,United-States,<=50K
47,Federal-gov,,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,Male,0,0,40,United-States,>50K
46,Federal-gov,,11th,7,Widowed,Adm-clerical,Not-in-family,White,,0,0,,United-States,
18,Private,,12th,8,Never-married,,Own-child,White,Male,,0,40,United-States,<=50K
31,,47296,Some-college,10,,Adm-clerical,,,Female,0,,20,United-States,<=50K
28,State-gov,,HS-grad,9,,Adm-clerical,Own-child,White,Female,,,,United-States,<=50K
38,Private,,,9,,Machine-op-inspct,Husband,White,Male,,,,,>50K
,Self-emp-inc,132601,,9,Married-civ-spouse,Craft-repair,,White,Male,0,,40,,
41,,160785,,,Married-civ-spouse,,Husband,White,,0,0,,United-States,>50K
46,,117849,,10,Married-civ-spouse,Sales,Husband,White,Male,,0,40,United-States,>50K
38,,,Some-college,10,,Prof-specialty,Husband,White,,0,0,,United-States,
