age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,Private,163237,,13,Married-civ-spouse,,Husband,,,0,0,52,,>50K
61,Private,,,9,Never-married,,Not-in-family,,,,,,,<=50K
,Private,168837,,,Divorced,Sales,Unmarried,White,Female,,,,United-States,<=50K
,,,HS-grad,,Married-civ-spouse,,Husband,,,0,,,,<=50K
34,Private,,,9,,Transport-moving,Unmarried,,,0,,,United-States,
27,,,Assoc-voc,11,,Sales,,,Male,0,,60,United-States,
22,Private,,,6,Never-married,,Unmarried,,,,0,40,,<=50K
26,,28856,Bachelors,13,Never-married,,,,Female,0,0,,,
,,175652,,,Never-married,,Other-relative,,Female,0,,,,<=50K
,Private,213008,HS-grad,,Divorced,Farming-fishing,,White,Male,0,,40,United-States,
51,Private,196501,Bachelors,,,,,,Male,,0,50,United-States,>50K
63,Private,,,9,Married-civ-spouse,,Husband,,,,,,,>50K
,,,,9,Married-civ-spouse,,,,,0,0,,United-States,
20,State-gov,125165,,,,Adm-clerical,,,Female,0,0,25,,<=50K
,,,Assoc-voc,,,Prof-specialty,Husband,,Male,,0,,United-States,<=50K
,,,Some-college,10,,Craft-repair,Husband,White,,0,0,,United-States,
40,Private,179735,,,,,,White,,0,0,50,,<=50K
,Private,122177,,,,,,White,Male,,,,,<=50K
,Private,,HS-grad,,Separated,,Own-child,,Female,,,,United-States,
32,,170108,,9,,Sales,,,,,,50,,<=50K
,,175262,,,,Handlers-cleaners,,Black,,,0,,,<=50K
19,Private,,HS-grad,9,,Adm-clerical,Own-child,,,,0,25,United-States,
,,,11th,,,Adm-clerical,,Black,,,,20,,<=50K
39,Private,,,9,Never-married,Sales,Not-in-family,,,,,55,,<=50K
,,,,13,Divorced,,,White,,0,0,,United-States,
46,Local-gov,202560,,13,,,,,,0,1408,,,<=50K
38,Private,,7th-8th,,,,Wife,White,Female,,0,,,>50K
,Private,172256,HS-grad,9,Married-civ-spouse,,Husband,,,,0,44,United-States,
,,51664,,10,,Sales,,White,Male,,,,United-States,
60,,358893,Bachelors,,Divorced,,,,Female,0,2339,40,United-States,
,,115963,,,,,Husband,White,Male,,0,40,United-States,
22,,,Some-college,,,Tech-support,,White,Female,0,0,43,United-States,
23,,148948,Some-college,10,Never-married,Exec-managerial,,,,0,0,,,<=50K
48,State-gov,130561,,,,,Not-in-family,,,0,0,24,,<=50K
46,Private,428350,,,Married-civ-spouse,,Own-child,,,,,,United-States,<=50K
43,,,,14,Married-civ-spouse,Exec-managerial,,White,,0,0,,,
25,,,,9,Married-civ-spouse,,Own-child,Other,Male,,,,,<=50K
50,,110748,,10,,Prof-specialty,,White,,,,,United-States,
,,156653,HS-grad,9,,Sales,Not-in-family,,Male,,,55,United-States,<=50K
,,196491,,13,Never-married,,Not-in-family,White,Male,,0,,,<=50K
,Local-gov,254413,,,Divorced,Exec-managerial,Not-in-family,,,,0,40,United-States,<=50K
,Private,91262,,9,Married-civ-spouse,,,Asian-Pac-Islander,,,0,45,United-States,<=50K
,,,,13,Married-civ-spouse,,,Asian-Pac-Islander,,0,,80,Thailand,<=50K
,,84231,HS-grad,,,Transport-moving,,White,,0,,50,United-States,
,Private,,,,,Adm-clerical,Own-child,White,Female,0,0,40,,<=50K
40,Private,248406,,,,Machine-op-inspct,,White,,,0,,United-States,
,Private,,,9,,,Husband,White,,0,1672,50,United-States,<=50K
,Private,,,,Married-civ-spouse,,Husband,White,,,,40,United-States,
,,375675,12th,8,Married-civ-spouse,Other-service,Husband,,Male,,0,35,United-States,
,,244172,,9,Separated,Transport-moving,Unmarried,White,Male,,0,,,<=50K
39,Private,326342,11th,7,Married-civ-spouse,Other-service,,,Male,2635,0,37,United-States,
34,,,HS-grad,,,Exec-managerial,Unmarried,,Female,0,,,England,
,Private,,,,,Other-service,,,Female,0,,35,United-States,
30,,,,,,Adm-clerical,Unmarried,White,Male,,,41,United-States,<=50K
25,,,,9,,Machine-op-inspct,Not-in-family,Black,Male,0,,28,United-States,
44,,,,,Married-civ-spouse,Exec-managerial,,,,,0,35,,>50K
,Private,,,,Divorced,,,,Female,,0,40,United-States,<=50K
,Private,155106,HS-grad,,,,Husband,,,,0,,,
,Federal-gov,203637,Bachelors,13,Married-civ-spouse,,,White,Male,7298,0,,,>50K
32,Private,232766,,,Never-married,Adm-clerical,,White,Female,,,40,,
50,Private,,7th-8th,,Married-civ-spouse,Craft-repair,Husband,,,0,0,,,
,Private,121023,,,Never-married,,Own-child,,,0,,15,United-States,
29,,198997,,,,,Wife,White,Female,0,,,,<=50K
,,167140,,,,Prof-specialty,,White,Male,99999,0,70,,
,,38772,,,Never-married,Handlers-cleaners,,,,,0,,United-States,
,Private,,,,,,Unmarried,,,,0,40,,<=50K
27,Private,,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,,0,,,,
37,Private,203828,9th,,,Craft-repair,,White,Male,,0,40,,<=50K
,,156464,10th,6,,,Not-in-family,,,0,0,40,,
,,,,,,,,Asian-Pac-Islander,Female,0,,,,<=50K
,,83671,Bachelors,,Never-married,,,,Female,,,,,
,Private,,,,Married-civ-spouse,,Husband,White,Male,0,,40,United-States,
,Private,,Some-college,10,,,Other-relative,White,Female,,,35,,
44,Private,99203,,4,Married-civ-spouse,Machine-op-inspct,,White,,0,,,United-States,
31,Self-emp-inc,455995,Some-college,,,,Not-in-family,White,,,0,,United-States,
,,192515,HS-grad,,Widowed,Farming-fishing,,,Female,0,,40,United-States,
,,,Some-college,,,,Husband,White,,,2174,10,,
,,,,,Married-civ-spouse,,Husband,,Male,0,,,,
60,,85413,HS-grad,9,,Transport-moving,,,Male,,0,,,>50K
31,Private,196125,,,,Craft-repair,Husband,,,,0,,,<=50K
,Private,265638,Some-college,,,Other-service,,,Female,,0,40,United-States,<=50K
,,,,,,Machine-op-inspct,Husband,White,Male,,,40,,
44,,,,10,,,Husband,White,,,,40,,>50K
,,,11th,,Married-civ-spouse,,,White,Male,0,,60,United-States,<=50K
40,Federal-gov,,Some-college,,Married-civ-spouse,,Husband,White,,,1579,40,United-States,<=50K
,,183315,,,,,,Black,Female,0,0,10,,
47,Private,116279,,9,Divorced,,,,,,0,43,United-States,
38,,,,,,,Husband,White,Male,,0,,United-States,<=50K
37,Private,215419,,,,,Wife,,,0,0,25,,<=50K
40,,,Some-college,10,,,Not-in-family,,Female,,,40,,<=50K
57,Self-emp-inc,,,9,Married-civ-spouse,Prof-specialty,,Black,,,,,,
43,,59107,,,,,Not-in-family,White,Female,4101,0,40,United-States,
,,227214,,13,,,,,,,0,40,,
,,239450,,,,,,,,0,0,,,<=50K
,,,12th,,,,Own-child,,,0,,20,United-States,<=50K
40,,95226,,13,Never-married,Exec-managerial,Not-in-family,White,,,0,,,<=50K
,Private,,,9,Never-married,Machine-op-inspct,,White,Male,0,,,United-States,<=50K
,Private,,Assoc-voc,11,,,Unmarried,,Female,0,0,40,United-States,
45,,91044,Masters,,Divorced,Prof-specialty,Not-in-family,White,,0,,15,United-States,
27,,318639,,6,,,,White,Male,,0,60,Mexico,<=50K
23,,160398,,10,Married-spouse-absent,,Unmarried,,,,0,40,United-States,<=50K
,Self-emp-not-inc,,,,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,,,,,United-States,
,Private,,,,Divorced,Tech-support,Unmarried,White,,0,0,75,United-States,<=50K
47,Private,,Masters,14,,,,White,,0,,,,
,,,,,Married-civ-spouse,Exec-managerial,Husband,White,,,,50,United-States,<=50K
27,,188576,,13,Separated,,Not-in-family,,Male,,0,,Philippines,>50K
,Private,,,,,Machine-op-inspct,,,,0,,40,,
24,Private,,Some-college,,,,Husband,White,,,,56,,<=50K
40,Private,,Some-college,,Married-civ-spouse,,Husband,,,0,0,44,United-States,>50K
,Private,191893,HS-grad,9,Never-married,,Own-child,White,Female,0,,24,,
31,Local-gov,,Bachelors,,Married-civ-spouse,Protective-serv,Husband,,,0,0,,United-States,
,,152909,,11,Married-civ-spouse,,,White,,,0,,United-States,>50K
,Private,435604,,11,,Exec-managerial,Own-child,,,0,0,40,,
30,Self-emp-inc,,Bachelors,,,,,White,,,,,United-States,>50K
31,Private,248178,Some-college,,,Other-service,Husband,Black,Male,,,,United-States,<=50K
,Private,209103,,10,Married-civ-spouse,Exec-managerial,Husband,,Male,,,40,United-States,<=50K
27,Private,,HS-grad,9,,,Own-child,White,Male,0,0,40,United-States,
35,,107233,,,,Adm-clerical,,Amer-Indian-Eskimo,,0,,55,United-States,
,Private,175387,,13,Never-married,,Not-in-family,,,0,1876,40,,
,Self-emp-not-inc,,,,,Farming-fishing,Own-child,White,Male,,0,70,United-States,
34,Private,228873,,,Married-civ-spouse,Prof-specialty,,,Male,0,,,United-States,
29,Private,,Some-college,,Married-civ-spouse,Craft-repair,,White,Male,,,50,,
,,425092,,,,,Not-in-family,,Female,2174,,,,
39,,,,,,Craft-repair,Own-child,White,,,0,40,United-States,
37,,39089,,10,Married-civ-spouse,Exec-managerial,Husband,White,,3103,,50,United-States,>50K
,Private,204304,,10,,,Not-in-family,White,Female,0,0,,,>50K
40,Private,,,,,,,,Male,4934,0,47,,>50K
53,Private,,7th-8th,4,Married-civ-spouse,Craft-repair,,,,0,,40,,
58,,81973,,,,,Husband,Asian-Pac-Islander,,0,,40,,
,,,,13,,,,,Male,,0,,,>50K
33,,,,,,,,Other,Male,0,,40,Mexico,
57,Private,245193,,,Married-civ-spouse,Exec-managerial,,,Male,,0,60,United-States,
69,,,HS-grad,9,,Protective-serv,,,Male,0,0,,United-States,<=50K
,,184756,Some-college,,,Adm-clerical,Own-child,,Female,0,,12,United-States,
,,392160,HS-grad,9,,,,White,Female,0,0,,,
49,Private,,5th-6th,3,Married-civ-spouse,,Husband,White,,,,40,United-States,
34,Private,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,,40,United-States,<=50K
70,Private,,,,Married-civ-spouse,,Husband,White,Male,,0,,,
,,212888,Bachelors,,,,Unmarried,,,,,45,United-States,<=50K
,Private,361888,,,Never-married,,Not-in-family,White,,10520,0,,United-States,
,Local-gov,237879,Bachelors,13,,Prof-specialty,Husband,,Male,0,,58,United-States,
42,Self-emp-not-inc,,,10,,Prof-specialty,Own-child,,Female,,,,United-States,<=50K
41,,225193,HS-grad,9,,Sales,,White,Male,,,40,,<=50K
,,50814,HS-grad,9,Never-married,,,,,0,0,40,,<=50K
47,Local-gov,,Masters,,,,,White,Male,7688,0,,,>50K
24,Private,,,9,,Machine-op-inspct,,White,,0,0,,,<=50K
,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,,Husband,White,,,0,55,,
18,,,,9,,Adm-clerical,Own-child,,,0,,,United-States,<=50K
50,Private,,Some-college,10,Married-civ-spouse,Exec-managerial,,White,Male,0,0,,,
69,Private,541737,,10,,Adm-clerical,Not-in-family,,Female,,0,24,,<=50K
,,,Masters,14,,Prof-specialty,Not-in-family,,Male,0,,66,United-States,<=50K
47,Private,,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,,0,,,United-States,
,Private,,12th,,,,Own-child,White,Male,,0,20,,<=50K
,Private,,,,,,Not-in-family,Black,,0,,40,,<=50K
,,,,,,Machine-op-inspct,Not-in-family,,Male,0,,50,,
,Private,49893,Some-college,10,Married-civ-spouse,Sales,,White,,0,0,45,,<=50K
22,Private,,,10,,,,White,,,0,,Mexico,
36,Self-emp-not-inc,111957,Some-college,,,,Husband,White,Male,0,,,,<=50K
,,,,,,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
,Private,,1st-4th,,,Prof-specialty,,,,,0,,Mexico,<=50K
,,210945,,,Married-civ-spouse,Handlers-cleaners,,White,,,0,,United-States,<=50K
,Private,,,,,Tech-support,,,,,0,,,
42,Private,,Some-college,10,Married-civ-spouse,Tech-support,Wife,,,,0,40,United-States,
21,Private,,,,,Other-service,,,Male,0,,30,,<=50K
49,,,HS-grad,9,,,,,Male,,,60,,
,,242094,HS-grad,9,Married-civ-spouse,,,Black,Male,0,,,United-States,<=50K
49,Self-emp-not-inc,,,10,,,,,Female,,0,30,,<=50K
28,Private,82531,Some-college,,Never-married,,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,,,1st-4th,2,Married-civ-spouse,,,,,0,,,Mexico,<=50K
,,,7th-8th,4,Never-married,,Not-in-family,White,,,0,60,,
,,,,,Married-civ-spouse,,,,Male,0,0,40,United-States,<=50K
20,Private,39927,HS-grad,,Never-married,,Not-in-family,White,Male,,0,,United-States,<=50K
22,Private,,Some-college,10,Never-married,Adm-clerical,,,,0,,,,
,Private,,HS-grad,,,,Husband,,Male,,0,,United-States,
22,,,Some-college,10,Never-married,,Not-in-family,,,,,50,,
68,,,,,Divorced,,,,Female,0,0,30,,
56,Local-gov,,Bachelors,,Divorced,,Unmarried,,,,,,United-States,<=50K
69,,,9th,,Married-civ-spouse,,,White,Male,,,40,,
41,,163258,Bachelors,,,,,,,0,,,,<=50K
33,Private,,,,Never-married,,,Black,Female,0,0,40,United-States,
18,,444822,11th,7,Never-married,Sales,,White,Female,,,,Mexico,
17,,,,7,,Other-service,Own-child,Black,Male,,0,16,,<=50K
,Private,120672,,7,,,Other-relative,Black,,,,,,
,,159650,,10,Married-civ-spouse,,Husband,,Male,,,,United-States,>50K
62,Private,290754,10th,6,,,,,,,,,,<=50K
,,49654,,9,Divorced,,,White,,0,0,,United-States,<=50K
20,Federal-gov,147352,,,Never-married,Other-service,Not-in-family,White,,,0,40,United-States,<=50K
23,,,,,Never-married,Sales,Own-child,,,0,0,30,United-States,<=50K
,Private,,,9,,,,,Male,0,0,20,United-States,
42,,445940,9th,,Married-civ-spouse,Craft-repair,,,Male,0,0,40,,
,Private,,,13,,,,White,,,0,40,,<=50K
43,,48882,,,,,Other-relative,White,,,0,,United-States,
,,168195,HS-grad,,Married-civ-spouse,,Husband,White,Male,0,,,,<=50K
53,,188644,,3,,Other-service,Husband,White,Male,,,40,,<=50K
28,,136077,10th,6,,Handlers-cleaners,,White,Male,0,,,,<=50K
,State-gov,119793,Some-college,10,,Protective-serv,Husband,,,0,,40,United-States,<=50K
44,Private,,Some-college,10,Married-civ-spouse,Prof-specialty,,,,0,,,United-States,
,Private,186991,HS-grad,,,Machine-op-inspct,Husband,,Male,,,40,United-States,<=50K
26,Private,,HS-grad,,Never-married,,Unmarried,,Female,,,40,United-States,
36,,,Some-college,,,Farming-fishing,Husband,White,Male,3456,0,8,,
,Private,,HS-grad,,Divorced,,Not-in-family,,Female,,0,,,<=50K
,,,Doctorate,,Married-civ-spouse,Exec-managerial,Husband,,,0,0,,United-States,
25,,,,,,,Husband,,Male,0,,,,<=50K
,Private,287160,11th,7,,Other-service,Own-child,White,,,,,,
39,,198097,Bachelors,13,Divorced,Exec-managerial,Not-in-family,,Male,,,50,,
52,Private,119111,HS-grad,9,,,,,,,0,40,United-States,
,Private,,Bachelors,,Never-married,,Not-in-family,White,,,0,50,,<=50K
26,,,Assoc-voc,11,Married-civ-spouse,,Husband,,,,,55,,
,Private,151053,HS-grad,,Married-civ-spouse,,,,Male,0,0,,,>50K
49,Local-gov,,,,,Protective-serv,,,,0,0,,United-States,
40,,,,7,Married-civ-spouse,Farming-fishing,,White,,,,,,<=50K
52,,,,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,2559,,,
,,,HS-grad,9,,,,White,,0,,,,
,Private,165310,HS-grad,9,Married-civ-spouse,,,White,,,0,20,,
,Private,213008,,,Married-civ-spouse,Prof-specialty,Husband,White,,0,,40,Japan,<=50K
21,,,Some-college,10,,,Own-child,White,,,,20,United-States,<=50K
33,,125761,,,,,Not-in-family,,Male,0,0,,United-States,
28,Private,148645,,,Divorced,,Not-in-family,White,,,,40,United-States,<=50K
,,,HS-grad,9,Married-civ-spouse,,Husband,White,,,1579,40,United-States,<=50K
43,,208613,,,,,,,,0,,40,United-States,
32,,192565,HS-grad,9,Married-civ-spouse,,Husband,,,,,,,<=50K
28,Private,183885,,9,Never-married,Other-service,Own-child,,,0,0,30,,
47,Self-emp-not-inc,,,13,,Prof-specialty,Husband,Asian-Pac-Islander,Male,,,40,,<=50K
37,,,Bachelors,,Married-civ-spouse,,,White,,,0,,,
,,261278,,,,Sales,Other-relative,,,0,0,30,United-States,<=50K
55,Private,127014,HS-grad,9,,Other-service,,White,Male,0,0,60,,
,,,Assoc-acdm,,,Sales,,White,Female,0,,40,United-States,<=50K
31,,,Bachelors,,,,Husband,,,,0,,,>50K
39,,86551,HS-grad,9,Married-civ-spouse,Other-service,,White,,,,,United-States,
,,98051,,,,Sales,,White,,0,0,54,United-States,>50K
,,,Some-college,,,,,Asian-Pac-Islander,Male,0,,40,Philippines,
53,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,Farming-fishing,,White,,,0,85,,
27,Self-emp-not-inc,,Assoc-acdm,,,,Not-in-family,,,,,78,United-States,<=50K
42,Private,,Bachelors,13,,,Husband,White,,,,40,United-States,>50K
62,Private,,,,Divorced,,Not-in-family,,,,,,United-States,
47,,189123,11th,7,Married-civ-spouse,Adm-clerical,,White,Male,,,58,United-States,
,,89648,Bachelors,,,,,White,Female,,,50,United-States,
,,99248,Some-college,10,,,Not-in-family,White,Male,,0,,,<=50K
42,Private,57600,,9,Divorced,Prof-specialty,Not-in-family,,Female,0,0,45,United-States,<=50K
,Private,,Bachelors,,,Prof-specialty,Husband,,Male,,,45,,
58,Private,,HS-grad,,,Sales,Not-in-family,,,0,0,,United-States,
,,308812,,10,,,,White,,,,60,United-States,<=50K
21,Private,,,10,,,,,,0,0,40,,<=50K
,,213321,HS-grad,,Married-civ-spouse,,,White,Male,,0,,United-States,
33,,157747,Assoc-acdm,12,,,,,,0,,,United-States,<=50K
,Private,,,14,,,Husband,White,,0,0,,,>50K
,,220589,Some-college,,Widowed,Exec-managerial,Not-in-family,,,0,,12,United-States,
29,,189346,Some-college,10,,Craft-repair,,White,Male,,0,,United-States,
46,,,Masters,14,Widowed,Prof-specialty,,,Female,0,,44,United-States,<=50K
35,,,Some-college,,,Exec-managerial,,,,,,40,Philippines,<=50K
,Private,,HS-grad,,,,,,Male,,0,,,>50K
37,,105044,,,Married-civ-spouse,Exec-managerial,,White,Male,0,,,United-States,
,Private,35910,,,Married-civ-spouse,Sales,Husband,,Male,0,0,,United-States,
,Private,189203,,,Never-married,,Not-in-family,,Male,0,,40,,<=50K
41,,116493,,9,Divorced,Craft-repair,,White,,13550,0,,United-States,>50K
42,,19700,Bachelors,13,,Prof-specialty,,,,0,,50,United-States,
,Private,,10th,,,Adm-clerical,,White,,,0,40,,<=50K
45,Private,106113,,10,,,,White,,0,,40,,>50K
,Private,256263,,12,Married-civ-spouse,,Husband,,,0,,40,,
,,,,,,,Husband,White,,,0,,,
28,Private,,HS-grad,9,Never-married,Exec-managerial,Not-in-family,,Female,,,,,<=50K
,,,Assoc-voc,11,Married-civ-spouse,,,White,Male,0,,,,<=50K
42,Local-gov,222596,HS-grad,9,,Craft-repair,Husband,White,,0,,,United-States,>50K
,,107302,Masters,14,Married-civ-spouse,Sales,,,,0,,,,
,Private,,,10,,,,,Female,,0,,,<=50K
33,,53373,,9,,Craft-repair,Husband,,Male,0,0,,United-States,
,Private,,,,,,,,,,0,,,<=50K
45,,,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,,,0,,,United-States,
,,283806,,10,Never-married,,Not-in-family,,,0,0,,,
36,Local-gov,61778,HS-grad,,Married-civ-spouse,Prof-specialty,Husband,,Male,15024,,,United-States,>50K
,Private,,HS-grad,,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,,,
26,,,,,Never-married,,,,Female,0,,,,<=50K
,,60828,Some-college,,Never-married,Farming-fishing,,,Female,,0,,,<=50K
53,State-gov,,,,Married-civ-spouse,,Husband,White,Male,0,0,50,,<=50K
,Local-gov,,Assoc-acdm,,Widowed,,Unmarried,,,,0,40,,<=50K
,Local-gov,,,14,,Prof-specialty,,White,,,0,,United-States,
38,Self-emp-not-inc,,11th,7,Married-civ-spouse,,,,Male,,0,,,<=50K
37,Local-gov,174924,Some-college,10,,Protective-serv,,White,,,,48,Germany,
30,Private,175856,Masters,,Married-civ-spouse,,,White,,,0,,,<=50K
31,Private,220690,Some-college,10,,Craft-repair,Not-in-family,,,,0,,,<=50K
36,,,,9,Married-civ-spouse,,,,Male,,,55,United-States,
,Self-emp-not-inc,116878,,,,,,,Male,,0,,,<=50K
,Self-emp-not-inc,134737,,9,,Craft-repair,,White,,0,,35,,<=50K
29,,,HS-grad,,,,,White,,,,55,,>50K
,,122177,,10,,Machine-op-inspct,,,Male,0,,,United-States,>50K
,Federal-gov,69614,10th,,,Craft-repair,,,,0,,,,<=50K
33,Private,,,,,,,,,0,,45,United-States,
28,,299422,,4,Married-civ-spouse,,Husband,,Male,0,,,,<=50K
,Private,,Some-college,10,Never-married,Tech-support,,,Female,,,,,<=50K
,,33417,,10,,Craft-repair,,,Male,0,0,50,,<=50K
47,Federal-gov,224559,,9,,Transport-moving,Husband,,Male,0,0,40,,>50K
,,357028,Some-college,,Never-married,Exec-managerial,,,,0,0,,United-States,<=50K
37,Local-gov,51158,Some-college,10,,,,,,7298,0,36,United-States,>50K
,Private,186303,,,Married-civ-spouse,,,,,0,,,United-States,
,Private,,,9,Married-civ-spouse,Transport-moving,Husband,,,0,,50,United-States,
22,Private,,,,Never-married,Adm-clerical,Not-in-family,White,Female,0,,40,United-States,
28,,138054,,12,Never-married,,,Other,Male,0,0,40,United-States,<=50K
47,,174533,Some-college,,Married-civ-spouse,Craft-repair,,,Male,0,,,United-States,<=50K
,Private,200835,,9,,,Husband,,Male,,,,United-States,
25,Private,,,,,,Not-in-family,White,,0,0,,,
43,,180985,Some-college,,,Transport-moving,,,,,,,,
,,34803,,,Never-married,,Own-child,White,Female,0,,20,,<=50K
59,Private,,,,Married-civ-spouse,Prof-specialty,,,,,0,,United-States,<=50K
,,,,12,,Prof-specialty,Unmarried,,Female,,,,United-States,
30,,61272,,,Married-civ-spouse,,,,Female,0,,40,Portugal,
24,Private,,Some-college,,,Machine-op-inspct,Wife,,,,0,40,Puerto-Rico,<=50K
,Private,,Bachelors,13,Never-married,Other-service,Not-in-family,,,0,,40,,
37,,,HS-grad,,Married-civ-spouse,,Husband,,,0,,60,United-States,>50K
26,Private,322614,,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,,,0,1719,,Mexico,<=50K
30,Private,,HS-grad,9,Never-married,,,,Female,,0,,United-States,<=50K
,,181902,Masters,14,Married-civ-spouse,,Husband,,,0,,10,,
30,Private,,,9,Married-civ-spouse,Machine-op-inspct,,Black,Male,0,0,40,United-States,<=50K
33,,309630,HS-grad,9,,Other-service,Husband,White,,,0,,,<=50K
,Private,,,,,,,,Male,,0,,United-States,
18,,,11th,7,Never-married,,Own-child,White,,,,40,,
,Private,122272,,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,,United-States,
,,,,9,Married-civ-spouse,Sales,,,Male,0,,60,,
,,283338,Bachelors,,Married-civ-spouse,Exec-managerial,,,Male,,,,United-States,
,,,,,,,Own-child,White,Male,0,0,,,
,,,,9,Never-married,,Unmarried,Black,,,,,United-States,<=50K
,,379046,,9,Never-married,Handlers-cleaners,Own-child,,,0,,40,,<=50K
29,Private,,Bachelors,,Never-married,Adm-clerical,,White,,0,0,40,United-States,
38,,127961,,,Married-civ-spouse,Machine-op-inspct,,White,Male,,0,,,>50K
24,Private,,,13,,,Own-child,,,0,0,,United-States,
,,187649,HS-grad,9,Separated,Protective-serv,Other-relative,,Female,,,,United-States,<=50K
49,Federal-gov,,,14,,,,White,,0,,40,,>50K
,,231826,,,Married-civ-spouse,Machine-op-inspct,,,,,0,,Mexico,
,,142764,HS-grad,9,,,Not-in-family,White,,,0,,United-States,
22,Private,,Bachelors,,Never-married,Adm-clerical,,White,,,,60,United-States,<=50K
37,,,,9,,Machine-op-inspct,,,,0,0,40,,
30,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,United-States,
49,Private,31267,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,,
29,Private,,,,Married-civ-spouse,Exec-managerial,Husband,White,,0,,,,<=50K
25,,,,9,,Exec-managerial,,,,0,,,United-States,<=50K
,,133655,,,,,,,,0,,40,,<=50K
,,112074,Doctorate,,,,Not-in-family,White,Male,0,,45,,
21,,249727,,,,,Own-child,,,0,,,United-States,<=50K
18,Private,,,,Never-married,,,,,,0,30,,
,Local-gov,172822,,11,Never-married,Protective-serv,Not-in-family,,,,0,40,,
,,288433,Some-college,10,Never-married,,Own-child,Black,Female,0,,40,,<=50K
,,33331,,10,Married-civ-spouse,,Husband,,,0,,50,United-States,<=50K
,Private,,HS-grad,,,,Husband,White,Male,,0,44,United-States,<=50K
,,,,,,Exec-managerial,,White,,,0,50,,>50K
,,,,,,,,,,,0,,,
40,,136244,Some-college,,,,,,,,0,40,,
43,,,Some-college,,,Other-service,,White,,0,0,48,,
20,,,,,,Other-service,Not-in-family,,Female,,0,20,,
,,,,13,,,Husband,,,0,0,20,United-States,
,,118352,,10,,,,,Female,,0,,,<=50K
21,Private,,HS-grad,9,,,,,Male,0,0,40,United-States,
23,Private,,,11,,,,,,0,,40,,
24,,48343,11th,7,,,Not-in-family,,,,0,,United-States,<=50K
52,Private,,Assoc-voc,,Divorced,,Not-in-family,White,Male,0,0,,,<=50K
,Private,281704,Some-college,10,Never-married,Other-service,,,Male,0,,35,,
,,,Some-college,,Married-civ-spouse,Sales,Husband,White,,,0,,,>50K
50,Private,,,9,,,Other-relative,,,,,,,<=50K
,Private,,Some-college,10,,Machine-op-inspct,Not-in-family,,,0,0,40,,<=50K
17,,186067,10th,,,Tech-support,,White,,0,,,,<=50K
47,Private,,HS-grad,,,,,White,,0,,,,
,Private,384795,Bachelors,,Divorced,,Unmarried,Black,,,0,32,United-States,
,,175931,Some-college,,Married-civ-spouse,Handlers-cleaners,,,,0,,,,
58,Private,366324,Some-college,,Married-civ-spouse,,Wife,,,0,0,,,<=50K
,,118717,,13,Divorced,Prof-specialty,,,Female,,0,40,United-States,
23,,219835,,10,,Protective-serv,,,Male,0,,,Mexico,
23,,,,11,Never-married,,Own-child,White,Female,0,,,United-States,<=50K
45,Private,273435,,,Married-civ-spouse,Craft-repair,Husband,,Male,,,,United-States,<=50K
20,Private,182661,,10,Never-married,Sales,Own-child,,,0,0,20,,
26,,,,,,,Own-child,,,0,,,,
,Local-gov,,Bachelors,13,,Prof-specialty,,,Female,0,,40,United-States,
,Private,,,9,Married-civ-spouse,,Husband,,,,,,,>50K
26,Private,,Some-college,10,Never-married,,Other-relative,,Male,0,0,40,,
47,Private,196707,,,Divorced,,Not-in-family,,Male,,,40,United-States,
,Private,,,8,,,Not-in-family,White,,,,,United-States,
,,,HS-grad,,,Craft-repair,,White,,,,40,United-States,
,Private,459189,,10,Married-civ-spouse,,,,,,1902,,,>50K
28,,214689,11th,7,Never-married,,,White,,,,,United-States,<=50K
,,289364,Some-college,,,,Husband,White,,,0,,,>50K
,Private,174907,HS-grad,9,,Adm-clerical,,White,,0,,40,United-States,<=50K
,Self-emp-not-inc,,,6,,,,,,,,,,<=50K
31,Private,,,,Never-married,Prof-specialty,Not-in-family,,,0,,,United-States,
31,Self-emp-not-inc,,Bachelors,13,Married-civ-spouse,,Wife,White,Female,0,,20,,
35,,181705,HS-grad,9,Married-civ-spouse,Craft-repair,,,Male,3103,0,,United-States,
33,,238912,Doctorate,,Married-civ-spouse,,,White,,,0,,United-States,
34,,134737,,,,,Husband,White,,,,55,,
,Private,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,,,45,,>50K
48,Private,,,14,,,,White,,0,0,40,United-States,>50K
