age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,management,married,tertiary,,10,yes,no,unknown,23,may,72,5,0,,unknown,no
35,,single,,no,3137,yes,no,unknown,23,may,72,3,0,0,unknown,no
,,married,secondary,no,2238,yes,no,,23,may,42,,0,0,,
28,self-employed,single,secondary,no,131,,no,unknown,23,may,,14,0,0,unknown,
35,blue-collar,single,secondary,,,yes,no,unknown,23,may,136,2,0,0,unknown,no
30,services,,secondary,no,399,yes,yes,unknown,,may,,3,,,unknown,no
,management,married,secondary,no,173,no,,unknown,23,may,,,0,0,unknown,no
36,blue-collar,single,secondary,no,690,yes,no,unknown,23,may,86,2,,0,,no
39,services,married,primary,,1601,,no,unknown,23,may,,2,0,0,unknown,no
39,,married,secondary,no,439,yes,no,unknown,,may,214,3,0,0,unknown,
33,management,,secondary,no,3132,yes,no,,23,may,350,5,0,0,unknown,no
32,services,single,secondary,no,-408,yes,no,,,may,,2,0,,unknown,no
29,admin.,married,,,265,yes,no,unknown,23,may,329,2,0,0,,no
,technician,single,,no,363,,no,unknown,23,,110,3,0,,,no
43,technician,married,secondary,no,8541,yes,no,unknown,23,,,9,,0,,no
33,technician,single,secondary,no,486,yes,no,unknown,23,may,363,2,,0,unknown,no
33,technician,single,tertiary,no,,yes,yes,,23,may,149,1,0,0,unknown,no
32,blue-collar,married,secondary,yes,98,no,yes,unknown,23,may,174,,,0,unknown,no
54,blue-collar,divorced,secondary,no,462,,,unknown,23,,,3,0,0,unknown,no
33,blue-collar,single,secondary,no,,yes,no,unknown,23,may,92,1,0,0,unknown,no
33,admin.,single,secondary,no,1221,yes,no,unknown,,may,245,,0,0,unknown,
38,self-employed,single,tertiary,no,917,yes,no,unknown,23,,260,,0,0,unknown,no
,,single,tertiary,,0,yes,no,unknown,23,may,346,,0,,unknown,no
33,technician,married,secondary,no,,yes,no,unknown,,may,271,1,,0,unknown,
32,technician,married,secondary,,587,yes,no,unknown,,may,203,1,0,0,unknown,
31,,single,tertiary,no,,no,,unknown,23,may,206,1,0,0,unknown,
,entrepreneur,married,primary,no,165,yes,,unknown,23,may,218,1,0,0,unknown,
34,technician,married,secondary,no,,,no,unknown,23,may,,1,0,0,unknown,
35,,married,primary,,994,yes,no,,23,may,1349,,,0,,yes
31,technician,single,tertiary,no,1710,yes,,unknown,23,may,,1,0,0,unknown,no
33,blue-collar,married,secondary,no,1138,yes,yes,unknown,23,may,509,1,0,0,unknown,
,blue-collar,married,secondary,no,360,,,unknown,,,395,1,0,0,unknown,no
32,management,married,,no,2737,yes,yes,unknown,23,may,38,1,0,,unknown,no
36,management,married,tertiary,no,8564,,no,unknown,23,may,125,,0,0,unknown,no
,blue-collar,single,secondary,no,435,yes,yes,,23,may,128,1,0,0,unknown,no
,technician,single,tertiary,no,4243,yes,no,unknown,23,may,30,10,,0,unknown,no
55,,,secondary,no,989,,yes,unknown,23,,246,4,0,,,no
31,,single,secondary,no,1186,yes,no,unknown,23,may,136,1,0,0,unknown,no
32,blue-collar,,primary,no,1261,yes,no,unknown,23,may,,1,0,0,unknown,no
,blue-collar,,secondary,no,25,yes,,unknown,,may,3,3,0,0,,no
31,blue-collar,married,,no,206,,no,unknown,23,may,1171,1,0,0,unknown,no
35,,single,secondary,no,11423,yes,no,,,,107,1,0,0,,
30,blue-collar,married,primary,no,184,yes,,unknown,23,may,217,1,0,0,,no
35,,divorced,tertiary,,,yes,no,unknown,23,may,,2,0,0,unknown,yes
29,self-employed,married,tertiary,no,,yes,,unknown,23,may,,2,0,0,unknown,no
36,blue-collar,,primary,no,711,yes,no,unknown,23,,154,,0,,unknown,
37,,married,secondary,no,453,yes,,,23,,,1,0,0,unknown,no
32,technician,,tertiary,,1129,yes,no,,23,may,189,1,,0,unknown,no
33,entrepreneur,,primary,no,237,yes,no,unknown,23,may,89,,0,0,unknown,
34,services,,,,1239,yes,,,23,may,164,1,0,0,unknown,no
37,technician,married,secondary,,0,yes,,unknown,23,,412,6,0,,unknown,no
,blue-collar,married,primary,no,392,yes,,unknown,23,may,302,1,0,0,unknown,no
34,,married,primary,no,2490,yes,no,unknown,23,may,192,,0,0,unknown,no
37,technician,,secondary,,6714,yes,,unknown,23,may,90,1,,0,unknown,no
31,blue-collar,married,secondary,no,873,yes,no,unknown,,may,145,4,0,,unknown,no
,,married,,no,1464,yes,no,unknown,23,may,350,,0,,unknown,no
35,blue-collar,single,primary,no,90,,no,unknown,,,203,1,0,0,unknown,no
31,,married,secondary,,714,yes,,unknown,,may,254,1,0,0,,no
,blue-collar,married,primary,no,463,yes,no,unknown,23,may,230,1,0,0,,no
40,self-employed,married,secondary,no,,yes,,,,,,1,0,0,unknown,no
31,blue-collar,single,secondary,no,509,yes,no,unknown,23,may,183,,0,0,,
,technician,married,,,207,yes,no,unknown,23,may,72,2,,0,,no
30,management,single,tertiary,no,3967,,,,23,may,534,,0,0,unknown,no
37,blue-collar,married,primary,no,3517,yes,,unknown,23,may,445,1,0,,unknown,no
38,services,,,no,435,yes,no,unknown,,may,193,2,0,0,unknown,no
,blue-collar,married,secondary,no,,yes,no,unknown,23,may,,2,0,0,unknown,
,technician,married,secondary,,,no,no,,,may,268,1,0,,unknown,no
35,,divorced,secondary,no,,,no,,,may,154,,0,0,,no
30,blue-collar,,secondary,no,239,yes,,unknown,23,may,785,,0,0,unknown,yes
40,,married,primary,yes,-509,yes,no,unknown,,may,298,1,0,0,unknown,no
31,services,single,secondary,no,-32,,no,unknown,23,may,,,0,0,,no
32,management,single,tertiary,,,no,no,unknown,23,may,286,1,0,0,unknown,no
31,,married,secondary,no,1273,yes,no,unknown,23,may,442,1,,0,unknown,no
30,services,,,no,1649,yes,,,23,,,1,,0,,no
34,,single,secondary,no,,yes,,unknown,23,may,299,1,0,,unknown,no
,,married,secondary,no,278,yes,yes,unknown,23,may,1073,1,0,0,unknown,yes
32,,,,no,,yes,yes,unknown,23,may,162,1,,0,unknown,no
31,,married,secondary,no,4941,yes,,unknown,23,,504,1,,0,unknown,no
34,,divorced,,no,3798,yes,no,unknown,23,,488,1,,0,unknown,
30,,married,primary,no,597,yes,no,,,may,190,1,0,0,,no
32,management,single,secondary,no,,yes,no,,,may,139,1,0,,unknown,
37,admin.,married,secondary,no,525,yes,,unknown,23,may,,,0,,unknown,
,self-employed,married,tertiary,no,416,yes,yes,unknown,23,may,290,1,0,0,unknown,no
31,admin.,single,secondary,no,680,yes,no,unknown,23,may,152,1,0,,unknown,no
37,admin.,,tertiary,no,4303,yes,,unknown,23,,168,1,0,0,,
32,management,single,tertiary,,3050,yes,no,,23,may,298,1,,,unknown,no
34,blue-collar,,secondary,no,750,yes,no,unknown,23,may,204,1,0,,,
34,admin.,,,no,5547,yes,no,unknown,23,may,313,1,0,0,unknown,no
35,,single,tertiary,no,,yes,no,unknown,23,,,1,0,0,unknown,no
33,technician,divorced,tertiary,no,-386,,,unknown,23,may,530,1,0,0,unknown,no
31,management,,tertiary,no,5889,,no,unknown,23,may,,1,0,,unknown,no
32,services,married,secondary,no,207,yes,no,unknown,23,may,,1,0,0,unknown,no
32,student,single,secondary,no,,yes,no,unknown,23,,57,1,0,0,unknown,no
32,blue-collar,married,,,697,yes,no,,23,may,700,,0,0,,no
31,self-employed,single,tertiary,no,14692,,no,,23,may,601,,,0,unknown,no
30,blue-collar,,primary,no,595,yes,no,unknown,23,,231,1,,0,unknown,
,management,,,no,1243,yes,,,23,may,135,1,0,0,,no
41,self-employed,married,tertiary,no,-326,yes,yes,unknown,23,may,,,0,0,unknown,no
33,management,married,,no,,,no,unknown,23,may,256,1,0,0,unknown,
34,admin.,divorced,,no,2144,yes,no,unknown,23,may,157,,0,0,unknown,no
39,management,married,secondary,,1410,yes,no,unknown,23,may,55,1,0,,unknown,
33,management,,unknown,no,18347,,no,,23,,415,1,0,0,,no
,technician,single,secondary,no,177,yes,no,unknown,23,may,293,1,0,,unknown,no
22,blue-collar,single,,no,0,yes,no,,,,816,2,0,0,unknown,no
35,technician,married,,no,291,no,no,unknown,23,may,,1,0,0,,no
34,admin.,single,secondary,no,,yes,,unknown,23,may,297,1,,0,unknown,
31,management,married,tertiary,,7,,no,,23,may,191,1,0,0,unknown,no
39,technician,single,,no,21,yes,,unknown,23,may,,,,0,,
30,management,single,tertiary,,136,yes,no,unknown,23,may,,1,0,0,unknown,no
36,technician,single,secondary,no,9068,yes,no,unknown,23,,,1,0,,unknown,no
31,entrepreneur,single,secondary,no,159,yes,no,,,,533,,0,0,,
42,services,married,primary,no,2557,yes,,unknown,23,may,28,3,0,,,no
39,,married,secondary,no,287,yes,no,unknown,23,may,,1,0,0,unknown,
,student,single,secondary,no,1765,yes,no,unknown,23,may,135,2,0,0,unknown,
,blue-collar,married,primary,no,,yes,no,,23,may,202,2,0,0,unknown,no
31,admin.,single,tertiary,no,,,yes,unknown,23,may,181,1,0,,unknown,
35,technician,married,secondary,,700,yes,,unknown,23,,240,2,0,0,unknown,no
44,blue-collar,single,unknown,no,0,,no,unknown,23,may,354,4,0,0,unknown,no
28,blue-collar,,secondary,no,59,yes,yes,unknown,23,,293,2,,,unknown,no
,,single,tertiary,no,370,yes,no,unknown,,may,108,5,0,,unknown,no
31,entrepreneur,,tertiary,no,0,,,,,may,275,2,,0,unknown,no
32,blue-collar,married,primary,no,225,yes,no,unknown,,may,,1,0,0,unknown,no
36,admin.,,,,-118,,yes,,23,may,263,2,0,0,unknown,
32,,single,tertiary,no,390,yes,no,,23,may,,,0,0,unknown,no
37,,,tertiary,no,1379,,,unknown,23,may,,3,0,,unknown,no
,,single,secondary,no,1168,yes,,unknown,,may,242,3,0,0,unknown,
41,retired,married,secondary,no,287,,no,unknown,23,may,236,2,,,unknown,
,blue-collar,married,secondary,no,2549,yes,no,,23,may,246,,,0,unknown,no
34,admin.,married,secondary,no,79,yes,,unknown,23,may,,,,0,unknown,no
31,management,,,,0,yes,no,unknown,23,may,391,1,0,,unknown,no
,,married,primary,no,827,yes,no,,23,may,230,2,0,0,unknown,no
39,management,,,no,,yes,no,unknown,23,may,130,1,0,0,unknown,no
36,blue-collar,married,primary,no,,,yes,unknown,23,may,293,1,0,,unknown,no
34,housemaid,single,secondary,no,1408,yes,,unknown,23,may,245,1,,,unknown,no
34,blue-collar,,secondary,no,2495,yes,no,unknown,23,,924,1,0,0,unknown,yes
35,management,married,secondary,no,,,no,unknown,23,may,317,,0,0,unknown,no
32,technician,married,secondary,no,0,yes,no,unknown,,may,134,,0,0,unknown,no
36,,married,,,520,,no,unknown,23,may,110,2,0,,unknown,no
40,services,divorced,,no,5745,yes,yes,unknown,,may,37,1,0,0,unknown,no
36,blue-collar,married,secondary,no,222,yes,no,unknown,23,may,188,1,,0,unknown,no
,self-employed,married,tertiary,no,-355,yes,no,,23,may,,2,,,unknown,
31,management,,tertiary,no,1804,yes,,unknown,23,,,1,0,,,
,blue-collar,married,secondary,,253,yes,no,unknown,23,may,160,2,0,,unknown,no
,,married,secondary,no,,yes,,unknown,23,,156,,0,0,unknown,
29,admin.,,secondary,,,no,no,unknown,23,may,314,3,0,0,unknown,no
36,management,divorced,tertiary,yes,-1,yes,yes,unknown,,,,,0,0,unknown,no
47,,married,secondary,,-401,,no,unknown,23,may,78,1,0,0,,
32,blue-collar,,,no,,yes,no,,23,may,115,2,0,0,unknown,
32,,married,,no,3155,,no,,23,may,,3,0,0,unknown,
50,technician,married,tertiary,no,,no,no,unknown,23,may,173,1,0,0,unknown,
,management,single,,no,16,no,no,unknown,23,may,95,1,,0,unknown,no
29,housemaid,married,secondary,no,823,,no,unknown,23,,,2,0,,unknown,no
24,admin.,single,tertiary,,,,no,unknown,,may,230,1,0,0,unknown,
56,blue-collar,married,primary,no,246,,,unknown,23,may,,1,0,0,unknown,
55,blue-collar,married,unknown,no,-102,yes,no,,23,may,,1,0,0,unknown,no
32,management,single,,no,151,,no,unknown,23,may,111,2,0,0,unknown,no
32,technician,single,tertiary,no,1212,yes,no,unknown,23,may,463,,,0,unknown,
56,retired,married,,no,397,yes,,unknown,23,may,,1,0,0,unknown,no
32,self-employed,married,,no,-6,no,no,unknown,23,may,881,2,0,0,unknown,no
,blue-collar,single,,no,56,yes,,,23,may,66,,0,0,unknown,no
34,blue-collar,single,secondary,no,,yes,no,unknown,,,234,2,,0,unknown,no
36,blue-collar,married,primary,no,-327,yes,yes,,23,may,,1,0,0,,no
26,,single,,no,1570,,no,unknown,23,may,81,1,0,,,no
,management,divorced,secondary,no,-175,yes,yes,,23,may,270,1,,0,unknown,no
,technician,divorced,secondary,no,353,yes,no,unknown,,may,,1,0,0,unknown,no
42,admin.,single,,no,,,no,unknown,23,may,65,1,0,0,unknown,no
31,management,single,tertiary,,-1206,yes,no,unknown,23,,390,1,0,0,unknown,no
29,,,,no,208,,no,unknown,,may,249,,0,0,unknown,no
28,blue-collar,single,secondary,no,,yes,no,unknown,23,,31,1,0,0,,no
52,admin.,divorced,secondary,no,-209,yes,yes,unknown,,may,,1,,,unknown,no
44,technician,divorced,unknown,no,759,,no,,,may,397,1,0,0,,
38,blue-collar,married,secondary,no,-40,,no,,23,may,227,1,0,0,unknown,no
28,blue-collar,,primary,no,4,yes,,,23,,7,1,0,0,unknown,no
24,services,married,secondary,no,45,yes,yes,unknown,23,may,465,1,0,0,unknown,no
29,,married,secondary,no,-753,yes,yes,unknown,23,may,98,1,0,0,,no
24,technician,,secondary,no,820,yes,,unknown,23,may,665,1,0,0,unknown,no
32,technician,divorced,tertiary,no,0,yes,yes,unknown,,may,80,1,0,0,unknown,no
27,,single,secondary,no,672,,no,unknown,23,may,164,1,0,,unknown,
41,technician,married,tertiary,no,,yes,,unknown,23,may,,1,0,0,unknown,no
,management,single,tertiary,no,422,yes,no,,23,may,,2,,0,unknown,no
25,blue-collar,married,secondary,,51,yes,,unknown,23,may,76,,,0,unknown,no
,admin.,married,secondary,no,1601,yes,no,unknown,,may,163,3,0,0,unknown,no
36,blue-collar,divorced,secondary,no,2278,yes,no,unknown,23,may,152,2,0,0,,no
24,services,married,secondary,yes,110,,,,23,may,27,1,,0,unknown,no
,technician,single,tertiary,no,539,yes,yes,unknown,23,may,281,2,0,0,unknown,no
37,,single,secondary,no,-332,yes,no,unknown,23,may,284,2,,0,unknown,no
46,admin.,,unknown,yes,0,,no,,23,may,378,2,0,0,,no
29,,single,secondary,no,468,yes,yes,,,may,353,1,0,0,,
43,,,primary,no,240,yes,no,unknown,23,,83,2,0,0,unknown,no
,services,married,secondary,no,2,no,yes,unknown,23,,50,3,0,0,unknown,no
,services,divorced,,yes,339,yes,no,unknown,23,may,,4,0,0,,no
46,,,secondary,no,,yes,no,unknown,23,may,,6,,,unknown,no
,technician,married,secondary,no,,no,no,unknown,,may,139,,,0,unknown,no
,technician,married,secondary,no,1109,yes,no,,,may,122,5,0,0,unknown,no
,,divorced,tertiary,no,-319,yes,no,unknown,23,,59,3,0,0,,no
34,technician,married,secondary,no,5553,yes,no,unknown,23,may,,5,0,,unknown,no
30,services,single,,no,187,,no,unknown,23,,110,1,0,0,unknown,no
30,,married,secondary,no,2080,yes,no,unknown,23,,,,0,,unknown,no
45,management,,,no,-319,yes,no,unknown,23,,254,1,0,,unknown,no
25,blue-collar,,,no,-221,yes,no,unknown,23,may,250,1,,0,unknown,no
28,services,,secondary,no,2114,,yes,unknown,,may,79,1,,0,unknown,no
30,blue-collar,single,primary,no,4009,yes,no,unknown,23,may,260,4,0,0,unknown,no
,,divorced,secondary,no,,yes,no,,,may,250,3,0,0,unknown,no
48,technician,married,secondary,no,3142,no,no,unknown,23,,563,1,0,0,unknown,no
35,blue-collar,married,unknown,no,-205,,no,unknown,,may,147,,0,,unknown,no
30,blue-collar,single,secondary,no,79,no,no,unknown,23,may,125,3,0,0,,no
38,technician,,secondary,no,-591,yes,no,unknown,23,may,71,1,0,0,unknown,no
,technician,,tertiary,,440,,no,,,may,556,1,0,0,unknown,no
32,blue-collar,divorced,unknown,yes,-274,yes,yes,unknown,23,may,456,2,0,0,unknown,
45,services,,secondary,no,0,yes,yes,unknown,23,may,268,1,0,0,unknown,no
35,,single,tertiary,no,2043,yes,yes,unknown,23,may,159,2,,,unknown,no
30,blue-collar,,secondary,no,282,yes,yes,,23,may,148,2,0,,,no
31,management,,tertiary,no,-26,yes,yes,unknown,23,,448,1,0,0,,
46,management,,,no,-267,no,,unknown,23,may,249,3,,0,unknown,no
29,management,single,tertiary,no,368,yes,no,unknown,23,,160,1,0,0,unknown,no
33,,married,secondary,no,745,yes,,unknown,23,may,115,4,0,0,unknown,no
49,management,married,unknown,no,383,yes,,unknown,23,may,290,3,0,0,unknown,no
37,services,divorced,secondary,no,,,no,,23,may,140,2,0,0,,no
47,services,married,secondary,no,382,yes,,unknown,23,may,57,,0,0,,
39,admin.,divorced,,no,2679,yes,yes,unknown,23,,811,1,0,0,unknown,
32,blue-collar,single,secondary,,3,,no,unknown,23,,108,3,0,0,unknown,no
55,,,,,4746,yes,no,unknown,,may,288,,0,0,unknown,no
41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,,0,0,,no
39,,married,secondary,,,yes,,unknown,23,may,,2,0,0,unknown,no
30,technician,married,secondary,no,0,,no,unknown,,may,541,2,0,0,,no
31,blue-collar,single,secondary,no,-78,,,unknown,23,may,198,2,0,0,unknown,no
30,management,married,tertiary,,302,yes,,unknown,23,may,302,,0,0,unknown,
44,admin.,married,unknown,,-299,yes,no,,,may,268,1,0,0,unknown,no
,unemployed,single,tertiary,no,1611,yes,no,,23,may,154,2,0,,unknown,no
34,,married,tertiary,no,,yes,no,unknown,,may,216,2,0,,unknown,no
,,married,,no,,no,no,unknown,23,may,206,3,0,0,unknown,no
26,unemployed,married,tertiary,no,454,yes,yes,unknown,,may,28,18,0,0,,no
,self-employed,divorced,secondary,,0,yes,no,unknown,23,,,2,0,0,,no
,admin.,divorced,secondary,,30,no,no,unknown,23,may,186,1,0,,,
35,services,single,secondary,no,511,yes,yes,unknown,23,may,472,,0,,unknown,no
32,admin.,single,secondary,no,,,no,unknown,23,may,189,2,,,,no
32,services,single,,no,1940,yes,no,unknown,23,may,215,2,0,,unknown,
30,services,,secondary,,-108,yes,no,unknown,23,,216,1,0,0,unknown,no
43,,divorced,,no,242,yes,no,unknown,,may,174,1,0,0,unknown,no
,,single,,,1012,yes,no,unknown,23,may,926,1,0,,,
27,admin.,,secondary,no,-393,yes,yes,unknown,,,,2,0,,unknown,no
27,services,single,secondary,,,yes,no,unknown,23,may,116,2,0,0,unknown,no
33,blue-collar,married,secondary,no,-825,yes,no,unknown,,,228,2,0,0,unknown,
29,blue-collar,married,unknown,no,,yes,no,unknown,23,may,150,6,0,0,unknown,no
,blue-collar,single,secondary,no,369,yes,no,,23,,,3,0,0,unknown,no
32,management,,tertiary,,1522,yes,no,unknown,23,may,302,3,0,0,unknown,no
30,services,married,tertiary,no,523,yes,no,unknown,23,may,,,0,0,unknown,
,services,,secondary,no,104,yes,no,unknown,23,may,138,6,0,0,unknown,no
35,,married,tertiary,,341,yes,no,,23,may,824,2,0,,unknown,no
,,,primary,no,3767,yes,no,unknown,23,may,493,,0,0,,no
32,management,married,,no,1667,yes,no,unknown,23,may,345,3,0,0,,
35,blue-collar,married,secondary,no,430,yes,no,unknown,23,may,147,50,0,,unknown,no
37,blue-collar,married,unknown,no,,yes,no,unknown,,,773,2,0,0,unknown,no
45,blue-collar,married,primary,no,0,,,unknown,23,may,574,5,0,0,,no
37,blue-collar,married,primary,,,yes,no,unknown,23,may,,6,,,unknown,no
40,admin.,married,secondary,no,,yes,no,unknown,23,may,193,2,0,,unknown,no
33,,married,tertiary,no,,,yes,unknown,23,may,343,4,0,0,,no
,admin.,,,no,176,yes,no,unknown,,may,,1,,,unknown,
42,blue-collar,married,secondary,,,yes,no,unknown,23,,166,,,0,unknown,no
,,single,tertiary,,3625,yes,no,unknown,23,may,469,2,0,0,unknown,no
32,,married,tertiary,no,,yes,no,unknown,,may,189,2,,,,no
26,services,,secondary,no,74,yes,,unknown,,may,106,,0,0,,no
45,blue-collar,divorced,primary,no,-311,yes,no,,,may,1030,1,0,0,unknown,yes
,admin.,,secondary,no,-413,,no,unknown,23,may,,,0,0,unknown,no
39,entrepreneur,,secondary,no,1202,yes,no,unknown,23,may,,2,0,0,unknown,no
,management,,tertiary,no,321,yes,no,unknown,,may,101,5,,0,unknown,no
32,technician,,secondary,no,221,yes,no,,,may,224,,0,0,unknown,no
27,admin.,single,,no,,,no,unknown,23,,,1,0,,,no
39,technician,divorced,,no,,yes,no,unknown,,,451,4,0,0,unknown,no
43,,married,,,150,,,,,may,,2,,0,unknown,no
31,admin.,,,no,701,yes,no,,23,may,301,2,0,0,unknown,no
50,admin.,married,secondary,no,,yes,yes,unknown,,may,97,1,0,,,no
,admin.,married,secondary,,,yes,no,unknown,23,may,24,1,0,0,unknown,no
31,services,single,secondary,no,6374,yes,no,unknown,23,may,922,2,,0,unknown,no
36,services,married,secondary,no,387,yes,no,unknown,,,232,1,0,0,unknown,
45,admin.,married,,no,149,yes,no,unknown,,may,893,3,0,0,unknown,
38,blue-collar,married,primary,no,630,,no,unknown,23,may,201,,0,0,unknown,no
,,single,tertiary,no,150,,no,,23,may,83,2,0,,unknown,
31,blue-collar,single,secondary,no,,yes,yes,unknown,23,may,339,,,0,unknown,no
36,admin.,married,secondary,no,614,yes,no,unknown,23,may,13,5,0,0,unknown,
,services,married,secondary,no,-212,yes,yes,unknown,23,may,,1,,0,unknown,no
,technician,married,secondary,,,yes,no,unknown,23,may,242,3,0,0,,no
35,management,married,,no,8,yes,no,unknown,23,may,55,4,0,0,unknown,no
42,admin.,divorced,,no,687,yes,yes,unknown,,may,229,,0,0,unknown,no
45,blue-collar,married,secondary,no,,yes,yes,unknown,23,may,208,1,,0,unknown,
41,technician,married,tertiary,,-210,yes,yes,,23,may,210,,0,0,unknown,no
33,,married,,no,1541,,,unknown,,may,423,,,0,unknown,no
32,blue-collar,single,secondary,no,,yes,,unknown,23,may,109,2,0,0,unknown,no
,self-employed,,secondary,no,4,yes,no,unknown,23,,233,2,0,,unknown,no
,management,single,tertiary,no,,,no,unknown,23,,209,,0,0,unknown,
,blue-collar,single,secondary,,,yes,no,unknown,23,may,,4,,,unknown,no
33,blue-collar,married,secondary,,1464,yes,no,unknown,23,may,,,0,0,,yes
,management,single,,no,6,yes,no,unknown,23,may,274,,0,,unknown,no
34,blue-collar,single,secondary,yes,-369,yes,no,unknown,23,may,353,2,0,0,unknown,
38,blue-collar,single,primary,,1375,yes,no,,23,,,3,0,0,unknown,no
36,technician,divorced,tertiary,,,no,no,,23,may,539,2,0,0,unknown,no
34,technician,married,unknown,no,4053,,no,unknown,23,may,,2,,,unknown,
24,blue-collar,single,secondary,no,-286,yes,no,unknown,23,,,2,0,,unknown,no
30,self-employed,single,tertiary,no,253,,no,unknown,23,may,167,4,0,,,no
34,blue-collar,married,primary,no,,yes,no,unknown,23,may,20,17,,0,unknown,no
39,,,,no,1951,yes,no,,,may,208,,,0,unknown,no
36,blue-collar,single,primary,no,4519,yes,no,unknown,23,may,117,2,,0,,
33,,married,secondary,no,1134,yes,no,,23,,304,2,0,0,unknown,no
,technician,single,tertiary,no,426,yes,no,unknown,23,,82,7,0,0,unknown,
43,admin.,single,secondary,no,,yes,yes,unknown,,may,,,0,,unknown,no
,admin.,married,secondary,no,1049,,no,,23,may,25,14,0,,unknown,no
33,,married,secondary,no,,yes,no,,23,may,76,4,0,,unknown,no
,blue-collar,divorced,secondary,,,yes,,,,,,,0,0,unknown,yes
,self-employed,married,secondary,no,1,yes,yes,unknown,,may,178,,0,0,unknown,no
54,,married,primary,no,-239,yes,no,unknown,23,may,29,1,0,0,,no
31,entrepreneur,,tertiary,no,1340,yes,no,unknown,23,,199,,0,0,unknown,no
46,,divorced,secondary,no,772,yes,no,unknown,23,may,488,,0,0,unknown,no
54,,married,secondary,,-630,,no,,23,may,,1,0,0,unknown,no
37,technician,married,secondary,no,,,yes,unknown,23,may,157,1,0,0,unknown,no
32,blue-collar,married,secondary,no,736,,,,23,may,700,,0,0,unknown,no
40,blue-collar,married,secondary,no,395,yes,yes,,23,may,281,1,0,,unknown,no
60,services,married,secondary,no,,no,no,unknown,23,,132,2,0,0,unknown,no
33,,,tertiary,no,2599,yes,no,unknown,23,may,328,3,,0,unknown,
35,,married,secondary,no,,,no,,23,may,,1,,,unknown,no
33,blue-collar,married,,no,0,no,no,unknown,23,,211,3,0,0,unknown,no
39,technician,married,secondary,no,3643,,no,unknown,23,may,160,3,0,0,,no
58,retired,,primary,no,,yes,,unknown,23,may,138,6,0,0,,no
43,blue-collar,married,secondary,no,,yes,yes,,23,may,128,1,0,,unknown,no
38,blue-collar,married,secondary,no,526,yes,yes,unknown,23,may,553,2,0,0,unknown,no
49,,married,primary,no,23,yes,no,unknown,23,may,,1,0,,,
35,,,secondary,,,yes,no,unknown,,may,50,3,0,,unknown,no
,blue-collar,married,primary,no,,yes,no,unknown,23,may,,2,,0,unknown,no
40,services,single,,yes,-306,yes,no,unknown,23,may,253,,0,0,unknown,no
,blue-collar,married,primary,no,,,no,unknown,23,may,153,,,0,unknown,no
,admin.,single,tertiary,no,3465,yes,no,unknown,23,may,373,9,,0,,no
36,management,single,tertiary,no,,yes,no,unknown,23,may,241,2,,0,unknown,
35,blue-collar,,secondary,no,154,yes,no,unknown,23,may,211,4,0,,unknown,no
33,management,married,,,67,yes,yes,,23,,316,,,,unknown,no
,management,,,no,,yes,no,unknown,23,may,493,2,0,0,unknown,no
44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,,,0,,unknown,yes
35,technician,married,secondary,no,0,yes,yes,,,,107,2,0,,,no
36,services,married,,no,1694,yes,yes,unknown,23,may,164,6,0,0,,no
31,self-employed,married,primary,no,1074,yes,,unknown,23,,1438,2,0,,unknown,no
40,blue-collar,married,,no,278,yes,no,unknown,,may,1015,,0,0,unknown,yes
38,blue-collar,married,secondary,,1102,,,unknown,,may,159,3,0,0,unknown,no
46,blue-collar,married,secondary,no,0,yes,no,unknown,23,may,172,3,0,0,unknown,no
29,management,,tertiary,no,0,yes,,unknown,23,may,331,,0,0,unknown,no
33,blue-collar,married,secondary,no,,yes,yes,,23,may,29,3,0,0,unknown,
32,technician,married,tertiary,,415,no,,unknown,23,may,76,2,0,0,unknown,
48,management,divorced,tertiary,no,851,no,yes,unknown,23,may,937,3,0,0,unknown,
32,technician,married,secondary,no,1247,yes,no,unknown,,,154,,0,0,,no
35,admin.,single,,no,91,yes,no,unknown,23,may,,4,0,0,unknown,no
32,admin.,,tertiary,,,no,no,,23,may,569,3,0,0,unknown,no
42,blue-collar,,secondary,no,,yes,no,unknown,,,,2,0,0,unknown,no
,management,married,tertiary,no,1501,yes,no,unknown,23,may,70,6,0,0,unknown,no
35,technician,single,tertiary,no,1529,,no,,23,may,95,4,,0,unknown,no
39,,married,,,293,yes,,unknown,23,may,160,,,0,unknown,no
30,technician,single,,no,1572,yes,,unknown,23,may,209,3,,,unknown,no
30,student,single,tertiary,no,-679,yes,no,unknown,23,may,372,3,0,0,,no
32,admin.,married,secondary,no,497,yes,no,,23,may,,3,0,0,unknown,no
28,blue-collar,,secondary,no,-303,yes,no,unknown,23,may,277,,0,,unknown,no
30,blue-collar,married,,no,9194,yes,no,unknown,23,may,178,2,0,0,unknown,no
44,,,,no,,yes,no,unknown,23,may,95,14,0,0,unknown,no
34,services,married,secondary,,70,yes,yes,unknown,23,may,138,4,0,0,unknown,no
,,married,,no,1839,,,unknown,23,may,63,2,0,0,unknown,no
,admin.,single,secondary,no,1492,yes,no,unknown,23,may,67,13,0,0,unknown,no
31,management,single,,no,,yes,no,unknown,,may,77,3,0,0,unknown,no
