age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,blue-collar,married,,yes,,yes,yes,unknown,26,may,114,2,0,0,unknown,no
39,,married,primary,,879,,no,,,,102,,0,,unknown,no
45,,married,secondary,no,0,,no,unknown,26,may,112,2,,0,unknown,no
44,admin.,married,secondary,no,,,,,,may,,3,0,0,unknown,no
53,blue-collar,,secondary,no,974,,no,unknown,26,may,197,2,,,unknown,no
,blue-collar,,,yes,-614,yes,no,unknown,26,,118,2,0,0,unknown,
,management,married,primary,no,252,yes,yes,unknown,26,,103,2,,0,,no
27,admin.,married,secondary,no,953,yes,,,26,may,340,2,0,0,unknown,no
45,management,,secondary,no,5888,,no,,26,may,45,5,0,,unknown,no
,services,married,secondary,no,129,yes,,,,may,1446,7,,0,,
,blue-collar,,secondary,no,5880,yes,,unknown,26,,125,6,0,0,unknown,no
,management,married,tertiary,no,403,yes,no,unknown,26,may,,2,0,,,
30,admin.,married,secondary,no,,yes,yes,unknown,,may,414,,0,0,unknown,yes
26,,,tertiary,,685,yes,no,unknown,26,may,,,,0,unknown,
45,management,divorced,,,,yes,no,unknown,26,may,86,3,,,unknown,no
33,management,single,secondary,no,99,yes,,,26,,,11,0,0,unknown,no
28,technician,single,,no,541,,no,unknown,,may,157,3,,,unknown,no
44,,married,primary,no,,,no,unknown,,,98,,,0,unknown,no
,blue-collar,married,secondary,no,343,,no,unknown,26,may,265,4,0,,unknown,
46,management,single,tertiary,no,479,yes,,unknown,26,may,34,3,0,0,unknown,no
48,,married,secondary,,,,yes,unknown,26,may,79,5,0,,,no
24,,single,tertiary,no,,,no,unknown,,,,2,0,0,unknown,no
35,technician,divorced,secondary,no,303,,yes,unknown,,may,454,3,0,0,unknown,no
33,,married,secondary,,,,no,unknown,26,may,238,,,0,unknown,no
,,,,,,,no,unknown,26,,166,,0,0,,no
33,,,secondary,no,,,no,unknown,,may,,2,,,unknown,no
23,blue-collar,married,secondary,no,-213,,yes,unknown,,may,,2,0,,unknown,no
33,admin.,single,secondary,no,,yes,no,unknown,26,,81,,0,0,unknown,no
,blue-collar,married,,no,,yes,yes,unknown,26,may,,5,0,0,unknown,no
29,technician,single,secondary,no,1612,yes,,,26,may,375,2,0,0,,
43,technician,,,no,87,,no,,26,may,,,0,0,unknown,no
,unemployed,married,,no,9894,yes,no,,26,may,118,4,,0,,
37,technician,married,secondary,no,,yes,,unknown,,may,178,,0,0,unknown,
26,,single,,no,339,yes,no,unknown,26,may,165,,0,,unknown,no
49,,married,secondary,no,-215,,no,unknown,26,may,,,0,0,unknown,no
39,management,single,,no,26,yes,yes,unknown,26,may,,,0,0,unknown,no
,self-employed,,secondary,no,-220,,no,unknown,,may,138,,0,0,unknown,no
33,technician,single,secondary,no,,yes,no,unknown,26,,,,,,,no
46,,divorced,,no,,,no,unknown,26,,,,0,0,unknown,no
31,services,single,,no,0,yes,no,unknown,,may,223,2,0,0,unknown,
54,retired,married,secondary,no,-152,yes,,,26,may,14,11,,0,,
,services,married,secondary,no,-22,,,unknown,26,may,748,3,0,0,unknown,yes
24,blue-collar,married,secondary,,685,yes,no,unknown,26,,,3,,,unknown,yes
33,,,,,-367,,yes,unknown,26,,221,2,0,,unknown,no
28,,single,,no,289,yes,no,unknown,26,,,1,0,,unknown,no
34,services,,,,1414,yes,,unknown,26,may,,4,0,,unknown,no
,management,married,primary,no,-421,yes,,,26,,,4,,,unknown,no
45,blue-collar,married,secondary,,607,,no,unknown,,may,398,7,0,0,unknown,
,technician,,secondary,,576,,yes,unknown,26,,158,4,0,,unknown,
,blue-collar,married,primary,no,365,no,no,,,may,59,2,0,0,,no
35,blue-collar,married,,no,1209,yes,no,,26,may,304,3,0,,unknown,no
,blue-collar,married,,no,5151,yes,yes,unknown,26,,185,4,0,0,unknown,no
43,,married,primary,no,,,no,unknown,26,may,,6,0,0,unknown,no
29,,,,,0,,no,unknown,26,may,,2,,0,,no
54,,single,tertiary,no,1464,yes,yes,,26,,425,,,0,unknown,no
,entrepreneur,married,,no,,yes,no,,,may,488,3,0,0,unknown,
32,technician,,,no,4110,yes,no,unknown,,may,232,3,0,,unknown,no
26,services,single,secondary,no,901,,no,unknown,26,,,2,0,0,unknown,yes
,unemployed,married,secondary,,314,yes,,,26,,,7,,0,unknown,no
52,,divorced,secondary,,306,yes,no,unknown,,may,63,3,0,0,,no
32,,married,,no,1037,,no,unknown,26,may,125,3,,0,unknown,no
41,blue-collar,married,primary,no,-571,,yes,unknown,,,207,,0,0,unknown,no
40,technician,,secondary,,96,yes,yes,unknown,26,may,29,,,0,,
45,blue-collar,married,secondary,no,,yes,no,unknown,,may,162,4,,,,
37,,married,primary,no,445,yes,no,unknown,26,may,159,2,0,,,no
,blue-collar,married,primary,,60,yes,no,unknown,26,,23,10,0,0,unknown,no
31,blue-collar,,secondary,no,823,,no,,26,may,174,3,,0,unknown,no
,,divorced,secondary,no,-551,yes,yes,unknown,,,147,,0,0,unknown,no
23,services,married,secondary,no,,yes,yes,unknown,,may,90,,0,0,,no
37,management,married,tertiary,,23,yes,,unknown,26,,409,2,0,,unknown,
32,,single,secondary,no,70,yes,no,unknown,,may,118,6,0,0,unknown,no
,blue-collar,married,secondary,no,,yes,,unknown,,may,,,0,0,,no
31,blue-collar,single,secondary,,3201,yes,no,unknown,26,may,96,,0,0,unknown,no
32,blue-collar,,,,4,yes,no,unknown,26,may,76,,0,0,unknown,no
59,retired,married,primary,,0,,no,unknown,26,,104,7,0,,unknown,no
31,unemployed,,,no,-186,yes,no,,,may,172,3,,,unknown,no
45,technician,divorced,secondary,no,159,,,,,,,,0,,,no
36,technician,married,secondary,,,,no,,,may,113,5,0,0,unknown,no
33,blue-collar,married,secondary,,,yes,no,,26,may,129,3,0,0,unknown,no
34,,,primary,no,,yes,no,unknown,26,,,4,0,,unknown,no
,management,married,secondary,no,2294,,no,unknown,26,may,251,,,0,unknown,
55,,,,,,yes,no,unknown,26,may,,5,0,0,,no
33,admin.,,secondary,no,392,yes,yes,,26,,245,3,0,0,unknown,no
28,services,single,,no,-358,yes,no,unknown,26,,,,,0,unknown,no
34,blue-collar,,primary,no,,yes,,unknown,26,,188,7,0,,,no
33,,married,,,,,yes,unknown,26,may,,2,0,,unknown,
,,married,primary,no,-382,yes,no,,26,,,,,0,,no
39,blue-collar,,primary,,2805,yes,,unknown,26,,102,23,0,0,unknown,no
,blue-collar,married,secondary,,229,,no,,26,,435,,0,,unknown,no
,management,married,unknown,no,,yes,no,unknown,,,763,6,0,0,unknown,no
38,,,,no,2366,yes,,unknown,26,may,,4,0,0,unknown,no
,student,single,secondary,no,4716,yes,no,,26,may,329,2,,0,unknown,
48,blue-collar,married,secondary,no,1631,yes,,unknown,26,,51,5,0,0,unknown,no
,blue-collar,,secondary,no,,yes,no,,,may,,5,0,0,unknown,no
32,,,secondary,no,-331,yes,yes,unknown,26,may,,3,0,0,unknown,
30,,,tertiary,,108,yes,no,,,may,282,8,0,0,unknown,no
,management,single,tertiary,no,337,yes,no,unknown,,may,777,5,,0,,no
24,management,,tertiary,no,553,yes,no,,26,may,,1,,0,,no
,,,secondary,,3532,yes,no,,,may,,,,0,unknown,
,services,,secondary,no,2065,yes,yes,unknown,26,,241,2,0,,unknown,no
,management,married,tertiary,no,133,,no,unknown,26,may,308,4,0,0,unknown,
34,management,single,,,72,yes,no,unknown,,may,118,2,0,,unknown,no
43,services,married,secondary,,278,yes,no,unknown,26,may,14,,0,,unknown,no
41,services,,secondary,no,2085,yes,no,,26,may,,,0,,,no
34,blue-collar,married,secondary,no,247,yes,yes,unknown,26,may,,5,0,0,unknown,no
46,,divorced,secondary,no,1,yes,yes,,26,may,200,,0,,unknown,
,technician,single,secondary,no,6471,,yes,unknown,,may,349,4,0,0,unknown,
52,blue-collar,married,unknown,,-4,no,no,unknown,26,may,,3,0,,,
35,,married,,,,yes,,unknown,,may,,3,0,,unknown,
27,technician,,secondary,no,639,yes,no,,26,may,633,1,0,0,unknown,no
36,blue-collar,married,secondary,,,yes,no,unknown,26,may,102,2,0,0,unknown,no
52,blue-collar,married,,no,,,no,,26,may,,4,,0,,
47,,,tertiary,no,,,no,,,,114,,0,,,no
34,management,married,tertiary,no,,,no,unknown,27,may,172,7,,0,unknown,
,,single,tertiary,no,-281,yes,no,unknown,27,,,,,0,unknown,no
24,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292,7,0,0,unknown,no
,,single,,no,-463,yes,no,unknown,27,may,269,3,0,0,,no
36,,,secondary,,,yes,yes,unknown,27,may,220,6,0,0,unknown,
,,,,no,35,yes,yes,,,,73,6,0,0,,
51,blue-collar,married,primary,no,51,no,,unknown,,,121,2,0,0,unknown,no
,blue-collar,single,secondary,no,0,yes,no,unknown,27,,59,4,,,,no
,,married,secondary,no,7137,yes,no,,,,151,7,,0,unknown,no
38,,single,secondary,no,,yes,no,unknown,27,,166,2,,0,,no
43,management,,secondary,,109,,,unknown,27,may,64,3,,,unknown,no
,,,secondary,no,-157,yes,no,,,may,353,3,0,0,,no
35,unemployed,married,tertiary,no,226,no,no,unknown,,,322,,0,0,,
49,management,married,secondary,no,6758,yes,,unknown,,may,67,3,,0,,no
36,blue-collar,,secondary,no,-185,yes,no,unknown,,may,163,2,0,,,no
47,technician,divorced,tertiary,no,48,no,no,unknown,27,,27,2,0,0,unknown,no
54,management,married,,no,1353,yes,,unknown,27,,119,2,0,,unknown,no
,admin.,married,primary,,3,,no,unknown,27,,148,4,,,,no
,admin.,married,secondary,no,429,yes,no,unknown,27,may,222,4,,0,,no
49,,married,secondary,,134,yes,yes,,,may,,,0,0,unknown,no
32,admin.,single,,,-15,,no,unknown,,may,,2,0,,unknown,no
42,admin.,married,secondary,,208,yes,no,unknown,,may,,2,0,,unknown,no
38,blue-collar,married,primary,no,27,yes,no,,27,may,62,4,,0,unknown,
44,blue-collar,,,no,,yes,no,unknown,27,,112,3,,0,unknown,no
,,,tertiary,,91,no,no,unknown,27,,145,2,0,0,unknown,
30,,married,tertiary,,612,,no,,27,may,220,6,0,0,unknown,no
38,management,divorced,,,,yes,no,,,may,204,3,0,0,unknown,no
60,entrepreneur,divorced,,no,1307,yes,,,,may,328,11,,0,unknown,no
35,,,tertiary,no,4038,yes,yes,unknown,27,may,160,6,0,0,unknown,no
,,,,no,2776,yes,no,unknown,27,,233,,0,0,unknown,no
43,services,married,secondary,,,yes,no,unknown,,,129,,,0,unknown,no
36,admin.,,,no,,yes,,unknown,27,may,,2,,0,unknown,no
,blue-collar,married,,no,1016,yes,,unknown,,may,33,1,,0,unknown,no
53,technician,,secondary,no,87,,no,unknown,27,may,183,9,,0,,no
38,technician,married,secondary,,508,yes,,,,may,565,2,0,0,unknown,
,retired,single,secondary,no,,,no,unknown,,,1063,,,0,unknown,
28,blue-collar,single,secondary,no,352,yes,yes,,,may,125,,0,0,,
,,single,,,,yes,,unknown,,may,193,5,0,0,unknown,
40,admin.,married,primary,no,189,yes,no,,27,,160,2,0,0,unknown,no
,management,,tertiary,no,293,yes,,,,,,4,0,,,no
58,management,divorced,,no,-197,yes,no,unknown,27,may,277,4,0,,unknown,no
49,self-employed,,primary,,,yes,,,27,,,,0,0,unknown,
,blue-collar,married,primary,no,-124,,,unknown,27,,47,5,0,0,unknown,no
55,,,secondary,no,150,,yes,unknown,27,may,285,,0,0,unknown,
35,,married,secondary,no,-185,yes,yes,unknown,27,,130,2,0,0,unknown,no
,blue-collar,,,no,,yes,yes,,,,,,0,0,unknown,no
48,,married,,no,,,,unknown,27,may,24,,0,,unknown,no
28,services,,tertiary,,737,,,unknown,27,may,,1,0,0,unknown,no
34,,single,secondary,no,-92,yes,no,unknown,27,may,236,,0,,unknown,
37,blue-collar,married,,no,132,,no,,27,may,,2,0,0,,no
33,,,secondary,,-119,yes,no,unknown,27,may,150,1,,0,,
58,admin.,married,secondary,no,,yes,no,unknown,27,,180,,0,,unknown,no
,,single,secondary,no,-215,yes,no,unknown,27,may,,2,,0,unknown,no
49,,married,,no,,,yes,unknown,27,may,,1,0,0,unknown,
28,,married,primary,no,,,,unknown,27,,218,1,,0,unknown,
,technician,married,secondary,no,214,yes,no,unknown,27,may,386,11,0,0,unknown,no
26,,married,secondary,no,3160,yes,no,unknown,27,may,,1,0,,,
,blue-collar,,,,0,yes,no,unknown,27,may,159,2,0,,unknown,no
32,blue-collar,married,secondary,no,-1500,,no,,27,,,,0,,unknown,no
52,admin.,married,,,876,no,no,unknown,27,may,227,,0,0,unknown,
32,services,,secondary,no,-124,no,no,unknown,27,,116,1,,0,unknown,
,entrepreneur,married,secondary,,8,yes,no,unknown,,,1297,1,0,0,unknown,no
,management,married,,,3517,,no,unknown,27,,57,5,,0,unknown,
28,blue-collar,,,no,46,yes,no,unknown,27,may,205,,,0,unknown,no
53,technician,married,secondary,no,,,no,,27,,1205,,0,0,unknown,yes
,technician,single,,no,810,,no,,,may,,1,,0,unknown,
39,management,single,tertiary,no,-50,,no,unknown,27,may,59,1,0,,,
37,technician,married,,no,-21,yes,,,27,may,229,,0,0,unknown,no
45,technician,married,,no,,yes,no,unknown,27,,,1,0,0,unknown,no
37,services,married,,,-24,yes,,unknown,27,may,147,,,,unknown,
45,blue-collar,married,,no,-302,yes,no,unknown,,,78,1,0,,unknown,
31,blue-collar,,secondary,,557,,yes,,,may,185,1,0,0,unknown,no
32,blue-collar,married,secondary,yes,-238,yes,no,,27,,427,,0,,unknown,no
34,,married,,no,-106,,no,unknown,27,,237,,0,0,unknown,no
39,,married,primary,no,-44,,no,,,may,228,,0,0,unknown,no
,blue-collar,married,primary,no,373,yes,no,,27,may,269,,0,0,unknown,no
,technician,,secondary,no,,yes,yes,unknown,27,,156,2,,0,,
31,technician,married,,no,,,,unknown,27,may,,,0,0,unknown,no
,admin.,married,secondary,no,,yes,no,unknown,27,,162,1,0,0,,no
33,technician,,,,-1040,,yes,unknown,27,,130,1,0,,unknown,no
23,admin.,married,,no,836,yes,no,,27,,,1,,0,unknown,
32,admin.,,,no,,yes,,unknown,27,,123,,0,0,unknown,
,management,divorced,tertiary,no,,yes,yes,unknown,27,may,275,1,0,0,unknown,no
39,,,secondary,no,-131,yes,yes,,27,may,,1,0,0,unknown,no
,,single,secondary,,326,yes,no,unknown,27,may,,,,0,,no
30,entrepreneur,single,primary,no,0,,,unknown,,may,1051,1,0,0,,yes
37,unknown,,,no,57,yes,no,,27,may,,1,0,,unknown,
46,management,married,primary,no,-268,yes,,unknown,27,may,99,,0,0,unknown,
29,technician,,secondary,no,115,no,no,unknown,,may,340,,,,,no
51,blue-collar,married,primary,no,,yes,no,unknown,27,may,47,,0,0,unknown,no
46,,married,secondary,no,,yes,,,,may,138,1,,0,unknown,no
31,admin.,single,,no,4388,yes,,unknown,27,may,,2,0,0,,no
,,married,primary,no,-335,yes,no,unknown,27,may,,,0,0,unknown,no
26,technician,,tertiary,,3154,yes,yes,,27,may,121,1,0,0,,
32,admin.,,,no,,no,no,,,,143,,0,0,unknown,no
27,admin.,married,secondary,no,,yes,no,unknown,27,may,472,1,0,,unknown,no
36,services,,secondary,no,-330,,yes,,,may,207,2,0,0,unknown,no
,blue-collar,married,unknown,no,-417,yes,no,unknown,27,may,597,,0,,unknown,no
27,,single,secondary,no,0,yes,no,unknown,27,may,265,,,0,,no
,,divorced,tertiary,no,408,yes,no,unknown,27,may,,1,,,unknown,
,,,secondary,no,110,yes,no,unknown,,may,420,,0,,unknown,no
34,management,,secondary,,-294,yes,no,,,may,532,2,0,0,unknown,no
34,blue-collar,married,secondary,no,,yes,,unknown,27,may,128,,0,0,unknown,no
45,technician,divorced,secondary,no,23,,no,,27,may,62,,0,,unknown,no
40,admin.,married,,no,3087,yes,yes,unknown,,may,185,1,,,unknown,no
,blue-collar,single,secondary,no,-187,yes,yes,,27,,,4,0,0,,no
32,,single,secondary,,146,,no,,27,,111,10,0,0,unknown,no
28,management,single,,no,939,yes,,,27,may,740,1,0,0,unknown,yes
,blue-collar,married,primary,no,1217,yes,no,unknown,27,,271,3,0,0,,no
,,married,primary,no,,yes,no,unknown,27,,,1,0,,unknown,
36,admin.,single,,no,,yes,,unknown,27,may,90,2,,,unknown,
38,admin.,,secondary,no,,,no,unknown,27,may,78,2,0,0,unknown,
23,,,,no,345,yes,no,,27,,,,0,0,unknown,no
22,technician,single,secondary,no,356,yes,no,,27,may,518,2,0,0,,
56,retired,divorced,secondary,no,-663,yes,no,unknown,27,may,243,2,0,0,unknown,no
35,,,secondary,,-482,yes,no,unknown,,,,1,0,0,,
33,services,,secondary,no,991,,,unknown,27,may,148,,0,0,unknown,no
,blue-collar,married,secondary,,501,yes,yes,unknown,,may,,1,,0,unknown,no
34,admin.,married,secondary,no,256,no,no,unknown,27,may,,2,,0,unknown,
,,,secondary,no,,yes,no,unknown,,may,224,,0,0,,no
,admin.,married,secondary,no,1641,,no,unknown,,,118,1,0,0,unknown,
,admin.,married,secondary,no,818,yes,no,,,may,,1,,0,unknown,no
,blue-collar,married,,no,,yes,no,,27,,70,3,0,0,unknown,no
,services,married,,,-641,,yes,,27,,296,2,,0,unknown,no
28,entrepreneur,single,tertiary,no,219,yes,no,,27,,257,1,0,0,unknown,no
36,admin.,married,secondary,,1867,yes,yes,unknown,27,may,,,,0,,
27,,single,unknown,no,910,yes,yes,unknown,,may,77,,0,0,unknown,no
39,blue-collar,married,primary,,34,yes,no,unknown,27,may,,1,0,0,unknown,
,technician,,tertiary,,712,yes,,unknown,,may,73,2,,,unknown,
28,management,,tertiary,no,0,yes,,unknown,,may,290,1,0,0,,
,technician,married,tertiary,,168,no,no,,27,may,,1,0,,unknown,
28,,single,,,1025,yes,no,unknown,,,,1,0,0,unknown,
,blue-collar,married,secondary,no,,yes,yes,unknown,,may,188,1,0,,unknown,
51,blue-collar,,primary,no,109,,,unknown,,,106,,0,0,unknown,no
50,,married,secondary,no,-44,,no,,27,,45,1,0,0,unknown,no
49,unemployed,,primary,no,-384,yes,no,unknown,27,,25,1,0,,unknown,no
36,management,,tertiary,,3875,yes,no,,,may,,5,,,,no
55,technician,married,secondary,no,,yes,yes,,,may,224,,0,0,unknown,no
58,,,tertiary,no,-71,no,,,27,,114,1,0,0,unknown,no
,services,married,secondary,,33,,,unknown,27,,82,,0,0,,no
29,,single,tertiary,,,yes,,unknown,,may,33,1,0,,,
36,entrepreneur,,tertiary,no,271,yes,no,unknown,27,may,,,0,0,unknown,
24,admin.,single,,no,-507,yes,no,unknown,27,,446,1,0,0,,no
31,management,,tertiary,,1411,yes,no,unknown,27,may,,4,,,unknown,no
30,,single,tertiary,no,3773,,no,unknown,,may,99,1,0,0,unknown,no
24,technician,,,no,,,,unknown,27,may,78,1,0,0,unknown,no
36,,married,primary,no,244,,no,unknown,27,may,70,2,,0,unknown,no
51,blue-collar,,,no,,yes,,unknown,,may,213,2,0,,,no
23,blue-collar,,,yes,,yes,yes,unknown,,,115,1,0,,unknown,no
,blue-collar,,,no,619,yes,,unknown,27,may,,,,0,unknown,no
,services,single,tertiary,no,,,,unknown,27,,306,2,0,0,,no
41,self-employed,married,,no,-8,yes,no,unknown,,may,643,2,0,0,unknown,
35,,married,,no,505,yes,yes,unknown,,may,371,,,0,unknown,
42,services,,secondary,no,-43,yes,yes,unknown,27,may,363,,,0,unknown,no
29,,married,,no,1057,,,unknown,,may,179,,,0,unknown,no
34,,married,secondary,no,-139,,yes,unknown,27,may,492,2,0,0,,
,,,tertiary,no,,yes,no,,27,may,222,2,0,,unknown,
,retired,married,primary,,,yes,no,,27,may,144,1,0,0,unknown,
31,blue-collar,,secondary,no,,,,unknown,,may,426,2,,0,,
32,management,married,tertiary,,-383,yes,no,unknown,27,may,,1,0,,unknown,no
,,divorced,tertiary,no,-676,yes,yes,unknown,27,,181,1,0,,unknown,
34,blue-collar,,,no,1698,yes,,unknown,27,may,39,7,0,,,no
30,blue-collar,married,secondary,no,-269,yes,,unknown,,may,293,2,0,0,unknown,no
31,management,single,,no,2124,yes,,unknown,27,,316,2,0,0,,no
28,,single,secondary,no,4793,no,no,unknown,27,,,1,0,0,unknown,no
,management,single,tertiary,,33,yes,no,unknown,,may,,,0,0,unknown,no
35,,single,primary,no,21,yes,no,unknown,,may,129,,0,0,,no
46,,divorced,secondary,no,119,yes,no,,,may,106,,0,0,unknown,no
,management,married,tertiary,no,0,no,,unknown,,may,68,5,0,0,unknown,no
38,blue-collar,,primary,no,,yes,no,unknown,,,,,0,0,unknown,
,,,secondary,,-395,yes,no,unknown,27,may,161,2,0,,unknown,no
21,,,secondary,no,223,,,unknown,27,,155,1,0,0,unknown,no
38,technician,,,no,145,yes,no,,27,,109,2,0,0,unknown,no
49,admin.,,secondary,,,,,unknown,27,may,36,3,0,0,unknown,no
54,,married,primary,,3170,yes,,unknown,27,may,,4,0,,unknown,
,admin.,single,,no,-847,,no,unknown,27,,137,2,0,0,unknown,no
,,divorced,primary,,68,yes,no,,27,may,310,,0,0,unknown,no
31,,married,,no,-704,yes,,,27,,195,2,0,0,unknown,no
52,technician,divorced,secondary,,,yes,,,,may,139,1,0,0,unknown,no
27,,,tertiary,no,270,yes,no,unknown,,,470,2,0,0,unknown,no
33,blue-collar,married,secondary,no,,,yes,,,may,169,,0,0,,no
40,technician,,secondary,no,56,yes,yes,unknown,,may,,1,0,0,unknown,
,housemaid,married,primary,no,,yes,no,unknown,,may,104,,0,,unknown,no
52,services,married,primary,no,,yes,yes,unknown,,may,,2,0,0,,
,,single,secondary,no,1534,yes,,unknown,27,may,,,0,,,no
25,blue-collar,single,,no,-143,yes,yes,unknown,27,,90,1,0,0,,
36,admin.,married,secondary,,68,,yes,,27,,157,,0,0,,no
51,blue-collar,single,secondary,no,936,,no,unknown,,may,,,0,,unknown,
32,admin.,single,secondary,no,13,yes,no,,27,may,,2,0,0,,no
44,admin.,divorced,,no,-88,,no,unknown,27,may,600,2,,0,unknown,no
,technician,divorced,secondary,,21,yes,no,unknown,27,may,,,,0,,no
54,,divorced,,no,-288,yes,no,,27,may,138,2,,0,unknown,no
,blue-collar,,,yes,87,,no,,,,43,,0,0,unknown,no
37,,married,secondary,,274,,no,unknown,,,,,0,0,unknown,yes
30,,married,secondary,no,357,yes,no,unknown,27,may,659,4,0,0,unknown,no
46,,married,secondary,no,-337,yes,no,unknown,27,may,112,,0,0,unknown,
36,,,,,-455,no,,,27,may,124,,0,0,unknown,no
,blue-collar,married,primary,no,258,,no,unknown,27,may,217,1,0,,,no
36,technician,married,secondary,,474,,,unknown,27,may,59,1,0,0,unknown,
31,,married,secondary,no,66,no,no,,27,may,121,1,0,0,unknown,
35,services,,secondary,no,74,yes,no,unknown,27,,112,1,0,0,,no
25,blue-collar,,secondary,no,2354,no,yes,,27,may,,,0,0,,no
,admin.,single,,no,-28,yes,,unknown,,may,125,1,0,,unknown,
30,,,tertiary,,0,yes,no,,27,may,175,1,0,0,unknown,no
,,divorced,secondary,no,1196,yes,,unknown,27,may,202,1,0,,unknown,no
,technician,single,secondary,no,486,yes,,unknown,,may,185,,0,0,unknown,no
34,blue-collar,married,secondary,no,,,,,,may,170,1,,,unknown,no
32,admin.,,secondary,,,yes,no,,,,98,1,0,0,unknown,
40,,divorced,tertiary,no,290,,,unknown,27,may,184,,0,,,no
31,blue-collar,,secondary,no,,yes,no,,27,may,261,1,0,,,no
29,admin.,single,secondary,no,,yes,no,unknown,27,may,,,0,0,unknown,no
33,blue-collar,,,no,,,no,unknown,27,,,1,,,,no
47,admin.,divorced,secondary,,,,no,unknown,27,,,1,0,0,unknown,no
31,services,,secondary,no,,,no,unknown,27,may,,1,0,0,unknown,no
29,blue-collar,,primary,no,715,,no,unknown,27,may,,1,0,0,unknown,
31,admin.,single,secondary,no,-302,yes,yes,unknown,27,may,235,5,0,,unknown,
,admin.,single,secondary,no,,yes,,,27,may,169,2,0,0,unknown,no
28,student,single,tertiary,no,737,yes,,,27,,125,1,0,0,,no
,admin.,married,primary,,,yes,yes,,27,may,272,3,0,0,unknown,no
,blue-collar,married,,no,,yes,,unknown,27,may,265,,,0,unknown,no
,self-employed,,,,,yes,no,unknown,27,,,2,0,0,unknown,no
39,blue-collar,married,secondary,no,,,no,unknown,27,may,,,,,unknown,
,management,divorced,,,723,yes,no,unknown,27,may,246,1,0,,,no
31,management,married,,no,1230,yes,,unknown,27,,290,,,0,unknown,no
,services,married,,no,0,no,,unknown,,,56,2,0,0,,no
43,unemployed,divorced,secondary,no,700,yes,no,unknown,27,may,,1,,,unknown,no
33,,married,tertiary,,22,yes,no,,27,may,375,1,0,0,unknown,no
,admin.,divorced,secondary,no,,,no,unknown,27,may,74,5,0,0,unknown,
,technician,married,unknown,no,776,yes,no,unknown,27,,290,1,0,,unknown,no
34,blue-collar,,secondary,,,yes,no,unknown,27,,148,,,0,unknown,no
26,blue-collar,single,secondary,no,,yes,yes,,,may,,,0,0,unknown,no
42,blue-collar,,secondary,,3052,yes,no,unknown,27,,,1,0,0,unknown,no
40,blue-collar,married,primary,yes,-56,yes,,,27,,316,1,0,0,unknown,
33,,married,primary,no,-159,yes,no,,27,,332,,,0,,no
39,blue-collar,married,primary,,1135,yes,no,unknown,27,may,35,1,0,0,unknown,no
24,self-employed,single,tertiary,no,2984,yes,no,,27,may,935,1,,0,,yes
30,,,,no,-98,,,,27,,173,1,0,0,unknown,no
49,,,tertiary,no,1304,yes,,unknown,,may,144,1,,0,,
33,services,,secondary,no,,yes,no,unknown,27,may,474,1,0,,,
,management,divorced,tertiary,no,-999,yes,,unknown,27,may,313,1,0,0,unknown,no
30,,,secondary,no,1196,no,no,unknown,,may,147,,,0,unknown,no
49,technician,married,secondary,no,-353,,,unknown,27,may,123,,0,0,unknown,no
60,technician,married,tertiary,no,1626,yes,,unknown,27,may,395,2,,,,no
,,single,,no,33,yes,no,,,may,93,,,,unknown,
33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421,3,0,0,unknown,
,entrepreneur,,,no,1539,yes,,,27,may,166,9,0,,unknown,no
24,,,,no,,yes,no,unknown,,,410,1,0,0,unknown,
48,,,tertiary,,108,yes,no,unknown,27,may,89,,0,,unknown,no
26,admin.,,secondary,,0,no,no,,27,may,755,1,,0,,no
31,admin.,,secondary,no,3052,yes,yes,unknown,27,,139,2,0,0,unknown,no
36,management,,tertiary,no,0,yes,no,unknown,27,may,145,,,,,
36,management,married,tertiary,,,no,no,,27,may,95,,0,0,unknown,
,blue-collar,single,secondary,no,,,yes,unknown,27,may,191,1,0,0,unknown,no
53,,divorced,,no,-120,yes,no,unknown,27,may,,1,,0,unknown,no
32,management,,tertiary,no,,no,,unknown,27,may,193,1,0,,unknown,no
47,,married,,no,-512,yes,,unknown,27,may,220,,0,0,unknown,
34,management,,primary,,,no,no,,,may,88,1,,0,unknown,no
43,management,divorced,tertiary,no,,yes,no,,27,may,120,2,0,0,unknown,no
42,services,,,no,-437,yes,,,27,,318,1,0,0,,no
34,,married,secondary,no,,yes,yes,,27,may,405,1,0,0,unknown,no
30,,single,secondary,no,,,yes,unknown,27,may,751,,,0,unknown,yes
31,management,,tertiary,no,-429,yes,yes,,27,may,,1,,0,unknown,
,,,secondary,no,,yes,no,unknown,27,may,95,4,0,0,unknown,no
,,single,secondary,no,,yes,,unknown,27,,319,,,0,unknown,no
51,technician,married,secondary,no,-1042,yes,no,unknown,,may,272,2,0,0,unknown,
,management,single,tertiary,no,16957,,no,,,may,142,2,0,0,unknown,no
41,admin.,,secondary,,348,yes,no,unknown,27,,233,3,0,0,unknown,no
,technician,divorced,tertiary,no,-317,yes,,unknown,27,may,,1,0,0,unknown,no
53,blue-collar,married,,no,1715,yes,yes,,,,27,1,0,0,unknown,no
56,retired,divorced,primary,,-154,yes,no,unknown,27,,127,1,,0,unknown,
